Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,Bundesliga,1,2016-08-26,Bayern Munich,Werder Bremen,6,0,1.0
2016-2017,Bundesliga,1,2016-08-27,Dortmund,Mainz 05,2,1,1.0
2016-2017,Bundesliga,1,2016-08-27,Hamburger SV,Ingolstadt 04,1,1,0.5
2016-2017,Bundesliga,1,2016-08-27,Eint Frankfurt,Schalke 04,1,0,1.0
2016-2017,Bundesliga,1,2016-08-27,Köln,Darmstadt 98,2,0,1.0
2016-2017,Bundesliga,1,2016-08-27,Augsburg,Wolfsburg,0,2,0.0
2016-2017,Bundesliga,1,2016-08-27,Gladbach,Leverkusen,2,1,1.0
2016-2017,Bundesliga,1,2016-08-28,Hertha BSC,Freiburg,2,1,1.0
2016-2017,Bundesliga,1,2016-08-28,Hoffenheim,RB Leipzig,2,2,0.5
2016-2017,Bundesliga,2,2016-09-09,Schalke 04,Bayern Munich,0,2,0.0
2016-2017,Bundesliga,2,2016-09-10,Leverkusen,Hamburger SV,3,1,1.0
2016-2017,Bundesliga,2,2016-09-10,Freiburg,Gladbach,3,1,1.0
2016-2017,Bundesliga,2,2016-09-10,Wolfsburg,Köln,0,0,0.5
2016-2017,Bundesliga,2,2016-09-10,Ingolstadt 04,Hertha BSC,0,2,0.0
2016-2017,Bundesliga,2,2016-09-10,Darmstadt 98,Eint Frankfurt,1,0,1.0
2016-2017,Bundesliga,2,2016-09-10,RB Leipzig,Dortmund,1,0,1.0
2016-2017,Bundesliga,2,2016-09-11,Werder Bremen,Augsburg,1,2,0.0
2016-2017,Bundesliga,2,2016-09-11,Mainz 05,Hoffenheim,4,4,0.5
2016-2017,Bundesliga,3,2016-09-16,Köln,Freiburg,3,0,1.0
2016-2017,Bundesliga,3,2016-09-17,Bayern Munich,Ingolstadt 04,3,1,1.0
2016-2017,Bundesliga,3,2016-09-17,Dortmund,Darmstadt 98,6,0,1.0
2016-2017,Bundesliga,3,2016-09-17,Hamburger SV,RB Leipzig,0,4,0.0
2016-2017,Bundesliga,3,2016-09-17,Eint Frankfurt,Leverkusen,2,1,1.0
2016-2017,Bundesliga,3,2016-09-17,Hoffenheim,Wolfsburg,0,0,0.5
2016-2017,Bundesliga,3,2016-09-17,Gladbach,Werder Bremen,4,1,1.0
2016-2017,Bundesliga,3,2016-09-18,Augsburg,Mainz 05,1,3,0.0
2016-2017,Bundesliga,3,2016-09-18,Hertha BSC,Schalke 04,2,0,1.0
2016-2017,Bundesliga,4,2016-09-20,Darmstadt 98,Hoffenheim,1,1,0.5
2016-2017,Bundesliga,4,2016-09-20,Wolfsburg,Dortmund,1,5,0.0
2016-2017,Bundesliga,4,2016-09-20,Freiburg,Hamburger SV,1,0,1.0
2016-2017,Bundesliga,4,2016-09-20,Ingolstadt 04,Eint Frankfurt,0,2,0.0
2016-2017,Bundesliga,4,2016-09-21,Schalke 04,Köln,1,3,0.0
2016-2017,Bundesliga,4,2016-09-21,Bayern Munich,Hertha BSC,3,0,1.0
2016-2017,Bundesliga,4,2016-09-21,Leverkusen,Augsburg,0,0,0.5
2016-2017,Bundesliga,4,2016-09-21,Werder Bremen,Mainz 05,1,2,0.0
2016-2017,Bundesliga,4,2016-09-21,RB Leipzig,Gladbach,1,1,0.5
2016-2017,Bundesliga,5,2016-09-23,Dortmund,Freiburg,3,1,1.0
2016-2017,Bundesliga,5,2016-09-24,Eint Frankfurt,Hertha BSC,3,3,0.5
2016-2017,Bundesliga,5,2016-09-24,Augsburg,Darmstadt 98,1,0,1.0
2016-2017,Bundesliga,5,2016-09-24,Hamburger SV,Bayern Munich,0,1,0.0
2016-2017,Bundesliga,5,2016-09-24,Gladbach,Ingolstadt 04,2,0,1.0
2016-2017,Bundesliga,5,2016-09-24,Mainz 05,Leverkusen,2,3,0.0
2016-2017,Bundesliga,5,2016-09-24,Werder Bremen,Wolfsburg,2,1,1.0
2016-2017,Bundesliga,5,2016-09-25,Hoffenheim,Schalke 04,2,1,1.0
2016-2017,Bundesliga,5,2016-09-25,Köln,RB Leipzig,1,1,0.5
2016-2017,Bundesliga,6,2016-09-30,RB Leipzig,Augsburg,2,1,1.0
2016-2017,Bundesliga,6,2016-10-01,Bayern Munich,Köln,1,1,0.5
2016-2017,Bundesliga,6,2016-10-01,Ingolstadt 04,Hoffenheim,1,2,0.0
2016-2017,Bundesliga,6,2016-10-01,Hertha BSC,Hamburger SV,2,0,1.0
2016-2017,Bundesliga,6,2016-10-01,Darmstadt 98,Werder Bremen,2,2,0.5
2016-2017,Bundesliga,6,2016-10-01,Freiburg,Eint Frankfurt,1,0,1.0
2016-2017,Bundesliga,6,2016-10-01,Leverkusen,Dortmund,2,0,1.0
2016-2017,Bundesliga,6,2016-10-02,Wolfsburg,Mainz 05,0,0,0.5
2016-2017,Bundesliga,6,2016-10-02,Schalke 04,Gladbach,4,0,1.0
2016-2017,Bundesliga,7,2016-10-14,Dortmund,Hertha BSC,1,1,0.5
2016-2017,Bundesliga,7,2016-10-15,Köln,Ingolstadt 04,2,1,1.0
2016-2017,Bundesliga,7,2016-10-15,Augsburg,Schalke 04,1,1,0.5
2016-2017,Bundesliga,7,2016-10-15,Eint Frankfurt,Bayern Munich,2,2,0.5
