Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2003-2004,1,2003-08-01,Bayern Munich,Eint Frankfurt,3,1,1.0
2003-2004,1,2003-08-02,Schalke 04,Dortmund,2,2,0.5
2003-2004,1,2003-08-02,Hertha BSC,Werder Bremen,0,3,0.0
2003-2004,1,2003-08-02,Wolfsburg,Bochum,3,2,1.0
2003-2004,1,2003-08-02,Leverkusen,Freiburg,4,1,1.0
2003-2004,1,2003-08-02,Kaiserslautern,1860 Munich,0,1,0.0
2003-2004,1,2003-08-02,Hamburger SV,Hannover 96,0,3,0.0
2003-2004,1,2003-08-03,Gladbach,Köln,1,0,1.0
2003-2004,1,2003-08-03,Hansa Rostock,Stuttgart,0,2,0.0
2003-2004,2,2003-08-09,Hannover 96,Bayern Munich,3,3,0.5
2003-2004,2,2003-08-09,Köln,Kaiserslautern,1,2,0.0
2003-2004,2,2003-08-09,Dortmund,Wolfsburg,4,0,1.0
2003-2004,2,2003-08-09,1860 Munich,Schalke 04,1,1,0.5
2003-2004,2,2003-08-09,Freiburg,Hansa Rostock,2,2,0.5
2003-2004,2,2003-08-09,Werder Bremen,Gladbach,1,1,0.5
2003-2004,2,2003-08-09,Bochum,Hamburger SV,1,1,0.5
2003-2004,2,2003-08-10,Eint Frankfurt,Leverkusen,1,2,0.0
2003-2004,2,2003-08-10,Stuttgart,Hertha BSC,0,0,0.5
2003-2004,3,2003-08-16,Leverkusen,Hannover 96,4,0,1.0
2003-2004,3,2003-08-16,Hertha BSC,Freiburg,0,0,0.5
2003-2004,3,2003-08-16,Kaiserslautern,Werder Bremen,0,1,0.0
2003-2004,3,2003-08-16,Hansa Rostock,Eint Frankfurt,3,0,1.0
2003-2004,3,2003-08-16,Gladbach,Stuttgart,0,1,0.0
2003-2004,3,2003-08-16,Bayern Munich,Bochum,2,0,1.0
2003-2004,3,2003-08-16,Dortmund,1860 Munich,3,1,1.0
2003-2004,3,2003-08-17,Wolfsburg,Hamburger SV,5,1,1.0
2003-2004,3,2003-08-17,Schalke 04,Köln,2,1,1.0
2003-2004,4,2003-08-23,Eint Frankfurt,Hertha BSC,0,0,0.5
2003-2004,4,2003-08-23,Werder Bremen,Schalke 04,4,1,1.0
2003-2004,4,2003-08-23,Freiburg,Gladbach,4,1,1.0
2003-2004,4,2003-08-23,Bochum,Leverkusen,1,0,1.0
2003-2004,4,2003-08-23,Stuttgart,Kaiserslautern,2,0,1.0
2003-2004,4,2003-08-23,Köln,Dortmund,1,0,1.0
2003-2004,4,2003-08-23,1860 Munich,Wolfsburg,1,0,1.0
2003-2004,4,2003-08-24,Hamburger SV,Bayern Munich,0,2,0.0
2003-2004,4,2003-08-27,Hannover 96,Hansa Rostock,3,3,0.5
2003-2004,5,2003-09-13,Leverkusen,Hamburger SV,1,0,1.0
2003-2004,5,2003-09-13,Dortmund,Werder Bremen,2,1,1.0
2003-2004,5,2003-09-13,1860 Munich,Köln,2,1,1.0
2003-2004,5,2003-09-13,Hertha BSC,Hannover 96,2,3,0.0
2003-2004,5,2003-09-13,Wolfsburg,Bayern Munich,3,2,1.0
2003-2004,5,2003-09-13,Hansa Rostock,Bochum,0,2,0.0
2003-2004,5,2003-09-13,Schalke 04,Stuttgart,0,0,0.5
2003-2004,5,2003-09-14,Gladbach,Eint Frankfurt,0,2,0.0
2003-2004,5,2003-09-14,Kaiserslautern,Freiburg,2,2,0.5
2003-2004,6,2003-09-20,Hannover 96,Gladbach,2,0,1.0
2003-2004,6,2003-09-20,Stuttgart,Dortmund,1,0,1.0
2003-2004,6,2003-09-20,Bochum,Hertha BSC,2,2,0.5
2003-2004,6,2003-09-20,Köln,Wolfsburg,2,3,0.0
2003-2004,6,2003-09-20,Bayern Munich,Leverkusen,3,3,0.5
2003-2004,6,2003-09-20,Werder Bremen,1860 Munich,2,1,1.0
2003-2004,6,2003-09-20,Freiburg,Schalke 04,2,1,1.0
2003-2004,6,2003-09-21,Eint Frankfurt,Kaiserslautern,1,3,0.0
2003-2004,6,2003-09-21,Hamburger SV,Hansa Rostock,2,1,1.0
2003-2004,7,2003-09-27,Wolfsburg,Leverkusen,0,1,0.0
2003-2004,7,2003-09-27,1860 Munich,Stuttgart,0,3,0.0
2003-2004,7,2003-09-27,Dortmund,Freiburg,1,0,1.0
2003-2004,7,2003-09-27,Köln,Werder Bremen,1,4,0.0
2003-2004,7,2003-09-27,Hansa Rostock,Bayern Munich,1,2,0.0
2003-2004,7,2003-09-27,Gladbach,Bochum,2,2,0.5
2003-2004,7,2003-09-27,Kaiserslautern,Hannover 96,1,0,1.0
2003-2004,7,2003-09-28,Hertha BSC,Hamburger SV,1,1,0.5
2003-2004,7,2003-09-28,Schalke 04,Eint Frankfurt,1,1,0.5
2003-2004,8,2003-10-04,Hamburger SV,Gladbach,2,1,1.0
2003-2004,8,2003-10-04,Eint Frankfurt,Dortmund,0,1,0.0
2003-2004,8,2003-10-04,Hannover 96,Schalke 04,1,2,0.0
2003-2004,8,2003-10-04,Bochum,Kaiserslautern,4,0,1.0
2003-2004,8,2003-10-04,Stuttgart,Köln,0,0,0.5
2003-2004,8,2003-10-04,Bayern Munich,Hertha BSC,4,1,1.0
2003-2004,8,2003-10-04,Freiburg,1860 Munich,1,0,1.0
2003-2004,8,2003-10-05,Leverkusen,Hansa Rostock,3,0,1.0
2003-2004,8,2003-10-05,Werder Bremen,Wolfsburg,5,3,1.0
2003-2004,9,2003-10-18,1860 Munich,Eint Frankfurt,1,0,1.0
2003-2004,9,2003-10-18,Köln,Freiburg,1,0,1.0
2003-2004,9,2003-10-18,Hertha BSC,Leverkusen,1,4,0.0
2003-2004,9,2003-10-18,Gladbach,Bayern Munich,0,0,0.5
2003-2004,9,2003-10-18,Dortmund,Hannover 96,6,2,1.0
2003-2004,9,2003-10-18,Werder Bremen,Stuttgart,1,3,0.0
2003-2004,9,2003-10-18,Wolfsburg,Hansa Rostock,3,1,1.0
2003-2004,9,2003-10-19,Schalke 04,Bochum,0,2,0.0
2003-2004,9,2003-10-19,Kaiserslautern,Hamburger SV,4,0,1.0
2003-2004,10,2003-10-25,Freiburg,Werder Bremen,2,4,0.0
2003-2004,10,2003-10-25,Hamburger SV,Schalke 04,2,2,0.5
2003-2004,10,2003-10-25,Bayern Munich,Kaiserslautern,4,1,1.0
