Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2005-2006,1,2005-08-05,Bayern Munich,Gladbach,3,0,1.0
2005-2006,1,2005-08-06,Hamburger SV,Nürnberg,3,0,1.0
2005-2006,1,2005-08-06,Wolfsburg,Dortmund,2,2,0.5
2005-2006,1,2005-08-06,Hannover 96,Hertha BSC,2,2,0.5
2005-2006,1,2005-08-06,Werder Bremen,Arminia,5,2,1.0
2005-2006,1,2005-08-06,Köln,Mainz 05,1,0,1.0
2005-2006,1,2005-08-06,MSV Duisburg,Stuttgart,1,1,0.5
2005-2006,1,2005-08-07,Schalke 04,Kaiserslautern,2,1,1.0
2005-2006,1,2005-08-07,Eint Frankfurt,Leverkusen,1,4,0.0
2005-2006,2,2005-08-13,Leverkusen,Bayern Munich,2,5,0.0
2005-2006,2,2005-08-13,Nürnberg,Hannover 96,1,1,0.5
2005-2006,2,2005-08-13,Arminia,Hamburger SV,0,2,0.0
2005-2006,2,2005-08-13,Kaiserslautern,MSV Duisburg,5,3,1.0
2005-2006,2,2005-08-13,Hertha BSC,Eint Frankfurt,2,0,1.0
2005-2006,2,2005-08-13,Gladbach,Wolfsburg,1,1,0.5
2005-2006,2,2005-08-13,Dortmund,Schalke 04,1,2,0.0
2005-2006,2,2005-08-14,Mainz 05,Werder Bremen,0,2,0.0
2005-2006,2,2005-08-14,Stuttgart,Köln,2,3,0.0
2005-2006,3,2005-08-27,Bayern Munich,Hertha BSC,3,0,1.0
2005-2006,3,2005-08-27,Schalke 04,Gladbach,1,1,0.5
2005-2006,3,2005-08-27,Wolfsburg,Leverkusen,2,1,1.0
2005-2006,3,2005-08-27,Hamburger SV,Hannover 96,1,1,0.5
2005-2006,3,2005-08-27,Werder Bremen,Stuttgart,1,1,0.5
2005-2006,3,2005-08-27,Köln,Kaiserslautern,2,3,0.0
2005-2006,3,2005-08-27,Eint Frankfurt,Nürnberg,1,0,1.0
2005-2006,3,2005-08-28,Arminia,Mainz 05,2,0,1.0
2005-2006,3,2005-08-28,MSV Duisburg,Dortmund,1,1,0.5
2005-2006,4,2005-09-10,Hannover 96,Eint Frankfurt,2,0,1.0
2005-2006,4,2005-09-10,Gladbach,MSV Duisburg,2,1,1.0
2005-2006,4,2005-09-10,Stuttgart,Arminia,1,1,0.5
2005-2006,4,2005-09-10,Kaiserslautern,Werder Bremen,1,5,0.0
2005-2006,4,2005-09-10,Leverkusen,Schalke 04,1,1,0.5
2005-2006,4,2005-09-10,Mainz 05,Hamburger SV,1,3,0.0
2005-2006,4,2005-09-10,Nürnberg,Bayern Munich,1,2,0.0
2005-2006,4,2005-09-11,Hertha BSC,Wolfsburg,3,0,1.0
2005-2006,4,2005-09-11,Dortmund,Köln,2,1,1.0
2005-2006,5,2005-09-17,Arminia,Kaiserslautern,0,0,0.5
2005-2006,5,2005-09-17,Bayern Munich,Hannover 96,1,0,1.0
2005-2006,5,2005-09-17,Wolfsburg,Nürnberg,1,1,0.5
2005-2006,5,2005-09-17,Köln,Gladbach,2,1,1.0
2005-2006,5,2005-09-17,Werder Bremen,Dortmund,3,2,1.0
2005-2006,5,2005-09-17,Mainz 05,Stuttgart,1,2,0.0
2005-2006,5,2005-09-17,Hamburger SV,Eint Frankfurt,1,1,0.5
2005-2006,5,2005-09-18,Schalke 04,Hertha BSC,0,0,0.5
2005-2006,5,2005-09-18,MSV Duisburg,Leverkusen,1,3,0.0
2005-2006,6,2005-09-20,Hannover 96,Wolfsburg,2,4,0.0
2005-2006,6,2005-09-20,Gladbach,Werder Bremen,2,1,1.0
2005-2006,6,2005-09-20,Dortmund,Arminia,2,0,1.0
2005-2006,6,2005-09-20,Eint Frankfurt,Bayern Munich,0,1,0.0
2005-2006,6,2005-09-21,Kaiserslautern,Mainz 05,0,2,0.0
2005-2006,6,2005-09-21,Stuttgart,Hamburger SV,1,2,0.0
2005-2006,6,2005-09-21,Nürnberg,Schalke 04,1,1,0.5
2005-2006,6,2005-09-21,Leverkusen,Köln,2,1,1.0
2005-2006,6,2005-09-21,Hertha BSC,MSV Duisburg,3,2,1.0
2005-2006,7,2005-09-24,MSV Duisburg,Nürnberg,1,0,1.0
2005-2006,7,2005-09-24,Mainz 05,Dortmund,1,1,0.5
2005-2006,7,2005-09-24,Schalke 04,Hannover 96,2,0,1.0
2005-2006,7,2005-09-24,Werder Bremen,Leverkusen,2,1,1.0
2005-2006,7,2005-09-24,Hamburger SV,Bayern Munich,2,0,1.0
2005-2006,7,2005-09-24,Wolfsburg,Eint Frankfurt,1,0,1.0
2005-2006,7,2005-09-24,Arminia,Gladbach,0,2,0.0
2005-2006,7,2005-09-25,Köln,Hertha BSC,0,1,0.0
2005-2006,7,2005-09-25,Stuttgart,Kaiserslautern,1,0,1.0
2005-2006,8,2005-10-01,Leverkusen,Arminia,1,1,0.5
2005-2006,8,2005-10-01,Eint Frankfurt,Schalke 04,0,1,0.0
2005-2006,8,2005-10-01,Hannover 96,MSV Duisburg,1,1,0.5
2005-2006,8,2005-10-01,Gladbach,Mainz 05,1,0,1.0
2005-2006,8,2005-10-01,Bayern Munich,Wolfsburg,2,0,1.0
2005-2006,8,2005-10-01,Hertha BSC,Werder Bremen,1,2,0.0
2005-2006,8,2005-10-01,Nürnberg,Köln,2,1,1.0
2005-2006,8,2005-10-02,Dortmund,Stuttgart,0,0,0.5
2005-2006,8,2005-10-02,Kaiserslautern,Hamburger SV,0,3,0.0
2005-2006,9,2005-10-15,Kaiserslautern,Dortmund,3,3,0.5
2005-2006,9,2005-10-15,Schalke 04,Bayern Munich,1,1,0.5
2005-2006,9,2005-10-15,Stuttgart,Gladbach,1,1,0.5
2005-2006,9,2005-10-15,Arminia,Hertha BSC,3,0,1.0
2005-2006,9,2005-10-15,Werder Bremen,Nürnberg,6,2,1.0
2005-2006,9,2005-10-15,Mainz 05,Leverkusen,3,1,1.0
2005-2006,9,2005-10-15,Hamburger SV,Wolfsburg,0,1,0.0
2005-2006,9,2005-10-16,Köln,Hannover 96,1,4,0.0
2005-2006,9,2005-10-16,MSV Duisburg,Eint Frankfurt,0,1,0.0
2005-2006,10,2005-10-22,Gladbach,Kaiserslautern,4,1,1.0
2005-2006,10,2005-10-22,Bayern Munich,MSV Duisburg,4,0,1.0
2005-2006,10,2005-10-22,Wolfsburg,Schalke 04,0,0,0.5
2005-2006,10,2005-10-22,Hertha BSC,Mainz 05,3,1,1.0
2005-2006,10,2005-10-22,Nürnberg,Arminia,2,3,0.0
2005-2006,10,2005-10-22,Eint Frankfurt,Köln,6,3,1.0
2005-2006,10,2005-10-22,Hannover 96,Werder Bremen,0,0,0.5
2005-2006,10,2005-10-23,Leverkusen,Stuttgart,1,1,0.5
2005-2006,10,2005-10-23,Dortmund,Hamburger SV,1,1,0.5
2005-2006,11,2005-10-29,MSV Duisburg,Wolfsburg,1,0,1.0
2005-2006,11,2005-10-29,Hamburger SV,Schalke 04,1,0,1.0
