Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2006-2007,1,2006-08-11,Bayern Munich,Dortmund,2,0,1.0
2006-2007,1,2006-08-12,Gladbach,Energie Cottbus,2,0,1.0
2006-2007,1,2006-08-12,Leverkusen,AA Aachen,3,0,1.0
2006-2007,1,2006-08-12,Stuttgart,Nürnberg,0,3,0.0
2006-2007,1,2006-08-12,Schalke 04,Eint Frankfurt,1,1,0.5
2006-2007,1,2006-08-12,Hamburger SV,Arminia,1,1,0.5
2006-2007,1,2006-08-12,Mainz 05,Bochum,2,1,1.0
2006-2007,1,2006-08-13,Hannover 96,Werder Bremen,2,4,0.0
2006-2007,1,2006-08-13,Wolfsburg,Hertha BSC,0,0,0.5
2006-2007,2,2006-08-18,Nürnberg,Gladbach,1,0,1.0
2006-2007,2,2006-08-19,Werder Bremen,Leverkusen,2,1,1.0
2006-2007,2,2006-08-19,Eint Frankfurt,Wolfsburg,0,0,0.5
2006-2007,2,2006-08-19,Hertha BSC,Hannover 96,4,0,1.0
2006-2007,2,2006-08-19,Energie Cottbus,Hamburger SV,2,2,0.5
2006-2007,2,2006-08-19,AA Aachen,Schalke 04,0,1,0.0
2006-2007,2,2006-08-19,Dortmund,Mainz 05,1,1,0.5
2006-2007,2,2006-08-20,Bochum,Bayern Munich,1,2,0.0
2006-2007,2,2006-08-20,Arminia,Stuttgart,2,3,0.0
2006-2007,3,2006-08-25,Schalke 04,Werder Bremen,2,0,1.0
2006-2007,3,2006-08-26,Hannover 96,AA Aachen,0,3,0.0
2006-2007,3,2006-08-26,Stuttgart,Dortmund,1,3,0.0
2006-2007,3,2006-08-26,Bochum,Energie Cottbus,0,1,0.0
2006-2007,3,2006-08-26,Leverkusen,Wolfsburg,1,1,0.5
2006-2007,3,2006-08-26,Bayern Munich,Nürnberg,0,0,0.5
2006-2007,3,2006-08-26,Gladbach,Arminia,1,0,1.0
2006-2007,3,2006-08-27,Mainz 05,Eint Frankfurt,1,1,0.5
2006-2007,3,2006-08-27,Hamburger SV,Hertha BSC,1,1,0.5
2006-2007,4,2006-09-15,Wolfsburg,Hannover 96,1,2,0.0
2006-2007,4,2006-09-16,Energie Cottbus,Mainz 05,2,0,1.0
2006-2007,4,2006-09-16,Werder Bremen,Stuttgart,2,3,0.0
2006-2007,4,2006-09-16,Dortmund,Hamburger SV,1,0,1.0
2006-2007,4,2006-09-16,AA Aachen,Gladbach,4,2,1.0
2006-2007,4,2006-09-16,Arminia,Bayern Munich,2,1,1.0
2006-2007,4,2006-09-16,Nürnberg,Bochum,1,1,0.5
2006-2007,4,2006-09-17,Hertha BSC,Schalke 04,2,0,1.0
2006-2007,4,2006-09-17,Eint Frankfurt,Leverkusen,3,1,1.0
2006-2007,5,2006-09-22,Gladbach,Dortmund,1,0,1.0
2006-2007,5,2006-09-23,Hannover 96,Leverkusen,1,1,0.5
2006-2007,5,2006-09-23,Mainz 05,Hertha BSC,1,1,0.5
2006-2007,5,2006-09-23,Bayern Munich,AA Aachen,2,1,1.0
2006-2007,5,2006-09-23,Schalke 04,Wolfsburg,2,0,1.0
2006-2007,5,2006-09-23,Stuttgart,Eint Frankfurt,1,1,0.5
2006-2007,5,2006-09-23,Hamburger SV,Werder Bremen,1,1,0.5
2006-2007,5,2006-09-24,Energie Cottbus,Nürnberg,1,1,0.5
2006-2007,5,2006-09-24,Bochum,Arminia,2,1,1.0
2006-2007,6,2006-09-29,Dortmund,Hannover 96,2,2,0.5
2006-2007,6,2006-09-30,Werder Bremen,Gladbach,3,0,1.0
2006-2007,6,2006-09-30,Nürnberg,Mainz 05,1,1,0.5
2006-2007,6,2006-09-30,AA Aachen,Bochum,2,1,1.0
2006-2007,6,2006-09-30,Arminia,Energie Cottbus,3,1,1.0
2006-2007,6,2006-09-30,Eint Frankfurt,Hamburger SV,2,2,0.5
2006-2007,6,2006-09-30,Wolfsburg,Bayern Munich,1,0,1.0
2006-2007,6,2006-10-01,Leverkusen,Schalke 04,3,1,1.0
2006-2007,6,2006-10-01,Hertha BSC,Stuttgart,2,2,0.5
2006-2007,7,2006-10-13,Mainz 05,AA Aachen,1,3,0.0
2006-2007,7,2006-10-14,Stuttgart,Leverkusen,3,0,1.0
2006-2007,7,2006-10-14,Bochum,Werder Bremen,0,6,0.0
2006-2007,7,2006-10-14,Hamburger SV,Schalke 04,1,2,0.0
2006-2007,7,2006-10-14,Bayern Munich,Hertha BSC,4,2,1.0
2006-2007,7,2006-10-14,Hannover 96,Eint Frankfurt,1,1,0.5
2006-2007,7,2006-10-14,Gladbach,Wolfsburg,3,1,1.0
2006-2007,7,2006-10-15,Energie Cottbus,Dortmund,2,3,0.0
2006-2007,7,2006-10-15,Nürnberg,Arminia,1,1,0.5
2006-2007,8,2006-10-20,Dortmund,Bochum,1,1,0.5
2006-2007,8,2006-10-21,Wolfsburg,Stuttgart,1,1,0.5
2006-2007,8,2006-10-21,Arminia,Mainz 05,1,0,1.0
2006-2007,8,2006-10-21,Schalke 04,Hannover 96,2,1,1.0
2006-2007,8,2006-10-21,Werder Bremen,Bayern Munich,3,1,1.0
2006-2007,8,2006-10-21,AA Aachen,Energie Cottbus,1,2,0.0
2006-2007,8,2006-10-21,Hertha BSC,Gladbach,2,1,1.0
