Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1993-1994,1,1993-08-06,Hamburger SV,Nürnberg,5,2,1.0
1993-1994,1,1993-08-06,Gladbach,Eint Frankfurt,0,4,0.0
1993-1994,1,1993-08-06,Dortmund,Karlsruher,2,1,1.0
1993-1994,1,1993-08-07,VfB Leipzig,Dresden,3,3,0.5
1993-1994,1,1993-08-07,Köln,Kaiserslautern,0,2,0.0
1993-1994,1,1993-08-07,Bayern Munich,Freiburg,3,1,1.0
1993-1994,1,1993-08-07,MSV Duisburg,Leverkusen,2,2,0.5
1993-1994,1,1993-08-07,Wattenscheid,Schalke 04,3,0,1.0
1993-1994,1,1993-08-08,Werder Bremen,Stuttgart,5,1,1.0
1993-1994,2,1993-08-13,Nürnberg,Köln,1,0,1.0
1993-1994,2,1993-08-13,Dresden,MSV Duisburg,0,1,0.0
1993-1994,2,1993-08-14,Eint Frankfurt,Werder Bremen,2,2,0.5
1993-1994,2,1993-08-14,Freiburg,Wattenscheid,4,1,1.0
1993-1994,2,1993-08-14,Karlsruher,Hamburger SV,2,0,1.0
1993-1994,2,1993-08-14,Leverkusen,Bayern Munich,2,1,1.0
1993-1994,2,1993-08-14,Kaiserslautern,Gladbach,4,2,1.0
1993-1994,2,1993-08-15,Schalke 04,Dortmund,1,0,1.0
1993-1994,3,1993-08-17,Werder Bremen,VfB Leipzig,3,1,1.0
1993-1994,3,1993-08-20,Köln,Karlsruher,2,1,1.0
1993-1994,3,1993-08-20,Wattenscheid,Leverkusen,1,2,0.0
1993-1994,3,1993-08-21,Hamburger SV,Schalke 04,4,1,1.0
1993-1994,3,1993-08-21,MSV Duisburg,Stuttgart,2,2,0.5
1993-1994,3,1993-08-21,Dortmund,Freiburg,3,2,1.0
1993-1994,3,1993-08-21,Gladbach,Nürnberg,2,0,1.0
1993-1994,3,1993-08-21,Eint Frankfurt,Kaiserslautern,1,0,1.0
1993-1994,3,1993-08-22,Bayern Munich,Dresden,5,0,1.0
1993-1994,4,1993-08-27,Karlsruher,Gladbach,1,0,1.0
1993-1994,4,1993-08-27,VfB Leipzig,MSV Duisburg,1,1,0.5
1993-1994,4,1993-08-27,Freiburg,Hamburger SV,0,1,0.0
1993-1994,4,1993-08-28,Nürnberg,Eint Frankfurt,1,5,0.0
1993-1994,4,1993-08-28,Schalke 04,Köln,1,2,0.0
1993-1994,4,1993-08-28,Kaiserslautern,Werder Bremen,2,3,0.0
1993-1994,4,1993-08-28,Leverkusen,Dortmund,2,1,1.0
1993-1994,4,1993-08-28,Dresden,Wattenscheid,1,1,0.5
1993-1994,4,1993-08-29,Stuttgart,Bayern Munich,2,2,0.5
1993-1994,5,1993-08-31,Gladbach,Schalke 04,3,2,1.0
1993-1994,5,1993-08-31,Werder Bremen,MSV Duisburg,1,5,0.0
1993-1994,5,1993-08-31,Eint Frankfurt,Karlsruher,3,1,1.0
1993-1994,5,1993-08-31,Kaiserslautern,Nürnberg,3,1,1.0
1993-1994,5,1993-09-01,Bayern Munich,VfB Leipzig,3,0,1.0
1993-1994,5,1993-09-01,Dortmund,Dresden,4,0,1.0
1993-1994,5,1993-09-01,Köln,Freiburg,2,0,1.0
1993-1994,5,1993-09-01,Wattenscheid,Stuttgart,2,4,0.0
1993-1994,5,1993-09-01,Hamburger SV,Leverkusen,2,1,1.0
1993-1994,6,1993-09-03,Nürnberg,Werder Bremen,0,1,0.0
1993-1994,6,1993-09-03,Karlsruher,Kaiserslautern,1,1,0.5
1993-1994,6,1993-09-04,Stuttgart,Dortmund,2,2,0.5
1993-1994,6,1993-09-04,Leverkusen,Köln,2,1,1.0
1993-1994,6,1993-09-04,Schalke 04,Eint Frankfurt,1,3,0.0
1993-1994,6,1993-09-04,Freiburg,Gladbach,3,3,0.5
1993-1994,6,1993-09-04,VfB Leipzig,Wattenscheid,0,0,0.5
1993-1994,6,1993-09-04,MSV Duisburg,Bayern Munich,2,2,0.5
1993-1994,6,1993-09-05,Dresden,Hamburger SV,1,1,0.5
1993-1994,7,1993-09-07,Nürnberg,Karlsruher,1,1,0.5
1993-1994,7,1993-09-07,Dortmund,VfB Leipzig,0,1,0.0
1993-1994,7,1993-09-07,Gladbach,Leverkusen,2,2,0.5
1993-1994,7,1993-09-08,Wattenscheid,MSV Duisburg,0,2,0.0
1993-1994,7,1993-09-08,Eint Frankfurt,Freiburg,3,0,1.0
1993-1994,7,1993-09-08,Köln,Dresden,0,1,0.0
1993-1994,7,1993-09-08,Kaiserslautern,Schalke 04,0,0,0.5
1993-1994,7,1993-09-08,Hamburger SV,Stuttgart,3,2,1.0
