Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2008-2009,1,2008-08-15,Bayern Munich,Hamburger SV,2,2,0.5
2008-2009,1,2008-08-16,Energie Cottbus,Hoffenheim,0,3,0.0
2008-2009,1,2008-08-16,Karlsruher,Bochum,1,0,1.0
2008-2009,1,2008-08-16,Leverkusen,Dortmund,2,3,0.0
2008-2009,1,2008-08-16,Arminia,Werder Bremen,2,2,0.5
2008-2009,1,2008-08-16,Schalke 04,Hannover 96,3,0,1.0
2008-2009,1,2008-08-16,Wolfsburg,Köln,2,1,1.0
2008-2009,1,2008-08-17,Eint Frankfurt,Hertha BSC,0,2,0.0
2008-2009,1,2008-08-17,Gladbach,Stuttgart,1,3,0.0
2008-2009,2,2008-08-22,Hannover 96,Energie Cottbus,0,0,0.5
2008-2009,2,2008-08-23,Dortmund,Bayern Munich,1,1,0.5
2008-2009,2,2008-08-23,Hamburger SV,Karlsruher,2,1,1.0
2008-2009,2,2008-08-23,Stuttgart,Leverkusen,0,2,0.0
2008-2009,2,2008-08-23,Werder Bremen,Schalke 04,1,1,0.5
2008-2009,2,2008-08-23,Hertha BSC,Arminia,1,1,0.5
2008-2009,2,2008-08-23,Hoffenheim,Gladbach,1,0,1.0
2008-2009,2,2008-08-24,Köln,Eint Frankfurt,1,1,0.5
2008-2009,2,2008-08-24,Bochum,Wolfsburg,2,2,0.5
2008-2009,3,2008-08-29,Karlsruher,Köln,0,2,0.0
2008-2009,3,2008-08-30,Schalke 04,Bochum,1,0,1.0
2008-2009,3,2008-08-30,Arminia,Hamburger SV,2,4,0.0
2008-2009,3,2008-08-30,Leverkusen,Hoffenheim,5,2,1.0
2008-2009,3,2008-08-30,Energie Cottbus,Dortmund,0,1,0.0
2008-2009,3,2008-08-30,Gladbach,Werder Bremen,3,2,1.0
2008-2009,3,2008-08-30,Wolfsburg,Eint Frankfurt,2,2,0.5
2008-2009,3,2008-08-31,Stuttgart,Hannover 96,2,0,1.0
2008-2009,3,2008-08-31,Bayern Munich,Hertha BSC,4,1,1.0
2008-2009,4,2008-09-13,Köln,Bayern Munich,0,3,0.0
2008-2009,4,2008-09-13,Dortmund,Schalke 04,3,3,0.5
2008-2009,4,2008-09-13,Werder Bremen,Energie Cottbus,3,0,1.0
2008-2009,4,2008-09-13,Hoffenheim,Stuttgart,0,0,0.5
2008-2009,4,2008-09-13,Hamburger SV,Leverkusen,3,2,1.0
2008-2009,4,2008-09-13,Hertha BSC,Wolfsburg,2,2,0.5
2008-2009,4,2008-09-14,Hannover 96,Gladbach,5,1,1.0
2008-2009,4,2008-09-14,Bochum,Arminia,2,0,1.0
2008-2009,5,2008-09-19,Leverkusen,Hannover 96,4,0,1.0
2008-2009,5,2008-09-20,Schalke 04,Eint Frankfurt,1,0,1.0
2008-2009,5,2008-09-20,Bayern Munich,Werder Bremen,2,5,0.0
2008-2009,5,2008-09-20,Arminia,Köln,2,0,1.0
2008-2009,5,2008-09-20,Gladbach,Hertha BSC,0,1,0.0
2008-2009,5,2008-09-20,Energie Cottbus,Bochum,1,1,0.5
2008-2009,5,2008-09-21,Wolfsburg,Hamburger SV,3,0,1.0
2008-2009,5,2008-09-21,Stuttgart,Karlsruher,3,1,1.0
2008-2009,5,2008-09-21,Hoffenheim,Dortmund,4,1,1.0
2008-2009,6,2008-09-26,Köln,Schalke 04,1,0,1.0
2008-2009,6,2008-09-27,Dortmund,Stuttgart,3,0,1.0
2008-2009,6,2008-09-27,Hannover 96,Bayern Munich,1,0,1.0
2008-2009,6,2008-09-27,Hertha BSC,Energie Cottbus,0,1,0.0
2008-2009,6,2008-09-27,Werder Bremen,Hoffenheim,5,4,1.0
2008-2009,6,2008-09-27,Bochum,Leverkusen,2,3,0.0
2008-2009,6,2008-09-27,Hamburger SV,Gladbach,1,0,1.0
2008-2009,6,2008-09-28,Eint Frankfurt,Arminia,1,1,0.5
2008-2009,6,2008-09-28,Karlsruher,Wolfsburg,2,1,1.0
2008-2009,7,2008-10-03,Arminia,Karlsruher,1,2,0.0
2008-2009,7,2008-10-04,Bayern Munich,Bochum,3,3,0.5
2008-2009,7,2008-10-04,Leverkusen,Hertha BSC,0,1,0.0
2008-2009,7,2008-10-04,Hoffenheim,Eint Frankfurt,2,1,1.0
2008-2009,7,2008-10-04,Stuttgart,Werder Bremen,4,1,1.0
2008-2009,7,2008-10-04,Gladbach,Köln,1,2,0.0
2008-2009,7,2008-10-05,Schalke 04,Wolfsburg,2,2,0.5
2008-2009,7,2008-10-05,Energie Cottbus,Hamburger SV,1,2,0.0
2008-2009,7,2008-10-05,Dortmund,Hannover 96,1,1,0.5
2008-2009,8,2008-10-17,Bochum,Gladbach,2,2,0.5
2008-2009,8,2008-10-18,Hannover 96,Hoffenheim,2,5,0.0
2008-2009,8,2008-10-18,Wolfsburg,Arminia,4,1,1.0
2008-2009,8,2008-10-18,Hertha BSC,Stuttgart,2,1,1.0
