Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1996-1997,1,1996-08-16,Gladbach,Arminia,0,0,0.5
1996-1997,1,1996-08-16,St Pauli,Bayern Munich,1,2,0.0
1996-1997,1,1996-08-17,Hansa Rostock,Karlsruher,2,2,0.5
1996-1997,1,1996-08-17,1860 Munich,Hamburger SV,2,1,1.0
1996-1997,1,1996-08-17,Stuttgart,Schalke 04,4,0,1.0
1996-1997,1,1996-08-17,Freiburg,Werder Bremen,3,2,1.0
1996-1997,1,1996-08-17,Bochum,MSV Duisburg,1,0,1.0
1996-1997,1,1996-08-17,Leverkusen,Dortmund,4,2,1.0
1996-1997,1,1996-08-18,Düsseldorf,Köln,0,3,0.0
1996-1997,2,1996-08-20,Werder Bremen,Hansa Rostock,1,1,0.5
1996-1997,2,1996-08-20,Hamburger SV,Freiburg,5,1,1.0
1996-1997,2,1996-08-20,Arminia,St Pauli,1,2,0.0
1996-1997,2,1996-08-20,Schalke 04,Gladbach,0,0,0.5
1996-1997,2,1996-08-21,Bayern Munich,Bochum,1,1,0.5
1996-1997,2,1996-08-21,Dortmund,Düsseldorf,4,0,1.0
1996-1997,2,1996-08-21,MSV Duisburg,Leverkusen,1,3,0.0
1996-1997,2,1996-08-21,Köln,1860 Munich,1,0,1.0
1996-1997,3,1996-08-23,Hansa Rostock,Hamburger SV,0,1,0.0
1996-1997,3,1996-08-23,St Pauli,Schalke 04,4,4,0.5
1996-1997,3,1996-08-24,1860 Munich,Dortmund,1,3,0.0
1996-1997,3,1996-08-24,Stuttgart,Werder Bremen,2,1,1.0
1996-1997,3,1996-08-24,Freiburg,Köln,1,3,0.0
1996-1997,3,1996-08-24,Leverkusen,Düsseldorf,0,1,0.0
1996-1997,3,1996-08-24,Bochum,Arminia,1,1,0.5
1996-1997,3,1996-08-24,Gladbach,Karlsruher,1,3,0.0
1996-1997,3,1996-08-25,MSV Duisburg,Bayern Munich,0,4,0.0
1996-1997,4,1996-08-27,Dortmund,Freiburg,3,1,1.0
1996-1997,4,1996-08-27,Hamburger SV,Stuttgart,0,4,0.0
1996-1997,4,1996-08-27,Werder Bremen,Gladbach,1,0,1.0
1996-1997,4,1996-08-27,Schalke 04,Bochum,1,1,0.5
1996-1997,4,1996-08-28,Karlsruher,St Pauli,4,0,1.0
1996-1997,4,1996-08-28,Düsseldorf,1860 Munich,0,0,0.5
1996-1997,4,1996-08-28,Köln,Hansa Rostock,0,2,0.0
1996-1997,4,1996-08-28,Bayern Munich,Leverkusen,4,2,1.0
1996-1997,4,1996-08-28,Arminia,MSV Duisburg,1,1,0.5
1996-1997,5,1996-09-06,Freiburg,Düsseldorf,1,2,0.0
1996-1997,5,1996-09-06,Gladbach,Hamburger SV,3,0,1.0
1996-1997,5,1996-09-07,St Pauli,Werder Bremen,0,3,0.0
1996-1997,5,1996-09-07,MSV Duisburg,Schalke 04,0,1,0.0
1996-1997,5,1996-09-07,Leverkusen,1860 Munich,3,0,1.0
1996-1997,5,1996-09-07,Bayern Munich,Arminia,1,0,1.0
1996-1997,5,1996-09-07,Hansa Rostock,Dortmund,0,1,0.0
1996-1997,5,1996-09-07,Bochum,Karlsruher,3,1,1.0
1996-1997,5,1996-09-08,Stuttgart,Köln,4,0,1.0
1996-1997,6,1996-09-13,Düsseldorf,Hansa Rostock,0,2,0.0
1996-1997,6,1996-09-13,Werder Bremen,Bochum,5,1,1.0
1996-1997,6,1996-09-14,1860 Munich,Freiburg,4,0,1.0
1996-1997,6,1996-09-14,Köln,Gladbach,4,0,1.0
1996-1997,6,1996-09-14,Schalke 04,Bayern Munich,1,1,0.5
1996-1997,6,1996-09-14,Karlsruher,MSV Duisburg,1,0,1.0
1996-1997,6,1996-09-14,Dortmund,Stuttgart,1,1,0.5
1996-1997,6,1996-09-14,Arminia,Leverkusen,0,1,0.0
1996-1997,6,1996-09-15,Hamburger SV,St Pauli,3,0,1.0
1996-1997,2,1996-09-17,Karlsruher,Stuttgart,0,2,0.0
1996-1997,7,1996-09-20,MSV Duisburg,Werder Bremen,3,2,1.0
1996-1997,7,1996-09-20,Hansa Rostock,1860 Munich,2,4,0.0
1996-1997,7,1996-09-21,Stuttgart,Düsseldorf,0,2,0.0
1996-1997,7,1996-09-21,Arminia,Schalke 04,0,1,0.0
1996-1997,7,1996-09-21,Gladbach,Dortmund,5,1,1.0
1996-1997,7,1996-09-21,Bochum,Hamburger SV,3,1,1.0
1996-1997,7,1996-09-21,St Pauli,Köln,0,0,0.5
