Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Bundesliga,1,2021-08-13,Gladbach,Bayern Munich,1,1,0.5
2021-2022,Bundesliga,1,2021-08-14,Stuttgart,Greuther Fürth,5,1,1.0
2021-2022,Bundesliga,1,2021-08-14,Union Berlin,Leverkusen,1,1,0.5
2021-2022,Bundesliga,1,2021-08-14,Wolfsburg,Bochum,1,0,1.0
2021-2022,Bundesliga,1,2021-08-14,Arminia,Freiburg,0,0,0.5
2021-2022,Bundesliga,1,2021-08-14,Augsburg,Hoffenheim,0,4,0.0
2021-2022,Bundesliga,1,2021-08-14,Dortmund,Eint Frankfurt,5,2,1.0
2021-2022,Bundesliga,1,2021-08-15,Mainz 05,RB Leipzig,1,0,1.0
2021-2022,Bundesliga,1,2021-08-15,Köln,Hertha BSC,3,1,1.0
2021-2022,Bundesliga,2,2021-08-20,RB Leipzig,Stuttgart,4,0,1.0
2021-2022,Bundesliga,2,2021-08-21,Hertha BSC,Wolfsburg,1,2,0.0
2021-2022,Bundesliga,2,2021-08-21,Bochum,Mainz 05,2,0,1.0
2021-2022,Bundesliga,2,2021-08-21,Greuther Fürth,Arminia,1,1,0.5
2021-2022,Bundesliga,2,2021-08-21,Freiburg,Dortmund,2,1,1.0
2021-2022,Bundesliga,2,2021-08-21,Eint Frankfurt,Augsburg,0,0,0.5
2021-2022,Bundesliga,2,2021-08-21,Leverkusen,Gladbach,4,0,1.0
2021-2022,Bundesliga,2,2021-08-22,Hoffenheim,Union Berlin,2,2,0.5
2021-2022,Bundesliga,2,2021-08-22,Bayern Munich,Köln,3,2,1.0
2021-2022,Bundesliga,3,2021-08-27,Dortmund,Hoffenheim,3,2,1.0
2021-2022,Bundesliga,3,2021-08-28,Mainz 05,Greuther Fürth,3,0,1.0
2021-2022,Bundesliga,3,2021-08-28,Stuttgart,Freiburg,2,3,0.0
2021-2022,Bundesliga,3,2021-08-28,Arminia,Eint Frankfurt,1,1,0.5
2021-2022,Bundesliga,3,2021-08-28,Augsburg,Leverkusen,1,4,0.0
2021-2022,Bundesliga,3,2021-08-28,Köln,Bochum,2,1,1.0
2021-2022,Bundesliga,3,2021-08-28,Bayern Munich,Hertha BSC,5,0,1.0
2021-2022,Bundesliga,3,2021-08-29,Union Berlin,Gladbach,2,1,1.0
2021-2022,Bundesliga,3,2021-08-29,Wolfsburg,RB Leipzig,1,0,1.0
2021-2022,Bundesliga,4,2021-09-11,Freiburg,Köln,1,1,0.5
2021-2022,Bundesliga,4,2021-09-11,Hoffenheim,Mainz 05,0,2,0.0
2021-2022,Bundesliga,4,2021-09-11,Union Berlin,Augsburg,0,0,0.5
2021-2022,Bundesliga,4,2021-09-11,Leverkusen,Dortmund,3,4,0.0
2021-2022,Bundesliga,4,2021-09-11,Greuther Fürth,Wolfsburg,0,2,0.0
2021-2022,Bundesliga,4,2021-09-11,RB Leipzig,Bayern Munich,1,4,0.0
2021-2022,Bundesliga,4,2021-09-12,Eint Frankfurt,Stuttgart,1,1,0.5
2021-2022,Bundesliga,4,2021-09-12,Bochum,Hertha BSC,1,3,0.0
2021-2022,Bundesliga,4,2021-09-12,Gladbach,Arminia,3,1,1.0
2021-2022,Bundesliga,5,2021-09-17,Hertha BSC,Greuther Fürth,2,1,1.0
2021-2022,Bundesliga,5,2021-09-18,Augsburg,Gladbach,1,0,1.0
2021-2022,Bundesliga,5,2021-09-18,Arminia,Hoffenheim,0,0,0.5
2021-2022,Bundesliga,5,2021-09-18,Bayern Munich,Bochum,7,0,1.0
2021-2022,Bundesliga,5,2021-09-18,Mainz 05,Freiburg,0,0,0.5
2021-2022,Bundesliga,5,2021-09-18,Köln,RB Leipzig,1,1,0.5
2021-2022,Bundesliga,5,2021-09-19,Stuttgart,Leverkusen,1,3,0.0
2021-2022,Bundesliga,5,2021-09-19,Dortmund,Union Berlin,4,2,1.0
2021-2022,Bundesliga,5,2021-09-19,Wolfsburg,Eint Frankfurt,1,1,0.5
2021-2022,Bundesliga,6,2021-09-24,Greuther Fürth,Bayern Munich,1,3,0.0
2021-2022,Bundesliga,6,2021-09-25,Eint Frankfurt,Köln,1,1,0.5
2021-2022,Bundesliga,6,2021-09-25,Hoffenheim,Wolfsburg,3,1,1.0
2021-2022,Bundesliga,6,2021-09-25,Leverkusen,Mainz 05,1,0,1.0
2021-2022,Bundesliga,6,2021-09-25,Union Berlin,Arminia,1,0,1.0
2021-2022,Bundesliga,6,2021-09-25,RB Leipzig,Hertha BSC,6,0,1.0
2021-2022,Bundesliga,6,2021-09-25,Gladbach,Dortmund,1,0,1.0
2021-2022,Bundesliga,6,2021-09-26,Bochum,Stuttgart,0,0,0.5
2021-2022,Bundesliga,6,2021-09-26,Freiburg,Augsburg,3,0,1.0
2021-2022,Bundesliga,7,2021-10-01,Köln,Greuther Fürth,3,1,1.0
2021-2022,Bundesliga,7,2021-10-02,Stuttgart,Hoffenheim,3,1,1.0
2021-2022,Bundesliga,7,2021-10-02,Dortmund,Augsburg,2,1,1.0
2021-2022,Bundesliga,7,2021-10-02,Hertha BSC,Freiburg,1,2,0.0
2021-2022,Bundesliga,7,2021-10-02,Wolfsburg,Gladbach,1,3,0.0
2021-2022,Bundesliga,7,2021-10-02,RB Leipzig,Bochum,3,0,1.0
2021-2022,Bundesliga,7,2021-10-03,Mainz 05,Union Berlin,1,2,0.0
2021-2022,Bundesliga,7,2021-10-03,Bayern Munich,Eint Frankfurt,1,2,0.0
2021-2022,Bundesliga,7,2021-10-03,Arminia,Leverkusen,0,4,0.0
2021-2022,Bundesliga,8,2021-10-15,Hoffenheim,Köln,5,0,1.0
2021-2022,Bundesliga,8,2021-10-16,Eint Frankfurt,Hertha BSC,1,2,0.0
2021-2022,Bundesliga,8,2021-10-16,Union Berlin,Wolfsburg,2,0,1.0
2021-2022,Bundesliga,8,2021-10-16,Freiburg,RB Leipzig,1,1,0.5
2021-2022,Bundesliga,8,2021-10-16,Greuther Fürth,Bochum,0,1,0.0
2021-2022,Bundesliga,8,2021-10-16,Dortmund,Mainz 05,3,1,1.0
2021-2022,Bundesliga,8,2021-10-16,Gladbach,Stuttgart,1,1,0.5
2021-2022,Bundesliga,8,2021-10-17,Leverkusen,Bayern Munich,1,5,0.0
2021-2022,Bundesliga,8,2021-10-17,Augsburg,Arminia,1,1,0.5
2021-2022,Bundesliga,9,2021-10-22,Mainz 05,Augsburg,4,1,1.0
2021-2022,Bundesliga,9,2021-10-23,Bayern Munich,Hoffenheim,4,0,1.0
