Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1995-1996,1,1995-08-11,Dortmund,Kaiserslautern,1,1,0.5
1995-1996,1,1995-08-11,Stuttgart,Uerdingen,0,0,0.5
1995-1996,1,1995-08-11,Werder Bremen,Düsseldorf,1,1,0.5
1995-1996,1,1995-08-12,Hansa Rostock,Leverkusen,1,2,0.0
1995-1996,1,1995-08-12,Bayern Munich,Hamburger SV,3,2,1.0
1995-1996,1,1995-08-12,St Pauli,1860 Munich,4,2,1.0
1995-1996,1,1995-08-12,Köln,Schalke 04,0,1,0.0
1995-1996,1,1995-08-12,Eint Frankfurt,Karlsruher,2,2,0.5
1995-1996,1,1995-08-13,Gladbach,Freiburg,1,0,1.0
1995-1996,2,1995-08-18,Hamburger SV,Werder Bremen,3,3,0.5
1995-1996,2,1995-08-18,Schalke 04,Hansa Rostock,1,3,0.0
1995-1996,2,1995-08-18,Freiburg,St Pauli,0,2,0.0
1995-1996,2,1995-08-19,1860 Munich,Stuttgart,1,1,0.5
1995-1996,2,1995-08-19,Karlsruher,Bayern Munich,2,6,0.0
1995-1996,2,1995-08-19,Kaiserslautern,Gladbach,1,3,0.0
1995-1996,2,1995-08-19,Leverkusen,Dortmund,1,1,0.5
1995-1996,2,1995-08-19,Uerdingen,Eint Frankfurt,1,1,0.5
1995-1996,2,1995-08-20,Düsseldorf,Köln,1,1,0.5
1995-1996,3,1995-08-29,St Pauli,Kaiserslautern,1,2,0.0
1995-1996,3,1995-08-29,Gladbach,Leverkusen,0,0,0.5
1995-1996,3,1995-08-29,Hansa Rostock,Dortmund,3,2,1.0
1995-1996,3,1995-08-29,Köln,Hamburger SV,3,2,1.0
1995-1996,3,1995-08-29,Werder Bremen,Karlsruher,1,0,1.0
1995-1996,3,1995-08-30,Eint Frankfurt,1860 Munich,4,2,1.0
1995-1996,3,1995-08-30,Stuttgart,Freiburg,3,1,1.0
1995-1996,3,1995-08-30,Schalke 04,Düsseldorf,1,1,0.5
1995-1996,3,1995-08-30,Bayern Munich,Uerdingen,2,0,1.0
1995-1996,4,1995-09-01,Karlsruher,Köln,1,0,1.0
1995-1996,4,1995-09-01,Dortmund,Gladbach,2,1,1.0
1995-1996,4,1995-09-02,Hamburger SV,Schalke 04,1,1,0.5
1995-1996,4,1995-09-02,Uerdingen,Werder Bremen,3,0,1.0
1995-1996,4,1995-09-02,Düsseldorf,Hansa Rostock,2,2,0.5
1995-1996,4,1995-09-02,Kaiserslautern,Stuttgart,1,1,0.5
1995-1996,4,1995-09-02,1860 Munich,Bayern Munich,0,2,0.0
1995-1996,4,1995-09-02,Freiburg,Eint Frankfurt,2,0,1.0
1995-1996,4,1995-09-02,Leverkusen,St Pauli,1,1,0.5
1995-1996,5,1995-09-08,Werder Bremen,1860 Munich,2,0,1.0
1995-1996,5,1995-09-08,Köln,Uerdingen,0,0,0.5
1995-1996,5,1995-09-09,Düsseldorf,Hamburger SV,2,2,0.5
1995-1996,5,1995-09-09,Hansa Rostock,Gladbach,2,3,0.0
1995-1996,5,1995-09-09,Bayern Munich,Freiburg,2,0,1.0
1995-1996,5,1995-09-09,St Pauli,Dortmund,0,3,0.0
1995-1996,5,1995-09-09,Eint Frankfurt,Kaiserslautern,3,1,1.0
1995-1996,5,1995-09-09,Schalke 04,Karlsruher,2,1,1.0
1995-1996,5,1995-09-09,Stuttgart,Leverkusen,1,4,0.0
1995-1996,6,1995-09-15,Karlsruher,Düsseldorf,3,1,1.0
1995-1996,6,1995-09-15,Kaiserslautern,Bayern Munich,2,3,0.0
1995-1996,6,1995-09-16,Freiburg,Werder Bremen,0,1,0.0
