Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2009-2010,1,2009-08-07,Wolfsburg,Stuttgart,2,0,1.0
2009-2010,1,2009-08-08,Dortmund,Köln,1,0,1.0
2009-2010,1,2009-08-08,Hertha BSC,Hannover 96,1,0,1.0
2009-2010,1,2009-08-08,Werder Bremen,Eint Frankfurt,2,3,0.0
2009-2010,1,2009-08-08,Mainz 05,Leverkusen,2,2,0.5
2009-2010,1,2009-08-08,Nürnberg,Schalke 04,1,2,0.0
2009-2010,1,2009-08-08,Hoffenheim,Bayern Munich,1,1,0.5
2009-2010,1,2009-08-09,Bochum,Gladbach,3,3,0.5
2009-2010,1,2009-08-09,Freiburg,Hamburger SV,1,1,0.5
2009-2010,2,2009-08-15,Leverkusen,Hoffenheim,1,0,1.0
2009-2010,2,2009-08-15,Bayern Munich,Werder Bremen,1,1,0.5
2009-2010,2,2009-08-15,Hannover 96,Mainz 05,1,1,0.5
2009-2010,2,2009-08-15,Eint Frankfurt,Nürnberg,1,1,0.5
2009-2010,2,2009-08-15,Hamburger SV,Dortmund,4,1,1.0
2009-2010,2,2009-08-15,Stuttgart,Freiburg,4,2,1.0
2009-2010,2,2009-08-15,Köln,Wolfsburg,1,3,0.0
2009-2010,2,2009-08-16,Schalke 04,Bochum,3,0,1.0
2009-2010,2,2009-08-16,Gladbach,Hertha BSC,2,1,1.0
2009-2010,3,2009-08-21,Hoffenheim,Schalke 04,0,0,0.5
2009-2010,3,2009-08-22,Dortmund,Stuttgart,1,1,0.5
2009-2010,3,2009-08-22,Mainz 05,Bayern Munich,2,1,1.0
2009-2010,3,2009-08-22,Köln,Eint Frankfurt,0,0,0.5
2009-2010,3,2009-08-22,Nürnberg,Hannover 96,0,2,0.0
2009-2010,3,2009-08-22,Freiburg,Leverkusen,0,5,0.0
2009-2010,3,2009-08-23,Werder Bremen,Gladbach,3,0,1.0
2009-2010,3,2009-08-23,Bochum,Hertha BSC,1,0,1.0
2009-2010,3,2009-08-23,Wolfsburg,Hamburger SV,2,4,0.0
2009-2010,4,2009-08-28,Gladbach,Mainz 05,2,0,1.0
2009-2010,4,2009-08-29,Schalke 04,Freiburg,0,1,0.0
2009-2010,4,2009-08-29,Eint Frankfurt,Dortmund,1,1,0.5
2009-2010,4,2009-08-29,Leverkusen,Bochum,2,1,1.0
