Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2004-2005,1,2004-08-06,Werder Bremen,Schalke 04,1,0,1.0
2004-2005,1,2004-08-07,Freiburg,Hansa Rostock,0,0,0.5
2004-2005,1,2004-08-07,Hamburger SV,Bayern Munich,0,2,0.0
2004-2005,1,2004-08-07,Leverkusen,Hannover 96,2,1,1.0
2004-2005,1,2004-08-07,Dortmund,Wolfsburg,1,2,0.0
2004-2005,1,2004-08-07,Hertha BSC,Bochum,2,2,0.5
2004-2005,1,2004-08-07,Kaiserslautern,Nürnberg,1,3,0.0
2004-2005,1,2004-08-08,Stuttgart,Mainz 05,4,2,1.0
2004-2005,1,2004-08-08,Arminia,Gladbach,0,0,0.5
2004-2005,2,2004-08-14,Mainz 05,Hamburger SV,2,1,1.0
2004-2005,2,2004-08-14,Nürnberg,Stuttgart,1,1,0.5
2004-2005,2,2004-08-14,Schalke 04,Kaiserslautern,2,1,1.0
2004-2005,2,2004-08-14,Bayern Munich,Hertha BSC,1,1,0.5
2004-2005,2,2004-08-14,Gladbach,Dortmund,2,3,0.0
2004-2005,2,2004-08-14,Hansa Rostock,Werder Bremen,0,4,0.0
2004-2005,2,2004-08-15,Bochum,Leverkusen,2,2,0.5
2004-2005,2,2004-08-15,Wolfsburg,Freiburg,0,1,0.0
2004-2005,3,2004-08-28,Freiburg,Gladbach,1,1,0.5
2004-2005,3,2004-08-28,Arminia,Bochum,1,2,0.0
2004-2005,3,2004-08-28,Hertha BSC,Mainz 05,1,1,0.5
2004-2005,3,2004-08-28,Leverkusen,Bayern Munich,4,1,1.0
2004-2005,3,2004-08-28,Kaiserslautern,Stuttgart,2,3,0.0
2004-2005,3,2004-08-28,Hamburger SV,Nürnberg,4,3,1.0
2004-2005,3,2004-08-28,Schalke 04,Hansa Rostock,0,2,0.0
2004-2005,3,2004-08-29,Werder Bremen,Wolfsburg,1,2,0.0
2004-2005,3,2004-08-29,Dortmund,Hannover 96,1,1,0.5
2004-2005,4,2004-09-11,Nürnberg,Hertha BSC,0,0,0.5
2004-2005,4,2004-09-11,Stuttgart,Hamburger SV,2,0,1.0
2004-2005,4,2004-09-11,Wolfsburg,Schalke 04,3,0,1.0
2004-2005,4,2004-09-11,Bochum,Dortmund,2,2,0.5
2004-2005,4,2004-09-11,Bayern Munich,Arminia,1,0,1.0
2004-2005,4,2004-09-11,Gladbach,Werder Bremen,3,1,1.0
2004-2005,4,2004-09-11,Mainz 05,Leverkusen,2,0,1.0
2004-2005,4,2004-09-12,Hannover 96,Freiburg,2,2,0.5
2004-2005,4,2004-09-12,Hansa Rostock,Kaiserslautern,2,3,0.0
2004-2005,5,2004-09-18,Schalke 04,Gladbach,3,2,1.0
2004-2005,5,2004-09-18,Hansa Rostock,Wolfsburg,1,2,0.0
2004-2005,5,2004-09-18,Dortmund,Bayern Munich,2,2,0.5
2004-2005,5,2004-09-18,Leverkusen,Nürnberg,2,2,0.5
2004-2005,5,2004-09-18,Arminia,Mainz 05,1,1,0.5
2004-2005,5,2004-09-18,Kaiserslautern,Hamburger SV,2,1,1.0
2004-2005,5,2004-09-18,Werder Bremen,Hannover 96,3,0,1.0
2004-2005,5,2004-09-19,Hertha BSC,Stuttgart,0,0,0.5
2004-2005,5,2004-09-19,Freiburg,Bochum,1,1,0.5
2004-2005,6,2004-09-25,Bochum,Werder Bremen,1,4,0.0
2004-2005,6,2004-09-25,Gladbach,Hansa Rostock,2,2,0.5
2004-2005,6,2004-09-25,Hannover 96,Schalke 04,1,0,1.0
2004-2005,6,2004-09-25,Nürnberg,Arminia,1,2,0.0
2004-2005,6,2004-09-25,Stuttgart,Leverkusen,3,0,1.0
2004-2005,6,2004-09-25,Bayern Munich,Freiburg,3,1,1.0
2004-2005,6,2004-09-25,Wolfsburg,Kaiserslautern,2,1,1.0
2004-2005,6,2004-09-26,Mainz 05,Dortmund,1,1,0.5
2004-2005,6,2004-09-26,Hamburger SV,Hertha BSC,2,1,1.0
2004-2005,2,2004-09-28,Hannover 96,Arminia,0,1,0.0
2004-2005,7,2004-10-02,Werder Bremen,Bayern Munich,1,2,0.0
2004-2005,7,2004-10-02,Hansa Rostock,Hannover 96,1,3,0.0
2004-2005,7,2004-10-02,Kaiserslautern,Hertha BSC,0,2,0.0
2004-2005,7,2004-10-02,Leverkusen,Hamburger SV,3,0,1.0
2004-2005,7,2004-10-02,Freiburg,Mainz 05,1,2,0.0
2004-2005,7,2004-10-02,Wolfsburg,Gladbach,2,1,1.0
2004-2005,7,2004-10-02,Dortmund,Nürnberg,2,2,0.5
2004-2005,7,2004-10-03,Arminia,Stuttgart,0,2,0.0
2004-2005,7,2004-10-03,Schalke 04,Bochum,3,2,1.0
2004-2005,8,2004-10-16,Bayern Munich,Schalke 04,0,1,0.0
2004-2005,8,2004-10-16,Mainz 05,Werder Bremen,2,1,1.0
2004-2005,8,2004-10-16,Hertha BSC,Leverkusen,3,1,1.0
2004-2005,8,2004-10-16,Bochum,Hansa Rostock,0,1,0.0
2004-2005,8,2004-10-16,Hamburger SV,Arminia,0,2,0.0
2004-2005,8,2004-10-16,Stuttgart,Dortmund,2,0,1.0
2004-2005,8,2004-10-16,Nürnberg,Freiburg,3,0,1.0
