Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,Bundesliga,1,2019-08-16,Bayern Munich,Hertha BSC,2,2,0.5
2019-2020,Bundesliga,1,2019-08-17,Wolfsburg,Köln,2,1,1.0
2019-2020,Bundesliga,1,2019-08-17,Freiburg,Mainz 05,3,0,1.0
2019-2020,Bundesliga,1,2019-08-17,Dortmund,Augsburg,5,1,1.0
2019-2020,Bundesliga,1,2019-08-17,Leverkusen,Paderborn 07,3,2,1.0
2019-2020,Bundesliga,1,2019-08-17,Werder Bremen,Düsseldorf,1,3,0.0
2019-2020,Bundesliga,1,2019-08-17,Gladbach,Schalke 04,0,0,0.5
2019-2020,Bundesliga,1,2019-08-18,Eint Frankfurt,Hoffenheim,1,0,1.0
2019-2020,Bundesliga,1,2019-08-18,Union Berlin,RB Leipzig,0,4,0.0
2019-2020,Bundesliga,2,2019-08-23,Köln,Dortmund,1,3,0.0
2019-2020,Bundesliga,2,2019-08-24,Paderborn 07,Freiburg,1,3,0.0
2019-2020,Bundesliga,2,2019-08-24,Düsseldorf,Leverkusen,1,3,0.0
2019-2020,Bundesliga,2,2019-08-24,Hoffenheim,Werder Bremen,3,2,1.0
2019-2020,Bundesliga,2,2019-08-24,Augsburg,Union Berlin,1,1,0.5
2019-2020,Bundesliga,2,2019-08-24,Mainz 05,Gladbach,1,3,0.0
2019-2020,Bundesliga,2,2019-08-24,Schalke 04,Bayern Munich,0,3,0.0
2019-2020,Bundesliga,2,2019-08-25,RB Leipzig,Eint Frankfurt,2,1,1.0
2019-2020,Bundesliga,2,2019-08-25,Hertha BSC,Wolfsburg,0,3,0.0
2019-2020,Bundesliga,3,2019-08-30,Gladbach,RB Leipzig,1,3,0.0
2019-2020,Bundesliga,3,2019-08-31,Wolfsburg,Paderborn 07,1,1,0.5
2019-2020,Bundesliga,3,2019-08-31,Schalke 04,Hertha BSC,3,0,1.0
2019-2020,Bundesliga,3,2019-08-31,Leverkusen,Hoffenheim,0,0,0.5
