Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,Bundesliga,1,2017-08-18,Bayern Munich,Leverkusen,3,1,1.0
2017-2018,Bundesliga,1,2017-08-19,Hertha BSC,Stuttgart,2,0,1.0
2017-2018,Bundesliga,1,2017-08-19,Mainz 05,Hannover 96,0,1,0.0
2017-2018,Bundesliga,1,2017-08-19,Wolfsburg,Dortmund,0,3,0.0
2017-2018,Bundesliga,1,2017-08-19,Hoffenheim,Werder Bremen,1,0,1.0
2017-2018,Bundesliga,1,2017-08-19,Hamburger SV,Augsburg,1,0,1.0
2017-2018,Bundesliga,1,2017-08-19,Schalke 04,RB Leipzig,2,0,1.0
2017-2018,Bundesliga,1,2017-08-20,Freiburg,Eint Frankfurt,0,0,0.5
2017-2018,Bundesliga,1,2017-08-20,Gladbach,Köln,1,0,1.0
2017-2018,Bundesliga,2,2017-08-25,Köln,Hamburger SV,1,3,0.0
2017-2018,Bundesliga,2,2017-08-26,Eint Frankfurt,Wolfsburg,0,1,0.0
2017-2018,Bundesliga,2,2017-08-26,Augsburg,Gladbach,2,2,0.5
2017-2018,Bundesliga,2,2017-08-26,Stuttgart,Mainz 05,1,0,1.0
2017-2018,Bundesliga,2,2017-08-26,Leverkusen,Hoffenheim,2,2,0.5
2017-2018,Bundesliga,2,2017-08-26,Werder Bremen,Bayern Munich,0,2,0.0
2017-2018,Bundesliga,2,2017-08-26,Dortmund,Hertha BSC,2,0,1.0
2017-2018,Bundesliga,2,2017-08-27,RB Leipzig,Freiburg,4,1,1.0
2017-2018,Bundesliga,2,2017-08-27,Hannover 96,Schalke 04,1,0,1.0
2017-2018,Bundesliga,3,2017-09-08,Hamburger SV,RB Leipzig,0,2,0.0
2017-2018,Bundesliga,3,2017-09-09,Wolfsburg,Hannover 96,1,1,0.5
2017-2018,Bundesliga,3,2017-09-09,Mainz 05,Leverkusen,3,1,1.0
2017-2018,Bundesliga,3,2017-09-09,Augsburg,Köln,3,0,1.0
2017-2018,Bundesliga,3,2017-09-09,Gladbach,Eint Frankfurt,0,1,0.0
2017-2018,Bundesliga,3,2017-09-09,Freiburg,Dortmund,0,0,0.5
2017-2018,Bundesliga,3,2017-09-09,Hoffenheim,Bayern Munich,2,0,1.0
2017-2018,Bundesliga,3,2017-09-10,Hertha BSC,Werder Bremen,1,1,0.5
2017-2018,Bundesliga,3,2017-09-10,Schalke 04,Stuttgart,3,1,1.0
2017-2018,Bundesliga,4,2017-09-15,Hannover 96,Hamburger SV,2,0,1.0
2017-2018,Bundesliga,4,2017-09-16,Stuttgart,Wolfsburg,1,0,1.0
2017-2018,Bundesliga,4,2017-09-16,Bayern Munich,Mainz 05,4,0,1.0
2017-2018,Bundesliga,4,2017-09-16,Eint Frankfurt,Augsburg,1,2,0.0
2017-2018,Bundesliga,4,2017-09-16,Werder Bremen,Schalke 04,1,2,0.0
2017-2018,Bundesliga,4,2017-09-16,RB Leipzig,Gladbach,2,2,0.5
2017-2018,Bundesliga,4,2017-09-17,Hoffenheim,Hertha BSC,1,1,0.5
2017-2018,Bundesliga,4,2017-09-17,Leverkusen,Freiburg,4,0,1.0
2017-2018,Bundesliga,4,2017-09-17,Dortmund,Köln,5,0,1.0
2017-2018,Bundesliga,5,2017-09-19,Gladbach,Stuttgart,2,0,1.0
2017-2018,Bundesliga,5,2017-09-19,Schalke 04,Bayern Munich,0,3,0.0
2017-2018,Bundesliga,5,2017-09-19,Augsburg,RB Leipzig,1,0,1.0
2017-2018,Bundesliga,5,2017-09-19,Wolfsburg,Werder Bremen,1,1,0.5
2017-2018,Bundesliga,5,2017-09-20,Köln,Eint Frankfurt,0,1,0.0
2017-2018,Bundesliga,5,2017-09-20,Freiburg,Hannover 96,1,1,0.5
2017-2018,Bundesliga,5,2017-09-20,Hamburger SV,Dortmund,0,3,0.0
2017-2018,Bundesliga,5,2017-09-20,Mainz 05,Hoffenheim,2,3,0.0
2017-2018,Bundesliga,5,2017-09-20,Hertha BSC,Leverkusen,2,1,1.0
2017-2018,Bundesliga,6,2017-09-22,Bayern Munich,Wolfsburg,2,2,0.5
2017-2018,Bundesliga,6,2017-09-23,Werder Bremen,Freiburg,0,0,0.5
2017-2018,Bundesliga,6,2017-09-23,Hoffenheim,Schalke 04,2,0,1.0
2017-2018,Bundesliga,6,2017-09-23,Mainz 05,Hertha BSC,1,0,1.0
2017-2018,Bundesliga,6,2017-09-23,Stuttgart,Augsburg,0,0,0.5
2017-2018,Bundesliga,6,2017-09-23,RB Leipzig,Eint Frankfurt,2,1,1.0
2017-2018,Bundesliga,6,2017-09-23,Dortmund,Gladbach,6,1,1.0
2017-2018,Bundesliga,6,2017-09-24,Hannover 96,Köln,0,0,0.5
2017-2018,Bundesliga,6,2017-09-24,Leverkusen,Hamburger SV,3,0,1.0
2017-2018,Bundesliga,7,2017-09-29,Schalke 04,Leverkusen,1,1,0.5
2017-2018,Bundesliga,7,2017-09-30,Wolfsburg,Mainz 05,1,1,0.5
2017-2018,Bundesliga,7,2017-09-30,Gladbach,Hannover 96,2,1,1.0
2017-2018,Bundesliga,7,2017-09-30,Augsburg,Dortmund,1,2,0.0
2017-2018,Bundesliga,7,2017-09-30,Eint Frankfurt,Stuttgart,2,1,1.0
2017-2018,Bundesliga,7,2017-09-30,Hamburger SV,Werder Bremen,0,0,0.5
2017-2018,Bundesliga,7,2017-10-01,Freiburg,Hoffenheim,3,2,1.0
2017-2018,Bundesliga,7,2017-10-01,Hertha BSC,Bayern Munich,2,2,0.5
2017-2018,Bundesliga,7,2017-10-01,Köln,RB Leipzig,1,2,0.0
2017-2018,Bundesliga,8,2017-10-13,Stuttgart,Köln,2,1,1.0
2017-2018,Bundesliga,8,2017-10-14,Bayern Munich,Freiburg,5,0,1.0
2017-2018,Bundesliga,8,2017-10-14,Hertha BSC,Schalke 04,0,2,0.0
2017-2018,Bundesliga,8,2017-10-14,Hannover 96,Eint Frankfurt,1,2,0.0
2017-2018,Bundesliga,8,2017-10-14,Hoffenheim,Augsburg,2,2,0.5
2017-2018,Bundesliga,8,2017-10-14,Mainz 05,Hamburger SV,3,2,1.0
2017-2018,Bundesliga,8,2017-10-14,Dortmund,RB Leipzig,2,3,0.0
2017-2018,Bundesliga,8,2017-10-15,Leverkusen,Wolfsburg,2,2,0.5
2017-2018,Bundesliga,8,2017-10-15,Werder Bremen,Gladbach,0,2,0.0
2017-2018,Bundesliga,9,2017-10-20,Schalke 04,Mainz 05,2,0,1.0
2017-2018,Bundesliga,9,2017-10-21,Eint Frankfurt,Dortmund,2,2,0.5
2017-2018,Bundesliga,9,2017-10-21,Augsburg,Hannover 96,1,2,0.0
2017-2018,Bundesliga,9,2017-10-21,RB Leipzig,Stuttgart,1,0,1.0
2017-2018,Bundesliga,9,2017-10-21,Gladbach,Leverkusen,1,5,0.0
2017-2018,Bundesliga,9,2017-10-21,Hamburger SV,Bayern Munich,0,1,0.0
2017-2018,Bundesliga,9,2017-10-22,Köln,Werder Bremen,0,0,0.5
2017-2018,Bundesliga,9,2017-10-22,Freiburg,Hertha BSC,1,1,0.5
2017-2018,Bundesliga,9,2017-10-22,Wolfsburg,Hoffenheim,1,1,0.5
2017-2018,Bundesliga,10,2017-10-27,Mainz 05,Eint Frankfurt,1,1,0.5
2017-2018,Bundesliga,10,2017-10-28,Hertha BSC,Hamburger SV,2,1,1.0
2017-2018,Bundesliga,10,2017-10-28,Schalke 04,Wolfsburg,1,1,0.5
2017-2018,Bundesliga,10,2017-10-28,Hoffenheim,Gladbach,1,3,0.0
2017-2018,Bundesliga,10,2017-10-28,Hannover 96,Dortmund,4,2,1.0
2017-2018,Bundesliga,10,2017-10-28,Leverkusen,Köln,2,1,1.0
2017-2018,Bundesliga,10,2017-10-28,Bayern Munich,RB Leipzig,2,0,1.0
2017-2018,Bundesliga,10,2017-10-29,Werder Bremen,Augsburg,0,3,0.0
2017-2018,Bundesliga,10,2017-10-29,Stuttgart,Freiburg,3,0,1.0
