Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1988-1989,1,1988-07-22,Mannheim,Leverkusen,1,1,0.5
1988-1989,1,1988-07-22,Dortmund,Stuttgart,1,2,0.0
1988-1989,1,1988-07-23,St Pauli,Nürnberg,0,1,0.0
1988-1989,1,1988-07-23,S'gart Kickers,Bochum,1,2,0.0
1988-1989,1,1988-07-23,Köln,Uerdingen,1,1,0.5
1988-1989,1,1988-07-23,Werder Bremen,Hamburger SV,2,1,1.0
1988-1989,1,1988-07-23,Hannover 96,Karlsruher,2,3,0.0
1988-1989,1,1988-07-23,Bayern Munich,Eint Frankfurt,3,0,1.0
1988-1989,1,1988-07-23,Gladbach,Kaiserslautern,4,1,1.0
1988-1989,2,1988-07-29,Hamburger SV,Dortmund,0,0,0.5
1988-1989,2,1988-07-29,Stuttgart,Hannover 96,2,1,1.0
1988-1989,2,1988-07-30,Nürnberg,Köln,0,2,0.0
1988-1989,2,1988-07-30,Eint Frankfurt,S'gart Kickers,1,2,0.0
1988-1989,2,1988-07-30,Kaiserslautern,Werder Bremen,0,0,0.5
1988-1989,2,1988-07-30,Leverkusen,Gladbach,3,1,1.0
1988-1989,2,1988-07-30,Uerdingen,Mannheim,0,0,0.5
1988-1989,2,1988-07-30,Bochum,St Pauli,0,0,0.5
1988-1989,2,1988-07-30,Karlsruher,Bayern Munich,2,2,0.5
1988-1989,3,1988-08-12,Dortmund,Kaiserslautern,1,1,0.5
1988-1989,3,1988-08-13,S'gart Kickers,Karlsruher,1,3,0.0
1988-1989,3,1988-08-13,Uerdingen,Nürnberg,3,2,1.0
1988-1989,3,1988-08-13,St Pauli,Eint Frankfurt,2,0,1.0
1988-1989,3,1988-08-13,Werder Bremen,Leverkusen,3,1,1.0
1988-1989,3,1988-08-13,Mannheim,Gladbach,4,1,1.0
1988-1989,3,1988-08-13,Hannover 96,Hamburger SV,2,3,0.0
1988-1989,3,1988-08-16,Köln,Bochum,1,0,1.0
1988-1989,4,1988-08-19,Karlsruher,St Pauli,3,1,1.0
1988-1989,4,1988-08-19,Eint Frankfurt,Köln,1,0,1.0
