Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1998-1999,1,1998-08-14,Stuttgart,Dortmund,2,1,1.0
1998-1999,1,1998-08-14,MSV Duisburg,Eint Frankfurt,2,1,1.0
1998-1999,1,1998-08-15,1860 Munich,Kaiserslautern,1,2,0.0
1998-1999,1,1998-08-15,Wolfsburg,Bayern Munich,0,1,0.0
1998-1999,1,1998-08-15,Gladbach,Schalke 04,3,0,1.0
1998-1999,1,1998-08-15,Bochum,Freiburg,1,2,0.0
1998-1999,1,1998-08-15,Leverkusen,Hansa Rostock,3,1,1.0
1998-1999,1,1998-08-15,Nürnberg,Hamburger SV,1,1,0.5
1998-1999,1,1998-08-16,Hertha BSC,Werder Bremen,1,0,1.0
1998-1999,2,1998-08-21,Hansa Rostock,Wolfsburg,3,3,0.5
1998-1999,2,1998-08-21,Werder Bremen,Nürnberg,2,3,0.0
1998-1999,2,1998-08-22,Dortmund,Hertha BSC,3,0,1.0
1998-1999,2,1998-08-22,Schalke 04,Stuttgart,1,0,1.0
1998-1999,2,1998-08-22,Kaiserslautern,Gladbach,2,1,1.0
1998-1999,2,1998-08-22,Bayern Munich,MSV Duisburg,3,1,1.0
1998-1999,2,1998-08-22,Freiburg,Leverkusen,1,1,0.5
1998-1999,2,1998-08-22,Eint Frankfurt,1860 Munich,2,3,0.0
1998-1999,2,1998-08-23,Hamburger SV,Bochum,1,0,1.0
1998-1999,3,1998-09-08,Stuttgart,Kaiserslautern,4,0,1.0
1998-1999,3,1998-09-08,Gladbach,Eint Frankfurt,1,1,0.5
1998-1999,3,1998-09-08,MSV Duisburg,1860 Munich,1,1,0.5
1998-1999,3,1998-09-08,Wolfsburg,Freiburg,1,1,0.5
1998-1999,3,1998-09-08,Bochum,Werder Bremen,2,0,1.0
1998-1999,3,1998-09-09,Nürnberg,Dortmund,0,0,0.5
1998-1999,3,1998-09-09,Leverkusen,Hamburger SV,1,2,0.0
1998-1999,3,1998-09-09,Hertha BSC,Schalke 04,2,0,1.0
1998-1999,3,1998-09-09,Bayern Munich,Hansa Rostock,6,1,1.0
1998-1999,4,1998-09-11,Eint Frankfurt,Stuttgart,1,1,0.5
1998-1999,4,1998-09-11,1860 Munich,Gladbach,3,1,1.0
1998-1999,4,1998-09-12,Kaiserslautern,Hertha BSC,4,3,1.0
1998-1999,4,1998-09-12,Schalke 04,Nürnberg,2,2,0.5
1998-1999,4,1998-09-12,Freiburg,Bayern Munich,0,2,0.0
1998-1999,4,1998-09-12,Hansa Rostock,MSV Duisburg,3,0,1.0
1998-1999,4,1998-09-12,Werder Bremen,Leverkusen,2,2,0.5
1998-1999,4,1998-09-12,Hamburger SV,Wolfsburg,1,1,0.5
1998-1999,4,1998-09-13,Dortmund,Bochum,0,1,0.0
1998-1999,5,1998-09-18,Hertha BSC,Eint Frankfurt,3,1,1.0
1998-1999,5,1998-09-18,Hansa Rostock,Freiburg,0,2,0.0
1998-1999,5,1998-09-19,Stuttgart,1860 Munich,0,1,0.0
1998-1999,5,1998-09-19,Bochum,Schalke 04,1,2,0.0
1998-1999,5,1998-09-19,Leverkusen,Dortmund,3,1,1.0
1998-1999,5,1998-09-19,Wolfsburg,Werder Bremen,2,4,0.0
1998-1999,5,1998-09-19,Nürnberg,Kaiserslautern,1,1,0.5
1998-1999,5,1998-09-20,MSV Duisburg,Gladbach,2,2,0.5
1998-1999,5,1998-09-20,Bayern Munich,Hamburger SV,5,3,1.0
1998-1999,6,1998-09-25,Hamburger SV,Hansa Rostock,1,0,1.0
1998-1999,6,1998-09-25,1860 Munich,Hertha BSC,2,0,1.0
1998-1999,6,1998-09-26,Werder Bremen,Bayern Munich,0,1,0.0
1998-1999,6,1998-09-26,Kaiserslautern,Bochum,2,3,0.0
1998-1999,6,1998-09-26,Gladbach,Stuttgart,2,3,0.0
1998-1999,6,1998-09-26,Dortmund,Wolfsburg,2,1,1.0
1998-1999,6,1998-09-26,Schalke 04,Leverkusen,0,1,0.0
1998-1999,6,1998-09-26,Freiburg,MSV Duisburg,2,2,0.5
1998-1999,6,1998-09-27,Eint Frankfurt,Nürnberg,3,2,1.0
1998-1999,7,1998-10-02,Hertha BSC,Gladbach,4,1,1.0
1998-1999,7,1998-10-02,Wolfsburg,Schalke 04,0,0,0.5
1998-1999,7,1998-10-03,Freiburg,Hamburger SV,0,0,0.5
