Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2013-2014,1,2013-08-09,Bayern Munich,Gladbach,3,1,1.0
2013-2014,1,2013-08-10,Hoffenheim,Nürnberg,2,2,0.5
2013-2014,1,2013-08-10,Braunschweig,Werder Bremen,0,1,0.0
2013-2014,1,2013-08-10,Hertha BSC,Eint Frankfurt,6,1,1.0
2013-2014,1,2013-08-10,Hannover 96,Wolfsburg,2,0,1.0
2013-2014,1,2013-08-10,Leverkusen,Freiburg,3,1,1.0
2013-2014,1,2013-08-10,Augsburg,Dortmund,0,4,0.0
2013-2014,1,2013-08-11,Mainz 05,Stuttgart,3,2,1.0
2013-2014,1,2013-08-11,Schalke 04,Hamburger SV,3,3,0.5
2013-2014,2,2013-08-17,Werder Bremen,Augsburg,1,0,1.0
2013-2014,2,2013-08-17,Wolfsburg,Schalke 04,4,0,1.0
2013-2014,2,2013-08-17,Hamburger SV,Hoffenheim,1,5,0.0
2013-2014,2,2013-08-17,Stuttgart,Leverkusen,0,1,0.0
2013-2014,2,2013-08-17,Freiburg,Mainz 05,1,2,0.0
2013-2014,2,2013-08-17,Eint Frankfurt,Bayern Munich,0,1,0.0
2013-2014,2,2013-08-17,Gladbach,Hannover 96,3,0,1.0
2013-2014,2,2013-08-18,Dortmund,Braunschweig,2,1,1.0
2013-2014,2,2013-08-18,Nürnberg,Hertha BSC,2,2,0.5
2013-2014,3,2013-08-23,Dortmund,Werder Bremen,1,0,1.0
2013-2014,3,2013-08-24,Leverkusen,Gladbach,4,2,1.0
2013-2014,3,2013-08-24,Mainz 05,Wolfsburg,2,0,1.0
2013-2014,3,2013-08-24,Bayern Munich,Nürnberg,2,0,1.0
2013-2014,3,2013-08-24,Hannover 96,Schalke 04,2,1,1.0
2013-2014,3,2013-08-24,Hoffenheim,Freiburg,3,3,0.5
2013-2014,3,2013-08-24,Hertha BSC,Hamburger SV,1,0,1.0
2013-2014,3,2013-08-25,Braunschweig,Eint Frankfurt,0,2,0.0
2013-2014,3,2013-08-25,Augsburg,Stuttgart,2,1,1.0
2013-2014,4,2013-08-27,Freiburg,Bayern Munich,1,1,0.5
2013-2014,4,2013-08-31,Gladbach,Werder Bremen,4,1,1.0
2013-2014,4,2013-08-31,Nürnberg,Augsburg,0,1,0.0
