Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2007-2008,1,2007-08-10,Stuttgart,Schalke 04,2,2,0.5
2007-2008,1,2007-08-11,Bochum,Werder Bremen,2,2,0.5
2007-2008,1,2007-08-11,Wolfsburg,Arminia,1,3,0.0
2007-2008,1,2007-08-11,Bayern Munich,Hansa Rostock,3,0,1.0
2007-2008,1,2007-08-11,Hannover 96,Hamburger SV,0,1,0.0
2007-2008,1,2007-08-11,Eint Frankfurt,Hertha BSC,1,0,1.0
2007-2008,1,2007-08-11,Leverkusen,Energie Cottbus,0,0,0.5
2007-2008,1,2007-08-12,Dortmund,MSV Duisburg,1,3,0.0
2007-2008,1,2007-08-12,Nürnberg,Karlsruher,0,2,0.0
2007-2008,2,2007-08-17,Karlsruher,Hannover 96,1,2,0.0
2007-2008,2,2007-08-18,Hansa Rostock,Nürnberg,1,2,0.0
2007-2008,2,2007-08-18,MSV Duisburg,Wolfsburg,1,3,0.0
2007-2008,2,2007-08-18,Schalke 04,Dortmund,4,1,1.0
2007-2008,2,2007-08-18,Arminia,Eint Frankfurt,2,2,0.5
2007-2008,2,2007-08-18,Hertha BSC,Stuttgart,3,1,1.0
2007-2008,2,2007-08-18,Werder Bremen,Bayern Munich,0,4,0.0
2007-2008,2,2007-08-19,Hamburger SV,Leverkusen,1,0,1.0
2007-2008,2,2007-08-19,Energie Cottbus,Bochum,1,2,0.0
2007-2008,3,2007-08-24,Bochum,Hamburger SV,2,1,1.0
2007-2008,3,2007-08-25,Stuttgart,MSV Duisburg,1,0,1.0
2007-2008,3,2007-08-25,Dortmund,Energie Cottbus,3,0,1.0
2007-2008,3,2007-08-25,Nürnberg,Werder Bremen,0,1,0.0
2007-2008,3,2007-08-25,Arminia,Hertha BSC,2,0,1.0
2007-2008,3,2007-08-25,Leverkusen,Karlsruher,3,0,1.0
2007-2008,3,2007-08-25,Bayern Munich,Hannover 96,3,0,1.0
2007-2008,3,2007-08-26,Wolfsburg,Schalke 04,1,1,0.5
2007-2008,3,2007-08-26,Eint Frankfurt,Hansa Rostock,1,0,1.0
2007-2008,4,2007-08-31,Schalke 04,Leverkusen,1,1,0.5
2007-2008,4,2007-09-01,Hannover 96,Bochum,3,2,1.0
2007-2008,4,2007-09-01,Werder Bremen,Eint Frankfurt,2,1,1.0
2007-2008,4,2007-09-01,Energie Cottbus,Nürnberg,1,1,0.5
2007-2008,4,2007-09-01,MSV Duisburg,Arminia,3,0,1.0
2007-2008,4,2007-09-01,Hansa Rostock,Dortmund,0,1,0.0
