Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1994-1995,1,1994-08-19,Schalke 04,Gladbach,1,1,0.5
1994-1995,1,1994-08-19,Leverkusen,Kaiserslautern,0,1,0.0
1994-1995,1,1994-08-19,Stuttgart,Hamburger SV,2,1,1.0
1994-1995,1,1994-08-20,Uerdingen,MSV Duisburg,1,1,0.5
1994-1995,1,1994-08-20,Eint Frankfurt,Köln,0,0,0.5
1994-1995,1,1994-08-20,Dresden,Werder Bremen,1,1,0.5
1994-1995,1,1994-08-20,Karlsruher,Freiburg,2,0,1.0
1994-1995,1,1994-08-20,Dortmund,1860 Munich,4,0,1.0
1994-1995,1,1994-08-20,Bayern Munich,Bochum,3,1,1.0
1994-1995,2,1994-08-23,1860 Munich,Stuttgart,0,2,0.0
1994-1995,2,1994-08-23,Köln,Dortmund,1,6,0.0
1994-1995,2,1994-08-23,Bochum,Dresden,2,0,1.0
1994-1995,2,1994-08-23,Freiburg,Bayern Munich,5,1,1.0
1994-1995,2,1994-08-23,Kaiserslautern,Eint Frankfurt,1,1,0.5
1994-1995,2,1994-08-24,MSV Duisburg,Schalke 04,2,2,0.5
1994-1995,2,1994-08-24,Werder Bremen,Leverkusen,3,2,1.0
1994-1995,2,1994-08-24,Hamburger SV,Uerdingen,0,0,0.5
1994-1995,2,1994-08-24,Gladbach,Karlsruher,2,2,0.5
1994-1995,3,1994-08-26,Dortmund,Kaiserslautern,2,1,1.0
1994-1995,3,1994-08-26,Dresden,Freiburg,1,3,0.0
1994-1995,3,1994-08-27,Schalke 04,Hamburger SV,0,1,0.0
1994-1995,3,1994-08-27,Karlsruher,MSV Duisburg,4,1,1.0
1994-1995,3,1994-08-27,Bayern Munich,Gladbach,3,0,1.0
1994-1995,3,1994-08-27,Uerdingen,1860 Munich,1,1,0.5
1994-1995,3,1994-08-27,Werder Bremen,Bochum,3,0,1.0
1994-1995,3,1994-08-27,Stuttgart,Köln,2,2,0.5
1994-1995,3,1994-08-28,Leverkusen,Eint Frankfurt,4,0,1.0
1994-1995,4,1994-09-02,Freiburg,Werder Bremen,1,3,0.0
1994-1995,4,1994-09-02,MSV Duisburg,Bayern Munich,0,3,0.0
1994-1995,4,1994-09-02,Gladbach,Dresden,2,0,1.0
1994-1995,4,1994-09-03,1860 Munich,Schalke 04,0,1,0.0
1994-1995,4,1994-09-03,Köln,Uerdingen,2,0,1.0
1994-1995,4,1994-09-03,Eint Frankfurt,Dortmund,4,1,1.0
1994-1995,4,1994-09-03,Kaiserslautern,Stuttgart,3,2,1.0
1994-1995,4,1994-09-03,Bochum,Leverkusen,1,3,0.0
1994-1995,4,1994-09-03,Hamburger SV,Karlsruher,3,1,1.0
1994-1995,5,1994-09-16,Bochum,Freiburg,1,3,0.0
1994-1995,5,1994-09-16,Karlsruher,1860 Munich,3,1,1.0
1994-1995,5,1994-09-17,Schalke 04,Köln,3,1,1.0
1994-1995,5,1994-09-17,Werder Bremen,Gladbach,1,0,1.0
1994-1995,5,1994-09-17,Dresden,MSV Duisburg,4,2,1.0
1994-1995,5,1994-09-17,Leverkusen,Dortmund,2,2,0.5
1994-1995,5,1994-09-17,Uerdingen,Kaiserslautern,1,3,0.0
1994-1995,5,1994-09-17,Bayern Munich,Hamburger SV,1,1,0.5
1994-1995,5,1994-09-18,Stuttgart,Eint Frankfurt,4,1,1.0
1994-1995,6,1994-09-21,1860 Munich,Bayern Munich,1,3,0.0
1994-1995,6,1994-09-23,Eint Frankfurt,Uerdingen,0,3,0.0
1994-1995,6,1994-09-23,MSV Duisburg,Werder Bremen,0,2,0.0
1994-1995,6,1994-09-24,Köln,Karlsruher,3,4,0.0
1994-1995,6,1994-09-24,Dortmund,Stuttgart,5,0,1.0
1994-1995,6,1994-09-24,Freiburg,Leverkusen,1,1,0.5
1994-1995,6,1994-09-24,Gladbach,Bochum,7,1,1.0
1994-1995,6,1994-09-24,Kaiserslautern,Schalke 04,3,1,1.0
1994-1995,6,1994-09-24,Hamburger SV,Dresden,2,1,1.0
1994-1995,7,1994-09-30,Dresden,1860 Munich,1,1,0.5
1994-1995,7,1994-09-30,Bochum,MSV Duisburg,1,0,1.0
1994-1995,7,1994-10-01,Karlsruher,Kaiserslautern,3,3,0.5
1994-1995,7,1994-10-01,Leverkusen,Stuttgart,3,1,1.0
1994-1995,7,1994-10-01,Uerdingen,Dortmund,0,2,0.0
1994-1995,7,1994-10-01,Bayern Munich,Köln,2,2,0.5
1994-1995,7,1994-10-01,Schalke 04,Eint Frankfurt,0,0,0.5
1994-1995,7,1994-10-02,Freiburg,Gladbach,1,1,0.5
1994-1995,8,1994-10-05,Kaiserslautern,Bayern Munich,1,1,0.5
1994-1995,7,1994-10-06,Werder Bremen,Hamburger SV,1,4,0.0
1994-1995,8,1994-10-07,Gladbach,Leverkusen,3,3,0.5
1994-1995,8,1994-10-07,Eint Frankfurt,Karlsruher,1,0,1.0
1994-1995,8,1994-10-08,MSV Duisburg,Freiburg,1,2,0.0
1994-1995,8,1994-10-08,Dortmund,Schalke 04,3,2,1.0
1994-1995,8,1994-10-08,Köln,Dresden,1,2,0.0
1994-1995,8,1994-10-08,Stuttgart,Uerdingen,3,1,1.0
1994-1995,8,1994-10-09,1860 Munich,Werder Bremen,1,2,0.0
1994-1995,8,1994-10-09,Hamburger SV,Bochum,3,1,1.0
1994-1995,9,1994-10-14,Freiburg,Hamburger SV,3,0,1.0
1994-1995,9,1994-10-14,Bochum,1860 Munich,2,2,0.5
1994-1995,9,1994-10-15,Leverkusen,Uerdingen,1,1,0.5
1994-1995,9,1994-10-15,Bayern Munich,Eint Frankfurt,3,3,0.5
1994-1995,9,1994-10-15,Dresden,Kaiserslautern,1,0,1.0
1994-1995,9,1994-10-15,Karlsruher,Dortmund,0,0,0.5
1994-1995,9,1994-10-15,Werder Bremen,Köln,2,2,0.5
1994-1995,9,1994-10-15,Gladbach,MSV Duisburg,1,0,1.0
1994-1995,9,1994-10-15,Schalke 04,Stuttgart,1,1,0.5
1994-1995,10,1994-10-21,Hamburger SV,Gladbach,1,2,0.0
1994-1995,10,1994-10-21,Köln,Bochum,2,1,1.0
1994-1995,10,1994-10-22,Stuttgart,Karlsruher,4,0,1.0
1994-1995,10,1994-10-22,Eint Frankfurt,Dresden,2,0,1.0
1994-1995,10,1994-10-22,MSV Duisburg,Leverkusen,0,2,0.0
1994-1995,10,1994-10-22,1860 Munich,Freiburg,4,0,1.0
1994-1995,10,1994-10-22,Uerdingen,Schalke 04,1,1,0.5
1994-1995,10,1994-10-22,Dortmund,Bayern Munich,1,0,1.0
1994-1995,10,1994-10-23,Kaiserslautern,Werder Bremen,1,1,0.5
1994-1995,11,1994-10-28,Bochum,Kaiserslautern,0,2,0.0
1994-1995,11,1994-10-28,Karlsruher,Uerdingen,2,1,1.0
1994-1995,11,1994-10-29,Dresden,Dortmund,0,1,0.0
1994-1995,11,1994-10-29,Bayern Munich,Stuttgart,2,2,0.5
1994-1995,11,1994-10-29,Gladbach,1860 Munich,2,0,1.0
1994-1995,11,1994-10-29,Freiburg,Köln,4,2,1.0
1994-1995,11,1994-10-29,Werder Bremen,Eint Frankfurt,2,0,1.0
1994-1995,11,1994-10-29,Leverkusen,Schalke 04,2,2,0.5
1994-1995,11,1994-10-30,MSV Duisburg,Hamburger SV,0,5,0.0
1994-1995,12,1994-11-04,Stuttgart,Dresden,4,2,1.0
1994-1995,12,1994-11-04,Schalke 04,Karlsruher,0,0,0.5
1994-1995,12,1994-11-05,Eint Frankfurt,Bochum,2,1,1.0
1994-1995,12,1994-11-05,Uerdingen,Bayern Munich,1,1,0.5
1994-1995,12,1994-11-05,Hamburger SV,Leverkusen,1,2,0.0
1994-1995,12,1994-11-05,1860 Munich,MSV Duisburg,1,1,0.5
1994-1995,12,1994-11-05,Köln,Gladbach,1,3,0.0
1994-1995,12,1994-11-05,Kaiserslautern,Freiburg,3,2,1.0
1994-1995,12,1994-11-06,Dortmund,Werder Bremen,2,0,1.0
1994-1995,13,1994-11-11,Bochum,Dortmund,0,2,0.0
1994-1995,13,1994-11-11,Gladbach,Kaiserslautern,4,0,1.0
1994-1995,13,1994-11-12,Dresden,Uerdingen,1,2,0.0
1994-1995,13,1994-11-12,MSV Duisburg,Köln,1,3,0.0
1994-1995,13,1994-11-12,Freiburg,Eint Frankfurt,2,0,1.0
1994-1995,13,1994-11-12,Leverkusen,Karlsruher,0,0,0.5
