Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1989-1990,1,1989-07-28,Kaiserslautern,Gladbach,2,1,1.0
1989-1990,1,1989-07-28,Uerdingen,Homburg,3,0,1.0
1989-1990,1,1989-07-29,Düsseldorf,Hamburger SV,1,1,0.5
1989-1990,1,1989-07-29,Bochum,Köln,0,1,0.0
1989-1990,1,1989-07-29,Eint Frankfurt,Mannheim,3,1,1.0
1989-1990,1,1989-07-29,Leverkusen,Dortmund,1,0,1.0
1989-1990,1,1989-07-29,Bayern Munich,Nürnberg,3,2,1.0
1989-1990,1,1989-07-29,St Pauli,Werder Bremen,0,0,0.5
1989-1990,1,1989-07-29,Stuttgart,Karlsruher,2,0,1.0
1989-1990,2,1989-08-04,Hamburger SV,Eint Frankfurt,1,1,0.5
1989-1990,2,1989-08-04,Dortmund,St Pauli,3,1,1.0
1989-1990,2,1989-08-05,Werder Bremen,Düsseldorf,2,2,0.5
1989-1990,2,1989-08-05,Nürnberg,Leverkusen,2,2,0.5
1989-1990,2,1989-08-05,Homburg,Kaiserslautern,2,2,0.5
1989-1990,2,1989-08-05,Gladbach,Bayern Munich,0,0,0.5
1989-1990,2,1989-08-05,Mannheim,Bochum,3,2,1.0
1989-1990,2,1989-08-05,Karlsruher,Uerdingen,0,0,0.5
1989-1990,3,1989-08-08,Düsseldorf,Eint Frankfurt,1,2,0.0
1989-1990,2,1989-08-09,Köln,Stuttgart,0,0,0.5
1989-1990,3,1989-08-09,Bayern Munich,Homburg,1,0,1.0
1989-1990,3,1989-08-11,Kaiserslautern,Karlsruher,5,1,1.0
1989-1990,3,1989-08-12,Uerdingen,Köln,2,3,0.0
1989-1990,3,1989-08-12,Bochum,Hamburger SV,3,1,1.0
1989-1990,3,1989-08-12,St Pauli,Nürnberg,0,1,0.0
1989-1990,3,1989-08-12,Stuttgart,Mannheim,1,0,1.0
1989-1990,3,1989-08-12,Leverkusen,Gladbach,0,0,0.5
1989-1990,3,1989-08-12,Werder Bremen,Dortmund,2,0,1.0
1989-1990,4,1989-08-15,Homburg,Leverkusen,2,1,1.0
