Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,1,2020-08-14,MTK Budapest,Ferencváros,1,1,0.5
2020-2021,1,2020-08-15,Paks,Újpest,1,2,0.0
2020-2021,1,2020-08-15,Zalaegerszeg,Vidi,3,3,0.5
2020-2021,1,2020-08-16,Diósgyőr,Mezőkövesd,2,1,1.0
2020-2021,1,2020-08-17,Budafoki MTE,Kisvárda,2,1,1.0
2020-2021,2,2020-08-21,Mezőkövesd,Zalaegerszeg,1,1,0.5
2020-2021,2,2020-08-21,MTK Budapest,Honvéd,3,1,1.0
2020-2021,2,2020-08-22,Vidi,Paks,1,1,0.5
2020-2021,2,2020-08-23,Újpest,Budafoki MTE,1,1,0.5
2020-2021,3,2020-08-28,Diósgyőr,MTK Budapest,1,1,0.5
2020-2021,3,2020-08-29,Paks,Mezőkövesd,1,2,0.0
2020-2021,3,2020-08-30,Zalaegerszeg,Ferencváros,1,2,0.0
2020-2021,3,2020-08-30,Budafoki MTE,Vidi,1,4,0.0
2020-2021,3,2020-08-30,Honvéd,Kisvárda,1,2,0.0
2020-2021,3,2020-08-30,Puskás,Újpest,3,2,1.0
2020-2021,2,2020-09-04,Kisvárda,Puskás,0,3,0.0
2020-2021,4,2020-09-11,Ferencváros,Paks,5,0,1.0
2020-2021,4,2020-09-12,Mezőkövesd,Budafoki MTE,1,0,1.0
2020-2021,4,2020-09-12,Diósgyőr,Honvéd,2,4,0.0
2020-2021,4,2020-09-12,Vidi,Puskás,3,1,1.0
2020-2021,4,2020-09-13,Újpest,Kisvárda,2,4,0.0
2020-2021,4,2020-09-13,MTK Budapest,Zalaegerszeg,0,3,0.0
2020-2021,5,2020-09-25,Puskás,Mezőkövesd,1,0,1.0
2020-2021,5,2020-09-26,Paks,MTK Budapest,4,0,1.0
2020-2021,5,2020-09-26,Zalaegerszeg,Diósgyőr,3,1,1.0
2020-2021,5,2020-09-27,Honvéd,Újpest,1,2,0.0
2020-2021,6,2020-10-02,MTK Budapest,Budafoki MTE,1,2,0.0
2020-2021,6,2020-10-03,Mezőkövesd,Kisvárda,1,2,0.0
2020-2021,6,2020-10-03,Diósgyőr,Paks,1,2,0.0
2020-2021,6,2020-10-04,Zalaegerszeg,Honvéd,2,4,0.0
2020-2021,6,2020-10-04,Ferencváros,Puskás,2,1,1.0
2020-2021,6,2020-10-04,Vidi,Újpest,5,1,1.0
2020-2021,7,2020-10-16,Kisvárda,Ferencváros,0,2,0.0
2020-2021,7,2020-10-17,Budafoki MTE,Diósgyőr,2,1,1.0
2020-2021,7,2020-10-17,Újpest,Mezőkövesd,1,0,1.0
2020-2021,7,2020-10-17,Puskás,MTK Budapest,0,3,0.0
2020-2021,7,2020-10-18,Paks,Zalaegerszeg,3,1,1.0
2020-2021,7,2020-10-18,Honvéd,Vidi,2,2,0.5
2020-2021,8,2020-10-24,MTK Budapest,Kisvárda,1,1,0.5
2020-2021,8,2020-10-24,Paks,Honvéd,0,0,0.5
2020-2021,8,2020-10-24,Ferencváros,Újpest,2,0,1.0
2020-2021,8,2020-10-25,Zalaegerszeg,Budafoki MTE,1,3,0.0
2020-2021,8,2020-10-25,Mezőkövesd,Vidi,1,2,0.0
2020-2021,8,2020-10-25,Diósgyőr,Puskás,3,0,1.0
2020-2021,9,2020-10-31,Puskás,Zalaegerszeg,1,2,0.0
2020-2021,9,2020-10-31,Honvéd,Mezőkövesd,1,1,0.5
2020-2021,9,2020-10-31,Vidi,Ferencváros,1,1,0.5
2020-2021,9,2020-11-01,Budafoki MTE,Paks,2,3,0.0
2020-2021,9,2020-11-01,Újpest,MTK Budapest,0,4,0.0
2020-2021,9,2020-11-01,Kisvárda,Diósgyőr,1,0,1.0
2020-2021,1,2020-11-04,Puskás,Honvéd,1,0,1.0
2020-2021,10,2020-11-06,Diósgyőr,Újpest,3,0,1.0
2020-2021,10,2020-11-07,Paks,Puskás,6,2,1.0
2020-2021,10,2020-11-07,MTK Budapest,Vidi,3,1,1.0
2020-2021,10,2020-11-08,Zalaegerszeg,Kisvárda,1,2,0.0
2020-2021,10,2020-11-08,Ferencváros,Mezőkövesd,3,0,1.0
2020-2021,11,2020-11-20,Kisvárda,Paks,3,1,1.0
2020-2021,11,2020-11-21,Puskás,Budafoki MTE,3,0,1.0
2020-2021,11,2020-11-21,Mezőkövesd,MTK Budapest,0,1,0.0
2020-2021,11,2020-11-21,Honvéd,Ferencváros,0,1,0.0
2020-2021,11,2020-11-22,Vidi,Diósgyőr,3,0,1.0
2020-2021,12,2020-11-27,Újpest,Paks,1,1,0.5
2020-2021,12,2020-11-28,Kisvárda,Budafoki MTE,0,0,0.5
2020-2021,12,2020-11-28,Vidi,Zalaegerszeg,2,0,1.0
2020-2021,12,2020-11-28,Ferencváros,MTK Budapest,2,0,1.0
2020-2021,12,2020-11-29,Mezőkövesd,Diósgyőr,2,1,1.0
2020-2021,12,2020-11-29,Honvéd,Puskás,0,1,0.0
2020-2021,13,2020-12-04,Budafoki MTE,Újpest,1,1,0.5
2020-2021,13,2020-12-05,Zalaegerszeg,Mezőkövesd,3,0,1.0
2020-2021,13,2020-12-05,Diósgyőr,Ferencváros,1,3,0.0
2020-2021,13,2020-12-05,Puskás,Kisvárda,0,0,0.5
2020-2021,13,2020-12-06,Honvéd,MTK Budapest,2,2,0.5
2020-2021,13,2020-12-06,Paks,Vidi,1,0,1.0
2020-2021,14,2020-12-11,Újpest,Puskás,1,2,0.0
2020-2021,14,2020-12-12,Kisvárda,Honvéd,0,0,0.5
2020-2021,14,2020-12-12,Ferencváros,Zalaegerszeg,2,0,1.0
2020-2021,14,2020-12-12,Vidi,Budafoki MTE,4,1,1.0
2020-2021,14,2020-12-13,Mezőkövesd,Paks,4,3,1.0
2020-2021,14,2020-12-13,MTK Budapest,Diósgyőr,1,0,1.0
2020-2021,15,2020-12-15,Kisvárda,Újpest,1,1,0.5
2020-2021,15,2020-12-15,Vidi,Puskás,1,1,0.5
2020-2021,15,2020-12-16,Zalaegerszeg,MTK Budapest,2,0,1.0
2020-2021,15,2020-12-16,Honvéd,Diósgyőr,5,1,1.0
2020-2021,15,2020-12-16,Paks,Ferencváros,1,3,0.0
2020-2021,15,2020-12-16,Budafoki MTE,Mezőkövesd,0,1,0.0
2020-2021,16,2020-12-18,Vidi,Kisvárda,3,0,1.0
2020-2021,16,2020-12-19,MTK Budapest,Paks,3,1,1.0
2020-2021,16,2020-12-19,Diósgyőr,Zalaegerszeg,1,3,0.0
2020-2021,16,2020-12-19,Ferencváros,Budafoki MTE,2,1,1.0
2020-2021,16,2020-12-20,Mezőkövesd,Puskás,1,0,1.0
2020-2021,16,2020-12-20,Újpest,Honvéd,2,1,1.0
2020-2021,11,2020-12-23,Újpest,Zalaegerszeg,3,2,1.0
