Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,1,2015-07-18,Diósgyőr,Vasas,2,1,1.0
2015-2016,1,2015-07-18,Újpest,Paks,0,0,0.5
2015-2016,1,2015-07-18,MTK Budapest,Puskás,1,0,1.0
2015-2016,1,2015-07-18,Honvéd,Videoton,1,0,1.0
2015-2016,1,2015-07-19,Haladás,Ferencváros,0,2,0.0
2015-2016,1,2015-07-19,Békéscsaba,Debrecen,2,3,0.0
2015-2016,2,2015-07-25,Honvéd,MTK Budapest,2,1,1.0
2015-2016,2,2015-07-25,Paks,Békéscsaba,4,0,1.0
2015-2016,2,2015-07-25,Videoton,Haladás,0,1,0.0
2015-2016,2,2015-07-25,Vasas,Újpest,1,3,0.0
2015-2016,2,2015-07-26,Debrecen,Puskás,1,1,0.5
2015-2016,2,2015-07-26,Ferencváros,Diósgyőr,3,1,1.0
2015-2016,3,2015-08-01,Puskás,Paks,1,0,1.0
2015-2016,3,2015-08-01,Haladás,MTK Budapest,2,2,0.5
2015-2016,3,2015-08-01,Újpest,Békéscsaba,2,0,1.0
2015-2016,3,2015-08-01,Diósgyőr,Videoton,1,2,0.0
2015-2016,3,2015-08-01,Vasas,Ferencváros,0,2,0.0
2015-2016,3,2015-08-02,Honvéd,Debrecen,3,3,0.5
2015-2016,4,2015-08-08,Paks,Honvéd,3,1,1.0
2015-2016,4,2015-08-08,Békéscsaba,Vasas,0,2,0.0
2015-2016,4,2015-08-08,Újpest,Puskás,2,2,0.5
2015-2016,4,2015-08-08,MTK Budapest,Diósgyőr,5,0,1.0
2015-2016,4,2015-08-08,Videoton,Ferencváros,1,3,0.0
2015-2016,4,2015-08-09,Debrecen,Haladás,0,1,0.0
2015-2016,5,2015-08-15,Újpest,Honvéd,1,1,0.5
2015-2016,5,2015-08-15,Haladás,Paks,1,0,1.0
2015-2016,5,2015-08-15,Vasas,Videoton,2,1,1.0
2015-2016,5,2015-08-15,Puskás,Békéscsaba,1,2,0.0
2015-2016,5,2015-08-15,Diósgyőr,Debrecen,0,2,0.0
2015-2016,5,2015-08-15,Ferencváros,MTK Budapest,2,0,1.0
2015-2016,6,2015-08-22,Újpest,Haladás,0,0,0.5
2015-2016,6,2015-08-22,Békéscsaba,Honvéd,1,4,0.0
2015-2016,6,2015-08-22,Puskás,Vasas,1,0,1.0
2015-2016,6,2015-08-22,Paks,Diósgyőr,1,1,0.5
2015-2016,6,2015-08-22,Debrecen,Ferencváros,0,3,0.0
2015-2016,6,2015-08-23,MTK Budapest,Videoton,1,0,1.0
2015-2016,7,2015-08-29,Diósgyőr,Újpest,2,1,1.0
2015-2016,7,2015-08-29,Békéscsaba,Haladás,0,1,0.0
2015-2016,7,2015-08-29,Honvéd,Puskás,0,0,0.5
2015-2016,7,2015-08-29,Vasas,MTK Budapest,0,1,0.0
2015-2016,7,2015-08-29,Ferencváros,Paks,2,0,1.0
2015-2016,7,2015-08-30,Videoton,Debrecen,1,0,1.0
2015-2016,8,2015-09-12,Debrecen,MTK Budapest,1,0,1.0
2015-2016,8,2015-09-12,Békéscsaba,Diósgyőr,1,1,0.5
2015-2016,8,2015-09-12,Paks,Videoton,2,0,1.0
2015-2016,8,2015-09-12,Puskás,Haladás,1,1,0.5
2015-2016,8,2015-09-12,Honvéd,Vasas,0,1,0.0
2015-2016,8,2015-09-12,Újpest,Ferencváros,1,2,0.0
2015-2016,9,2015-09-19,Ferencváros,Békéscsaba,1,0,1.0
2015-2016,9,2015-09-19,Diósgyőr,Puskás,3,2,1.0
2015-2016,9,2015-09-19,Vasas,Debrecen,0,1,0.0
2015-2016,9,2015-09-19,Paks,MTK Budapest,0,0,0.5
2015-2016,9,2015-09-19,Haladás,Honvéd,0,0,0.5
2015-2016,9,2015-09-19,Videoton,Újpest,3,0,1.0
2015-2016,10,2015-09-26,Puskás,Ferencváros,0,0,0.5
2015-2016,10,2015-09-26,Haladás,Vasas,1,1,0.5
2015-2016,10,2015-09-26,Honvéd,Diósgyőr,2,1,1.0
2015-2016,10,2015-09-26,Paks,Debrecen,1,1,0.5
2015-2016,10,2015-09-26,Békéscsaba,Videoton,2,0,1.0
