Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2023-2024,1,2023-07-28,MTK Budapest,Paks,1,1,0.5
2023-2024,1,2023-07-29,Diósgyőr,Puskás,0,1,0.0
2023-2024,1,2023-07-29,Újpest,Vidi,2,1,1.0
2023-2024,1,2023-07-30,Zalaegerszeg,Kisvárda,0,2,0.0
2023-2024,1,2023-07-31,Debrecen,Mezőkövesd,3,1,1.0
2023-2024,2,2023-08-04,Puskás,Újpest,3,3,0.5
2023-2024,2,2023-08-05,Mezőkövesd,Diósgyőr,2,4,0.0
2023-2024,2,2023-08-06,Vidi,Ferencváros,3,5,0.0
2023-2024,2,2023-08-06,Zalaegerszeg,MTK Budapest,2,1,1.0
2023-2024,2,2023-08-07,Kecskemét,Kisvárda,3,1,1.0
2023-2024,3,2023-08-11,MTK Budapest,Kisvárda,0,0,0.5
2023-2024,3,2023-08-12,Újpest,Mezőkövesd,1,1,0.5
2023-2024,3,2023-08-12,Diósgyőr,Paks,1,1,0.5
2023-2024,3,2023-08-13,Debrecen,Zalaegerszeg,1,0,1.0
2023-2024,3,2023-08-13,Ferencváros,Puskás,1,2,0.0
2023-2024,3,2023-08-13,Kecskemét,Vidi,1,0,1.0
2023-2024,4,2023-08-18,Puskás,Vidi,2,2,0.5
2023-2024,4,2023-08-18,Zalaegerszeg,Diósgyőr,1,3,0.0
2023-2024,4,2023-08-19,MTK Budapest,Kecskemét,1,0,1.0
2023-2024,4,2023-08-19,Paks,Újpest,3,0,1.0
2023-2024,4,2023-08-21,Debrecen,Kisvárda,4,1,1.0
2023-2024,5,2023-08-26,Kecskemét,Puskás,4,1,1.0
2023-2024,5,2023-08-26,Diósgyőr,Kisvárda,2,0,1.0
2023-2024,5,2023-08-26,Újpest,Zalaegerszeg,2,1,1.0
2023-2024,5,2023-08-27,Debrecen,MTK Budapest,1,3,0.0
2023-2024,5,2023-08-27,Ferencváros,Paks,6,1,1.0
2023-2024,5,2023-08-27,Vidi,Mezőkövesd,2,0,1.0
2023-2024,6,2023-09-01,Újpest,Kisvárda,3,2,1.0
2023-2024,6,2023-09-02,MTK Budapest,Diósgyőr,2,1,1.0
2023-2024,6,2023-09-02,Paks,Vidi,2,0,1.0
2023-2024,6,2023-09-03,Mezőkövesd,Puskás,1,3,0.0
2023-2024,6,2023-09-03,Zalaegerszeg,Ferencváros,2,6,0.0
2023-2024,6,2023-09-03,Debrecen,Kecskemét,2,0,1.0
2023-2024,7,2023-09-22,Kecskemét,Mezőkövesd,0,2,0.0
2023-2024,7,2023-09-23,Puskás,Paks,0,2,0.0
2023-2024,7,2023-09-23,Diósgyőr,Debrecen,3,1,1.0
2023-2024,7,2023-09-23,Újpest,MTK Budapest,0,2,0.0
2023-2024,7,2023-09-24,Vidi,Zalaegerszeg,3,3,0.5
2023-2024,7,2023-09-24,Ferencváros,Kisvárda,1,0,1.0
2023-2024,2,2023-09-27,Paks,Debrecen,2,0,1.0
2023-2024,1,2023-09-27,Ferencváros,Kecskemét,1,0,1.0
2023-2024,8,2023-09-29,Zalaegerszeg,Puskás,1,1,0.5
2023-2024,8,2023-09-30,Paks,Mezőkövesd,2,1,1.0
2023-2024,8,2023-09-30,MTK Budapest,Ferencváros,1,6,0.0
2023-2024,8,2023-09-30,Debrecen,Újpest,1,2,0.0
2023-2024,8,2023-10-01,Vidi,Kisvárda,3,1,1.0
2023-2024,8,2023-10-01,Diósgyőr,Kecskemét,3,1,1.0
2023-2024,9,2023-10-06,Puskás,Kisvárda,1,0,1.0
2023-2024,9,2023-10-07,Mezőkövesd,Zalaegerszeg,1,2,0.0
2023-2024,9,2023-10-07,Újpest,Diósgyőr,2,0,1.0
2023-2024,9,2023-10-07,Kecskemét,Paks,1,1,0.5
