Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,1,2017-07-15,Debrecen,Mezőkövesd,1,2,0.0
2017-2018,1,2017-07-15,Paks,Újpest,2,2,0.5
2017-2018,1,2017-07-15,Honvéd,Haladás,2,0,1.0
2017-2018,1,2017-07-16,Videoton,Balmazújváros,1,1,0.5
2017-2018,1,2017-07-16,Vasas,Diósgyőr,0,2,0.0
2017-2018,1,2017-07-16,Ferencváros,Puskás,1,1,0.5
2017-2018,2,2017-07-22,Honvéd,Diósgyőr,2,2,0.5
2017-2018,2,2017-07-22,Mezőkövesd,Paks,3,2,1.0
2017-2018,2,2017-07-22,Haladás,Debrecen,1,0,1.0
2017-2018,2,2017-07-23,Balmazújváros,Vasas,0,1,0.0
2017-2018,2,2017-07-23,Puskás,Videoton,1,3,0.0
2017-2018,2,2017-07-23,Újpest,Ferencváros,2,2,0.5
2017-2018,3,2017-07-29,Paks,Debrecen,1,1,0.5
2017-2018,3,2017-07-29,Haladás,Diósgyőr,0,3,0.0
2017-2018,3,2017-07-29,Honvéd,Balmazújváros,2,2,0.5
2017-2018,3,2017-07-30,Videoton,Újpest,2,2,0.5
2017-2018,3,2017-07-30,Ferencváros,Mezőkövesd,5,0,1.0
2017-2018,3,2017-07-30,Vasas,Puskás,2,0,1.0
2017-2018,4,2017-08-05,Balmazújváros,Diósgyőr,4,0,1.0
2017-2018,4,2017-08-05,Paks,Haladás,2,0,1.0
2017-2018,4,2017-08-05,Puskás,Honvéd,0,2,0.0
2017-2018,4,2017-08-06,Debrecen,Ferencváros,0,0,0.5
2017-2018,4,2017-08-06,Újpest,Vasas,1,0,1.0
2017-2018,4,2017-08-06,Mezőkövesd,Videoton,0,2,0.0
2017-2018,5,2017-08-12,Haladás,Balmazújváros,3,1,1.0
2017-2018,5,2017-08-12,Diósgyőr,Puskás,2,2,0.5
2017-2018,5,2017-08-12,Vasas,Mezőkövesd,1,1,0.5
2017-2018,5,2017-08-12,Honvéd,Újpest,2,1,1.0
2017-2018,5,2017-08-12,Ferencváros,Paks,1,1,0.5
2017-2018,5,2017-08-12,Videoton,Debrecen,1,0,1.0
2017-2018,6,2017-08-17,Ferencváros,Haladás,2,0,1.0
2017-2018,6,2017-08-18,Debrecen,Vasas,4,1,1.0
2017-2018,6,2017-08-19,Puskás,Balmazújváros,2,1,1.0
2017-2018,6,2017-08-19,Mezőkövesd,Honvéd,1,2,0.0
2017-2018,6,2017-08-19,Újpest,Diósgyőr,1,1,0.5
2017-2018,7,2017-08-26,Balmazújváros,Újpest,0,1,0.0
2017-2018,7,2017-08-26,Haladás,Puskás,1,5,0.0
2017-2018,7,2017-08-26,Diósgyőr,Mezőkövesd,2,1,1.0
2017-2018,7,2017-08-26,Vasas,Paks,3,1,1.0
2017-2018,7,2017-08-26,Honvéd,Debrecen,1,3,0.0
2017-2018,7,2017-08-27,Videoton,Ferencváros,3,1,1.0
2017-2018,6,2017-09-06,Paks,Videoton,1,4,0.0
2017-2018,8,2017-09-09,Debrecen,Diósgyőr,3,1,1.0
2017-2018,8,2017-09-09,Mezőkövesd,Balmazújváros,2,2,0.5
2017-2018,8,2017-09-09,Ferencváros,Vasas,5,2,1.0
2017-2018,8,2017-09-09,Újpest,Puskás,1,3,0.0
2017-2018,8,2017-09-10,Paks,Honvéd,2,2,0.5
2017-2018,8,2017-09-10,Videoton,Haladás,3,1,1.0
2017-2018,9,2017-09-16,Puskás,Mezőkövesd,1,0,1.0
2017-2018,9,2017-09-16,Haladás,Újpest,1,0,1.0
2017-2018,9,2017-09-16,Vasas,Videoton,3,1,1.0
2017-2018,9,2017-09-16,Diósgyőr,Paks,2,4,0.0
2017-2018,9,2017-09-16,Balmazújváros,Debrecen,0,1,0.0
2017-2018,9,2017-09-16,Honvéd,Ferencváros,1,3,0.0
2017-2018,10,2017-09-23,Ferencváros,Diósgyőr,2,0,1.0
2017-2018,10,2017-09-23,Paks,Balmazújváros,1,0,1.0
2017-2018,10,2017-09-23,Debrecen,Puskás,3,0,1.0
2017-2018,10,2017-09-23,Mezőkövesd,Újpest,2,4,0.0
2017-2018,10,2017-09-23,Videoton,Honvéd,1,1,0.5
2017-2018,11,2017-09-30,Balmazújváros,Ferencváros,2,3,0.0
2017-2018,11,2017-09-30,Diósgyőr,Videoton,2,3,0.0
2017-2018,11,2017-09-30,Haladás,Mezőkövesd,2,2,0.5
2017-2018,11,2017-09-30,Puskás,Paks,1,2,0.0
2017-2018,11,2017-09-30,Újpest,Debrecen,1,1,0.5
2017-2018,11,2017-09-30,Honvéd,Vasas,1,4,0.0
2017-2018,12,2017-10-14,Mezőkövesd,Debrecen,0,2,0.0
2017-2018,12,2017-10-14,Balmazújváros,Videoton,1,1,0.5
2017-2018,12,2017-10-14,Diósgyőr,Vasas,5,0,1.0
2017-2018,12,2017-10-14,Újpest,Paks,0,0,0.5
2017-2018,12,2017-10-14,Haladás,Honvéd,1,2,0.0
2017-2018,12,2017-10-14,Puskás,Ferencváros,1,1,0.5
2017-2018,10,2017-10-17,Vasas,Haladás,1,0,1.0
2017-2018,13,2017-10-21,Videoton,Puskás,2,0,1.0
2017-2018,13,2017-10-21,Paks,Mezőkövesd,1,1,0.5
2017-2018,13,2017-10-21,Vasas,Balmazújváros,1,2,0.0
2017-2018,13,2017-10-21,Debrecen,Haladás,1,1,0.5
2017-2018,13,2017-10-21,Ferencváros,Újpest,1,0,1.0
2017-2018,13,2017-10-21,Diósgyőr,Honvéd,2,1,1.0
2017-2018,14,2017-10-28,Mezőkövesd,Ferencváros,0,1,0.0
2017-2018,14,2017-10-28,Haladás,Diósgyőr,0,3,0.0
2017-2018,14,2017-10-28,Balmazújváros,Honvéd,0,3,0.0
2017-2018,14,2017-10-28,Újpest,Videoton,2,2,0.5
