Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,1,2014-07-25,Nyíregyháza,Debrecen,1,1,0.5
2014-2015,1,2014-07-26,Honvéd,Dunaújváros,3,0,1.0
2014-2015,1,2014-07-26,Videoton,Pápa,3,0,1.0
2014-2015,1,2014-07-26,Pecs,MTK Budapest,0,4,0.0
2014-2015,1,2014-07-26,Haladás,Újpest,0,1,0.0
2014-2015,1,2014-07-27,Kecskemét,Ferencváros,1,3,0.0
2014-2015,1,2014-07-27,Diósgyőr,Puskás,2,1,1.0
2014-2015,1,2014-07-27,Paks,Győr,2,0,1.0
2014-2015,2,2014-08-01,Puskás,Pecs,2,2,0.5
2014-2015,2,2014-08-01,MTK Budapest,Debrecen,1,0,1.0
2014-2015,2,2014-08-02,Videoton,Dunaújváros,3,0,1.0
2014-2015,2,2014-08-02,Nyíregyháza,Paks,0,3,0.0
2014-2015,2,2014-08-02,Kecskemét,Haladás,0,1,0.0
2014-2015,2,2014-08-03,Pápa,Ferencváros,1,0,1.0
2014-2015,2,2014-08-03,Győr,Honvéd,3,1,1.0
2014-2015,2,2014-08-03,Újpest,Diósgyőr,1,1,0.5
2014-2015,3,2014-08-08,Paks,MTK Budapest,3,0,1.0
2014-2015,3,2014-08-09,Honvéd,Nyíregyháza,0,1,0.0
2014-2015,3,2014-08-09,Videoton,Győr,3,2,1.0
2014-2015,3,2014-08-09,Pecs,Újpest,1,1,0.5
2014-2015,3,2014-08-09,Pápa,Kecskemét,3,2,1.0
2014-2015,3,2014-08-09,Debrecen,Puskás,2,0,1.0
2014-2015,3,2014-08-10,Diósgyőr,Haladás,3,0,1.0
2014-2015,4,2014-08-15,Puskás,Paks,1,1,0.5
2014-2015,4,2014-08-16,Nyíregyháza,Videoton,0,2,0.0
2014-2015,4,2014-08-16,MTK Budapest,Honvéd,2,0,1.0
2014-2015,4,2014-08-16,Dunaújváros,Pápa,1,1,0.5
2014-2015,4,2014-08-16,Újpest,Debrecen,1,0,1.0
2014-2015,4,2014-08-17,Győr,Ferencváros,0,1,0.0
2014-2015,4,2014-08-17,Haladás,Pecs,1,1,0.5
2014-2015,4,2014-08-17,Diósgyőr,Kecskemét,2,1,1.0
2014-2015,5,2014-08-22,Honvéd,Puskás,1,0,1.0
2014-2015,5,2014-08-23,Paks,Újpest,0,0,0.5
2014-2015,5,2014-08-23,Kecskemét,Dunaújváros,0,0,0.5
2014-2015,5,2014-08-23,Videoton,MTK Budapest,5,0,1.0
2014-2015,5,2014-08-23,Pápa,Győr,0,0,0.5
2014-2015,5,2014-08-24,Ferencváros,Nyíregyháza,3,1,1.0
