Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,1,2020-08-14,Varaždin,Gorica,1,5,0.0
2020-2021,1,2020-08-15,Rijeka,Šibenik,2,1,1.0
2020-2021,1,2020-08-15,Osijek,Slaven Belupo,0,0,0.5
2020-2021,1,2020-08-16,Hajduk Split,Istra 1961,2,0,1.0
2020-2021,1,2020-08-16,Dinamo Zagreb,Lokomotiva,6,0,1.0
2020-2021,2,2020-08-21,Lokomotiva,Rijeka,1,0,1.0
2020-2021,2,2020-08-21,Istra 1961,Dinamo Zagreb,0,1,0.0
2020-2021,2,2020-08-22,Slaven Belupo,Gorica,1,2,0.0
2020-2021,2,2020-08-22,Šibenik,Varaždin,0,1,0.0
2020-2021,2,2020-08-23,Osijek,Hajduk Split,1,2,0.0
2020-2021,3,2020-08-28,Gorica,Šibenik,3,2,1.0
2020-2021,3,2020-08-29,Rijeka,Istra 1961,2,1,1.0
2020-2021,3,2020-08-29,Hajduk Split,Slaven Belupo,2,2,0.5
2020-2021,3,2020-08-30,Varaždin,Lokomotiva,1,1,0.5
2020-2021,3,2020-08-30,Dinamo Zagreb,Osijek,4,1,1.0
2020-2021,4,2020-09-11,Slaven Belupo,Šibenik,0,0,0.5
2020-2021,4,2020-09-12,Osijek,Rijeka,3,0,1.0
2020-2021,4,2020-09-12,Hajduk Split,Dinamo Zagreb,1,2,0.0
2020-2021,4,2020-09-13,Istra 1961,Varaždin,0,1,0.0
2020-2021,4,2020-09-13,Lokomotiva,Gorica,1,2,0.0
2020-2021,5,2020-09-18,Šibenik,Lokomotiva,3,2,1.0
2020-2021,5,2020-09-19,Gorica,Istra 1961,2,2,0.5
2020-2021,5,2020-09-19,Dinamo Zagreb,Slaven Belupo,3,3,0.5
2020-2021,5,2020-09-20,Varaždin,Osijek,0,1,0.0
2020-2021,6,2020-09-26,Istra 1961,Šibenik,1,0,1.0
2020-2021,6,2020-09-26,Osijek,Gorica,2,1,1.0
2020-2021,6,2020-09-27,Hajduk Split,Varaždin,2,0,1.0
2020-2021,7,2020-10-02,Lokomotiva,Istra 1961,0,0,0.5
2020-2021,7,2020-10-03,Šibenik,Osijek,0,2,0.0
2020-2021,7,2020-10-03,Gorica,Hajduk Split,2,1,1.0
2020-2021,7,2020-10-04,Varaždin,Dinamo Zagreb,1,2,0.0
