Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2024-2025,League phase,8,2025-01-30,Slavia Prague,Malmö,cz,se,2.0,2.0,0.5
2024-2025,League phase,8,2025-01-30,Roma,Eint Frankfurt,it,de,2.0,0.0,1.0
2024-2025,League phase,8,2025-01-30,Athletic Club,Viktoria Plzeň,es,cz,3.0,1.0,1.0
2024-2025,League phase,8,2025-01-30,Ajax,Galatasaray,nl,tr,2.0,1.0,1.0
2024-2025,League phase,8,2025-01-30,Ferencváros,AZ Alkmaar,hu,nl,4.0,3.0,1.0
2024-2025,League phase,8,2025-01-30,Anderlecht,Hoffenheim,be,de,3.0,4.0,0.0
2024-2025,League phase,8,2025-01-30,Twente,Beşiktaş,nl,tr,1.0,0.0,1.0
2024-2025,League phase,8,2025-01-30,Nice,Bodø/Glimt,fr,no,1.0,1.0,0.5
2024-2025,League phase,8,2025-01-30,Real Sociedad,PAOK,es,gr,2.0,0.0,1.0
2024-2025,League phase,8,2025-01-30,Lyon,Ludogorets,fr,bg,1.0,1.0,0.5
2024-2025,League phase,8,2025-01-30,FCSB,Manchester Utd,ro,eng,0.0,2.0,0.0
2024-2025,League phase,8,2025-01-30,Olympiacos,Qarabağ,gr,az,3.0,0.0,1.0
2024-2025,League phase,8,2025-01-30,Maccabi Tel Aviv,Porto,il,pt,0.0,1.0,0.0
2024-2025,League phase,8,2025-01-30,Dynamo Kyiv,FK Rīgas FS,ua,lv,1.0,0.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-13,Midtjylland,Real Sociedad,dk,es,1.0,2.0,0.0
2024-2025,Knockout phase play-offs,,2025-02-13,Union SG,Ajax,be,nl,0.0,2.0,0.0
2024-2025,Knockout phase play-offs,,2025-02-13,Ferencváros,Viktoria Plzeň,hu,cz,1.0,0.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-13,Porto,Roma,pt,it,1.0,1.0,0.5
2024-2025,Knockout phase play-offs,,2025-02-13,Fenerbahçe,Anderlecht,tr,be,3.0,0.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-13,AZ Alkmaar,Galatasaray,nl,tr,4.0,1.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-13,Twente,Bodø/Glimt,nl,no,2.0,1.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-13,PAOK,FCSB,gr,ro,1.0,2.0,0.0
2024-2025,Knockout phase play-offs,,2025-02-20,Roma,Porto,it,pt,3.0,2.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-20,Bodø/Glimt,Twente,no,nl,5.0,2.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-20,FCSB,PAOK,ro,gr,2.0,0.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-20,Galatasaray,AZ Alkmaar,tr,nl,2.0,2.0,0.5
2024-2025,Knockout phase play-offs,,2025-02-20,Real Sociedad,Midtjylland,es,dk,5.0,2.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-20,Anderlecht,Fenerbahçe,be,tr,2.0,2.0,0.5
2024-2025,Knockout phase play-offs,,2025-02-20,Viktoria Plzeň,Ferencváros,cz,hu,3.0,0.0,1.0
2024-2025,Knockout phase play-offs,,2025-02-20,Ajax,Union SG,nl,be,1.0,2.0,0.0
2024-2025,Round of 16,,2025-03-06,Ajax,Eint Frankfurt,nl,de,,,0.5
2024-2025,Round of 16,,2025-03-06,Roma,Athletic Club,it,es,,,0.5
2024-2025,Round of 16,,2025-03-06,AZ Alkmaar,Tottenham,nl,eng,,,0.5
2024-2025,Round of 16,,2025-03-06,FCSB,Lyon,ro,fr,,,0.5
2024-2025,Round of 16,,2025-03-06,Real Sociedad,Manchester Utd,es,eng,,,0.5
2024-2025,Round of 16,,2025-03-06,Viktoria Plzeň,Lazio,cz,it,,,0.5
2024-2025,Round of 16,,2025-03-06,Fenerbahçe,Rangers,tr,sct,,,0.5
2024-2025,Round of 16,,2025-03-06,Bodø/Glimt,Olympiacos,no,gr,,,0.5
2024-2025,Round of 16,,2025-03-13,Lazio,Viktoria Plzeň,it,cz,,,0.5
2024-2025,Round of 16,,2025-03-13,Tottenham,AZ Alkmaar,eng,nl,,,0.5
2024-2025,Round of 16,,2025-03-13,Rangers,Fenerbahçe,sct,tr,,,0.5
2024-2025,Round of 16,,2025-03-13,Lyon,FCSB,fr,ro,,,0.5
2024-2025,Round of 16,,2025-03-13,Athletic Club,Roma,es,it,,,0.5
2024-2025,Round of 16,,2025-03-13,Eint Frankfurt,Ajax,de,nl,,,0.5
2024-2025,Round of 16,,2025-03-13,Olympiacos,Bodø/Glimt,gr,no,,,0.5
2024-2025,Round of 16,,2025-03-13,Manchester Utd,Real Sociedad,eng,es,,,0.5
