Season,Round,Wk,Date,Home,Away,Home_Country,Away_Country,Home_Goals,Away_Goals,Result
2004-2005,First round,,2004-09-16,Dinamo Zagreb,Elfsborg,hr,se,2,0,1.0
2004-2005,First round,,2004-09-16,Maccabi Haifa,Dnipro,il,ua,1,0,1.0
2004-2005,First round,,2004-09-16,Levski Sofia,Beveren,bg,be,1,1,0.5
2004-2005,First round,,2004-09-16,Panionios,Udinese,gr,it,3,1,1.0
2004-2005,First round,,2004-09-16,Standard Liège,Bochum,be,de,0,0,0.5
2004-2005,First round,,2004-09-16,Zenit,Red Star,ru,rs,4,0,1.0
2004-2005,First round,,2004-09-16,FH,AA Aachen,is,de,1,5,0.0
2004-2005,First round,,2004-09-30,Heerenveen,Maccabi Petah Tikva FC,nl,il,5,0,1.0
2004-2005,First round,,2004-09-30,Lazio,Met Donetsk,it,ua,3,0,1.0
2004-2005,First round,,2004-09-30,Ferencváros,Millwall,hu,eng,3,1,1.0
2004-2005,First round,,2004-09-30,Dinamo Tbilisi,Wisła Kraków,ge,pl,2,1,1.0
2004-2005,First round,,2004-09-30,Benfica,FK Dukla Banská Bystrica,pt,sk,2,0,1.0
2004-2005,First round,,2004-09-30,CSKA Sofia,Steaua,bg,ro,2,2,0.5
2004-2005,First round,,2004-09-30,Amica Wronki,FK Ventspils,pl,lv,1,0,1.0
2004-2005,First round,,2004-09-30,Feyenoord,Odd,nl,no,4,1,1.0
2004-2005,First round,,2004-09-30,Châteauroux,Club Brugge,fr,be,1,2,0.0
2004-2005,First round,,2004-09-30,Stuttgart,Újpest,de,hu,4,0,1.0
2004-2005,First round,,2004-09-30,Villarreal,Hammarby,es,se,3,0,1.0
2004-2005,First round,,2004-09-30,Rapid Wien,Sporting CP,at,pt,0,0,0.5
2004-2005,First round,,2004-09-30,Stabæk,Sochaux,no,fr,0,5,0.0
2004-2005,First round,,2004-09-30,NK Maribor,Parma,si,it,0,0,0.5
2004-2005,First round,,2004-09-30,Legia Warsaw,Austria Wien,pl,at,1,2,0.0
2004-2005,First round,,2004-09-30,Auxerre,Aalborg,fr,dk,2,0,1.0
2004-2005,First round,,2004-09-30,AA Aachen,FH,de,is,0,0,0.5
2004-2005,First round,,2004-09-30,Red Star,Zenit,rs,ru,1,2,0.0
2004-2005,First round,,2004-09-30,Sigma Olomouc,Zaragoza,cz,es,2,3,0.0
2004-2005,First round,,2004-09-30,AEK Athens,ND Gorica,gr,si,1,0,1.0
2004-2005,First round,,2004-09-30,Dnipro,Maccabi Haifa,ua,il,2,0,1.0
2004-2005,First round,,2004-09-30,Beşiktaş,Bodø/Glimt,tr,no,1,0,1.0
2004-2005,First round,,2004-09-30,Gençlerbirliği,Egaleo,tr,gr,1,1,0.5
2004-2005,First round,,2004-09-30,Baník Ostrava,Middlesbrough,cz,eng,1,1,0.5
2004-2005,First round,,2004-09-30,Udinese,Panionios,it,gr,1,0,1.0
2004-2005,First round,,2004-09-30,Beveren,Levski Sofia,be,bg,1,0,1.0
2004-2005,First round,,2004-09-30,Lille,Shelbourne FC,fr,ie,2,0,1.0
2004-2005,First round,,2004-09-30,Djurgården,Utrecht,se,nl,3,0,1.0
2004-2005,First round,,2004-09-30,Elfsborg,Dinamo Zagreb,se,hr,0,0,0.5
2004-2005,First round,,2004-09-30,Dinamo București,Partizan,ro,rs,0,0,0.5
2004-2005,First round,,2004-09-30,Rangers,Marítimo,sct,pt,1,0,1.0
2004-2005,First round,,2004-09-30,Bnei Sakhnin FC,Newcastle Utd,il,eng,1,5,0.0
2004-2005,First round,,2004-09-30,Basel,Terek Grozny,ch,ru,2,0,1.0
2004-2005,First round,,2004-09-30,Litex Lovech,Grazer AK,bg,at,1,0,1.0
2004-2005,First round,,2004-09-30,Nacional,Sevilla,pt,es,1,2,0.0
2004-2005,First round,,2004-09-30,Braga,Hearts,pt,sct,2,2,0.5
2004-2005,First round,,2004-09-30,AZ Alkmaar,PAOK,nl,gr,2,1,1.0
2004-2005,First round,,2004-09-30,Athletic Club,Trabzonspor,es,tr,2,0,1.0
2004-2005,First round,,2004-09-30,Bochum,Standard Liège,de,be,1,1,0.5
2004-2005,First round,,2004-09-30,FK Liepājas Metalurgs,Schalke 04,lv,de,0,4,0.0
2004-2005,Group stage,1,2004-10-21,Schalke 04,Basel,de,ch,1,1,0.5
2004-2005,Group stage,1,2004-10-21,Amica Wronki,Rangers,pl,sct,0,5,0.0
2004-2005,Group stage,1,2004-10-21,Benfica,Heerenveen,pt,nl,4,2,1.0
2004-2005,Group stage,1,2004-10-21,Steaua,Standard Liège,ro,be,2,0,1.0
2004-2005,Group stage,1,2004-10-21,Zaragoza,Utrecht,es,nl,2,0,1.0
2004-2005,Group stage,1,2004-10-21,Dinamo Tbilisi,Sochaux,ge,fr,0,1,0.0
2004-2005,Group stage,1,2004-10-21,Zenit,AEK Athens,ru,gr,5,1,1.0
2004-2005,Group stage,1,2004-10-21,Beveren,Stuttgart,be,de,1,5,0.0
2004-2005,Group stage,1,2004-10-21,AA Aachen,Lille,de,fr,1,0,1.0
2004-2005,Group stage,1,2004-10-21,Dnipro,Club Brugge,ua,be,3,2,1.0
2004-2005,Group stage,1,2004-10-21,Athletic Club,Parma,es,it,2,0,1.0
2004-2005,Group stage,1,2004-10-21,Lazio,Villarreal,it,es,1,1,0.5
2004-2005,Group stage,1,2004-10-21,Feyenoord,Hearts,nl,sct,3,0,1.0
2004-2005,Group stage,1,2004-10-21,Panionios,Newcastle Utd,gr,eng,0,1,0.0
2004-2005,Group stage,1,2004-10-21,Auxerre,Grazer AK,fr,at,0,0,0.5
2004-2005,Group stage,1,2004-10-21,Egaleo,Middlesbrough,gr,eng,0,1,0.0
2004-2005,Group stage,2,2004-11-04,AZ Alkmaar,Auxerre,nl,fr,2,0,1.0
2004-2005,Group stage,2,2004-11-04,Parma,Steaua,it,ro,1,0,1.0
2004-2005,Group stage,2,2004-11-04,Ferencváros,Feyenoord,hu,nl,1,1,0.5
2004-2005,Group stage,2,2004-11-04,Sevilla,AA Aachen,es,de,2,0,1.0
2004-2005,Group stage,2,2004-11-04,Beşiktaş,Athletic Club,tr,es,3,1,1.0
2004-2005,Group stage,2,2004-11-04,Newcastle Utd,Dinamo Tbilisi,eng,ge,2,0,1.0
2004-2005,Group stage,2,2004-11-04,Lille,Zenit,fr,ru,2,1,1.0
2004-2005,Group stage,2,2004-11-04,Dinamo Zagreb,Beveren,hr,be,6,1,1.0
2004-2005,Group stage,2,2004-11-04,Hearts,Schalke 04,sct,de,0,1,0.0
2004-2005,Group stage,2,2004-11-04,Grazer AK,Amica Wronki,at,pl,3,1,1.0
2004-2005,Group stage,2,2004-11-04,Utrecht,Dnipro,nl,ua,1,2,0.0
2004-2005,Group stage,2,2004-11-04,Stuttgart,Benfica,de,pt,3,0,1.0
2004-2005,Group stage,2,2004-11-04,Austria Wien,Zaragoza,at,es,1,0,1.0
2004-2005,Group stage,2,2004-11-04,Sporting CP,Panionios,pt,gr,4,1,1.0
2004-2005,Group stage,2,2004-11-04,Partizan,Egaleo,rs,gr,4,0,1.0
2004-2005,Group stage,2,2004-11-04,Middlesbrough,Lazio,eng,it,2,0,1.0
2004-2005,Group stage,3,2004-11-25,Lazio,Partizan,it,rs,2,2,0.5
2004-2005,Group stage,3,2004-11-25,Sochaux,Newcastle Utd,fr,eng,0,4,0.0
2004-2005,Group stage,3,2004-11-25,Zenit,Sevilla,ru,es,1,1,0.5
2004-2005,Group stage,3,2004-11-25,Steaua,Beşiktaş,ro,tr,2,1,1.0
2004-2005,Group stage,3,2004-11-25,AEK Athens,Lille,gr,fr,1,2,0.0
2004-2005,Group stage,3,2004-11-25,Rangers,Grazer AK,sct,at,3,0,1.0
2004-2005,Group stage,3,2004-11-25,Benfica,Dinamo Zagreb,pt,hr,2,0,1.0
2004-2005,Group stage,3,2004-11-25,Standard Liège,Parma,be,it,2,1,1.0
2004-2005,Group stage,3,2004-11-25,Basel,Hearts,ch,sct,1,2,0.0
2004-2005,Group stage,3,2004-11-25,Amica Wronki,AZ Alkmaar,pl,nl,1,3,0.0
2004-2005,Group stage,3,2004-11-25,Dinamo Tbilisi,Sporting CP,ge,pt,0,3,0.0
2004-2005,Group stage,3,2004-11-25,Club Brugge,Utrecht,be,nl,1,0,1.0
2004-2005,Group stage,3,2004-11-25,Heerenveen,Stuttgart,nl,de,1,0,1.0
2004-2005,Group stage,3,2004-11-25,Dnipro,Austria Wien,ua,at,1,0,1.0
2004-2005,Group stage,3,2004-11-25,Villarreal,Middlesbrough,es,eng,2,0,1.0
2004-2005,Group stage,3,2004-11-25,Schalke 04,Ferencváros,de,hu,2,0,1.0
2004-2005,Group stage,4,2004-12-01,Ferencváros,Basel,hu,ch,1,2,0.0
2004-2005,Group stage,4,2004-12-01,Athletic Club,Steaua,es,ro,1,0,1.0
2004-2005,Group stage,4,2004-12-01,Sporting CP,Sochaux,pt,fr,0,1,0.0
2004-2005,Group stage,4,2004-12-01,Beşiktaş,Standard Liège,tr,be,1,1,0.5
2004-2005,Group stage,4,2004-12-01,Panionios,Dinamo Tbilisi,gr,ge,5,2,1.0
2004-2005,Group stage,4,2004-12-01,Zaragoza,Dnipro,es,ua,2,1,1.0
2004-2005,Group stage,4,2004-12-01,Austria Wien,Club Brugge,at,be,1,1,0.5
2004-2005,Group stage,4,2004-12-01,Feyenoord,Schalke 04,nl,de,2,1,1.0
2004-2005,Group stage,4,2004-12-02,Auxerre,Amica Wronki,fr,pl,5,1,1.0
2004-2005,Group stage,4,2004-12-02,AA Aachen,Zenit,de,ru,2,2,0.5
2004-2005,Group stage,4,2004-12-02,Partizan,Villarreal,rs,es,1,1,0.5
2004-2005,Group stage,4,2004-12-02,Beveren,Benfica,be,pt,0,3,0.0
2004-2005,Group stage,4,2004-12-02,Egaleo,Lazio,gr,it,2,1,1.0
2004-2005,Group stage,4,2004-12-02,Dinamo Zagreb,Heerenveen,hr,nl,2,2,0.5
2004-2005,Group stage,4,2004-12-02,Sevilla,AEK Athens,es,gr,3,2,1.0
2004-2005,Group stage,4,2004-12-02,AZ Alkmaar,Rangers,nl,sct,1,0,1.0
2004-2005,Group stage,5,2004-12-15,Rangers,Auxerre,sct,fr,0,2,0.0
2004-2005,Group stage,5,2004-12-15,Lille,Sevilla,fr,es,1,0,1.0
2004-2005,Group stage,5,2004-12-15,AEK Athens,AA Aachen,gr,de,0,2,0.0
2004-2005,Group stage,5,2004-12-15,Heerenveen,Beveren,nl,be,1,0,1.0
2004-2005,Group stage,5,2004-12-15,Villarreal,Egaleo,es,gr,4,0,1.0
2004-2005,Group stage,5,2004-12-15,Grazer AK,AZ Alkmaar,at,nl,2,0,1.0
2004-2005,Group stage,5,2004-12-15,Stuttgart,Dinamo Zagreb,de,hr,2,1,1.0
2004-2005,Group stage,5,2004-12-15,Middlesbrough,Partizan,eng,rs,3,0,1.0
2004-2005,Group stage,5,2004-12-16,Hearts,Ferencváros,sct,hu,0,1,0.0
2004-2005,Group stage,5,2004-12-16,Club Brugge,Zaragoza,be,es,1,1,0.5
2004-2005,Group stage,5,2004-12-16,Standard Liège,Athletic Club,be,es,1,7,0.0
2004-2005,Group stage,5,2004-12-16,Basel,Feyenoord,ch,nl,1,0,1.0
2004-2005,Group stage,5,2004-12-16,Utrecht,Austria Wien,nl,at,1,2,0.0
2004-2005,Group stage,5,2004-12-16,Parma,Beşiktaş,it,tr,3,2,1.0
2004-2005,Group stage,5,2004-12-16,Sochaux,Panionios,fr,gr,1,0,1.0
2004-2005,Group stage,5,2004-12-16,Newcastle Utd,Sporting CP,eng,pt,1,1,0.5
2004-2005,Round of 32,,2005-02-16,Valencia,Steaua,es,ro,2,0,1.0
2004-2005,Round of 32,,2005-02-16,Partizan,Dnipro,rs,ua,2,2,0.5
2004-2005,Round of 32,,2005-02-16,Parma,Stuttgart,it,de,0,0,0.5
2004-2005,Round of 32,,2005-02-16,Panathinaikos,Sevilla,gr,es,1,0,1.0
2004-2005,Round of 32,,2005-02-16,Shakhtar,Schalke 04,ua,de,1,1,0.5
2004-2005,Round of 32,,2005-02-16,Sporting CP,Feyenoord,pt,nl,2,1,1.0
2004-2005,Round of 32,,2005-02-16,Ajax,Auxerre,nl,fr,1,0,1.0
2004-2005,Round of 32,,2005-02-17,CSKA Moscow,Benfica,ru,pt,2,0,1.0
2004-2005,Round of 32,,2005-02-17,Olympiacos,Sochaux,gr,fr,1,0,1.0
2004-2005,Round of 32,,2005-02-17,AA Aachen,AZ Alkmaar,de,nl,0,0,0.5
2004-2005,Round of 32,,2005-02-17,Dynamo Kyiv,Villarreal,ua,es,0,0,0.5
2004-2005,Round of 32,,2005-02-17,Basel,Lille,ch,fr,0,0,0.5
2004-2005,Round of 32,,2005-02-17,Grazer AK,Middlesbrough,at,eng,2,2,0.5
2004-2005,Round of 32,,2005-02-17,Fenerbahçe,Zaragoza,tr,es,0,1,0.0
2004-2005,Round of 32,,2005-02-17,Heerenveen,Newcastle Utd,nl,eng,1,2,0.0
2004-2005,Round of 32,,2005-02-24,Benfica,CSKA Moscow,pt,ru,1,1,0.5
2004-2005,Round of 32,,2005-02-24,Schalke 04,Shakhtar,de,ua,0,1,0.0
2004-2005,Round of 32,,2005-02-24,Zaragoza,Fenerbahçe,es,tr,2,1,1.0
2004-2005,Round of 32,,2005-02-24,Feyenoord,Sporting CP,nl,pt,1,2,0.0
2004-2005,Round of 32,,2005-02-24,Sevilla,Panathinaikos,es,gr,2,0,1.0
2004-2005,Round of 32,,2005-02-24,Austria Wien,Athletic Club,at,es,0,0,0.5
2004-2005,Round of 32,,2005-02-24,Villarreal,Dynamo Kyiv,es,ua,2,0,1.0
2004-2005,Round of 32,,2005-02-24,Auxerre,Ajax,fr,nl,3,1,1.0
2004-2005,Round of 32,,2005-02-24,AZ Alkmaar,AA Aachen,nl,de,2,1,1.0
2004-2005,Round of 32,,2005-02-24,Newcastle Utd,Heerenveen,eng,nl,2,1,1.0
2004-2005,Round of 32,,2005-02-24,Stuttgart,Parma,de,it,0,2,0.0
2004-2005,Round of 32,,2005-02-24,Middlesbrough,Grazer AK,eng,at,2,1,1.0
2004-2005,Round of 32,,2005-02-24,Dnipro,Partizan,ua,rs,0,1,0.0
2004-2005,Round of 32,,2005-02-24,Sochaux,Olympiacos,fr,gr,0,1,0.0
2004-2005,Round of 32,,2005-02-24,Steaua,Valencia,ro,es,2,0,1.0
2004-2005,Round of 32,,2005-02-24,Lille,Basel,fr,ch,2,0,1.0
2004-2005,Round of 32,,2005-02-27,Athletic Club,Austria Wien,es,at,1,2,0.0
2004-2005,Round of 16,,2005-03-10,Partizan,CSKA Moscow,rs,ru,1,1,0.5
2004-2005,Round of 16,,2005-03-10,Middlesbrough,Sporting CP,eng,pt,2,3,0.0
2004-2005,Round of 16,,2005-03-10,Lille,Auxerre,fr,fr,0,1,0.0
2004-2005,Round of 16,,2005-03-10,Olympiacos,Newcastle Utd,gr,eng,1,3,0.0
2004-2005,Round of 16,,2005-03-10,Sevilla,Parma,es,it,0,0,0.5
2004-2005,Round of 16,,2005-03-10,Austria Wien,Zaragoza,at,es,1,1,0.5
2004-2005,Round of 16,,2005-03-10,Shakhtar,AZ Alkmaar,ua,nl,1,3,0.0
2004-2005,Round of 16,,2005-03-16,Newcastle Utd,Olympiacos,eng,gr,4,0,1.0
2004-2005,Round of 16,,2005-03-16,Steaua,Villarreal,ro,es,0,0,0.5
2004-2005,Round of 16,,2005-03-16,AZ Alkmaar,Shakhtar,nl,ua,2,1,1.0
2004-2005,Round of 16,,2005-03-17,Zaragoza,Austria Wien,es,at,2,2,0.5
2004-2005,Round of 16,,2005-03-17,CSKA Moscow,Partizan,ru,rs,2,0,1.0
2004-2005,Round of 16,,2005-03-17,Parma,Sevilla,it,es,1,0,1.0
2004-2005,Round of 16,,2005-03-17,Sporting CP,Middlesbrough,pt,eng,1,0,1.0
2004-2005,Round of 16,,2005-03-17,Auxerre,Lille,fr,fr,0,0,0.5
2004-2005,Round of 16,,2005-03-20,Villarreal,Steaua,es,ro,2,0,1.0
2004-2005,Quarter-finals,,2005-04-07,CSKA Moscow,Auxerre,ru,fr,4,0,1.0
2004-2005,Quarter-finals,,2005-04-07,Austria Wien,Parma,at,it,1,1,0.5
2004-2005,Quarter-finals,,2005-04-07,Villarreal,AZ Alkmaar,es,nl,1,2,0.0
2004-2005,Quarter-finals,,2005-04-07,Newcastle Utd,Sporting CP,eng,pt,1,0,1.0
2004-2005,Quarter-finals,,2005-04-14,Auxerre,CSKA Moscow,fr,ru,2,0,1.0
2004-2005,Quarter-finals,,2005-04-14,Sporting CP,Newcastle Utd,pt,eng,4,1,1.0
2004-2005,Quarter-finals,,2005-04-14,Parma,Austria Wien,it,at,0,0,0.5
2004-2005,Quarter-finals,,2005-04-14,AZ Alkmaar,Villarreal,nl,es,1,1,0.5
2004-2005,Semi-finals,,2005-04-28,Parma,CSKA Moscow,it,ru,0,0,0.5
2004-2005,Semi-finals,,2005-04-28,Sporting CP,AZ Alkmaar,pt,nl,2,1,1.0
2004-2005,Semi-finals,,2005-05-05,AZ Alkmaar,Sporting CP,nl,pt,3,2,1.0
2004-2005,Semi-finals,,2005-05-05,CSKA Moscow,Parma,ru,it,3,0,1.0
2004-2005,Final,,2005-05-18,Sporting CP,CSKA Moscow,pt,ru,1,3,0.0
