Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2020-2021,Regular season,1,2020-09-11,Aris,PAS Lamia,3,1,1.0
2020-2021,Regular season,1,2020-09-11,PAOK,Larissa,1,0,1.0
2020-2021,Regular season,1,2020-09-12,OFI Crete,Panetolikos,1,1,0.5
2020-2021,Regular season,1,2020-09-13,Atromitos,Volos NFC,0,2,0.0
2020-2021,Regular season,1,2020-09-13,Asteras Tripoli,Panathinaikos,1,0,1.0
2020-2021,Regular season,2,2020-09-18,PAOK,Atromitos,1,1,0.5
2020-2021,Regular season,2,2020-09-18,Olympiacos,Asteras Tripoli,3,0,1.0
2020-2021,Regular season,2,2020-09-19,Panetolikos,AEK Athens,0,2,0.0
2020-2021,Regular season,2,2020-09-20,PAS Lamia,OFI Crete,1,2,0.0
2020-2021,Regular season,2,2020-09-20,Volos NFC,Aris,0,1,0.0
2020-2021,Regular season,3,2020-09-26,Volos NFC,PAOK,0,0,0.5
2020-2021,Regular season,3,2020-09-26,Olympiacos,Panetolikos,2,0,1.0
2020-2021,Regular season,3,2020-09-27,Aris,PAS Giannina,2,2,0.5
2020-2021,Regular season,3,2020-09-27,OFI Crete,Atromitos,2,2,0.5
2020-2021,Regular season,3,2020-09-27,AEK Athens,PAS Lamia,3,0,1.0
2020-2021,Regular season,3,2020-09-28,Larissa,Panathinaikos,1,1,0.5
2020-2021,Regular season,4,2020-10-03,Panetolikos,Asteras Tripoli,1,1,0.5
2020-2021,Regular season,4,2020-10-04,Panathinaikos,Aris,0,1,0.0
2020-2021,Regular season,4,2020-10-04,Apollon Smyrnis,Larissa,1,0,1.0
2020-2021,Regular season,4,2020-10-04,PAOK,OFI Crete,3,0,1.0
2020-2021,Regular season,4,2020-10-04,PAS Giannina,Olympiacos,1,1,0.5
2020-2021,Regular season,4,2020-10-04,Atromitos,AEK Athens,1,0,1.0
2020-2021,Regular season,4,2020-10-05,PAS Lamia,Volos NFC,1,2,0.0
2020-2021,Regular season,5,2020-10-17,Volos NFC,PAS Giannina,2,1,1.0
2020-2021,Regular season,5,2020-10-17,Aris,Apollon Smyrnis,1,0,1.0
2020-2021,Regular season,5,2020-10-17,Olympiacos,Atromitos,4,0,1.0
2020-2021,Regular season,5,2020-10-18,OFI Crete,Panathinaikos,2,2,0.5
2020-2021,Regular season,5,2020-10-18,Larissa,Asteras Tripoli,1,3,0.0
2020-2021,Regular season,5,2020-10-18,AEK Athens,PAOK,1,1,0.5
2020-2021,Regular season,5,2020-10-19,PAS Lamia,Panetolikos,0,0,0.5
2020-2021,Regular season,1,2020-10-21,Apollon Smyrnis,PAS Giannina,1,2,0.0
2020-2021,Regular season,6,2020-10-24,Panathinaikos,Volos NFC,1,1,0.5
2020-2021,Regular season,6,2020-10-25,Asteras Tripoli,OFI Crete,1,0,1.0
2020-2021,Regular season,6,2020-10-25,PAS Giannina,AEK Athens,0,1,0.0
2020-2021,Regular season,6,2020-10-26,Atromitos,Panetolikos,2,0,1.0
2020-2021,Regular season,7,2020-10-31,Olympiacos,Apollon Smyrnis,2,0,1.0
2020-2021,Regular season,7,2020-10-31,Atromitos,PAS Giannina,0,2,0.0
2020-2021,Regular season,7,2020-10-31,Volos NFC,Larissa,1,1,0.5
2020-2021,Regular season,7,2020-10-31,PAS Lamia,Panathinaikos,0,2,0.0
2020-2021,Regular season,7,2020-11-01,Aris,Asteras Tripoli,1,0,1.0
2020-2021,Regular season,7,2020-11-01,Panetolikos,PAOK,1,3,0.0
2020-2021,Regular season,7,2020-11-01,AEK Athens,OFI Crete,2,1,1.0
2020-2021,Regular season,2,2020-11-03,Panathinaikos,Apollon Smyrnis,1,0,1.0
2020-2021,Regular season,2,2020-11-04,PAS Giannina,Larissa,1,2,0.0
2020-2021,Regular season,8,2020-11-07,PAS Giannina,Panetolikos,0,0,0.5
2020-2021,Regular season,8,2020-11-07,Panathinaikos,Atromitos,0,1,0.0
2020-2021,Regular season,8,2020-11-08,OFI Crete,Olympiacos,0,2,0.0
2020-2021,Regular season,8,2020-11-08,Apollon Smyrnis,PAOK,1,3,0.0
2020-2021,Regular season,9,2020-11-21,PAS Lamia,Asteras Tripoli,2,2,0.5
2020-2021,Regular season,9,2020-11-21,Atromitos,Apollon Smyrnis,2,2,0.5
2020-2021,Regular season,9,2020-11-21,Olympiacos,Panathinaikos,1,0,1.0
2020-2021,Regular season,9,2020-11-22,AEK Athens,Larissa,4,1,1.0
2020-2021,Regular season,9,2020-11-22,Panetolikos,Aris,0,1,0.0
2020-2021,Regular season,9,2020-11-22,PAOK,PAS Giannina,2,1,1.0
2020-2021,Regular season,9,2020-11-23,Volos NFC,OFI Crete,1,4,0.0
2020-2021,Regular season,3,2020-11-25,Asteras Tripoli,Apollon Smyrnis,0,0,0.5
2020-2021,Regular season,10,2020-11-28,Larissa,Atromitos,0,0,0.5
2020-2021,Regular season,10,2020-11-28,Aris,Olympiacos,1,2,0.0
2020-2021,Regular season,10,2020-11-29,Panathinaikos,Panetolikos,2,1,1.0
2020-2021,Regular season,10,2020-11-29,OFI Crete,PAS Giannina,2,1,1.0
2020-2021,Regular season,10,2020-11-29,PAS Lamia,PAOK,0,2,0.0
2020-2021,Regular season,10,2020-11-29,Asteras Tripoli,AEK Athens,1,2,0.0
2020-2021,Regular season,10,2020-11-30,Apollon Smyrnis,Volos NFC,3,3,0.5
2020-2021,Regular season,6,2020-12-02,Larissa,Aris,0,3,0.0
2020-2021,Regular season,11,2020-12-05,Atromitos,Aris,2,2,0.5
2020-2021,Regular season,11,2020-12-05,Olympiacos,Volos NFC,4,1,1.0
2020-2021,Regular season,11,2020-12-06,OFI Crete,Apollon Smyrnis,0,2,0.0
2020-2021,Regular season,11,2020-12-06,PAS Giannina,PAS Lamia,2,0,1.0
2020-2021,Regular season,11,2020-12-06,PAOK,Asteras Tripoli,2,0,1.0
2020-2021,Regular season,11,2020-12-06,AEK Athens,Panathinaikos,1,2,0.0
2020-2021,Regular season,11,2020-12-07,Panetolikos,Larissa,2,1,1.0
2020-2021,Regular season,8,2020-12-09,Asteras Tripoli,Volos NFC,1,1,0.5
2020-2021,Regular season,12,2020-12-12,Larissa,OFI Crete,0,1,0.0
2020-2021,Regular season,12,2020-12-12,Panathinaikos,PAS Giannina,2,0,1.0
2020-2021,Regular season,12,2020-12-13,PAS Lamia,Olympiacos,0,6,0.0
2020-2021,Regular season,12,2020-12-13,Apollon Smyrnis,AEK Athens,3,4,0.0
2020-2021,Regular season,12,2020-12-13,Volos NFC,Panetolikos,0,0,0.5
2020-2021,Regular season,12,2020-12-13,Aris,PAOK,1,0,1.0
2020-2021,Regular season,12,2020-12-14,Asteras Tripoli,Atromitos,2,0,1.0
2020-2021,Regular season,1,2020-12-16,AEK Athens,Olympiacos,1,1,0.5
2020-2021,Regular season,13,2020-12-19,Panetolikos,Apollon Smyrnis,0,1,0.0
2020-2021,Regular season,13,2020-12-19,OFI Crete,Aris,0,3,0.0
2020-2021,Regular season,13,2020-12-20,Olympiacos,Larissa,5,1,1.0
2020-2021,Regular season,13,2020-12-20,PAOK,Panathinaikos,2,1,1.0
2020-2021,Regular season,13,2020-12-21,PAS Giannina,Asteras Tripoli,2,2,0.5
2020-2021,Regular season,13,2020-12-21,AEK Athens,Volos NFC,2,2,0.5
2020-2021,Regular season,14,2021-01-03,Panetolikos,OFI Crete,2,1,1.0
2020-2021,Regular season,14,2021-01-03,Panathinaikos,Asteras Tripoli,0,0,0.5
2020-2021,Regular season,14,2021-01-03,Larissa,PAOK,1,1,0.5
2020-2021,Regular season,14,2021-01-03,PAS Giannina,Apollon Smyrnis,1,3,0.0
2020-2021,Regular season,14,2021-01-03,Olympiacos,AEK Athens,3,0,1.0
2020-2021,Regular season,14,2021-01-04,Volos NFC,Atromitos,1,0,1.0
2020-2021,Regular season,14,2021-01-04,PAS Lamia,Aris,2,0,1.0
2020-2021,Regular season,15,2021-01-06,Apollon Smyrnis,Panathinaikos,0,1,0.0
2020-2021,Regular season,15,2021-01-06,Larissa,PAS Giannina,0,0,0.5
2020-2021,Regular season,15,2021-01-06,AEK Athens,Panetolikos,1,0,1.0
2020-2021,Regular season,15,2021-01-06,Asteras Tripoli,Olympiacos,0,4,0.0
2020-2021,Regular season,15,2021-01-07,OFI Crete,PAS Lamia,2,0,1.0
2020-2021,Regular season,15,2021-01-07,Aris,Volos NFC,2,0,1.0
2020-2021,Regular season,15,2021-01-07,Atromitos,PAOK,3,2,1.0
2020-2021,Regular season,16,2021-01-09,Panetolikos,Olympiacos,1,2,0.0
2020-2021,Regular season,16,2021-01-10,PAOK,Volos NFC,3,1,1.0
2020-2021,Regular season,16,2021-01-10,Atromitos,OFI Crete,0,0,0.5
2020-2021,Regular season,16,2021-01-10,Apollon Smyrnis,Asteras Tripoli,0,1,0.0
2020-2021,Regular season,16,2021-01-10,Panathinaikos,Larissa,2,0,1.0
2020-2021,Regular season,16,2021-01-11,PAS Giannina,Aris,0,0,0.5
