Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,Regular season,1,2019-08-24,PAS Lamia,Panathinaikos,1,1,0.5
2019-2020,Regular season,1,2019-08-24,Aris,OFI Crete,1,1,0.5
2019-2020,Regular season,1,2019-08-24,Olympiacos,Asteras Tripoli,1,0,1.0
2019-2020,Regular season,1,2019-08-25,Atromitos,Larissa,1,1,0.5
2019-2020,Regular season,1,2019-08-25,Panionios,Volos NFC,1,2,0.0
2019-2020,Regular season,1,2019-08-25,PAOK,Panetolikos,2,1,1.0
2019-2020,Regular season,1,2019-08-25,AEK Athens,Xanthi,1,2,0.0
2019-2020,Regular season,2,2019-08-31,Panetolikos,Xanthi,1,2,0.0
2019-2020,Regular season,2,2019-08-31,Panathinaikos,OFI Crete,1,3,0.0
2019-2020,Regular season,2,2019-08-31,Volos NFC,Aris,1,0,1.0
2019-2020,Regular season,2,2019-09-01,PAOK,Panionios,2,1,1.0
2019-2020,Regular season,2,2019-09-01,Larissa,Olympiacos,0,1,0.0
2019-2020,Regular season,2,2019-09-01,PAS Lamia,Atromitos,2,2,0.5
2019-2020,Regular season,2,2019-09-01,Asteras Tripoli,AEK Athens,2,3,0.0
2019-2020,Regular season,3,2019-09-14,Atromitos,PAOK,2,3,0.0
2019-2020,Regular season,3,2019-09-14,OFI Crete,Panetolikos,3,1,1.0
2019-2020,Regular season,3,2019-09-14,Olympiacos,Volos NFC,5,0,1.0
2019-2020,Regular season,3,2019-09-15,Xanthi,Asteras Tripoli,2,1,1.0
2019-2020,Regular season,3,2019-09-15,AEK Athens,PAS Lamia,2,0,1.0
2019-2020,Regular season,3,2019-09-15,Panionios,Larissa,1,0,1.0
2019-2020,Regular season,3,2019-09-15,Aris,Panathinaikos,4,0,1.0
2019-2020,Regular season,4,2019-09-21,Volos NFC,OFI Crete,1,0,1.0
2019-2020,Regular season,4,2019-09-21,Asteras Tripoli,Atromitos,2,1,1.0
2019-2020,Regular season,4,2019-09-21,Panetolikos,AEK Athens,0,1,0.0
2019-2020,Regular season,4,2019-09-22,Larissa,Xanthi,3,0,1.0
2019-2020,Regular season,4,2019-09-22,PAOK,Aris,2,2,0.5
2019-2020,Regular season,4,2019-09-22,PAS Lamia,Panionios,1,1,0.5
2019-2020,Regular season,4,2019-09-22,Panathinaikos,Olympiacos,1,1,0.5
2019-2020,Regular season,5,2019-09-28,Aris,Larissa,2,3,0.0
2019-2020,Regular season,5,2019-09-28,Atromitos,Panetolikos,2,0,1.0
2019-2020,Regular season,5,2019-09-28,Olympiacos,PAS Lamia,2,0,1.0
2019-2020,Regular season,5,2019-09-29,OFI Crete,Asteras Tripoli,3,1,1.0
2019-2020,Regular season,5,2019-09-29,Xanthi,Volos NFC,3,1,1.0
2019-2020,Regular season,5,2019-09-29,Panionios,Panathinaikos,0,1,0.0
2019-2020,Regular season,5,2019-09-29,AEK Athens,PAOK,2,2,0.5
2019-2020,Regular season,6,2019-10-05,Panathinaikos,Xanthi,0,1,0.0
2019-2020,Regular season,6,2019-10-05,Larissa,AEK Athens,0,0,0.5
2019-2020,Regular season,6,2019-10-06,Volos NFC,Atromitos,2,3,0.0
2019-2020,Regular season,6,2019-10-06,Asteras Tripoli,PAOK,1,2,0.0
2019-2020,Regular season,6,2019-10-06,OFI Crete,Panionios,4,1,1.0
2019-2020,Regular season,6,2019-10-06,Aris,Olympiacos,1,2,0.0
2019-2020,Regular season,6,2019-10-07,PAS Lamia,Panetolikos,0,0,0.5
2019-2020,Regular season,7,2019-10-19,Olympiacos,OFI Crete,2,1,1.0
