Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,Super League Greece,1,2015-08-22,Panthrakikos,Asteras Tripoli,0,2,0.0
2015-2016,Super League Greece,1,2015-08-22,AEL Kalloni,Iraklis,0,1,0.0
2015-2016,Super League Greece,1,2015-08-22,AEK Athens,Platanias,3,0,1.0
2015-2016,Super League Greece,1,2015-08-23,PAOK,Skoda Xanthi,0,0,0.5
2015-2016,Super League Greece,1,2015-08-23,Atromitos,Levadiakos,1,0,1.0
2015-2016,Super League Greece,1,2015-08-23,Veria,PAS Giannina,1,1,0.5
2015-2016,Super League Greece,1,2015-08-23,Olympiacos,Panionios,3,0,1.0
2015-2016,Super League Greece,1,2015-08-24,Panetolikos,Panathinaikos,1,2,0.0
2015-2016,Super League Greece,2,2015-08-29,Panthrakikos,Veria,0,2,0.0
2015-2016,Super League Greece,2,2015-08-29,Levadiakos,Olympiacos,0,2,0.0
2015-2016,Super League Greece,2,2015-08-29,Skoda Xanthi,AEK Athens,0,0,0.5
2015-2016,Super League Greece,2,2015-08-30,Asteras Tripoli,Panetolikos,0,2,0.0
2015-2016,Super League Greece,2,2015-08-30,Iraklis,Panionios,0,1,0.0
2015-2016,Super League Greece,2,2015-08-30,Panathinaikos,AEL Kalloni,4,0,1.0
2015-2016,Super League Greece,2,2015-08-30,PAS Giannina,PAOK,3,1,1.0
2015-2016,Super League Greece,2,2015-08-31,Platanias,Atromitos,1,2,0.0
2015-2016,Super League Greece,3,2015-09-12,AEL Kalloni,Asteras Tripoli,1,1,0.5
2015-2016,Super League Greece,3,2015-09-12,Veria,PAOK,0,3,0.0
2015-2016,Super League Greece,3,2015-09-12,Olympiacos,Platanias,3,1,1.0
2015-2016,Super League Greece,3,2015-09-13,AEK Athens,PAS Giannina,3,1,1.0
2015-2016,Super League Greece,3,2015-09-13,Atromitos,Skoda Xanthi,0,1,0.0
2015-2016,Super League Greece,3,2015-09-13,Panetolikos,Panthrakikos,1,0,1.0
2015-2016,Super League Greece,3,2015-09-13,Panionios,Panathinaikos,1,0,1.0
2015-2016,Super League Greece,3,2015-09-14,Iraklis,Levadiakos,0,1,0.0
2015-2016,Super League Greece,4,2015-09-22,Platanias,Iraklis,0,0,0.5
2015-2016,Super League Greece,4,2015-09-22,Panetolikos,Veria,1,1,0.5
2015-2016,Super League Greece,4,2015-09-22,Skoda Xanthi,Olympiacos,1,3,0.0
2015-2016,Super League Greece,4,2015-09-23,Panathinaikos,Levadiakos,3,0,1.0
2015-2016,Super League Greece,4,2015-09-23,PAS Giannina,Atromitos,1,0,1.0
2015-2016,Super League Greece,4,2015-09-23,Asteras Tripoli,Panionios,2,1,1.0
2015-2016,Super League Greece,4,2015-09-23,Panthrakikos,AEL Kalloni,0,0,0.5
2015-2016,Super League Greece,4,2015-09-23,PAOK,AEK Athens,2,1,1.0
2015-2016,Super League Greece,5,2015-09-26,AEL Kalloni,Panetolikos,5,1,1.0
2015-2016,Super League Greece,5,2015-09-26,Iraklis,Skoda Xanthi,1,1,0.5
2015-2016,Super League Greece,5,2015-09-26,Olympiacos,PAS Giannina,5,1,1.0
2015-2016,Super League Greece,5,2015-09-27,Panathinaikos,Platanias,1,0,1.0
2015-2016,Super League Greece,5,2015-09-27,Levadiakos,Asteras Tripoli,2,1,1.0
