Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,Super League Greece,1,2014-08-23,OFI Crete,Panetolikos,1.0,0.0,1.0
2014-2015,Super League Greece,1,2014-08-23,Kerkyra,Panthrakikos,2.0,1.0,1.0
2014-2015,Super League Greece,1,2014-08-23,Olympiacos,Niki Volos,3.0,1.0,1.0
2014-2015,Super League Greece,1,2014-08-24,PAOK,AEL Kalloni,1.0,1.0,0.5
2014-2015,Super League Greece,1,2014-08-24,Atromitos,Platanias,1.0,0.0,1.0
2014-2015,Super League Greece,1,2014-08-24,PAS Giannina,Asteras Tripoli,3.0,1.0,1.0
2014-2015,Super League Greece,1,2014-08-24,Veria,Skoda Xanthi,3.0,2.0,1.0
2014-2015,Super League Greece,1,2014-08-24,Levadiakos,Panathinaikos,1.0,1.0,0.5
2014-2015,Super League Greece,1,2014-08-25,Panionios,Ergotelis,2.0,1.0,1.0
2014-2015,Super League Greece,2,2014-08-30,AEL Kalloni,Ergotelis,2.0,0.0,1.0
2014-2015,Super League Greece,2,2014-08-30,Panthrakikos,PAS Giannina,1.0,1.0,0.5
2014-2015,Super League Greece,2,2014-08-30,Panetolikos,Olympiacos,1.0,1.0,0.5
2014-2015,Super League Greece,2,2014-08-31,Skoda Xanthi,Kerkyra,0.0,0.0,0.5
2014-2015,Super League Greece,2,2014-08-31,Platanias,PAOK,0.0,4.0,0.0
2014-2015,Super League Greece,2,2014-08-31,Asteras Tripoli,Levadiakos,2.0,1.0,1.0
2014-2015,Super League Greece,2,2014-08-31,Niki Volos,Atromitos,0.0,1.0,0.0
2014-2015,Super League Greece,2,2014-08-31,Panathinaikos,Panionios,2.0,1.0,1.0
2014-2015,Super League Greece,2,2014-09-01,OFI Crete,Veria,0.0,1.0,0.0
2014-2015,Super League Greece,3,2014-09-13,Veria,Kerkyra,2.0,1.0,1.0
2014-2015,Super League Greece,3,2014-09-13,PAOK,Niki Volos,3.0,0.0,1.0
2014-2015,Super League Greece,3,2014-09-13,Olympiacos,OFI Crete,3.0,0.0,1.0
2014-2015,Super League Greece,3,2014-09-14,Panionios,Asteras Tripoli,2.0,1.0,1.0
2014-2015,Super League Greece,3,2014-09-14,PAS Giannina,Skoda Xanthi,2.0,2.0,0.5
2014-2015,Super League Greece,3,2014-09-14,Atromitos,Panetolikos,0.0,0.0,0.5
2014-2015,Super League Greece,3,2014-09-14,Levadiakos,Panthrakikos,1.0,1.0,0.5
2014-2015,Super League Greece,3,2014-09-14,AEL Kalloni,Panathinaikos,1.0,0.0,1.0
2014-2015,Super League Greece,3,2014-09-15,Ergotelis,Platanias,0.0,3.0,0.0
2014-2015,Super League Greece,4,2014-09-20,Skoda Xanthi,Levadiakos,2.0,0.0,1.0
2014-2015,Super League Greece,4,2014-09-20,OFI Crete,Atromitos,1.0,0.0,1.0
2014-2015,Super League Greece,4,2014-09-20,Olympiacos,Veria,3.0,0.0,1.0
2014-2015,Super League Greece,4,2014-09-21,Asteras Tripoli,AEL Kalloni,1.0,0.0,1.0
2014-2015,Super League Greece,4,2014-09-21,Niki Volos,Ergotelis,1.0,4.0,0.0
2014-2015,Super League Greece,4,2014-09-21,Panthrakikos,Panionios,1.0,0.0,1.0
2014-2015,Super League Greece,4,2014-09-21,Kerkyra,PAS Giannina,2.0,0.0,1.0
2014-2015,Super League Greece,4,2014-09-21,Platanias,Panathinaikos,2.0,3.0,0.0
2014-2015,Super League Greece,4,2014-09-22,Panetolikos,PAOK,0.0,1.0,0.0
2014-2015,Super League Greece,5,2014-09-27,Platanias,Asteras Tripoli,0.0,1.0,0.0
2014-2015,Super League Greece,5,2014-09-27,Panionios,Skoda Xanthi,1.0,1.0,0.5
2014-2015,Super League Greece,5,2014-09-27,Atromitos,Olympiacos,1.0,0.0,1.0
2014-2015,Super League Greece,5,2014-09-28,Panathinaikos,Niki Volos,1.0,0.0,1.0
2014-2015,Super League Greece,5,2014-09-28,Veria,PAS Giannina,2.0,0.0,1.0
2014-2015,Super League Greece,5,2014-09-28,Ergotelis,Panetolikos,1.0,1.0,0.5
2014-2015,Super League Greece,5,2014-09-28,Levadiakos,Kerkyra,2.0,3.0,0.0
2014-2015,Super League Greece,5,2014-09-28,PAOK,OFI Crete,4.0,0.0,1.0
2014-2015,Super League Greece,5,2014-09-29,AEL Kalloni,Panthrakikos,2.0,0.0,1.0
2014-2015,Super League Greece,7,2014-10-18,Niki Volos,Panthrakikos,1.0,0.0,1.0
2014-2015,Super League Greece,7,2014-10-18,Asteras Tripoli,Panetolikos,1.0,1.0,0.5
