Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2018-2019,Russian Premier League,11,2018-10-19,Anzhi,CSKA Moscow,0,2,0.0
2018-2019,Russian Premier League,11,2018-10-19,Loko Moscow,Rostov,2,1,1.0
2018-2019,Russian Premier League,11,2018-10-20,Orenburg,Yenisey,0,0,0.5
2018-2019,Russian Premier League,11,2018-10-20,Ural,Samara,1,1,0.5
2018-2019,Russian Premier League,11,2018-10-20,Ufa,Rubin Kazan,0,0,0.5
2018-2019,Russian Premier League,11,2018-10-21,Dynamo Mosc,Zenit,1,0,1.0
2018-2019,Russian Premier League,11,2018-10-21,Spartak Moscow,Arsenal Tula,2,3,0.0
2018-2019,Russian Premier League,11,2018-10-21,Krasnodar,Akhmat Grozny,0,1,0.0
2018-2019,Russian Premier League,12,2018-10-27,Ural,Ufa,1,1,0.5
2018-2019,Russian Premier League,12,2018-10-27,Arsenal Tula,Orenburg,2,2,0.5
2018-2019,Russian Premier League,12,2018-10-27,Rostov,Anzhi,1,0,1.0
2018-2019,Russian Premier League,12,2018-10-28,Akhmat Grozny,Dynamo Mosc,0,0,0.5
2018-2019,Russian Premier League,12,2018-10-28,Yenisey,Loko Moscow,0,3,0.0
2018-2019,Russian Premier League,12,2018-10-28,CSKA Moscow,Krasnodar,1,2,0.0
2018-2019,Russian Premier League,12,2018-10-29,Samara,Zenit,0,1,0.0
2018-2019,Russian Premier League,12,2018-10-29,Rubin Kazan,Spartak Moscow,1,1,0.5
2018-2019,Russian Premier League,13,2018-11-03,Loko Moscow,Arsenal Tula,3,1,1.0
2018-2019,Russian Premier League,13,2018-11-03,Dynamo Mosc,CSKA Moscow,0,0,0.5
2018-2019,Russian Premier League,13,2018-11-04,Zenit,Akhmat Grozny,1,0,1.0
2018-2019,Russian Premier League,13,2018-11-04,Krasnodar,Rostov,2,2,0.5
2018-2019,Russian Premier League,13,2018-11-04,Spartak Moscow,Ural,1,2,0.0
2018-2019,Russian Premier League,13,2018-11-05,Orenburg,Rubin Kazan,1,0,1.0
2018-2019,Russian Premier League,13,2018-11-05,Ufa,Samara,1,2,0.0
2018-2019,Russian Premier League,13,2018-11-05,Anzhi,Yenisey,2,1,1.0
2018-2019,Russian Premier League,14,2018-11-09,Arsenal Tula,Anzhi,2,0,1.0
2018-2019,Russian Premier League,14,2018-11-10,Ural,Orenburg,2,1,1.0
2018-2019,Russian Premier League,14,2018-11-10,Samara,Akhmat Grozny,1,2,0.0
2018-2019,Russian Premier League,14,2018-11-10,Rostov,Dynamo Mosc,0,0,0.5
2018-2019,Russian Premier League,14,2018-11-11,Ufa,Spartak Moscow,2,0,1.0
2018-2019,Russian Premier League,14,2018-11-11,Rubin Kazan,Loko Moscow,0,0,0.5
2018-2019,Russian Premier League,14,2018-11-11,CSKA Moscow,Zenit,2,0,1.0
2018-2019,Russian Premier League,14,2018-11-11,Krasnodar,Yenisey,3,0,1.0
2018-2019,Russian Premier League,15,2018-11-23,Akhmat Grozny,CSKA Moscow,0,2,0.0
2018-2019,Russian Premier League,15,2018-11-23,Loko Moscow,Ural,1,2,0.0
2018-2019,Russian Premier League,15,2018-11-24,Dynamo Mosc,Yenisey,1,2,0.0
2018-2019,Russian Premier League,15,2018-11-24,Orenburg,Ufa,1,0,1.0
2018-2019,Russian Premier League,15,2018-11-24,Anzhi,Rubin Kazan,1,1,0.5
2018-2019,Russian Premier League,15,2018-11-25,Spartak Moscow,Samara,3,1,1.0
2018-2019,Russian Premier League,15,2018-11-25,Krasnodar,Arsenal Tula,3,0,1.0
2018-2019,Russian Premier League,15,2018-11-25,Zenit,Rostov,2,0,1.0
2018-2019,Russian Premier League,16,2018-11-30,Rubin Kazan,Dynamo Mosc,1,1,0.5
2018-2019,Russian Premier League,16,2018-12-01,Yenisey,Akhmat Grozny,1,1,0.5
2018-2019,Russian Premier League,16,2018-12-01,Anzhi,Ufa,0,0,0.5
2018-2019,Russian Premier League,16,2018-12-02,Krasnodar,Ural,2,0,1.0
2018-2019,Russian Premier League,16,2018-12-02,Rostov,CSKA Moscow,0,0,0.5
2018-2019,Russian Premier League,16,2018-12-02,Spartak Moscow,Loko Moscow,2,1,1.0
2018-2019,Russian Premier League,16,2018-12-03,Arsenal Tula,Zenit,4,2,1.0
2018-2019,Russian Premier League,17,2018-12-08,Samara,Rostov,1,0,1.0
2018-2019,Russian Premier League,17,2018-12-08,CSKA Moscow,Yenisey,2,1,1.0
2018-2019,Russian Premier League,17,2018-12-08,Loko Moscow,Orenburg,2,1,1.0
2018-2019,Russian Premier League,17,2018-12-08,Anzhi,Spartak Moscow,0,3,0.0
2018-2019,Russian Premier League,17,2018-12-09,Dynamo Mosc,Ural,4,0,1.0
2018-2019,Russian Premier League,17,2018-12-09,Krasnodar,Ufa,1,1,0.5
2018-2019,Russian Premier League,17,2018-12-09,Zenit,Rubin Kazan,1,2,0.0
2018-2019,Russian Premier League,17,2018-12-10,Akhmat Grozny,Arsenal Tula,2,0,1.0
2018-2019,Russian Premier League,18,2019-03-01,Orenburg,Anzhi,0,1,0.0
2018-2019,Russian Premier League,18,2019-03-02,Ural,Zenit,0,1,0.0
2018-2019,Russian Premier League,18,2019-03-02,Arsenal Tula,CSKA Moscow,2,0,1.0
2018-2019,Russian Premier League,18,2019-03-02,Loko Moscow,Samara,2,2,0.5
2018-2019,Russian Premier League,18,2019-03-02,Rubin Kazan,Akhmat Grozny,1,0,1.0
2018-2019,Russian Premier League,18,2019-03-03,Ufa,Dynamo Mosc,1,2,0.0
2018-2019,Russian Premier League,18,2019-03-03,Yenisey,Rostov,1,1,0.5
2018-2019,Russian Premier League,18,2019-03-03,Spartak Moscow,Krasnodar,1,1,0.5
2018-2019,Russian Premier League,19,2019-03-09,Samara,Yenisey,4,0,1.0
2018-2019,Russian Premier League,19,2019-03-09,CSKA Moscow,Rubin Kazan,3,0,1.0
2018-2019,Russian Premier League,19,2019-03-10,Rostov,Arsenal Tula,0,0,0.5
2018-2019,Russian Premier League,19,2019-03-10,Zenit,Ufa,2,1,1.0
2018-2019,Russian Premier League,19,2019-03-10,Dynamo Mosc,Spartak Moscow,0,1,0.0
2018-2019,Russian Premier League,19,2019-03-10,Anzhi,Loko Moscow,0,2,0.0
2018-2019,Russian Premier League,19,2019-03-11,Akhmat Grozny,Ural,1,1,0.5
2018-2019,Russian Premier League,19,2019-03-11,Krasnodar,Orenburg,2,2,0.5
2018-2019,Russian Premier League,20,2019-03-15,Anzhi,Samara,0,2,0.0
2018-2019,Russian Premier League,20,2019-03-16,Orenburg,Dynamo Mosc,1,0,1.0
2018-2019,Russian Premier League,20,2019-03-16,Ural,CSKA Moscow,0,1,0.0
2018-2019,Russian Premier League,20,2019-03-16,Rubin Kazan,Rostov,0,2,0.0
2018-2019,Russian Premier League,20,2019-03-16,Arsenal Tula,Yenisey,2,0,1.0
2018-2019,Russian Premier League,20,2019-03-17,Ufa,Akhmat Grozny,0,1,0.0
2018-2019,Russian Premier League,20,2019-03-17,Loko Moscow,Krasnodar,1,0,1.0
2018-2019,Russian Premier League,20,2019-03-17,Spartak Moscow,Zenit,1,1,0.5
2018-2019,Russian Premier League,21,2019-03-29,Samara,Arsenal Tula,0,1,0.0
2018-2019,Russian Premier League,21,2019-03-30,Dynamo Mosc,Loko Moscow,0,1,0.0
2018-2019,Russian Premier League,21,2019-03-30,Yenisey,Rubin Kazan,1,1,0.5
2018-2019,Russian Premier League,21,2019-03-30,Akhmat Grozny,Spartak Moscow,1,3,0.0
2018-2019,Russian Premier League,21,2019-03-30,Rostov,Ural,2,1,1.0
2018-2019,Russian Premier League,21,2019-03-31,Zenit,Orenburg,3,1,1.0
2018-2019,Russian Premier League,21,2019-03-31,CSKA Moscow,Ufa,2,2,0.5
2018-2019,Russian Premier League,21,2019-03-31,Krasnodar,Anzhi,5,0,1.0
2018-2019,Russian Premier League,16,2019-04-03,Orenburg,Samara,3,1,1.0
2018-2019,Russian Premier League,22,2019-04-06,Anzhi,Dynamo Mosc,1,1,0.5
2018-2019,Russian Premier League,22,2019-04-06,Krasnodar,Samara,1,0,1.0
2018-2019,Russian Premier League,22,2019-04-06,Spartak Moscow,CSKA Moscow,0,2,0.0
2018-2019,Russian Premier League,22,2019-04-07,Ufa,Rostov,1,0,1.0
2018-2019,Russian Premier League,22,2019-04-07,Ural,Yenisey,3,2,1.0
2018-2019,Russian Premier League,22,2019-04-07,Rubin Kazan,Arsenal Tula,0,0,0.5
2018-2019,Russian Premier League,22,2019-04-07,Loko Moscow,Zenit,1,1,0.5
2018-2019,Russian Premier League,22,2019-04-08,Orenburg,Akhmat Grozny,1,3,0.0
2018-2019,Russian Premier League,23,2019-04-12,Samara,Rubin Kazan,1,0,1.0
2018-2019,Russian Premier League,23,2019-04-13,CSKA Moscow,Orenburg,2,3,0.0
2018-2019,Russian Premier League,23,2019-04-13,Arsenal Tula,Ural,0,0,0.5
2018-2019,Russian Premier League,23,2019-04-13,Yenisey,Ufa,0,0,0.5
2018-2019,Russian Premier League,23,2019-04-13,Akhmat Grozny,Loko Moscow,1,3,0.0
2018-2019,Russian Premier League,23,2019-04-14,Dynamo Mosc,Krasnodar,1,1,0.5
2018-2019,Russian Premier League,23,2019-04-14,Zenit,Anzhi,5,0,1.0
2018-2019,Russian Premier League,23,2019-04-14,Rostov,Spartak Moscow,2,1,1.0
2018-2019,Russian Premier League,24,2019-04-19,Anzhi,Akhmat Grozny,0,1,0.0
2018-2019,Russian Premier League,24,2019-04-20,Ufa,Arsenal Tula,1,2,0.0
2018-2019,Russian Premier League,24,2019-04-20,Orenburg,Rostov,3,0,1.0
2018-2019,Russian Premier League,24,2019-04-20,Dynamo Mosc,Samara,1,0,1.0
2018-2019,Russian Premier League,24,2019-04-20,Loko Moscow,CSKA Moscow,1,1,0.5
2018-2019,Russian Premier League,24,2019-04-20,Krasnodar,Zenit,2,3,0.0
2018-2019,Russian Premier League,24,2019-04-21,Ural,Rubin Kazan,2,1,1.0
2018-2019,Russian Premier League,24,2019-04-21,Spartak Moscow,Yenisey,2,0,1.0
2018-2019,Russian Premier League,25,2019-04-24,Rostov,Loko Moscow,1,2,0.0
2018-2019,Russian Premier League,25,2019-04-24,Akhmat Grozny,Krasnodar,1,1,0.5
2018-2019,Russian Premier League,25,2019-04-24,CSKA Moscow,Anzhi,2,0,1.0
2018-2019,Russian Premier League,25,2019-04-24,Rubin Kazan,Ufa,1,1,0.5
2018-2019,Russian Premier League,25,2019-04-24,Zenit,Dynamo Mosc,2,0,1.0
2018-2019,Russian Premier League,25,2019-04-25,Samara,Ural,0,1,0.0
2018-2019,Russian Premier League,25,2019-04-25,Yenisey,Orenburg,2,1,1.0
2018-2019,Russian Premier League,25,2019-04-25,Arsenal Tula,Spartak Moscow,3,0,1.0
2018-2019,Russian Premier League,26,2019-04-27,Anzhi,Rostov,1,1,0.5
2018-2019,Russian Premier League,26,2019-04-27,Dynamo Mosc,Akhmat Grozny,0,0,0.5
2018-2019,Russian Premier League,26,2019-04-28,Ufa,Ural,4,1,1.0
2018-2019,Russian Premier League,26,2019-04-28,Loko Moscow,Yenisey,2,1,1.0
2018-2019,Russian Premier League,26,2019-04-28,Zenit,Samara,4,2,1.0
2018-2019,Russian Premier League,26,2019-04-28,Krasnodar,CSKA Moscow,2,0,1.0
2018-2019,Russian Premier League,26,2019-04-29,Orenburg,Arsenal Tula,1,1,0.5
2018-2019,Russian Premier League,26,2019-04-29,Spartak Moscow,Rubin Kazan,1,1,0.5
2018-2019,Russian Premier League,27,2019-05-03,Rubin Kazan,Orenburg,2,0,1.0
2018-2019,Russian Premier League,27,2019-05-03,Yenisey,Anzhi,3,1,1.0
2018-2019,Russian Premier League,27,2019-05-04,Ural,Spartak Moscow,0,1,0.0
2018-2019,Russian Premier League,27,2019-05-04,Akhmat Grozny,Zenit,1,1,0.5
2018-2019,Russian Premier League,27,2019-05-04,Arsenal Tula,Loko Moscow,2,0,1.0
2018-2019,Russian Premier League,27,2019-05-05,Samara,Ufa,1,1,0.5
2018-2019,Russian Premier League,27,2019-05-05,CSKA Moscow,Dynamo Mosc,2,2,0.5
2018-2019,Russian Premier League,27,2019-05-05,Rostov,Krasnodar,1,1,0.5
2018-2019,Russian Premier League,28,2019-05-10,Orenburg,Ural,2,2,0.5
2018-2019,Russian Premier League,28,2019-05-10,Dynamo Mosc,Rostov,0,0,0.5
2018-2019,Russian Premier League,28,2019-05-10,Anzhi,Arsenal Tula,0,1,0.0
2018-2019,Russian Premier League,28,2019-05-10,Loko Moscow,Rubin Kazan,4,0,1.0
2018-2019,Russian Premier League,28,2019-05-11,Yenisey,Krasnodar,0,4,0.0
2018-2019,Russian Premier League,28,2019-05-11,Akhmat Grozny,Samara,2,1,1.0
2018-2019,Russian Premier League,28,2019-05-12,Spartak Moscow,Ufa,1,0,1.0
2018-2019,Russian Premier League,28,2019-05-12,Zenit,CSKA Moscow,3,1,1.0
2018-2019,Russian Premier League,29,2019-05-18,Ufa,Orenburg,0,2,0.0
2018-2019,Russian Premier League,29,2019-05-18,CSKA Moscow,Akhmat Grozny,1,0,1.0
2018-2019,Russian Premier League,29,2019-05-18,Samara,Spartak Moscow,1,2,0.0
2018-2019,Russian Premier League,29,2019-05-19,Ural,Loko Moscow,2,2,0.5
2018-2019,Russian Premier League,29,2019-05-19,Arsenal Tula,Krasnodar,0,3,0.0
2018-2019,Russian Premier League,29,2019-05-19,Yenisey,Dynamo Mosc,2,2,0.5
2018-2019,Russian Premier League,29,2019-05-19,Rostov,Zenit,1,0,1.0
2018-2019,Russian Premier League,29,2019-05-20,Rubin Kazan,Anzhi,0,0,0.5
2018-2019,Russian Premier League,30,2019-05-26,Anzhi,Ural,0,2,0.0
2018-2019,Russian Premier League,30,2019-05-26,Dynamo Mosc,Arsenal Tula,3,3,0.5
2018-2019,Russian Premier League,30,2019-05-26,Akhmat Grozny,Rostov,1,0,1.0
2018-2019,Russian Premier League,30,2019-05-26,Loko Moscow,Ufa,1,0,1.0
2018-2019,Russian Premier League,30,2019-05-26,CSKA Moscow,Samara,6,0,1.0
2018-2019,Russian Premier League,30,2019-05-26,Zenit,Yenisey,4,1,1.0
2018-2019,Russian Premier League,30,2019-05-26,Krasnodar,Rubin Kazan,1,0,1.0
2018-2019,Russian Premier League,30,2019-05-26,Orenburg,Spartak Moscow,2,0,1.0
2018-2019,Russian 1/2 Relegation/Promotion Playoff,,2019-05-30,Nizhny Novgorod,Samara,1,3,0.0
2018-2019,Russian 1/2 Relegation/Promotion Playoff,,2019-05-30,Ufa,Tom Tomsk,2,0,1.0
2018-2019,Russian 1/2 Relegation/Promotion Playoff,,2019-06-02,Tom Tomsk,Ufa,1,0,1.0
2018-2019,Russian 1/2 Relegation/Promotion Playoff,,2019-06-02,Samara,Nizhny Novgorod,0,1,0.0
