Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Russian Premier League,1,2021-07-23,Rostov,Dynamo Mosc,0,2,0.0
2021-2022,Russian Premier League,1,2021-07-24,FC Khimki,Zenit,1,3,0.0
2021-2022,Russian Premier League,1,2021-07-24,Rubin Kazan,Spartak Moscow,1,0,1.0
2021-2022,Russian Premier League,1,2021-07-24,Loko Moscow,Arsenal Tula,3,1,1.0
2021-2022,Russian Premier League,1,2021-07-25,Ural,Krasnodar,0,3,0.0
2021-2022,Russian Premier League,1,2021-07-25,Samara,Akhmat Grozny,1,2,0.0
2021-2022,Russian Premier League,1,2021-07-25,CSKA Moscow,Ufa,1,0,1.0
2021-2022,Russian Premier League,1,2021-07-26,Nizhny Novgorod,Sochi,1,0,1.0
2021-2022,Russian Premier League,2,2021-07-30,Arsenal Tula,Rubin Kazan,0,3,0.0
2021-2022,Russian Premier League,2,2021-07-30,Samara,Spartak Moscow,0,1,0.0
2021-2022,Russian Premier League,2,2021-07-31,Ufa,Dynamo Mosc,2,3,0.0
2021-2022,Russian Premier League,2,2021-07-31,CSKA Moscow,Loko Moscow,1,2,0.0
2021-2022,Russian Premier League,2,2021-08-01,Ural,Nizhny Novgorod,1,1,0.5
2021-2022,Russian Premier League,2,2021-08-01,Rostov,Zenit,2,4,0.0
2021-2022,Russian Premier League,2,2021-08-01,Krasnodar,FC Khimki,0,1,0.0
2021-2022,Russian Premier League,2,2021-08-02,Akhmat Grozny,Sochi,1,2,0.0
2021-2022,Russian Premier League,3,2021-08-06,Ufa,Loko Moscow,1,1,0.5
2021-2022,Russian Premier League,3,2021-08-07,Zenit,Krasnodar,3,2,1.0
2021-2022,Russian Premier League,3,2021-08-07,Arsenal Tula,Samara,2,1,1.0
2021-2022,Russian Premier League,3,2021-08-07,Spartak Moscow,Nizhny Novgorod,1,2,0.0
2021-2022,Russian Premier League,3,2021-08-08,FC Khimki,Rostov,1,1,0.5
2021-2022,Russian Premier League,3,2021-08-08,Dynamo Mosc,CSKA Moscow,2,1,1.0
2021-2022,Russian Premier League,3,2021-08-08,Rubin Kazan,Akhmat Grozny,2,1,1.0
2021-2022,Russian Premier League,3,2021-08-09,Sochi,Ural,2,0,1.0
2021-2022,Russian Premier League,4,2021-08-14,Spartak Moscow,Ural,1,0,1.0
2021-2022,Russian Premier League,4,2021-08-14,Nizhny Novgorod,Ufa,1,2,0.0
2021-2022,Russian Premier League,4,2021-08-14,Akhmat Grozny,Dynamo Mosc,2,1,1.0
2021-2022,Russian Premier League,4,2021-08-14,Rostov,CSKA Moscow,1,3,0.0
2021-2022,Russian Premier League,4,2021-08-15,Loko Moscow,Zenit,1,1,0.5
2021-2022,Russian Premier League,4,2021-08-15,Krasnodar,Arsenal Tula,3,2,1.0
2021-2022,Russian Premier League,4,2021-08-15,Rubin Kazan,Samara,1,1,0.5
2021-2022,Russian Premier League,4,2021-08-16,Sochi,FC Khimki,3,0,1.0
2021-2022,Russian Premier League,5,2021-08-21,CSKA Moscow,Akhmat Grozny,2,0,1.0
2021-2022,Russian Premier League,5,2021-08-21,Arsenal Tula,Spartak Moscow,1,1,0.5
2021-2022,Russian Premier League,5,2021-08-21,Ufa,Zenit,1,1,0.5
2021-2022,Russian Premier League,5,2021-08-21,Ural,Dynamo Mosc,0,1,0.0
2021-2022,Russian Premier League,5,2021-08-21,Samara,Sochi,1,0,1.0
2021-2022,Russian Premier League,5,2021-08-22,Loko Moscow,Krasnodar,2,1,1.0
2021-2022,Russian Premier League,5,2021-08-22,Nizhny Novgorod,Rostov,1,2,0.0
2021-2022,Russian Premier League,5,2021-08-22,FC Khimki,Rubin Kazan,1,1,0.5
2021-2022,Russian Premier League,6,2021-08-26,Ufa,Samara,1,2,0.0
2021-2022,Russian Premier League,6,2021-08-26,Spartak Moscow,Sochi,1,2,0.0
2021-2022,Russian Premier League,6,2021-08-26,Akhmat Grozny,Arsenal Tula,2,1,1.0
