Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2024-2025,1,2024-07-20,Loko Moscow,FK Akron Tolyatti,3.0,2.0,1.0
2024-2025,1,2024-07-20,Samara,Zenit,0.0,4.0,0.0
2024-2025,1,2024-07-20,Dynamo Mosc,Fakel Voronezh,3.0,1.0,1.0
2024-2025,1,2024-07-20,Rostov,CSKA Moscow,0.0,0.0,0.5
2024-2025,1,2024-07-21,Orenburg,Spartak Moscow,2.0,0.0,1.0
2024-2025,1,2024-07-21,Akhmat Grozny,Krasnodar,1.0,1.0,0.5
2024-2025,1,2024-07-21,FC Khimki,FC Dynamo Makhachkala,1.0,1.0,0.5
2024-2025,1,2024-07-22,Nizhny Novgorod,Rubin Kazan,2.0,4.0,0.0
2024-2025,2,2024-07-26,Samara,Rostov,1.0,3.0,0.0
2024-2025,2,2024-07-27,Nizhny Novgorod,CSKA Moscow,0.0,3.0,0.0
2024-2025,2,2024-07-27,Rubin Kazan,Zenit,0.0,4.0,0.0
2024-2025,2,2024-07-27,Dynamo Mosc,Loko Moscow,3.0,1.0,1.0
2024-2025,2,2024-07-27,Fakel Voronezh,FK Akron Tolyatti,0.0,2.0,0.0
2024-2025,2,2024-07-28,FC Khimki,Spartak Moscow,1.0,3.0,0.0
2024-2025,2,2024-07-28,Orenburg,Akhmat Grozny,0.0,0.0,0.5
2024-2025,2,2024-07-28,Krasnodar,FC Dynamo Makhachkala,0.0,0.0,0.5
2024-2025,3,2024-08-03,FK Akron Tolyatti,Dynamo Mosc,0.0,2.0,0.0
2024-2025,3,2024-08-03,Zenit,Rostov,5.0,0.0,1.0
2024-2025,3,2024-08-03,Rubin Kazan,FC Khimki,2.0,3.0,0.0
2024-2025,3,2024-08-04,CSKA Moscow,Orenburg,5.0,1.0,1.0
2024-2025,3,2024-08-04,Fakel Voronezh,Krasnodar,0.0,0.0,0.5
2024-2025,3,2024-08-04,Akhmat Grozny,Loko Moscow,0.0,5.0,0.0
2024-2025,3,2024-08-04,FC Dynamo Makhachkala,Nizhny Novgorod,0.0,1.0,0.0
2024-2025,3,2024-08-05,Spartak Moscow,Samara,3.0,0.0,1.0
2024-2025,4,2024-08-09,Nizhny Novgorod,FC Khimki,1.0,0.0,1.0
2024-2025,4,2024-08-09,Rostov,Rubin Kazan,1.0,1.0,0.5
2024-2025,4,2024-08-10,Loko Moscow,FC Dynamo Makhachkala,2.0,0.0,1.0
2024-2025,4,2024-08-10,Zenit,Dynamo Mosc,1.0,0.0,1.0
2024-2025,4,2024-08-10,Orenburg,FK Akron Tolyatti,2.0,2.0,0.5
2024-2025,4,2024-08-10,Krasnodar,CSKA Moscow,2.0,1.0,1.0
2024-2025,4,2024-08-11,Samara,Fakel Voronezh,2.0,0.0,1.0
2024-2025,4,2024-08-11,Spartak Moscow,Akhmat Grozny,0.0,0.0,0.5
2024-2025,5,2024-08-17,Dynamo Mosc,Samara,1.0,0.0,1.0
2024-2025,5,2024-08-17,Rostov,Orenburg,3.0,2.0,1.0
2024-2025,5,2024-08-18,FC Khimki,Zenit,1.0,1.0,0.5
2024-2025,5,2024-08-18,CSKA Moscow,Loko Moscow,0.0,1.0,0.0
2024-2025,5,2024-08-18,Spartak Moscow,Fakel Voronezh,3.0,0.0,1.0
2024-2025,5,2024-08-18,Krasnodar,Nizhny Novgorod,2.0,1.0,1.0
2024-2025,5,2024-08-19,FK Akron Tolyatti,Rubin Kazan,1.0,2.0,0.0
