Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,1,2019-07-12,Arsenal Tula,Dynamo Mosc,1,1,0.5
2019-2020,1,2019-07-13,Ural,Ufa,3,2,1.0
2019-2020,1,2019-07-13,Spartak Moscow,Sochi,1,0,1.0
2019-2020,1,2019-07-13,Rostov,Orenburg,2,1,1.0
2019-2020,1,2019-07-14,Samara,CSKA Moscow,2,0,1.0
2019-2020,1,2019-07-14,Zenit,Tambov,2,1,1.0
2019-2020,1,2019-07-14,Akhmat Grozny,Krasnodar,1,0,1.0
2019-2020,1,2019-07-15,Loko Moscow,Rubin Kazan,1,1,0.5
2019-2020,2,2019-07-20,Ufa,Krasnodar,2,3,0.0
2019-2020,2,2019-07-20,Samara,Arsenal Tula,2,3,0.0
2019-2020,2,2019-07-20,CSKA Moscow,Orenburg,2,1,1.0
2019-2020,2,2019-07-20,Rostov,Spartak Moscow,2,2,0.5
2019-2020,2,2019-07-21,Ural,Akhmat Grozny,3,0,1.0
2019-2020,2,2019-07-21,Loko Moscow,Tambov,2,1,1.0
2019-2020,2,2019-07-21,Dynamo Mosc,Rubin Kazan,0,1,0.0
2019-2020,2,2019-07-21,Sochi,Zenit,0,2,0.0
2019-2020,3,2019-07-26,Dynamo Mosc,Ural,2,0,1.0
2019-2020,3,2019-07-27,Ufa,Samara,2,1,1.0
2019-2020,3,2019-07-27,Tambov,Spartak Moscow,2,0,1.0
2019-2020,3,2019-07-27,Krasnodar,Sochi,3,0,1.0
2019-2020,3,2019-07-28,Orenburg,Zenit,0,2,0.0
2019-2020,3,2019-07-28,Arsenal Tula,Rostov,2,3,0.0
2019-2020,3,2019-07-28,CSKA Moscow,Loko Moscow,1,0,1.0
2019-2020,3,2019-07-29,Rubin Kazan,Akhmat Grozny,1,0,1.0
2019-2020,4,2019-08-03,Ural,Rostov,2,2,0.5
2019-2020,4,2019-08-03,Samara,Loko Moscow,1,2,0.0
2019-2020,4,2019-08-03,Spartak Moscow,Dynamo Mosc,0,0,0.5
2019-2020,4,2019-08-03,Zenit,Krasnodar,1,1,0.5
2019-2020,4,2019-08-04,Tambov,Arsenal Tula,0,1,0.0
2019-2020,4,2019-08-04,Rubin Kazan,CSKA Moscow,0,1,0.0
2019-2020,4,2019-08-04,Sochi,Ufa,0,0,0.5
2019-2020,4,2019-08-05,Akhmat Grozny,Orenburg,2,1,1.0
2019-2020,5,2019-08-10,Orenburg,Tambov,2,2,0.5
2019-2020,5,2019-08-10,Dynamo Mosc,Zenit,0,2,0.0
2019-2020,5,2019-08-10,Krasnodar,Rubin Kazan,1,0,1.0
2019-2020,5,2019-08-11,Arsenal Tula,Ufa,1,0,1.0
2019-2020,5,2019-08-11,Loko Moscow,Ural,4,0,1.0
2019-2020,5,2019-08-11,CSKA Moscow,Sochi,0,0,0.5
2019-2020,5,2019-08-11,Akhmat Grozny,Spartak Moscow,1,3,0.0
2019-2020,5,2019-08-12,Rostov,Samara,1,0,1.0
2019-2020,6,2019-08-16,Orenburg,Sochi,1,1,0.5
2019-2020,6,2019-08-17,Ural,Samara,1,3,0.0
2019-2020,6,2019-08-17,Tambov,Krasnodar,0,2,0.0
2019-2020,6,2019-08-17,Zenit,Akhmat Grozny,0,0,0.5
2019-2020,6,2019-08-18,Rubin Kazan,Arsenal Tula,1,0,1.0
2019-2020,6,2019-08-18,Ufa,Rostov,2,0,1.0
2019-2020,6,2019-08-18,Dynamo Mosc,Loko Moscow,1,2,0.0
2019-2020,6,2019-08-19,Spartak Moscow,CSKA Moscow,2,1,1.0
2019-2020,7,2019-08-24,Tambov,Dynamo Mosc,0,2,0.0
2019-2020,7,2019-08-24,Ufa,Zenit,1,0,1.0
2019-2020,7,2019-08-24,Krasnodar,Loko Moscow,1,1,0.5
2019-2020,7,2019-08-25,CSKA Moscow,Akhmat Grozny,3,0,1.0
2019-2020,7,2019-08-25,Rostov,Rubin Kazan,2,1,1.0
2019-2020,7,2019-08-25,Samara,Spartak Moscow,1,2,0.0
2019-2020,7,2019-08-25,Arsenal Tula,Orenburg,2,1,1.0
2019-2020,7,2019-08-26,Ural,Sochi,3,1,1.0
2019-2020,8,2019-08-30,Samara,Dynamo Mosc,0,0,0.5
2019-2020,8,2019-08-31,Ufa,Orenburg,1,2,0.0
2019-2020,8,2019-08-31,Rubin Kazan,Sochi,0,3,0.0
2019-2020,8,2019-08-31,Loko Moscow,Rostov,1,2,0.0
2019-2020,8,2019-08-31,Akhmat Grozny,Tambov,1,1,0.5
2019-2020,8,2019-09-01,Ural,Krasnodar,2,4,0.0
2019-2020,8,2019-09-01,Spartak Moscow,Zenit,0,1,0.0
2019-2020,8,2019-09-01,Arsenal Tula,CSKA Moscow,1,2,0.0
2019-2020,9,2019-09-13,Zenit,Arsenal Tula,3,1,1.0
2019-2020,9,2019-09-14,Spartak Moscow,Ural,1,2,0.0
2019-2020,9,2019-09-14,Sochi,Loko Moscow,0,1,0.0
2019-2020,9,2019-09-15,Orenburg,Rubin Kazan,2,1,1.0
2019-2020,9,2019-09-15,Tambov,CSKA Moscow,0,2,0.0
2019-2020,9,2019-09-15,Krasnodar,Samara,4,2,1.0
2019-2020,9,2019-09-16,Dynamo Mosc,Ufa,0,0,0.5
