,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,2012-09-18,Málaga,Zenit,es,ru,3.0,0.0,0.0
1,2012-09-18,Dinamo Zagreb,Porto,hr,pt,0.0,2.0,1.0
2,2012-09-18,Montpellier,Arsenal,fr,eng,1.0,2.0,1.0
3,2012-09-18,Olympiacos,Schalke 04,gr,de,1.0,2.0,1.0
4,2012-09-18,Real Madrid,Manchester City,es,eng,3.0,2.0,0.0
5,2012-09-18,Paris S-G,Dynamo Kyiv,fr,ua,4.0,1.0,0.0
6,2012-09-18,Dortmund,Ajax,de,nl,1.0,0.0,0.0
7,2012-09-18,Milan,Anderlecht,it,be,0.0,0.0,0.5
8,2012-09-19,Bayern Munich,Valencia,de,es,2.0,1.0,0.0
9,2012-09-19,Shakhtar,Nordsjælland,ua,dk,2.0,0.0,0.0
10,2012-09-19,Barcelona,Spartak Moscow,es,ru,3.0,2.0,0.0
11,2012-09-19,Celtic,Benfica,sct,pt,0.0,0.0,0.5
12,2012-09-19,Chelsea,Juventus,eng,it,2.0,2.0,0.5
13,2012-09-19,Manchester Utd,Galatasaray,eng,tr,1.0,0.0,0.0
14,2012-09-19,Lille,BATE Borisov,fr,by,1.0,3.0,1.0
15,2012-09-19,Braga,CFR Cluj,pt,ro,0.0,2.0,1.0
17,2012-10-02,BATE Borisov,Bayern Munich,by,de,3.0,1.0,0.0
18,2012-10-02,Galatasaray,Braga,tr,pt,0.0,2.0,1.0
19,2012-10-02,Nordsjælland,Chelsea,dk,eng,0.0,4.0,1.0
20,2012-10-02,Spartak Moscow,Celtic,ru,sct,2.0,3.0,1.0
21,2012-10-02,Juventus,Shakhtar,it,ua,1.0,1.0,0.5
22,2012-10-02,Valencia,Lille,es,fr,2.0,0.0,0.0
23,2012-10-02,Benfica,Barcelona,pt,es,0.0,2.0,1.0
24,2012-10-02,CFR Cluj,Manchester Utd,ro,eng,1.0,2.0,1.0
25,2012-10-03,Ajax,Real Madrid,nl,es,1.0,4.0,1.0
26,2012-10-03,Anderlecht,Málaga,be,es,0.0,3.0,1.0
27,2012-10-03,Dynamo Kyiv,Dinamo Zagreb,ua,hr,2.0,0.0,0.0
28,2012-10-03,Porto,Paris S-G,pt,fr,1.0,0.0,0.0
29,2012-10-03,Schalke 04,Montpellier,de,fr,2.0,2.0,0.5
30,2012-10-03,Manchester City,Dortmund,eng,de,1.0,1.0,0.5
31,2012-10-03,Arsenal,Olympiacos,eng,gr,3.0,1.0,0.0
32,2012-10-03,Zenit,Milan,ru,it,2.0,3.0,1.0
34,2012-10-23,Nordsjælland,Juventus,dk,it,1.0,1.0,0.5
35,2012-10-23,Shakhtar,Chelsea,ua,eng,2.0,1.0,0.0
36,2012-10-23,Barcelona,Celtic,es,sct,2.0,1.0,0.0
37,2012-10-23,BATE Borisov,Valencia,by,es,0.0,3.0,1.0
38,2012-10-23,Galatasaray,CFR Cluj,tr,ro,1.0,1.0,0.5
39,2012-10-23,Manchester Utd,Braga,eng,pt,3.0,2.0,0.0
40,2012-10-23,Spartak Moscow,Benfica,ru,pt,2.0,1.0,0.0
41,2012-10-23,Lille,Bayern Munich,fr,de,0.0,1.0,1.0
42,2012-10-24,Málaga,Milan,es,it,1.0,0.0,0.0
43,2012-10-24,Arsenal,Schalke 04,eng,de,0.0,2.0,1.0
44,2012-10-24,Porto,Dynamo Kyiv,pt,ua,3.0,2.0,0.0
45,2012-10-24,Zenit,Anderlecht,ru,be,1.0,0.0,0.0
46,2012-10-24,Dortmund,Real Madrid,de,es,2.0,1.0,0.0
47,2012-10-24,Montpellier,Olympiacos,fr,gr,1.0,2.0,1.0
