,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,1998-09-16,Panathinaikos,Dynamo Kyiv,gr,ua,2.0,1.0,0.0
1,1998-09-16,Lens,Arsenal,fr,eng,1.0,1.0,0.5
2,1998-09-16,Manchester Utd,Barcelona,eng,es,3.0,3.0,0.5
3,1998-09-16,Kaiserslautern,Benfica,de,pt,1.0,0.0,0.0
4,1998-09-16,Porto,Olympiacos,pt,gr,2.0,2.0,0.5
5,1998-09-16,Athletic Club,Rosenborg,es,no,1.0,1.0,0.5
6,1998-09-16,Brøndby,Bayern Munich,dk,de,2.0,1.0,0.0
7,1998-09-16,Croatia Zagreb,Ajax,hr,nl,0.0,0.0,0.5
8,1998-09-16,Sturm Graz,Spartak Moscow,at,ru,0.0,2.0,1.0
9,1998-09-16,Real Madrid,Inter,es,it,2.0,0.0,0.0
10,1998-09-16,PSV,HJK Helsinki,nl,fi,2.0,1.0,0.0
11,1998-09-16,Juventus,Galatasaray,it,tr,2.0,2.0,0.5
13,1998-09-30,Bayern Munich,Manchester Utd,de,eng,2.0,2.0,0.5
14,1998-09-30,HJK Helsinki,Kaiserslautern,fi,de,0.0,0.0,0.5
15,1998-09-30,Barcelona,Brøndby,es,dk,2.0,0.0,0.0
16,1998-09-30,Olympiacos,Croatia Zagreb,gr,hr,2.0,0.0,0.0
17,1998-09-30,Arsenal,Panathinaikos,eng,gr,2.0,1.0,0.0
18,1998-09-30,Inter,Sturm Graz,it,at,1.0,0.0,0.0
19,1998-09-30,Rosenborg,Juventus,no,it,1.0,1.0,0.5
20,1998-09-30,Galatasaray,Athletic Club,tr,es,2.0,1.0,0.0
21,1998-09-30,Dynamo Kyiv,Lens,ua,fr,1.0,1.0,0.5
22,1998-09-30,Ajax,Porto,nl,pt,2.0,1.0,0.0
23,1998-09-30,Spartak Moscow,Real Madrid,ru,es,2.0,1.0,0.0
24,1998-09-30,Benfica,PSV,pt,nl,2.0,1.0,0.0
26,1998-10-21,Brøndby,Manchester Utd,dk,eng,2.0,6.0,1.0
27,1998-10-21,Real Madrid,Sturm Graz,es,at,6.0,1.0,0.0
28,1998-10-21,Arsenal,Dynamo Kyiv,eng,ua,1.0,1.0,0.5
29,1998-10-21,HJK Helsinki,Benfica,fi,pt,2.0,0.0,0.0
30,1998-10-21,Rosenborg,Galatasaray,no,tr,3.0,0.0,0.0
31,1998-10-21,Athletic Club,Juventus,es,it,0.0,0.0,0.5
32,1998-10-21,Lens,Panathinaikos,fr,gr,1.0,0.0,0.0
