,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
0,2019-09-17,Lyon,Zenit,fr,ru,1.0,1.0,0.5
1,2019-09-17,Inter,Slavia Prague,it,cz,1.0,1.0,0.5
2,2019-09-17,Chelsea,Valencia,eng,es,0.0,1.0,1.0
3,2019-09-17,Benfica,RB Leipzig,pt,de,1.0,2.0,1.0
4,2019-09-17,Dortmund,Barcelona,de,es,0.0,0.0,0.5
5,2019-09-17,RB Salzburg,Genk,at,be,6.0,2.0,0.0
6,2019-09-17,Ajax,Lille,nl,fr,3.0,0.0,0.0
7,2019-09-17,Napoli,Liverpool,it,eng,2.0,0.0,0.0
8,2019-09-18,Club Brugge,Galatasaray,be,tr,0.0,0.0,0.5
9,2019-09-18,Olympiacos,Tottenham,gr,eng,2.0,2.0,0.5
10,2019-09-18,Atlético Madrid,Juventus,es,it,2.0,2.0,0.5
11,2019-09-18,Paris S-G,Real Madrid,fr,es,3.0,0.0,0.0
12,2019-09-18,Bayern Munich,Red Star,de,rs,3.0,0.0,0.0
13,2019-09-18,Dinamo Zagreb,Atalanta,hr,it,4.0,0.0,0.0
14,2019-09-18,Leverkusen,Loko Moscow,de,ru,1.0,2.0,1.0
15,2019-09-18,Shakhtar,Manchester City,ua,eng,0.0,3.0,1.0
17,2019-10-01,Atalanta,Shakhtar,it,ua,1.0,2.0,1.0
18,2019-10-01,Real Madrid,Club Brugge,es,be,2.0,2.0,0.5
19,2019-10-01,Manchester City,Dinamo Zagreb,eng,hr,2.0,0.0,0.0
20,2019-10-01,Tottenham,Bayern Munich,eng,de,2.0,7.0,1.0
21,2019-10-01,Juventus,Leverkusen,it,de,3.0,0.0,0.0
22,2019-10-01,Red Star,Olympiacos,rs,gr,3.0,1.0,0.0
23,2019-10-01,Loko Moscow,Atlético Madrid,ru,es,0.0,2.0,1.0
24,2019-10-01,Galatasaray,Paris S-G,tr,fr,0.0,1.0,1.0
25,2019-10-02,Genk,Napoli,be,it,0.0,0.0,0.5
26,2019-10-02,Slavia Prague,Dortmund,cz,de,0.0,2.0,1.0
27,2019-10-02,Liverpool,RB Salzburg,eng,at,4.0,3.0,0.0
28,2019-10-02,Barcelona,Inter,es,it,2.0,1.0,0.0
29,2019-10-02,RB Leipzig,Lyon,de,fr,0.0,2.0,1.0
30,2019-10-02,Lille,Chelsea,fr,eng,1.0,2.0,1.0
31,2019-10-02,Valencia,Ajax,es,nl,0.0,3.0,1.0
32,2019-10-02,Zenit,Benfica,ru,pt,3.0,1.0,0.0
34,2019-10-22,Atlético Madrid,Leverkusen,es,de,1.0,0.0,0.0
35,2019-10-22,Shakhtar,Dinamo Zagreb,ua,hr,2.0,2.0,0.5
36,2019-10-22,Tottenham,Red Star,eng,rs,5.0,0.0,0.0
37,2019-10-22,Manchester City,Atalanta,eng,it,5.0,1.0,0.0
38,2019-10-22,Club Brugge,Paris S-G,be,fr,0.0,5.0,1.0
39,2019-10-22,Juventus,Loko Moscow,it,ru,2.0,1.0,0.0
40,2019-10-22,Olympiacos,Bayern Munich,gr,de,2.0,3.0,1.0
41,2019-10-22,Galatasaray,Real Madrid,tr,es,0.0,1.0,1.0
42,2019-10-23,RB Leipzig,Zenit,de,ru,2.0,1.0,0.0
43,2019-10-23,Ajax,Chelsea,nl,eng,0.0,1.0,1.0
44,2019-10-23,Benfica,Lyon,pt,fr,2.0,1.0,0.0
45,2019-10-23,Inter,Dortmund,it,de,2.0,0.0,0.0
46,2019-10-23,RB Salzburg,Napoli,at,it,2.0,3.0,1.0
47,2019-10-23,Lille,Valencia,fr,es,1.0,1.0,0.5
48,2019-10-23,Genk,Liverpool,be,eng,1.0,4.0,1.0
49,2019-10-23,Slavia Prague,Barcelona,cz,es,1.0,2.0,1.0
51,2019-11-05,Barcelona,Slavia Prague,es,cz,0.0,0.0,0.5
52,2019-11-05,Liverpool,Genk,eng,be,2.0,1.0,0.0
53,2019-11-05,Chelsea,Ajax,eng,nl,4.0,4.0,0.5
54,2019-11-05,Zenit,RB Leipzig,ru,de,0.0,2.0,1.0
55,2019-11-05,Valencia,Lille,es,fr,4.0,1.0,0.0
56,2019-11-05,Napoli,RB Salzburg,it,at,1.0,1.0,0.5
57,2019-11-05,Dortmund,Inter,de,it,3.0,2.0,0.0
58,2019-11-05,Lyon,Benfica,fr,pt,3.0,1.0,0.0
59,2019-11-06,Bayern Munich,Olympiacos,de,gr,2.0,0.0,0.0
60,2019-11-06,Loko Moscow,Juventus,ru,it,1.0,2.0,1.0
61,2019-11-06,Atalanta,Manchester City,it,eng,1.0,1.0,0.5
62,2019-11-06,Leverkusen,Atlético Madrid,de,es,2.0,1.0,0.0
63,2019-11-06,Paris S-G,Club Brugge,fr,be,1.0,0.0,0.0
64,2019-11-06,Real Madrid,Galatasaray,es,tr,6.0,0.0,0.0
65,2019-11-06,Red Star,Tottenham,rs,eng,0.0,4.0,1.0
66,2019-11-06,Dinamo Zagreb,Shakhtar,hr,ua,3.0,3.0,0.5
68,2019-11-26,Manchester City,Shakhtar,eng,ua,1.0,1.0,0.5
69,2019-11-26,Tottenham,Olympiacos,eng,gr,4.0,2.0,0.0
70,2019-11-26,Galatasaray,Club Brugge,tr,be,1.0,1.0,0.5
71,2019-11-26,Loko Moscow,Leverkusen,ru,de,0.0,2.0,1.0
72,2019-11-26,Real Madrid,Paris S-G,es,fr,2.0,2.0,0.5
73,2019-11-26,Red Star,Bayern Munich,rs,de,0.0,6.0,1.0
