,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
111,1999-12-07,Feyenoord,Marseille,nl,fr,3.0,0.0,0.0
112,1999-12-07,Real Madrid,Rosenborg,es,no,3.0,1.0,0.0
113,1999-12-07,Lazio,Chelsea,it,eng,0.0,0.0,0.5
114,1999-12-07,Bayern Munich,Dynamo Kyiv,de,ua,2.0,1.0,0.0
115,1999-12-08,Manchester Utd,Valencia,eng,es,3.0,0.0,0.0
116,1999-12-08,Porto,Hertha BSC,pt,de,1.0,0.0,0.0
117,1999-12-08,Bordeaux,Fiorentina,fr,it,0.0,0.0,0.5
118,1999-12-08,Barcelona,Sparta Prague,es,cz,5.0,0.0,0.0
120,2000-02-29,Dynamo Kyiv,Rosenborg,ua,no,2.0,1.0,0.0
121,2000-02-29,Marseille,Chelsea,fr,eng,1.0,0.0,0.0
122,2000-02-29,Real Madrid,Bayern Munich,es,de,2.0,4.0,1.0
123,2000-02-29,Lazio,Feyenoord,it,nl,1.0,2.0,1.0
124,2000-03-01,Hertha BSC,Sparta Prague,de,cz,1.0,1.0,0.5
125,2000-03-01,Fiorentina,Valencia,it,es,1.0,0.0,0.0
126,2000-03-01,Barcelona,Porto,es,pt,4.0,2.0,0.0
127,2000-03-01,Manchester Utd,Bordeaux,eng,fr,2.0,0.0,0.0
129,2000-03-07,Valencia,Fiorentina,es,it,2.0,0.0,0.0
130,2000-03-07,Porto,Barcelona,pt,es,0.0,2.0,1.0
131,2000-03-07,Sparta Prague,Hertha BSC,cz,de,1.0,0.0,0.0
132,2000-03-07,Bordeaux,Manchester Utd,fr,eng,1.0,2.0,1.0
133,2000-03-08,Rosenborg,Dynamo Kyiv,no,ua,1.0,2.0,1.0
134,2000-03-08,Feyenoord,Lazio,nl,it,0.0,0.0,0.5
135,2000-03-08,Bayern Munich,Real Madrid,de,es,4.0,1.0,0.0
136,2000-03-08,Chelsea,Marseille,eng,fr,1.0,0.0,0.0
138,2000-03-14,Lazio,Marseille,it,fr,5.0,1.0,0.0
139,2000-03-14,Bayern Munich,Rosenborg,de,no,2.0,1.0,0.0
140,2000-03-14,Real Madrid,Dynamo Kyiv,es,ua,2.0,2.0,0.5
141,2000-03-14,Feyenoord,Chelsea,nl,eng,1.0,3.0,1.0
142,2000-03-15,Barcelona,Hertha BSC,es,de,3.0,1.0,0.0
143,2000-03-15,Porto,Sparta Prague,pt,cz,2.0,2.0,0.5
144,2000-03-15,Manchester Utd,Fiorentina,eng,it,3.0,1.0,0.0
145,2000-03-15,Bordeaux,Valencia,fr,es,1.0,4.0,1.0
147,2000-03-21,Valencia,Manchester Utd,es,eng,0.0,0.0,0.5
148,2000-03-21,Sparta Prague,Barcelona,cz,es,1.0,2.0,1.0
149,2000-03-21,Hertha BSC,Porto,de,pt,0.0,1.0,1.0
150,2000-03-21,Fiorentina,Bordeaux,it,fr,3.0,3.0,0.5
151,2000-03-22,Marseille,Feyenoord,fr,nl,0.0,0.0,0.5
152,2000-03-22,Dynamo Kyiv,Bayern Munich,ua,de,2.0,0.0,0.0
153,2000-03-22,Chelsea,Lazio,eng,it,1.0,2.0,1.0
154,2000-03-22,Rosenborg,Real Madrid,no,es,0.0,1.0,1.0
156,2000-04-04,Real Madrid,Manchester Utd,es,eng,0.0,0.0,0.5
157,2000-04-04,Porto,Bayern Munich,pt,de,1.0,1.0,0.5
158,2000-04-05,Valencia,Lazio,es,it,5.0,2.0,0.0
159,2000-04-05,Chelsea,Barcelona,eng,es,3.0,1.0,0.0
160,2000-04-18,Barcelona,Chelsea,es,eng,5.0,1.0,0.0
161,2000-04-18,Lazio,Valencia,it,es,1.0,0.0,0.0
162,2000-04-19,Bayern Munich,Porto,de,pt,2.0,1.0,0.0
163,2000-04-19,Manchester Utd,Real Madrid,eng,es,2.0,3.0,1.0
164,2000-05-02,Valencia,Barcelona,es,es,4.0,1.0,0.0
165,2000-05-03,Real Madrid,Bayern Munich,es,de,2.0,0.0,0.0
166,2000-05-09,Bayern Munich,Real Madrid,de,es,2.0,1.0,0.0
167,2000-05-10,Barcelona,Valencia,es,es,2.0,1.0,0.0
168,2000-05-24,Real Madrid,Valencia,es,es,3.0,0.0,0.0
