,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
41,2000-09-26,Paris S-G,Bayern Munich,fr,de,1.0,0.0,0.0
42,2000-09-27,Sparta Prague,Shakhtar Donetsk,cz,ua,3.0,2.0,0.0
43,2000-09-27,Monaco,Sturm Graz,fr,at,5.0,0.0,0.0
44,2000-09-27,Spartak Moscow,Sporting CP,ru,pt,3.0,1.0,0.0
45,2000-09-27,Olympiacos,Heerenveen,gr,nl,2.0,0.0,0.0
46,2000-09-27,Valencia,Lyon,es,fr,1.0,0.0,0.0
47,2000-09-27,Arsenal,Lazio,eng,it,2.0,0.0,0.0
48,2000-09-27,Galatasaray,Rangers,tr,sct,3.0,2.0,0.0
49,2000-09-27,Leverkusen,Real Madrid,de,es,2.0,3.0,1.0
51,2000-10-17,Sporting CP,Spartak Moscow,pt,ru,0.0,3.0,1.0
52,2000-10-17,Rangers,Galatasaray,sct,tr,0.0,0.0,0.5
53,2000-10-17,Lyon,Valencia,fr,es,1.0,2.0,1.0
54,2000-10-17,Heerenveen,Olympiacos,nl,gr,1.0,0.0,0.0
55,2000-10-17,Shakhtar Donetsk,Sparta Prague,ua,cz,2.0,1.0,0.0
56,2000-10-17,Real Madrid,Leverkusen,es,de,5.0,3.0,0.0
57,2000-10-17,Sturm Graz,Monaco,at,fr,2.0,0.0,0.0
58,2000-10-17,Lazio,Arsenal,it,eng,1.0,1.0,0.5
59,2000-10-18,Manchester Utd,PSV Eindhoven,eng,nl,3.0,1.0,0.0
60,2000-10-18,Panathinaikos,Hamburger SV,gr,de,0.0,0.0,0.5
61,2000-10-18,La Coruña,Juventus,es,it,1.0,1.0,0.5
62,2000-10-18,Helsingborg,Rosenborg,se,no,2.0,0.0,0.0
63,2000-10-18,Bayern Munich,Paris S-G,de,fr,2.0,0.0,0.0
64,2000-10-18,Anderlecht,Dynamo Kyiv,be,ua,4.0,2.0,0.0
65,2000-10-18,Milan,Barcelona,it,es,3.0,3.0,0.5
66,2000-10-18,Beşiktaş,Leeds United,tr,eng,0.0,0.0,0.5
68,2000-10-24,Beşiktaş,Milan,tr,it,0.0,2.0,1.0
69,2000-10-24,Dynamo Kyiv,PSV Eindhoven,ua,nl,0.0,1.0,1.0
70,2000-10-24,La Coruña,Panathinaikos,es,gr,1.0,0.0,0.0
71,2000-10-24,Paris S-G,Rosenborg,fr,no,7.0,2.0,0.0
72,2000-10-24,Juventus,Hamburger SV,it,de,1.0,3.0,1.0
73,2000-10-24,Leeds United,Barcelona,eng,es,1.0,1.0,0.5
74,2000-10-24,Anderlecht,Manchester Utd,be,eng,2.0,1.0,0.0
75,2000-10-24,Bayern Munich,Helsingborg,de,se,0.0,0.0,0.5
76,2000-10-25,Leverkusen,Spartak Moscow,de,ru,1.0,0.0,0.0
77,2000-10-25,Sturm Graz,Rangers,at,sct,2.0,0.0,0.0
78,2000-10-25,Arsenal,Sparta Prague,eng,cz,4.0,2.0,0.0
79,2000-10-25,Lazio,Shakhtar Donetsk,it,ua,5.0,1.0,0.0
80,2000-10-25,Olympiacos,Valencia,gr,es,1.0,0.0,0.0
81,2000-10-25,Real Madrid,Sporting CP,es,pt,4.0,0.0,0.0
82,2000-10-25,Heerenveen,Lyon,nl,fr,0.0,2.0,1.0
83,2000-10-25,Monaco,Galatasaray,fr,tr,4.0,2.0,0.0
85,2000-11-07,Rangers,Monaco,sct,fr,2.0,2.0,0.5
86,2000-11-07,Shakhtar Donetsk,Arsenal,ua,eng,3.0,0.0,0.0
87,2000-11-07,Sparta Prague,Lazio,cz,it,0.0,1.0,1.0
88,2000-11-07,Sporting CP,Leverkusen,pt,de,0.0,0.0,0.5
89,2000-11-07,Spartak Moscow,Real Madrid,ru,es,1.0,0.0,0.0
90,2000-11-07,Lyon,Olympiacos,fr,gr,1.0,0.0,0.0
91,2000-11-07,Valencia,Heerenveen,es,nl,1.0,1.0,0.5
92,2000-11-07,Galatasaray,Sturm Graz,tr,at,2.0,2.0,0.5
93,2000-11-08,Helsingborg,Paris S-G,se,fr,1.0,1.0,0.5
94,2000-11-08,PSV Eindhoven,Anderlecht,nl,be,2.0,3.0,1.0
95,2000-11-08,Manchester Utd,Dynamo Kyiv,eng,ua,1.0,0.0,0.0
96,2000-11-08,Hamburger SV,La Coruña,de,es,1.0,1.0,0.5
97,2000-11-08,Rosenborg,Bayern Munich,no,de,1.0,1.0,0.5
98,2000-11-08,Barcelona,Beşiktaş,es,tr,5.0,0.0,0.0
99,2000-11-08,Milan,Leeds United,it,eng,1.0,1.0,0.5
100,2000-11-08,Panathinaikos,Juventus,gr,it,3.0,1.0,0.0
102,2000-11-21,Milan,Galatasaray,it,tr,2.0,2.0,0.5
103,2000-11-21,Manchester Utd,Panathinaikos,eng,gr,3.0,1.0,0.0
104,2000-11-21,Paris S-G,La Coruña,fr,es,1.0,3.0,1.0
105,2000-11-21,Valencia,Sturm Graz,es,at,2.0,0.0,0.0
106,2000-11-22,Leeds United,Real Madrid,eng,es,0.0,2.0,1.0
107,2000-11-22,Anderlecht,Lazio,be,it,1.0,0.0,0.0
108,2000-11-22,Spartak Moscow,Arsenal,ru,eng,4.0,1.0,0.0
109,2000-11-22,Bayern Munich,Lyon,de,fr,1.0,0.0,0.0
111,2000-12-05,Lyon,Spartak Moscow,fr,ru,3.0,0.0,0.0
112,2000-12-05,Arsenal,Bayern Munich,eng,de,2.0,2.0,0.5
113,2000-12-05,Real Madrid,Anderlecht,es,be,4.0,1.0,0.0
114,2000-12-05,Lazio,Leeds United,it,eng,0.0,1.0,1.0
115,2000-12-06,Galatasaray,Paris S-G,tr,fr,1.0,0.0,0.0
116,2000-12-06,Panathinaikos,Valencia,gr,es,0.0,0.0,0.5
117,2000-12-06,La Coruña,Milan,es,it,0.0,1.0,1.0
118,2000-12-06,Sturm Graz,Manchester Utd,at,eng,0.0,2.0,1.0
120,2001-02-13,Lyon,Arsenal,fr,eng,0.0,1.0,1.0
121,2001-02-13,Leeds United,Anderlecht,eng,be,2.0,1.0,0.0
122,2001-02-13,Real Madrid,Lazio,es,it,3.0,2.0,0.0
123,2001-02-13,Bayern Munich,Spartak Moscow,de,ru,1.0,0.0,0.0
124,2001-02-14,Valencia,Manchester Utd,es,eng,0.0,0.0,0.5
125,2001-02-14,Milan,Paris S-G,it,fr,1.0,1.0,0.5
126,2001-02-14,Galatasaray,La Coruña,tr,es,1.0,0.0,0.0
127,2001-02-14,Sturm Graz,Panathinaikos,at,gr,2.0,0.0,0.0
129,2001-02-20,Panathinaikos,Sturm Graz,gr,at,1.0,2.0,1.0
130,2001-02-20,La Coruña,Galatasaray,es,tr,2.0,0.0,0.0
131,2001-02-20,Paris S-G,Milan,fr,it,1.0,1.0,0.5
132,2001-02-20,Manchester Utd,Valencia,eng,es,1.0,1.0,0.5
133,2001-02-21,Spartak Moscow,Bayern Munich,ru,de,0.0,3.0,1.0
134,2001-02-21,Anderlecht,Leeds United,be,eng,1.0,4.0,1.0
135,2001-02-21,Arsenal,Lyon,eng,fr,1.0,1.0,0.5
136,2001-02-21,Lazio,Real Madrid,it,es,2.0,2.0,0.5
138,2001-03-06,Arsenal,Spartak Moscow,eng,ru,1.0,0.0,0.0
139,2001-03-06,Lazio,Anderlecht,it,be,2.0,1.0,0.0
140,2001-03-06,Real Madrid,Leeds United,es,eng,3.0,2.0,0.0
141,2001-03-06,Lyon,Bayern Munich,fr,de,3.0,0.0,0.0
142,2001-03-07,La Coruña,Paris S-G,es,fr,4.0,3.0,0.0
143,2001-03-07,Sturm Graz,Valencia,at,es,0.0,5.0,1.0
144,2001-03-07,Galatasaray,Milan,tr,it,2.0,0.0,0.0
145,2001-03-07,Panathinaikos,Manchester Utd,gr,eng,1.0,1.0,0.5
147,2001-03-13,Valencia,Panathinaikos,es,gr,2.0,1.0,0.0
148,2001-03-13,Manchester Utd,Sturm Graz,eng,at,3.0,0.0,0.0
149,2001-03-13,Paris S-G,Galatasaray,fr,tr,2.0,0.0,0.0
150,2001-03-13,Milan,La Coruña,it,es,1.0,1.0,0.5
151,2001-03-14,Spartak Moscow,Lyon,ru,fr,1.0,1.0,0.5
152,2001-03-14,Leeds United,Lazio,eng,it,3.0,3.0,0.5
153,2001-03-14,Anderlecht,Real Madrid,be,es,2.0,0.0,0.0
154,2001-03-14,Bayern Munich,Arsenal,de,eng,1.0,0.0,0.0
156,2001-04-03,Galatasaray,Real Madrid,tr,es,3.0,2.0,0.0
157,2001-04-03,Manchester Utd,Bayern Munich,eng,de,0.0,1.0,1.0
158,2001-04-04,Arsenal,Valencia,eng,es,2.0,1.0,0.0
159,2001-04-04,Leeds United,La Coruña,eng,es,3.0,0.0,0.0
160,2001-04-17,Valencia,Arsenal,es,eng,1.0,0.0,0.0
161,2001-04-17,La Coruña,Leeds United,es,eng,2.0,0.0,0.0
162,2001-04-18,Real Madrid,Galatasaray,es,tr,3.0,0.0,0.0
163,2001-04-18,Bayern Munich,Manchester Utd,de,eng,2.0,1.0,0.0
164,2001-05-01,Real Madrid,Bayern Munich,es,de,0.0,1.0,1.0
165,2001-05-02,Leeds United,Valencia,eng,es,0.0,0.0,0.5
166,2001-05-08,Valencia,Leeds United,es,eng,3.0,0.0,0.0
167,2001-05-09,Bayern Munich,Real Madrid,de,es,2.0,1.0,0.0
168,2001-05-23,Bayern Munich,Valencia,de,es,1.0,1.0,0.5
