,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
53,2024-10-23,RB Leipzig,Liverpool,de,eng,0.0,1.0,1.0
54,2024-10-23,Atlético Madrid,Lille,es,fr,1.0,3.0,1.0
55,2024-10-23,Young Boys,Inter,ch,it,0.0,1.0,1.0
57,2024-11-05,Slovan Bratislava,Dinamo Zagreb,sk,hr,1.0,4.0,1.0
58,2024-11-05,PSV Eindhoven,Girona,nl,es,4.0,0.0,0.0
59,2024-11-05,Sporting CP,Manchester City,pt,eng,4.0,1.0,0.0
60,2024-11-05,Liverpool,Leverkusen,eng,de,4.0,0.0,0.0
61,2024-11-05,Celtic,RB Leipzig,sct,de,3.0,1.0,0.0
62,2024-11-05,Bologna,Monaco,it,fr,0.0,1.0,1.0
63,2024-11-05,Real Madrid,Milan,es,it,1.0,3.0,1.0
64,2024-11-05,Lille,Juventus,fr,it,1.0,1.0,0.5
65,2024-11-05,Dortmund,Sturm Graz,de,at,1.0,0.0,0.0
66,2024-11-06,Club Brugge,Aston Villa,be,eng,1.0,0.0,0.0
67,2024-11-06,Shakhtar,Young Boys,ua,ch,2.0,1.0,0.0
68,2024-11-06,Bayern Munich,Benfica,de,pt,1.0,0.0,0.0
69,2024-11-06,Feyenoord,RB Salzburg,nl,at,1.0,3.0,1.0
70,2024-11-06,Inter,Arsenal,it,eng,1.0,0.0,0.0
71,2024-11-06,Stuttgart,Atalanta,de,it,0.0,2.0,1.0
72,2024-11-06,Red Star,Barcelona,rs,es,2.0,5.0,1.0
73,2024-11-06,Sparta Prague,Brest,cz,fr,1.0,2.0,1.0
74,2024-11-06,Paris S-G,Atlético Madrid,fr,es,1.0,2.0,1.0
76,2024-11-26,Slovan Bratislava,Milan,sk,it,2.0,3.0,1.0
77,2024-11-26,Sparta Prague,Atlético Madrid,cz,es,0.0,6.0,1.0
78,2024-11-26,Sporting CP,Arsenal,pt,eng,1.0,5.0,1.0
79,2024-11-26,Manchester City,Feyenoord,eng,nl,3.0,3.0,0.5
80,2024-11-26,Inter,RB Leipzig,it,de,1.0,0.0,0.0
81,2024-11-26,Leverkusen,RB Salzburg,de,at,5.0,0.0,0.0
82,2024-11-26,Bayern Munich,Paris S-G,de,fr,1.0,0.0,0.0
83,2024-11-26,Young Boys,Atalanta,ch,it,1.0,6.0,1.0
84,2024-11-26,Barcelona,Brest,es,fr,3.0,0.0,0.0
85,2024-11-27,Red Star,Stuttgart,rs,de,5.0,1.0,0.0
86,2024-11-27,Sturm Graz,Girona,at,es,1.0,0.0,0.0
87,2024-11-27,Aston Villa,Juventus,eng,it,0.0,0.0,0.5
88,2024-11-27,Celtic,Club Brugge,sct,be,1.0,1.0,0.5
89,2024-11-27,Liverpool,Real Madrid,eng,es,2.0,0.0,0.0
90,2024-11-27,Dinamo Zagreb,Dortmund,hr,de,0.0,3.0,1.0
91,2024-11-27,Monaco,Benfica,fr,pt,2.0,3.0,1.0
92,2024-11-27,PSV Eindhoven,Shakhtar,nl,ua,3.0,2.0,0.0
93,2024-11-27,Bologna,Lille,it,fr,1.0,2.0,1.0
95,2024-12-10,Girona,Liverpool,es,eng,0.0,1.0,1.0
96,2024-12-10,Dinamo Zagreb,Celtic,hr,sct,0.0,0.0,0.5
97,2024-12-10,Club Brugge,Sporting CP,be,pt,2.0,1.0,0.0
98,2024-12-10,RB Salzburg,Paris S-G,at,fr,0.0,3.0,1.0
99,2024-12-10,RB Leipzig,Aston Villa,de,eng,2.0,3.0,1.0
100,2024-12-10,Brest,PSV Eindhoven,fr,nl,1.0,0.0,0.0
101,2024-12-10,Leverkusen,Inter,de,it,1.0,0.0,0.0
102,2024-12-10,Atalanta,Real Madrid,it,es,2.0,3.0,1.0
103,2024-12-10,Shakhtar,Bayern Munich,ua,de,1.0,5.0,1.0
104,2024-12-11,Atlético Madrid,Slovan Bratislava,es,sk,3.0,1.0,0.0
105,2024-12-11,Lille,Sturm Graz,fr,at,3.0,2.0,0.0
106,2024-12-11,Benfica,Bologna,pt,it,0.0,0.0,0.5
107,2024-12-11,Arsenal,Monaco,eng,fr,3.0,0.0,0.0
108,2024-12-11,Juventus,Manchester City,it,eng,2.0,0.0,0.0
109,2024-12-11,Stuttgart,Young Boys,de,ch,5.0,1.0,0.0
110,2024-12-11,Feyenoord,Sparta Prague,nl,cz,4.0,2.0,0.0
111,2024-12-11,Milan,Red Star,it,rs,2.0,1.0,0.0
112,2024-12-11,Dortmund,Barcelona,de,es,2.0,3.0,1.0
114,2025-01-21,Atalanta,Sturm Graz,it,at,5.0,0.0,0.0
115,2025-01-21,Monaco,Aston Villa,fr,eng,1.0,0.0,0.0
116,2025-01-21,Liverpool,Lille,eng,fr,2.0,1.0,0.0
117,2025-01-21,Benfica,Barcelona,pt,es,4.0,5.0,1.0
118,2025-01-21,Atlético Madrid,Leverkusen,es,de,2.0,1.0,0.0
119,2025-01-21,Club Brugge,Juventus,be,it,0.0,0.0,0.5
120,2025-01-21,Red Star,PSV Eindhoven,rs,nl,2.0,3.0,1.0
121,2025-01-21,Slovan Bratislava,Stuttgart,sk,de,1.0,3.0,1.0
122,2025-01-21,Bologna,Dortmund,it,de,2.0,1.0,0.0
123,2025-01-22,RB Leipzig,Sporting CP,de,pt,2.0,1.0,0.0
124,2025-01-22,Shakhtar,Brest,ua,fr,2.0,0.0,0.0
125,2025-01-22,Celtic,Young Boys,sct,ch,1.0,0.0,0.0
126,2025-01-22,Arsenal,Dinamo Zagreb,eng,hr,3.0,0.0,0.0
127,2025-01-22,Feyenoord,Bayern Munich,nl,de,3.0,0.0,0.0
128,2025-01-22,Real Madrid,RB Salzburg,es,at,5.0,1.0,0.0
129,2025-01-22,Sparta Prague,Inter,cz,it,0.0,1.0,1.0
130,2025-01-22,Milan,Girona,it,es,1.0,0.0,0.0
131,2025-01-22,Paris S-G,Manchester City,fr,eng,4.0,2.0,0.0
133,2025-01-29,Aston Villa,Celtic,eng,sct,4.0,2.0,0.0
134,2025-01-29,Sporting CP,Bologna,pt,it,1.0,1.0,0.5
135,2025-01-29,Manchester City,Club Brugge,eng,be,3.0,1.0,0.0
136,2025-01-29,Brest,Real Madrid,fr,es,0.0,3.0,1.0
137,2025-01-29,Juventus,Benfica,it,pt,0.0,2.0,1.0
138,2025-01-29,Sturm Graz,RB Leipzig,at,de,1.0,0.0,0.0
139,2025-01-29,Lille,Feyenoord,fr,nl,6.0,1.0,0.0
140,2025-01-29,Stuttgart,Paris S-G,de,fr,1.0,4.0,1.0
141,2025-01-29,RB Salzburg,Atlético Madrid,at,es,1.0,4.0,1.0
142,2025-01-29,Dortmund,Shakhtar,de,ua,3.0,1.0,0.0
143,2025-01-29,Barcelona,Atalanta,es,it,2.0,2.0,0.5
144,2025-01-29,PSV Eindhoven,Liverpool,nl,eng,3.0,2.0,0.0
145,2025-01-29,Inter,Monaco,it,fr,3.0,0.0,0.0
146,2025-01-29,Leverkusen,Sparta Prague,de,cz,2.0,0.0,0.0
147,2025-01-29,Young Boys,Red Star,ch,rs,0.0,1.0,1.0
148,2025-01-29,Girona,Arsenal,es,eng,1.0,2.0,1.0
149,2025-01-29,Bayern Munich,Slovan Bratislava,de,sk,3.0,1.0,0.0
150,2025-01-29,Dinamo Zagreb,Milan,hr,it,2.0,1.0,0.0
152,2025-02-11,Brest,Paris S-G,fr,fr,0.0,3.0,1.0
153,2025-02-11,Manchester City,Real Madrid,eng,es,2.0,3.0,1.0
154,2025-02-11,Sporting CP,Dortmund,pt,de,0.0,3.0,1.0
155,2025-02-11,Juventus,PSV Eindhoven,it,nl,2.0,1.0,0.0
156,2025-02-12,Club Brugge,Atalanta,be,it,2.0,1.0,0.0
157,2025-02-12,Celtic,Bayern Munich,sct,de,1.0,2.0,1.0
158,2025-02-12,Monaco,Benfica,fr,pt,0.0,1.0,1.0
159,2025-02-12,Feyenoord,Milan,nl,it,1.0,0.0,0.0
160,2025-02-18,Milan,Feyenoord,it,nl,1.0,1.0,0.5
161,2025-02-18,Benfica,Monaco,pt,fr,3.0,3.0,0.5
162,2025-02-18,Bayern Munich,Celtic,de,sct,1.0,1.0,0.5
163,2025-02-18,Atalanta,Club Brugge,it,be,1.0,3.0,1.0
