,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
44,2022-10-05,Chelsea,Milan,eng,it,3.0,0.0,0.0
45,2022-10-05,Benfica,Paris S-G,pt,fr,1.0,1.0,0.5
46,2022-10-05,Manchester City,FC Copenhagen,eng,dk,5.0,0.0,0.0
47,2022-10-05,Real Madrid,Shakhtar,es,ua,2.0,1.0,0.0
48,2022-10-05,Sevilla,Dortmund,es,de,1.0,4.0,1.0
49,2022-10-05,Juventus,Maccabi Haifa,it,il,3.0,1.0,0.0
51,2022-10-11,FC Copenhagen,Manchester City,dk,eng,0.0,0.0,0.5
52,2022-10-11,Maccabi Haifa,Juventus,il,it,2.0,0.0,0.0
53,2022-10-11,Celtic,RB Leipzig,sct,de,0.0,2.0,1.0
54,2022-10-11,Dortmund,Sevilla,de,es,1.0,1.0,0.5
55,2022-10-11,Paris S-G,Benfica,fr,pt,1.0,1.0,0.5
56,2022-10-11,Milan,Chelsea,it,eng,0.0,2.0,1.0
57,2022-10-11,Dinamo Zagreb,RB Salzburg,hr,at,1.0,1.0,0.5
58,2022-10-11,Shakhtar,Real Madrid,ua,es,1.0,1.0,0.5
59,2022-10-12,Napoli,Ajax,it,nl,4.0,2.0,0.0
60,2022-10-12,Atlético Madrid,Club Brugge,es,be,0.0,0.0,0.5
61,2022-10-12,Sporting CP,Marseille,pt,fr,0.0,2.0,1.0
62,2022-10-12,Rangers,Liverpool,sct,eng,1.0,7.0,1.0
63,2022-10-12,Tottenham,Eint Frankfurt,eng,de,3.0,2.0,0.0
64,2022-10-12,Viktoria Plzeň,Bayern Munich,cz,de,2.0,4.0,1.0
65,2022-10-12,Leverkusen,Porto,de,pt,0.0,3.0,1.0
66,2022-10-12,Barcelona,Inter,es,it,3.0,3.0,0.5
68,2022-10-25,Sevilla,FC Copenhagen,es,dk,3.0,0.0,0.0
69,2022-10-25,RB Salzburg,Chelsea,at,eng,1.0,2.0,1.0
70,2022-10-25,Benfica,Juventus,pt,it,4.0,3.0,0.0
71,2022-10-25,Celtic,Shakhtar,sct,ua,1.0,1.0,0.5
72,2022-10-25,Paris S-G,Maccabi Haifa,fr,il,7.0,2.0,0.0
73,2022-10-25,Dortmund,Manchester City,de,eng,0.0,0.0,0.5
74,2022-10-25,RB Leipzig,Real Madrid,de,es,3.0,2.0,0.0
75,2022-10-25,Dinamo Zagreb,Milan,hr,it,0.0,4.0,1.0
76,2022-10-26,Club Brugge,Porto,be,pt,0.0,4.0,1.0
77,2022-10-26,Inter,Viktoria Plzeň,it,cz,4.0,0.0,0.0
78,2022-10-26,Tottenham,Sporting CP,eng,pt,1.0,1.0,0.5
79,2022-10-26,Eint Frankfurt,Marseille,de,fr,2.0,1.0,0.0
80,2022-10-26,Atlético Madrid,Leverkusen,es,de,2.0,2.0,0.5
81,2022-10-26,Barcelona,Bayern Munich,es,de,0.0,3.0,1.0
82,2022-10-26,Ajax,Liverpool,nl,eng,0.0,3.0,1.0
83,2022-10-26,Napoli,Rangers,it,sct,3.0,0.0,0.0
85,2022-11-01,Porto,Atlético Madrid,pt,es,2.0,1.0,0.0
86,2022-11-01,Leverkusen,Club Brugge,de,be,0.0,0.0,0.5
87,2022-11-01,Liverpool,Napoli,eng,it,2.0,0.0,0.0
88,2022-11-01,Rangers,Ajax,sct,nl,1.0,3.0,1.0
89,2022-11-01,Sporting CP,Eint Frankfurt,pt,de,1.0,2.0,1.0
90,2022-11-01,Marseille,Tottenham,fr,eng,1.0,2.0,1.0
91,2022-11-01,Bayern Munich,Inter,de,it,2.0,0.0,0.0
92,2022-11-01,Viktoria Plzeň,Barcelona,cz,es,2.0,4.0,1.0
93,2022-11-02,Real Madrid,Celtic,es,sct,5.0,1.0,0.0
94,2022-11-02,Shakhtar,RB Leipzig,ua,de,0.0,4.0,1.0
95,2022-11-02,Manchester City,Sevilla,eng,es,3.0,1.0,0.0
96,2022-11-02,Chelsea,Dinamo Zagreb,eng,hr,2.0,1.0,0.0
97,2022-11-02,FC Copenhagen,Dortmund,dk,de,1.0,1.0,0.5
98,2022-11-02,Juventus,Paris S-G,it,fr,1.0,2.0,1.0
99,2022-11-02,Milan,RB Salzburg,it,at,4.0,0.0,0.0
100,2022-11-02,Maccabi Haifa,Benfica,il,pt,1.0,6.0,1.0
102,2023-02-14,Paris S-G,Bayern Munich,fr,de,0.0,1.0,1.0
103,2023-02-14,Milan,Tottenham,it,eng,1.0,0.0,0.0
104,2023-02-15,Dortmund,Chelsea,de,eng,1.0,0.0,0.0
105,2023-02-15,Club Brugge,Benfica,be,pt,0.0,2.0,1.0
106,2023-02-21,Liverpool,Real Madrid,eng,es,2.0,5.0,1.0
107,2023-02-21,Eint Frankfurt,Napoli,de,it,0.0,2.0,1.0
108,2023-02-22,RB Leipzig,Manchester City,de,eng,1.0,1.0,0.5
109,2023-02-22,Inter,Porto,it,pt,1.0,0.0,0.0
110,2023-03-07,Chelsea,Dortmund,eng,de,2.0,0.0,0.0
111,2023-03-07,Benfica,Club Brugge,pt,be,5.0,1.0,0.0
112,2023-03-08,Tottenham,Milan,eng,it,0.0,0.0,0.5
113,2023-03-08,Bayern Munich,Paris S-G,de,fr,2.0,0.0,0.0
114,2023-03-14,Porto,Inter,pt,it,0.0,0.0,0.5
115,2023-03-14,Manchester City,RB Leipzig,eng,de,7.0,0.0,0.0
116,2023-03-15,Napoli,Eint Frankfurt,it,de,3.0,0.0,0.0
117,2023-03-15,Real Madrid,Liverpool,es,eng,1.0,0.0,0.0
118,2023-04-11,Benfica,Inter,pt,it,0.0,2.0,1.0
119,2023-04-11,Manchester City,Bayern Munich,eng,de,3.0,0.0,0.0
120,2023-04-12,Real Madrid,Chelsea,es,eng,2.0,0.0,0.0
121,2023-04-12,Milan,Napoli,it,it,1.0,0.0,0.0
122,2023-04-18,Chelsea,Real Madrid,eng,es,0.0,2.0,1.0
123,2023-04-18,Napoli,Milan,it,it,1.0,1.0,0.5
124,2023-04-19,Bayern Munich,Manchester City,de,eng,1.0,1.0,0.5
125,2023-04-19,Inter,Benfica,it,pt,3.0,3.0,0.5
126,2023-05-09,Real Madrid,Manchester City,es,eng,1.0,1.0,0.5
127,2023-05-10,Milan,Inter,it,it,0.0,2.0,1.0
128,2023-05-16,Inter,Milan,it,it,1.0,0.0,0.0
129,2023-05-17,Manchester City,Real Madrid,eng,es,4.0,0.0,0.0
130,2023-06-10,Manchester City,Inter,eng,it,1.0,0.0,0.0
