Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2022-2023,Regular season,16,2022-11-13,Hradec Králové,Slovácko,1,2,0.0
2022-2023,Regular season,16,2022-11-13,Fastav Zlín,Slavia Prague,0,4,0.0
2022-2023,Regular season,17,2023-01-28,Slovácko,České Budĕjov.,1,0,1.0
2022-2023,Regular season,17,2023-01-28,Viktoria Plzeň,Hradec Králové,1,2,0.0
2022-2023,Regular season,17,2023-01-28,Bohemians 1905,Teplice,2,0,1.0
2022-2023,Regular season,17,2023-01-28,Sigma Olomouc,Sparta Prague,1,1,0.5
2022-2023,Regular season,17,2023-01-29,Mladá Boleslav,Zbrojovka Brno,0,0,0.5
2022-2023,Regular season,17,2023-01-29,Slovan Liberec,FK Pardubice,1,1,0.5
2022-2023,Regular season,17,2023-01-29,Slavia Prague,Jablonec,5,1,1.0
2022-2023,Regular season,17,2023-01-29,Fastav Zlín,Baník Ostrava,1,1,0.5
2022-2023,Regular season,18,2023-02-04,Teplice,Baník Ostrava,0,5,0.0
2022-2023,Regular season,18,2023-02-04,Jablonec,Fastav Zlín,2,2,0.5
2022-2023,Regular season,18,2023-02-04,Slovácko,Sigma Olomouc,0,0,0.5
2022-2023,Regular season,18,2023-02-04,FK Pardubice,Slavia Prague,0,2,0.0
2022-2023,Regular season,18,2023-02-05,Zbrojovka Brno,Viktoria Plzeň,1,3,0.0
2022-2023,Regular season,18,2023-02-05,Hradec Králové,Bohemians 1905,0,2,0.0
2022-2023,Regular season,18,2023-02-05,České Budĕjov.,Slovan Liberec,0,2,0.0
2022-2023,Regular season,18,2023-02-05,Sparta Prague,Mladá Boleslav,4,1,1.0
2022-2023,Regular season,19,2023-02-11,Slovan Liberec,Slovácko,0,1,0.0
2022-2023,Regular season,19,2023-02-11,Fastav Zlín,Teplice,2,1,1.0
2022-2023,Regular season,19,2023-02-11,Baník Ostrava,Jablonec,1,2,0.0
2022-2023,Regular season,19,2023-02-11,Slavia Prague,Zbrojovka Brno,2,0,1.0
2022-2023,Regular season,19,2023-02-12,Viktoria Plzeň,České Budĕjov.,2,1,1.0
2022-2023,Regular season,19,2023-02-12,Sigma Olomouc,Hradec Králové,2,2,0.5
2022-2023,Regular season,19,2023-02-12,Mladá Boleslav,FK Pardubice,0,1,0.0
2022-2023,Regular season,19,2023-02-12,Bohemians 1905,Sparta Prague,2,6,0.0
2022-2023,Regular season,20,2023-02-18,Hradec Králové,Mladá Boleslav,0,1,0.0
2022-2023,Regular season,20,2023-02-18,Slovan Liberec,Sigma Olomouc,2,2,0.5
2022-2023,Regular season,20,2023-02-18,Zbrojovka Brno,Baník Ostrava,2,1,1.0
2022-2023,Regular season,20,2023-02-18,Teplice,Slavia Prague,1,1,0.5
2022-2023,Regular season,20,2023-02-19,Slovácko,Viktoria Plzeň,2,0,1.0
2022-2023,Regular season,20,2023-02-19,České Budĕjov.,Bohemians 1905,1,0,1.0
2022-2023,Regular season,20,2023-02-19,FK Pardubice,Fastav Zlín,2,1,1.0
2022-2023,Regular season,20,2023-02-19,Sparta Prague,Jablonec,3,0,1.0
2022-2023,Regular season,21,2023-02-25,Fastav Zlín,Sparta Prague,2,3,0.0
2022-2023,Regular season,21,2023-02-25,Mladá Boleslav,České Budĕjov.,2,2,0.5
2022-2023,Regular season,21,2023-02-25,Bohemians 1905,Zbrojovka Brno,1,1,0.5
2022-2023,Regular season,21,2023-02-25,Viktoria Plzeň,Slovan Liberec,2,1,1.0
2022-2023,Regular season,21,2023-02-26,Slavia Prague,Slovácko,2,0,1.0
2022-2023,Regular season,21,2023-02-26,Sigma Olomouc,FK Pardubice,2,2,0.5
2022-2023,Regular season,21,2023-02-26,Jablonec,Teplice,4,1,1.0
2022-2023,Regular season,21,2023-02-26,Baník Ostrava,Hradec Králové,0,2,0.0
2022-2023,Regular season,22,2023-03-04,Zbrojovka Brno,Fastav Zlín,1,1,0.5
2022-2023,Regular season,22,2023-03-04,Hradec Králové,Jablonec,1,4,0.0
2022-2023,Regular season,22,2023-03-04,FK Pardubice,Baník Ostrava,1,1,0.5
2022-2023,Regular season,22,2023-03-04,Viktoria Plzeň,Sigma Olomouc,1,1,0.5
2022-2023,Regular season,22,2023-03-04,Sparta Prague,Teplice,4,1,1.0
2022-2023,Regular season,22,2023-03-05,Slovan Liberec,Bohemians 1905,1,3,0.0
2022-2023,Regular season,22,2023-03-05,Slovácko,Mladá Boleslav,2,1,1.0
2022-2023,Regular season,22,2023-03-05,České Budĕjov.,Slavia Prague,1,0,1.0
2022-2023,Regular season,23,2023-03-11,Fastav Zlín,Hradec Králové,2,2,0.5
2022-2023,Regular season,23,2023-03-11,Baník Ostrava,Sparta Prague,0,3,0.0
2022-2023,Regular season,23,2023-03-11,Sigma Olomouc,České Budĕjov.,3,0,1.0
2022-2023,Regular season,23,2023-03-11,Slavia Prague,Viktoria Plzeň,2,1,1.0
2022-2023,Regular season,23,2023-03-12,Mladá Boleslav,Slovan Liberec,4,0,1.0
2022-2023,Regular season,23,2023-03-12,Teplice,Zbrojovka Brno,1,1,0.5
2022-2023,Regular season,23,2023-03-12,Bohemians 1905,FK Pardubice,2,0,1.0
2022-2023,Regular season,24,2023-03-18,Hradec Králové,Sparta Prague,0,2,0.0
2022-2023,Regular season,24,2023-03-18,Sigma Olomouc,Mladá Boleslav,2,0,1.0
2022-2023,Regular season,24,2023-03-18,České Budĕjov.,Baník Ostrava,2,1,1.0
2022-2023,Regular season,24,2023-03-18,Slovan Liberec,Slavia Prague,2,2,0.5
2022-2023,Regular season,24,2023-03-19,Slovácko,Fastav Zlín,3,0,1.0
2022-2023,Regular season,24,2023-03-19,Zbrojovka Brno,Jablonec,1,2,0.0
2022-2023,Regular season,24,2023-03-19,FK Pardubice,Teplice,3,1,1.0
2022-2023,Regular season,24,2023-03-19,Viktoria Plzeň,Bohemians 1905,1,2,0.0
2022-2023,Regular season,25,2023-04-01,Fastav Zlín,České Budĕjov.,5,1,1.0
2022-2023,Regular season,25,2023-04-01,Baník Ostrava,Slovan Liberec,0,0,0.5
2022-2023,Regular season,25,2023-04-01,Mladá Boleslav,Viktoria Plzeň,0,0,0.5
2022-2023,Regular season,25,2023-04-01,Slavia Prague,Sigma Olomouc,4,0,1.0
2022-2023,Regular season,25,2023-04-02,Sparta Prague,Zbrojovka Brno,3,1,1.0
2022-2023,Regular season,25,2023-04-02,Teplice,Hradec Králové,1,0,1.0
2022-2023,Regular season,25,2023-04-02,Jablonec,FK Pardubice,1,0,1.0
2022-2023,Regular season,25,2023-04-02,Bohemians 1905,Slovácko,1,0,1.0
2022-2023,Regular season,23,2023-04-05,Jablonec,Slovácko,1,1,0.5
2022-2023,Regular season,26,2023-04-08,Slovácko,Baník Ostrava,0,1,0.0
2022-2023,Regular season,26,2023-04-08,Slovan Liberec,Fastav Zlín,2,1,1.0
2022-2023,Regular season,26,2023-04-08,Zbrojovka Brno,Hradec Králové,1,2,0.0
2022-2023,Regular season,26,2023-04-08,Viktoria Plzeň,Jablonec,3,2,1.0
2022-2023,Regular season,26,2023-04-09,České Budĕjov.,Teplice,0,3,0.0
2022-2023,Regular season,26,2023-04-09,Mladá Boleslav,Slavia Prague,1,1,0.5
2022-2023,Regular season,26,2023-04-09,Sigma Olomouc,Bohemians 1905,2,2,0.5
2022-2023,Regular season,26,2023-04-09,FK Pardubice,Sparta Prague,0,2,0.0
2022-2023,Regular season,27,2023-04-15,Fastav Zlín,Sigma Olomouc,0,1,0.0
2022-2023,Regular season,27,2023-04-15,Jablonec,Slovan Liberec,1,1,0.5
2022-2023,Regular season,27,2023-04-15,Teplice,Slovácko,1,3,0.0
2022-2023,Regular season,27,2023-04-15,Sparta Prague,Slavia Prague,3,3,0.5
2022-2023,Regular season,27,2023-04-16,Bohemians 1905,Mladá Boleslav,4,0,1.0
2022-2023,Regular season,27,2023-04-16,Hradec Králové,České Budĕjov.,2,1,1.0
2022-2023,Regular season,27,2023-04-16,Zbrojovka Brno,FK Pardubice,2,1,1.0
2022-2023,Regular season,27,2023-04-16,Baník Ostrava,Viktoria Plzeň,2,1,1.0
2022-2023,Regular season,28,2023-04-22,Sigma Olomouc,Teplice,1,2,0.0
2022-2023,Regular season,28,2023-04-22,Slovácko,Sparta Prague,1,1,0.5
2022-2023,Regular season,28,2023-04-22,Mladá Boleslav,Baník Ostrava,1,0,1.0
2022-2023,Regular season,28,2023-04-22,FK Pardubice,Hradec Králové,1,0,1.0
2022-2023,Regular season,28,2023-04-22,Slavia Prague,Bohemians 1905,3,0,1.0
2022-2023,Regular season,28,2023-04-23,Slovan Liberec,Zbrojovka Brno,3,1,1.0
2022-2023,Regular season,28,2023-04-23,České Budĕjov.,Jablonec,5,1,1.0
2022-2023,Regular season,28,2023-04-23,Viktoria Plzeň,Fastav Zlín,4,0,1.0
2022-2023,Regular season,29,2023-04-25,FK Pardubice,Slovácko,3,1,1.0
2022-2023,Regular season,29,2023-04-25,Teplice,Mladá Boleslav,1,1,0.5
2022-2023,Regular season,29,2023-04-25,Baník Ostrava,Slavia Prague,0,2,0.0
2022-2023,Regular season,29,2023-04-26,Jablonec,Sigma Olomouc,2,2,0.5
2022-2023,Regular season,29,2023-04-26,Fastav Zlín,Bohemians 1905,4,1,1.0
2022-2023,Regular season,29,2023-04-26,Hradec Králové,Slovan Liberec,1,2,0.0
2022-2023,Regular season,29,2023-04-26,Zbrojovka Brno,České Budĕjov.,1,1,0.5
2022-2023,Regular season,29,2023-04-26,Sparta Prague,Viktoria Plzeň,2,1,1.0
2022-2023,Regular season,30,2023-04-30,Sigma Olomouc,Baník Ostrava,1,4,0.0
2022-2023,Regular season,30,2023-04-30,České Budĕjov.,FK Pardubice,3,1,1.0
2022-2023,Regular season,30,2023-04-30,Slovácko,Zbrojovka Brno,1,0,1.0
2022-2023,Regular season,30,2023-04-30,Slovan Liberec,Sparta Prague,1,3,0.0
2022-2023,Regular season,30,2023-04-30,Bohemians 1905,Jablonec,4,1,1.0
2022-2023,Regular season,30,2023-04-30,Mladá Boleslav,Fastav Zlín,1,1,0.5
2022-2023,Regular season,30,2023-04-30,Viktoria Plzeň,Teplice,1,1,0.5
2022-2023,Regular season,30,2023-04-30,Slavia Prague,Hradec Králové,1,1,0.5
2022-2023,Relegation round,1,2023-05-06,Baník Ostrava,Zbrojovka Brno,4,0,1.0
2022-2023,Relegation round,1,2023-05-06,Teplice,FK Pardubice,1,0,1.0
2022-2023,Relegation round,1,2023-05-06,Fastav Zlín,Jablonec,1,1,0.5
2022-2023,Championship round,1,2023-05-06,Viktoria Plzeň,Slovácko,2,2,0.5
2022-2023,Semi-finals,,2023-05-07,České Budĕjov.,Slovan Liberec,3,2,1.0
2022-2023,Semi-finals,,2023-05-07,Mladá Boleslav,Hradec Králové,0,0,0.5
2022-2023,Championship round,1,2023-05-07,Sigma Olomouc,Sparta Prague,0,1,0.0
2022-2023,Championship round,1,2023-05-07,Slavia Prague,Bohemians 1905,6,0,1.0
2022-2023,Semi-finals,,2023-05-13,Hradec Králové,Mladá Boleslav,2,0,1.0
2022-2023,Semi-finals,,2023-05-13,Slovan Liberec,České Budĕjov.,4,0,1.0
2022-2023,Championship round,2,2023-05-13,Viktoria Plzeň,Sigma Olomouc,1,3,0.0
2022-2023,Championship round,2,2023-05-13,Sparta Prague,Slavia Prague,3,2,1.0
2022-2023,Relegation round,2,2023-05-14,Jablonec,Baník Ostrava,1,1,0.5
2022-2023,Relegation round,2,2023-05-14,Zbrojovka Brno,FK Pardubice,0,2,0.0
2022-2023,Relegation round,2,2023-05-14,Teplice,Fastav Zlín,2,1,1.0
2022-2023,Championship round,2,2023-05-14,Bohemians 1905,Slovácko,0,0,0.5
2022-2023,Championship round,3,2023-05-20,Sparta Prague,Bohemians 1905,2,1,1.0
2022-2023,Championship round,3,2023-05-20,Slovácko,Sigma Olomouc,2,2,0.5
2022-2023,Championship round,3,2023-05-20,Slavia Prague,Viktoria Plzeň,2,1,1.0
2022-2023,Final,,2023-05-21,Hradec Králové,Slovan Liberec,0,4,0.0
2022-2023,Relegation round,3,2023-05-21,FK Pardubice,Fastav Zlín,1,2,0.0
2022-2023,Relegation round,3,2023-05-21,Baník Ostrava,Teplice,2,1,1.0
2022-2023,Relegation round,3,2023-05-21,Jablonec,Zbrojovka Brno,1,0,1.0
2022-2023,Championship round,4,2023-05-23,Viktoria Plzeň,Bohemians 1905,0,2,0.0
2022-2023,Championship round,4,2023-05-23,Slovácko,Sparta Prague,0,0,0.5
2022-2023,Championship round,4,2023-05-23,Sigma Olomouc,Slavia Prague,2,3,0.0
2022-2023,Relegation round,4,2023-05-24,Fastav Zlín,Baník Ostrava,2,1,1.0
2022-2023,Relegation round,4,2023-05-24,FK Pardubice,Jablonec,2,0,1.0
2022-2023,Relegation round,4,2023-05-24,Teplice,Zbrojovka Brno,1,1,0.5
2022-2023,Final,,2023-05-26,Slovan Liberec,Hradec Králové,2,3,0.0
2022-2023,Championship round,5,2023-05-27,Slavia Prague,Slovácko,4,0,1.0
2022-2023,Championship round,5,2023-05-27,Sparta Prague,Viktoria Plzeň,0,1,0.0
2022-2023,Championship round,5,2023-05-27,Bohemians 1905,Sigma Olomouc,0,1,0.0
2022-2023,Relegation round,5,2023-05-28,Jablonec,Teplice,0,2,0.0
2022-2023,Relegation round,5,2023-05-28,Zbrojovka Brno,Fastav Zlín,0,0,0.5
2022-2023,Relegation round,5,2023-05-28,Baník Ostrava,FK Pardubice,2,4,0.0
2022-2023,Czech 1/2 Relegation/Promotion Playoffs,,2023-06-01,Příbram,FK Pardubice,0,2,0.0
2022-2023,Czech 1/2 Relegation/Promotion Playoffs,,2023-06-01,Fastav Zlín,MFK Vyškov,1,0,1.0
2022-2023,Czech 1/2 Relegation/Promotion Playoffs,,2023-06-04,FK Pardubice,Příbram,0,0,0.5
2022-2023,Czech 1/2 Relegation/Promotion Playoffs,,2023-06-04,MFK Vyškov,Fastav Zlín,0,0,0.5
