Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,1,2014-07-25,Bohemians 1905,Sparta Prague,1,2,0.0
2014-2015,1,2014-07-25,Dukla Prague,Baník Ostrava,0,0,0.5
2014-2015,1,2014-07-26,Příbram,Viktoria Plzeň,2,2,0.5
2014-2015,1,2014-07-26,Hradec Králové,Teplice,0,0,0.5
2014-2015,1,2014-07-26,Jablonec,Zbrojovka Brno,2,0,1.0
2014-2015,1,2014-07-26,Slovácko,Slavia Prague,1,2,0.0
2014-2015,1,2014-07-27,Vysočina Jihlava,Mladá Boleslav,0,1,0.0
2014-2015,1,2014-07-27,České Budějovice,Slovan Liberec,1,1,0.5
2014-2015,2,2014-08-01,Slavia Prague,Baník Ostrava,3,1,1.0
2014-2015,2,2014-08-02,Slovácko,Bohemians 1905,4,1,1.0
2014-2015,2,2014-08-02,Zbrojovka Brno,Hradec Králové,3,0,1.0
2014-2015,2,2014-08-02,Sparta Prague,Vysočina Jihlava,3,0,1.0
2014-2015,2,2014-08-03,Slovan Liberec,Příbram,0,0,0.5
2014-2015,2,2014-08-03,Mladá Boleslav,Dukla Prague,0,1,0.0
2014-2015,2,2014-08-03,Viktoria Plzeň,Jablonec,3,1,1.0
2014-2015,3,2014-08-08,Vysočina Jihlava,Bohemians 1905,1,2,0.0
2014-2015,3,2014-08-08,Baník Ostrava,Teplice,1,1,0.5
2014-2015,3,2014-08-09,Dukla Prague,Zbrojovka Brno,1,1,0.5
2014-2015,3,2014-08-09,Jablonec,Slovácko,1,1,0.5
2014-2015,3,2014-08-09,Příbram,Sparta Prague,0,1,0.0
2014-2015,3,2014-08-10,České Budějovice,Viktoria Plzeň,0,4,0.0
2014-2015,3,2014-08-10,Hradec Králové,Mladá Boleslav,0,0,0.5
2014-2015,3,2014-08-10,Slavia Prague,Slovan Liberec,4,1,1.0
2014-2015,4,2014-08-15,Slovan Liberec,Dukla Prague,0,0,0.5
2014-2015,4,2014-08-15,Sparta Prague,Baník Ostrava,0,1,0.0
2014-2015,4,2014-08-16,Zbrojovka Brno,České Budějovice,2,2,0.5
2014-2015,4,2014-08-16,Bohemians 1905,Jablonec,1,2,0.0
2014-2015,4,2014-08-16,Mladá Boleslav,Příbram,4,1,1.0
2014-2015,4,2014-08-16,Slovácko,Vysočina Jihlava,2,0,1.0
2014-2015,4,2014-08-16,Teplice,Slavia Prague,2,1,1.0
2014-2015,4,2014-08-17,Viktoria Plzeň,Hradec Králové,4,0,1.0
2014-2015,5,2014-08-22,Baník Ostrava,Zbrojovka Brno,1,0,1.0
2014-2015,5,2014-08-22,Teplice,Slovan Liberec,2,2,0.5
2014-2015,5,2014-08-23,Jablonec,Vysočina Jihlava,2,0,1.0
2014-2015,5,2014-08-23,Hradec Králové,Slovácko,2,0,1.0
2014-2015,5,2014-08-23,České Budějovice,Mladá Boleslav,2,1,1.0
2014-2015,5,2014-08-23,Příbram,Bohemians 1905,2,3,0.0
2014-2015,5,2014-08-23,Slavia Prague,Viktoria Plzeň,1,0,1.0
2014-2015,5,2014-08-24,Dukla Prague,Sparta Prague,1,0,1.0
2014-2015,6,2014-08-29,Zbrojovka Brno,Teplice,1,1,0.5
2014-2015,6,2014-08-29,Vysočina Jihlava,České Budějovice,0,0,0.5
2014-2015,6,2014-08-30,Slovan Liberec,Baník Ostrava,6,0,1.0
2014-2015,6,2014-08-30,Slovácko,Příbram,4,1,1.0
2014-2015,6,2014-08-30,Bohemians 1905,Hradec Králové,1,1,0.5
2014-2015,6,2014-08-30,Mladá Boleslav,Slavia Prague,2,1,1.0
2014-2015,6,2014-08-31,Sparta Prague,Jablonec,2,0,1.0
2014-2015,6,2014-08-31,Viktoria Plzeň,Dukla Prague,2,1,1.0
2014-2015,2,2014-09-02,Teplice,České Budějovice,4,0,1.0
2014-2015,7,2014-09-12,Slavia Prague,Zbrojovka Brno,1,3,0.0
2014-2015,7,2014-09-13,Příbram,Jablonec,1,4,0.0
2014-2015,7,2014-09-13,Hradec Králové,Vysočina Jihlava,0,3,0.0
2014-2015,7,2014-09-13,Dukla Prague,Bohemians 1905,0,1,0.0
