Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019-2020,Regular season,1,2019-07-12,Jablonec,Bohemians 1905,2.0,0.0,1.0
2019-2020,Regular season,1,2019-07-13,Příbram,Teplice,1.0,1.0,0.5
2019-2020,Regular season,1,2019-07-13,Baník Ostrava,Slovan Liberec,1.0,2.0,0.0
2019-2020,Regular season,1,2019-07-13,Viktoria Plzeň,Sigma Olomouc,3.0,1.0,1.0
2019-2020,Regular season,1,2019-07-14,Mladá Boleslav,Karviná,1.0,0.0,1.0
2019-2020,Regular season,1,2019-07-14,České Budĕjov.,Opava,0.0,1.0,0.0
2019-2020,Regular season,1,2019-07-14,Sparta Prague,Slovácko,0.0,2.0,0.0
2019-2020,Regular season,1,2019-07-15,Fastav Zlín,Slavia Prague,0.0,1.0,0.0
2019-2020,Regular season,2,2019-07-19,Slovan Liberec,Viktoria Plzeň,1.0,2.0,0.0
2019-2020,Regular season,2,2019-07-20,Slovácko,České Budĕjov.,0.0,2.0,0.0
2019-2020,Regular season,2,2019-07-20,Opava,Příbram,1.0,0.0,1.0
2019-2020,Regular season,2,2019-07-20,Sigma Olomouc,Fastav Zlín,1.0,0.0,1.0
2019-2020,Regular season,2,2019-07-20,Sparta Prague,Jablonec,2.0,0.0,1.0
2019-2020,Regular season,2,2019-07-21,Bohemians 1905,Mladá Boleslav,3.0,0.0,1.0
2019-2020,Regular season,2,2019-07-21,Teplice,Slavia Prague,1.0,5.0,0.0
2019-2020,Regular season,2,2019-07-22,Karviná,Baník Ostrava,1.0,2.0,0.0
2019-2020,Regular season,3,2019-07-26,Baník Ostrava,Teplice,0.0,1.0,0.0
2019-2020,Regular season,3,2019-07-27,Příbram,Bohemians 1905,3.0,2.0,1.0
2019-2020,Regular season,3,2019-07-27,Fastav Zlín,Slovan Liberec,2.0,1.0,1.0
2019-2020,Regular season,3,2019-07-27,Viktoria Plzeň,Karviná,3.0,2.0,1.0
2019-2020,Regular season,3,2019-07-28,Mladá Boleslav,Opava,4.0,1.0,1.0
2019-2020,Regular season,3,2019-07-28,Jablonec,Slovácko,6.0,0.0,1.0
2019-2020,Regular season,3,2019-07-28,Slavia Prague,Sigma Olomouc,1.0,0.0,1.0
2019-2020,Regular season,3,2019-07-29,České Budĕjov.,Sparta Prague,2.0,2.0,0.5
2019-2020,Regular season,4,2019-08-02,Opava,Baník Ostrava,0.0,2.0,0.0
2019-2020,Regular season,4,2019-08-03,Slovan Liberec,Sigma Olomouc,0.0,1.0,0.0
2019-2020,Regular season,4,2019-08-03,Slovácko,Fastav Zlín,1.0,0.0,1.0
2019-2020,Regular season,4,2019-08-03,Bohemians 1905,Viktoria Plzeň,0.0,0.0,0.5
2019-2020,Regular season,4,2019-08-04,České Budĕjov.,Jablonec,1.0,1.0,0.5
2019-2020,Regular season,4,2019-08-04,Karviná,Slavia Prague,0.0,0.0,0.5
2019-2020,Regular season,4,2019-08-04,Sparta Prague,Příbram,3.0,0.0,1.0
2019-2020,Regular season,5,2019-08-09,Fastav Zlín,Teplice,1.0,0.0,1.0
2019-2020,Regular season,5,2019-08-10,Baník Ostrava,Bohemians 1905,4.0,2.0,1.0
2019-2020,Regular season,5,2019-08-10,Sigma Olomouc,Karviná,1.0,1.0,0.5
2019-2020,Regular season,5,2019-08-10,Příbram,České Budĕjov.,2.0,0.0,1.0
2019-2020,Regular season,5,2019-08-10,Slavia Prague,Slovan Liberec,1.0,0.0,1.0
2019-2020,Regular season,5,2019-08-11,Viktoria Plzeň,Slovácko,0.0,2.0,0.0
2019-2020,Regular season,5,2019-08-11,Jablonec,Opava,2.0,1.0,1.0
2019-2020,Regular season,5,2019-08-11,Mladá Boleslav,Sparta Prague,4.0,3.0,1.0
2019-2020,Regular season,6,2019-08-16,České Budĕjov.,Slavia Prague,0.0,3.0,0.0
2019-2020,Regular season,6,2019-08-17,Opava,Fastav Zlín,0.0,3.0,0.0
2019-2020,Regular season,6,2019-08-17,Slovácko,Příbram,2.0,0.0,1.0
2019-2020,Regular season,6,2019-08-17,Bohemians 1905,Sigma Olomouc,3.0,2.0,1.0
2019-2020,Regular season,6,2019-08-18,Sparta Prague,Baník Ostrava,2.0,0.0,1.0
2019-2020,Regular season,6,2019-08-18,Karviná,Slovan Liberec,0.0,1.0,0.0
2019-2020,Regular season,6,2019-08-18,Jablonec,Mladá Boleslav,2.0,1.0,1.0
2019-2020,Regular season,6,2019-08-18,Teplice,Viktoria Plzeň,1.0,1.0,0.5
2019-2020,Regular season,7,2019-08-23,Baník Ostrava,Slovácko,3.0,0.0,1.0
2019-2020,Regular season,7,2019-08-23,Sigma Olomouc,Teplice,2.0,0.0,1.0
2019-2020,Regular season,7,2019-08-24,Příbram,Jablonec,4.0,0.0,1.0
2019-2020,Regular season,7,2019-08-24,Fastav Zlín,Karviná,1.0,4.0,0.0
2019-2020,Regular season,7,2019-08-24,Slavia Prague,Bohemians 1905,4.0,0.0,1.0
2019-2020,Regular season,7,2019-08-25,Viktoria Plzeň,Opava,4.0,0.0,1.0
2019-2020,Regular season,7,2019-08-25,Mladá Boleslav,České Budĕjov.,4.0,2.0,1.0
2019-2020,Regular season,7,2019-08-25,Slovan Liberec,Sparta Prague,3.0,1.0,1.0
2019-2020,Regular season,8,2019-08-31,Bohemians 1905,Slovan Liberec,2.0,1.0,1.0
2019-2020,Regular season,8,2019-08-31,Slovácko,Mladá Boleslav,1.0,1.0,0.5
2019-2020,Regular season,8,2019-08-31,Příbram,Viktoria Plzeň,1.0,2.0,0.0
2019-2020,Regular season,8,2019-09-01,České Budĕjov.,Fastav Zlín,2.0,0.0,1.0
2019-2020,Regular season,8,2019-09-01,Opava,Slavia Prague,1.0,1.0,0.5
2019-2020,Regular season,8,2019-09-01,Jablonec,Baník Ostrava,2.0,1.0,1.0
2019-2020,Regular season,8,2019-09-01,Teplice,Karviná,0.0,0.0,0.5
2019-2020,Regular season,8,2019-09-01,Sparta Prague,Sigma Olomouc,3.0,3.0,0.5
2019-2020,Regular season,9,2019-09-13,Sigma Olomouc,Opava,2.0,0.0,1.0
