Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,A Group,1,2015-07-17,Slavia Sofia,Loko Plovdiv,3.0,0.0,1.0
2015-2016,A Group,1,2015-07-18,Botev Plovdiv,Levski Sofia,1.0,1.0,0.5
2015-2016,A Group,1,2015-07-18,Litex Lovech,Ludogorets,2.0,0.0,1.0
2015-2016,A Group,1,2015-07-19,Blagoevgrad,Cherno More,1.0,1.0,0.5
2015-2016,A Group,1,2015-07-19,Beroe,Montana,0.0,0.0,0.5
2015-2016,A Group,2,2015-07-25,Montana,Botev Plovdiv,6.0,0.0,1.0
2015-2016,A Group,2,2015-07-25,Levski Sofia,Litex Lovech,2.0,2.0,0.5
2015-2016,A Group,2,2015-07-26,Cherno More,Ludogorets,2.0,3.0,0.0
2015-2016,A Group,2,2015-07-26,Loko Plovdiv,Beroe,1.0,2.0,0.0
2015-2016,A Group,2,2015-07-27,Blagoevgrad,Slavia Sofia,0.0,3.0,0.0
2015-2016,A Group,3,2015-08-01,Botev Plovdiv,Loko Plovdiv,1.0,1.0,0.5
2015-2016,A Group,3,2015-08-01,Ludogorets,Levski Sofia,2.0,0.0,1.0
2015-2016,A Group,3,2015-08-02,Slavia Sofia,Cherno More,0.0,1.0,0.0
2015-2016,A Group,3,2015-08-02,Beroe,Blagoevgrad,1.0,0.0,1.0
2015-2016,A Group,3,2015-08-03,Litex Lovech,Montana,2.0,1.0,1.0
2015-2016,A Group,4,2015-08-07,Montana,Ludogorets,1.0,1.0,0.5
2015-2016,A Group,4,2015-08-08,Cherno More,Levski Sofia,0.0,1.0,0.0
2015-2016,A Group,4,2015-08-08,Loko Plovdiv,Litex Lovech,1.0,1.0,0.5
2015-2016,A Group,4,2015-08-09,Slavia Sofia,Beroe,0.0,0.0,0.5
2015-2016,A Group,4,2015-08-09,Blagoevgrad,Botev Plovdiv,0.0,1.0,0.0
2015-2016,A Group,5,2015-08-14,Litex Lovech,Blagoevgrad,1.0,0.0,1.0
2015-2016,A Group,5,2015-08-15,Levski Sofia,Montana,2.0,0.0,1.0
2015-2016,A Group,5,2015-08-16,Botev Plovdiv,Slavia Sofia,0.0,1.0,0.0
2015-2016,A Group,5,2015-08-16,Ludogorets,Loko Plovdiv,1.0,0.0,1.0
2015-2016,A Group,5,2015-08-17,Beroe,Cherno More,1.0,1.0,0.5
2015-2016,A Group,6,2015-08-21,Blagoevgrad,Ludogorets,0.0,3.0,0.0
2015-2016,A Group,6,2015-08-22,Cherno More,Montana,1.0,0.0,1.0
2015-2016,A Group,6,2015-08-22,Beroe,Botev Plovdiv,0.0,0.0,0.5
2015-2016,A Group,6,2015-08-23,Slavia Sofia,Litex Lovech,0.0,0.0,0.5
2015-2016,A Group,6,2015-08-23,Loko Plovdiv,Levski Sofia,1.0,0.0,1.0
2015-2016,A Group,7,2015-08-28,Ludogorets,Slavia Sofia,1.0,1.0,0.5
2015-2016,A Group,7,2015-08-29,Botev Plovdiv,Cherno More,2.0,1.0,1.0
2015-2016,A Group,7,2015-08-29,Litex Lovech,Beroe,0.0,1.0,0.0
2015-2016,A Group,7,2015-08-30,Montana,Loko Plovdiv,2.0,0.0,1.0
2015-2016,A Group,7,2015-08-30,Levski Sofia,Blagoevgrad,0.0,0.0,0.5
2015-2016,A Group,8,2015-09-11,Cherno More,Loko Plovdiv,2.0,1.0,1.0
2015-2016,A Group,8,2015-09-12,Botev Plovdiv,Litex Lovech,0.0,2.0,0.0
2015-2016,A Group,8,2015-09-12,Beroe,Ludogorets,0.0,0.0,0.5
2015-2016,A Group,8,2015-09-13,Slavia Sofia,Levski Sofia,0.0,1.0,0.0
2015-2016,A Group,8,2015-09-13,Blagoevgrad,Montana,0.0,0.0,0.5
2015-2016,A Group,9,2015-09-18,Litex Lovech,Cherno More,1.0,0.0,1.0
2015-2016,A Group,9,2015-09-19,Montana,Slavia Sofia,1.0,2.0,0.0
