Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Regular season,21,2022-02-27,Lokomotiv Sofia,Cherno More,0,3,0.0
2021-2022,Regular season,21,2022-02-28,Pirin Blagoevgrad,Arda,1,0,1.0
2021-2022,Regular season,22,2022-03-04,Tsarsko Selo,CSKA 1948,0,2,0.0
2021-2022,Regular season,22,2022-03-05,Cherno More,Pirin Blagoevgrad,1,1,0.5
2021-2022,Regular season,22,2022-03-05,Botev Plovdiv,Loko Plovdiv,2,1,1.0
2021-2022,Regular season,22,2022-03-06,Levski Sofia,CSKA Sofia,0,0,0.5
2021-2022,Regular season,22,2022-03-07,Arda,Beroe,1,0,1.0
2021-2022,Regular season,22,2022-03-07,Botev Vratsa,Ludogorets,1,2,0.0
2021-2022,Regular season,22,2022-03-07,Slavia Sofia,Lokomotiv Sofia,3,0,1.0
2021-2022,Regular season,23,2022-03-11,CSKA 1948,Botev Plovdiv,2,2,0.5
2021-2022,Regular season,23,2022-03-12,Lokomotiv Sofia,Botev Vratsa,1,0,1.0
2021-2022,Regular season,23,2022-03-12,Cherno More,Arda,2,0,1.0
2021-2022,Regular season,23,2022-03-12,CSKA Sofia,Tsarsko Selo,0,0,0.5
2021-2022,Regular season,23,2022-03-13,Loko Plovdiv,Beroe,2,0,1.0
2021-2022,Regular season,23,2022-03-13,Ludogorets,Levski Sofia,2,1,1.0
2021-2022,Regular season,23,2022-03-14,Pirin Blagoevgrad,Slavia Sofia,0,0,0.5
2021-2022,Regular season,24,2022-03-18,Arda,Loko Plovdiv,5,1,1.0
2021-2022,Regular season,24,2022-03-19,Beroe,CSKA 1948,1,0,1.0
2021-2022,Regular season,24,2022-03-19,Tsarsko Selo,Ludogorets,1,1,0.5
2021-2022,Regular season,24,2022-03-19,Levski Sofia,Lokomotiv Sofia,1,0,1.0
2021-2022,Regular season,24,2022-03-20,Botev Vratsa,Pirin Blagoevgrad,0,3,0.0
2021-2022,Regular season,24,2022-03-20,Botev Plovdiv,CSKA Sofia,2,0,1.0
2021-2022,Regular season,24,2022-03-20,Slavia Sofia,Cherno More,0,1,0.0
2021-2022,Regular season,25,2022-04-02,Slavia Sofia,Arda,1,0,1.0
2021-2022,Regular season,25,2022-04-02,CSKA Sofia,Beroe,1,0,1.0
2021-2022,Regular season,25,2022-04-03,CSKA 1948,Loko Plovdiv,4,0,1.0
2021-2022,Regular season,25,2022-04-03,Pirin Blagoevgrad,Levski Sofia,0,3,0.0
2021-2022,Regular season,25,2022-04-03,Ludogorets,Botev Plovdiv,3,0,1.0
2021-2022,Regular season,25,2022-04-04,Cherno More,Botev Vratsa,5,0,1.0
2021-2022,Regular season,25,2022-04-04,Lokomotiv Sofia,Tsarsko Selo,2,1,1.0
2021-2022,Regular season,26,2022-04-08,Botev Vratsa,Slavia Sofia,2,1,1.0
2021-2022,Regular season,26,2022-04-08,Loko Plovdiv,CSKA Sofia,2,0,1.0
2021-2022,Regular season,26,2022-04-09,Beroe,Ludogorets,0,1,0.0
2021-2022,Regular season,26,2022-04-09,Levski Sofia,Cherno More,2,0,1.0
2021-2022,Regular season,26,2022-04-10,Arda,CSKA 1948,0,0,0.5
2021-2022,Regular season,26,2022-04-10,Botev Plovdiv,Lokomotiv Sofia,2,0,1.0
2021-2022,Regular season,26,2022-04-11,Tsarsko Selo,Pirin Blagoevgrad,1,0,1.0
2021-2022,Europa Conference League group,1,2022-04-15,Loko Plovdiv,Arda,0,0,0.5
2021-2022,Europa Conference League group,1,2022-04-15,Beroe,CSKA 1948,1,0,1.0
2021-2022,Championship group,1,2022-04-16,Botev Plovdiv,Cherno More,1,0,1.0
2021-2022,Championship group,1,2022-04-17,CSKA Sofia,Levski Sofia,0,0,0.5
2021-2022,Championship group,1,2022-04-17,Ludogorets,Slavia Sofia,4,1,1.0
2021-2022,Relegation group,1,2022-04-18,Pirin Blagoevgrad,Tsarsko Selo,0,2,0.0
2021-2022,Relegation group,1,2022-04-18,Lokomotiv Sofia,Botev Vratsa,1,0,1.0
2021-2022,Europa Conference League group,2,2022-04-21,Loko Plovdiv,Beroe,1,1,0.5
2021-2022,Europa Conference League group,2,2022-04-22,Arda,CSKA 1948,3,6,0.0
2021-2022,Relegation group,2,2022-04-25,Tsarsko Selo,Botev Vratsa,1,1,0.5
2021-2022,Relegation group,2,2022-04-25,Pirin Blagoevgrad,Lokomotiv Sofia,2,1,1.0
2021-2022,Europa Conference League group,3,2022-04-29,Beroe,Arda,2,2,0.5
2021-2022,Europa Conference League group,3,2022-04-29,CSKA 1948,Loko Plovdiv,1,0,1.0
2021-2022,Championship group,2,2022-04-30,Levski Sofia,Botev Plovdiv,2,0,1.0
2021-2022,Championship group,2,2022-04-30,Ludogorets,CSKA Sofia,5,0,1.0
2021-2022,Championship group,2,2022-05-01,Slavia Sofia,Cherno More,1,1,0.5
2021-2022,Relegation group,3,2022-05-02,Botev Vratsa,Pirin Blagoevgrad,0,1,0.0
2021-2022,Relegation group,3,2022-05-02,Lokomotiv Sofia,Tsarsko Selo,0,0,0.5
2021-2022,Championship group,3,2022-05-06,Botev Plovdiv,Ludogorets,1,2,0.0
2021-2022,Championship group,3,2022-05-06,Cherno More,Levski Sofia,0,1,0.0
2021-2022,Championship group,3,2022-05-06,CSKA Sofia,Slavia Sofia,3,1,1.0
2021-2022,Europa Conference League group,4,2022-05-07,Arda,Loko Plovdiv,4,4,0.5
2021-2022,Europa Conference League group,4,2022-05-07,CSKA 1948,Beroe,2,2,0.5
2021-2022,Relegation group,4,2022-05-08,Botev Vratsa,Lokomotiv Sofia,1,1,0.5
2021-2022,Relegation group,4,2022-05-08,Tsarsko Selo,Pirin Blagoevgrad,3,0,1.0
2021-2022,Europa Conference League group,5,2022-05-13,CSKA 1948,Arda,5,1,1.0
2021-2022,Europa Conference League group,5,2022-05-13,Beroe,Loko Plovdiv,1,0,1.0
2021-2022,Championship group,4,2022-05-14,Ludogorets,Cherno More,1,0,1.0
2021-2022,Relegation group,5,2022-05-16,Botev Vratsa,Tsarsko Selo,0,0,0.5
2021-2022,Relegation group,5,2022-05-16,Lokomotiv Sofia,Pirin Blagoevgrad,1,0,1.0
2021-2022,Championship group,4,2022-05-19,CSKA Sofia,Botev Plovdiv,0,0,0.5
2021-2022,Championship group,4,2022-05-19,Slavia Sofia,Levski Sofia,1,2,0.0
2021-2022,Europa Conference League group,6,2022-05-20,Loko Plovdiv,CSKA 1948,1,1,0.5
2021-2022,Europa Conference League group,6,2022-05-20,Arda,Beroe,1,0,1.0
2021-2022,Relegation group,6,2022-05-21,Tsarsko Selo,Lokomotiv Sofia,1,1,0.5
2021-2022,Relegation group,6,2022-05-21,Pirin Blagoevgrad,Botev Vratsa,3,5,0.0
2021-2022,Championship group,5,2022-05-22,Levski Sofia,Ludogorets,0,1,0.0
2021-2022,Championship group,5,2022-05-22,Cherno More,CSKA Sofia,0,0,0.5
2021-2022,Championship group,5,2022-05-22,Botev Plovdiv,Slavia Sofia,2,1,1.0
2021-2022,Bulgarian 1/2 Relegation/Promotion Play-offs,,2022-05-27,Botev Vratsa,Etar,3,2,1.0
2021-2022,Europa Conference League play-off,,2022-05-28,Botev Plovdiv,Beroe,2,1,1.0
