Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,Regular season,1,2016-07-29,Lokomotiv GO,Neftochimic,0,0,0.5
2016-2017,Regular season,1,2016-07-29,CSKA Sofia,Slavia Sofia,2,0,1.0
2016-2017,Regular season,1,2016-07-30,Botev Plovdiv,Loko Plovdiv,1,1,0.5
2016-2017,Regular season,1,2016-07-30,Dunav Ruse,Vereya,0,0,0.5
2016-2017,Regular season,1,2016-07-31,Levski Sofia,Montana,0,0,0.5
2016-2017,Regular season,1,2016-07-31,Blagoevgrad,Cherno More,1,3,0.0
2016-2017,Regular season,2,2016-08-05,Neftochimic,Dunav Ruse,1,2,0.0
2016-2017,Regular season,2,2016-08-05,Blagoevgrad,Lokomotiv GO,2,1,1.0
2016-2017,Regular season,2,2016-08-06,Vereya,CSKA Sofia,1,0,1.0
2016-2017,Regular season,2,2016-08-06,Ludogorets,Botev Plovdiv,4,1,1.0
2016-2017,Regular season,2,2016-08-07,Loko Plovdiv,Levski Sofia,2,2,0.5
2016-2017,Regular season,2,2016-08-07,Slavia Sofia,Beroe,1,2,0.0
2016-2017,Regular season,2,2016-08-08,Cherno More,Montana,1,0,1.0
2016-2017,Regular season,3,2016-08-12,Montana,Loko Plovdiv,0,3,0.0
2016-2017,Regular season,3,2016-08-12,Dunav Ruse,Blagoevgrad,1,0,1.0
2016-2017,Regular season,3,2016-08-13,Beroe,Vereya,1,0,1.0
2016-2017,Regular season,3,2016-08-13,Levski Sofia,Ludogorets,1,0,1.0
2016-2017,Regular season,3,2016-08-14,Lokomotiv GO,Cherno More,2,2,0.5
2016-2017,Regular season,3,2016-08-14,CSKA Sofia,Neftochimic,5,1,1.0
2016-2017,Regular season,3,2016-08-15,Botev Plovdiv,Slavia Sofia,3,2,1.0
2016-2017,Regular season,4,2016-08-19,Lokomotiv GO,Dunav Ruse,0,2,0.0
2016-2017,Regular season,4,2016-08-19,Cherno More,Loko Plovdiv,2,0,1.0
2016-2017,Regular season,4,2016-08-20,Blagoevgrad,CSKA Sofia,1,1,0.5
2016-2017,Regular season,4,2016-08-20,Ludogorets,Montana,2,0,1.0
2016-2017,Regular season,4,2016-08-21,Neftochimic,Beroe,1,0,1.0
2016-2017,Regular season,4,2016-08-21,Slavia Sofia,Levski Sofia,0,4,0.0
2016-2017,Regular season,4,2016-08-22,Vereya,Botev Plovdiv,1,0,1.0
2016-2017,Regular season,5,2016-08-26,Montana,Slavia Sofia,1,2,0.0
2016-2017,Regular season,5,2016-08-26,Beroe,Blagoevgrad,1,0,1.0
2016-2017,Regular season,5,2016-08-27,Dunav Ruse,Cherno More,3,0,1.0
2016-2017,Regular season,5,2016-08-27,Botev Plovdiv,Neftochimic,2,1,1.0
2016-2017,Regular season,5,2016-08-27,CSKA Sofia,Lokomotiv GO,2,0,1.0
2016-2017,Regular season,5,2016-08-28,Levski Sofia,Vereya,4,0,1.0
2016-2017,Regular season,5,2016-08-28,Loko Plovdiv,Ludogorets,2,2,0.5
2016-2017,Regular season,6,2016-09-09,Vereya,Montana,3,0,1.0
2016-2017,Regular season,6,2016-09-09,Cherno More,Ludogorets,1,3,0.0
2016-2017,Regular season,6,2016-09-10,Slavia Sofia,Loko Plovdiv,5,2,1.0
2016-2017,Regular season,6,2016-09-10,Neftochimic,Levski Sofia,1,2,0.0
2016-2017,Regular season,6,2016-09-11,Blagoevgrad,Botev Plovdiv,2,1,1.0
2016-2017,Regular season,6,2016-09-11,Dunav Ruse,CSKA Sofia,2,0,1.0
2016-2017,Regular season,6,2016-09-12,Lokomotiv GO,Beroe,0,1,0.0
2016-2017,Regular season,7,2016-09-16,Montana,Neftochimic,2,0,1.0
2016-2017,Regular season,7,2016-09-16,Loko Plovdiv,Vereya,3,1,1.0
2016-2017,Regular season,7,2016-09-17,Botev Plovdiv,Lokomotiv GO,4,0,1.0
2016-2017,Regular season,7,2016-09-17,Levski Sofia,Blagoevgrad,2,0,1.0
2016-2017,Regular season,7,2016-09-17,Ludogorets,Slavia Sofia,3,1,1.0
2016-2017,Regular season,7,2016-09-18,CSKA Sofia,Cherno More,1,0,1.0
2016-2017,Regular season,7,2016-09-18,Beroe,Dunav Ruse,0,0,0.5
2016-2017,Regular season,8,2016-09-23,Blagoevgrad,Montana,1,0,1.0
2016-2017,Regular season,8,2016-09-23,Vereya,Ludogorets,1,5,0.0
2016-2017,Regular season,8,2016-09-24,Neftochimic,Loko Plovdiv,1,2,0.0
2016-2017,Regular season,8,2016-09-24,Dunav Ruse,Botev Plovdiv,1,2,0.0
2016-2017,Regular season,8,2016-09-25,CSKA Sofia,Beroe,4,0,1.0
2016-2017,Regular season,8,2016-09-25,Cherno More,Slavia Sofia,0,0,0.5
2016-2017,Regular season,8,2016-09-26,Lokomotiv GO,Levski Sofia,0,1,0.0
2016-2017,Regular season,9,2016-09-30,Loko Plovdiv,Blagoevgrad,2,3,0.0
2016-2017,Regular season,9,2016-09-30,Beroe,Cherno More,0,1,0.0
2016-2017,Regular season,9,2016-10-01,Montana,Lokomotiv GO,2,4,0.0
2016-2017,Regular season,9,2016-10-01,Botev Plovdiv,CSKA Sofia,0,0,0.5
2016-2017,Regular season,9,2016-10-01,Slavia Sofia,Vereya,3,1,1.0
2016-2017,Regular season,9,2016-10-02,Levski Sofia,Dunav Ruse,2,0,1.0
2016-2017,Regular season,9,2016-10-02,Ludogorets,Neftochimic,3,1,1.0
2016-2017,Regular season,10,2016-10-14,Cherno More,Vereya,2,1,1.0
2016-2017,Regular season,10,2016-10-14,Blagoevgrad,Ludogorets,1,3,0.0
2016-2017,Regular season,10,2016-10-15,CSKA Sofia,Levski Sofia,1,1,0.5
2016-2017,Regular season,10,2016-10-15,Neftochimic,Slavia Sofia,2,0,1.0
2016-2017,Regular season,10,2016-10-16,Beroe,Botev Plovdiv,3,4,0.0
2016-2017,Regular season,10,2016-10-16,Dunav Ruse,Montana,1,1,0.5
2016-2017,Regular season,10,2016-10-17,Lokomotiv GO,Loko Plovdiv,2,1,1.0
2016-2017,Regular season,11,2016-10-21,Loko Plovdiv,Dunav Ruse,0,0,0.5
2016-2017,Regular season,11,2016-10-21,Montana,CSKA Sofia,0,2,0.0
2016-2017,Regular season,11,2016-10-22,Botev Plovdiv,Cherno More,2,3,0.0
2016-2017,Regular season,11,2016-10-22,Levski Sofia,Beroe,2,0,1.0
2016-2017,Regular season,11,2016-10-22,Ludogorets,Lokomotiv GO,4,0,1.0
2016-2017,Regular season,11,2016-10-23,Slavia Sofia,Blagoevgrad,3,1,1.0
2016-2017,Regular season,11,2016-10-23,Vereya,Neftochimic,1,1,0.5
2016-2017,Regular season,12,2016-10-28,Lokomotiv GO,Slavia Sofia,1,0,1.0
2016-2017,Regular season,12,2016-10-28,Dunav Ruse,Ludogorets,3,5,0.0
2016-2017,Regular season,12,2016-10-29,CSKA Sofia,Loko Plovdiv,0,1,0.0
2016-2017,Regular season,12,2016-10-29,Beroe,Montana,2,1,1.0
2016-2017,Regular season,12,2016-10-30,Botev Plovdiv,Levski Sofia,1,1,0.5
2016-2017,Regular season,12,2016-10-30,Cherno More,Neftochimic,3,1,1.0
2016-2017,Regular season,12,2016-10-31,Blagoevgrad,Vereya,1,1,0.5
