Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2013-2014,1,2013-08-24,Sampdoria,Juventus,0,1,0.0
2013-2014,1,2013-08-24,Hellas Verona,Milan,2,1,1.0
2013-2014,1,2013-08-25,Napoli,Bologna,3,0,1.0
2013-2014,1,2013-08-25,Cagliari,Atalanta,2,1,1.0
2013-2014,1,2013-08-25,Parma,Chievo,0,0,0.5
2013-2014,1,2013-08-25,Torino,Sassuolo,2,0,1.0
2013-2014,1,2013-08-25,Inter,Genoa,2,0,1.0
2013-2014,1,2013-08-25,Livorno,Roma,0,2,0.0
2013-2014,1,2013-08-25,Lazio,Udinese,2,1,1.0
2013-2014,1,2013-08-26,Fiorentina,Catania,2,1,1.0
2013-2014,2,2013-08-31,Chievo,Napoli,2,4,0.0
2013-2014,2,2013-08-31,Juventus,Lazio,4,1,1.0
2013-2014,2,2013-09-01,Milan,Cagliari,3,1,1.0
2013-2014,2,2013-09-01,Genoa,Fiorentina,2,5,0.0
2013-2014,2,2013-09-01,Atalanta,Torino,2,0,1.0
2013-2014,2,2013-09-01,Udinese,Parma,3,1,1.0
2013-2014,2,2013-09-01,Catania,Inter,0,3,0.0
2013-2014,2,2013-09-01,Sassuolo,Livorno,1,4,0.0
2013-2014,2,2013-09-01,Roma,Hellas Verona,3,0,1.0
2013-2014,2,2013-09-01,Bologna,Sampdoria,2,2,0.5
2013-2014,3,2013-09-14,Torino,Milan,2,2,0.5
2013-2014,3,2013-09-14,Napoli,Atalanta,2,0,1.0
2013-2014,3,2013-09-14,Inter,Juventus,1,1,0.5
2013-2014,3,2013-09-15,Sampdoria,Genoa,0,3,0.0
2013-2014,3,2013-09-15,Livorno,Catania,2,0,1.0
2013-2014,3,2013-09-15,Fiorentina,Cagliari,1,1,0.5
2013-2014,3,2013-09-15,Hellas Verona,Sassuolo,2,0,1.0
2013-2014,3,2013-09-15,Udinese,Bologna,1,1,0.5
2013-2014,3,2013-09-15,Lazio,Chievo,3,0,1.0
2013-2014,3,2013-09-16,Parma,Roma,1,3,0.0
2013-2014,4,2013-09-21,Cagliari,Sampdoria,2,2,0.5
2013-2014,4,2013-09-21,Genoa,Livorno,0,0,0.5
2013-2014,4,2013-09-21,Chievo,Udinese,2,1,1.0
2013-2014,4,2013-09-22,Roma,Lazio,2,0,1.0
2013-2014,4,2013-09-22,Juventus,Hellas Verona,2,1,1.0
2013-2014,4,2013-09-22,Milan,Napoli,1,2,0.0
2013-2014,4,2013-09-22,Atalanta,Fiorentina,0,2,0.0
2013-2014,4,2013-09-22,Bologna,Torino,1,2,0.0
2013-2014,4,2013-09-22,Sassuolo,Inter,0,7,0.0
2013-2014,4,2013-09-22,Catania,Parma,0,0,0.5
2013-2014,5,2013-09-24,Udinese,Genoa,1,0,1.0
2013-2014,5,2013-09-25,Livorno,Cagliari,1,1,0.5
2013-2014,5,2013-09-25,Lazio,Catania,3,1,1.0
2013-2014,5,2013-09-25,Bologna,Milan,3,3,0.5
2013-2014,5,2013-09-25,Sampdoria,Roma,0,2,0.0
2013-2014,5,2013-09-25,Napoli,Sassuolo,1,1,0.5
2013-2014,5,2013-09-25,Parma,Atalanta,4,3,1.0
2013-2014,5,2013-09-25,Chievo,Juventus,1,2,0.0
2013-2014,5,2013-09-25,Torino,Hellas Verona,2,2,0.5
2013-2014,5,2013-09-26,Inter,Fiorentina,2,1,1.0
2013-2014,6,2013-09-28,Genoa,Napoli,0,2,0.0
2013-2014,6,2013-09-28,Milan,Sampdoria,1,0,1.0
2013-2014,6,2013-09-29,Atalanta,Udinese,2,0,1.0
2013-2014,6,2013-09-29,Hellas Verona,Livorno,2,1,1.0
2013-2014,6,2013-09-29,Roma,Bologna,5,0,1.0
2013-2014,6,2013-09-29,Cagliari,Inter,1,1,0.5
2013-2014,6,2013-09-29,Torino,Juventus,0,1,0.0
2013-2014,6,2013-09-29,Catania,Chievo,2,0,1.0
2013-2014,6,2013-09-29,Sassuolo,Lazio,2,2,0.5
2013-2014,6,2013-09-30,Fiorentina,Parma,2,2,0.5
2013-2014,7,2013-10-05,Chievo,Atalanta,0,1,0.0
2013-2014,7,2013-10-05,Inter,Roma,0,3,0.0
2013-2014,7,2013-10-06,Udinese,Cagliari,2,0,1.0
2013-2014,7,2013-10-06,Lazio,Fiorentina,0,0,0.5
