Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2016-2017,1,2016-08-20,Roma,Udinese,4,0,1.0
2016-2017,1,2016-08-20,Juventus,Fiorentina,2,1,1.0
2016-2017,1,2016-08-21,Milan,Torino,3,2,1.0
2016-2017,1,2016-08-21,Atalanta,Lazio,3,4,0.0
2016-2017,1,2016-08-21,Palermo,Sassuolo,0,1,0.0
2016-2017,1,2016-08-21,Genoa,Cagliari,3,1,1.0
2016-2017,1,2016-08-21,Pescara,Napoli,2,2,0.5
2016-2017,1,2016-08-21,Bologna,Crotone,1,0,1.0
2016-2017,1,2016-08-21,Chievo,Inter,2,0,1.0
2016-2017,1,2016-08-21,Empoli,Sampdoria,0,1,0.0
2016-2017,2,2016-08-27,Lazio,Juventus,0,1,0.0
2016-2017,2,2016-08-27,Napoli,Milan,4,2,1.0
2016-2017,2,2016-08-28,Inter,Palermo,1,1,0.5
2016-2017,2,2016-08-28,Udinese,Empoli,2,0,1.0
2016-2017,2,2016-08-28,Crotone,Genoa,1,3,0.0
2016-2017,2,2016-08-28,Sampdoria,Atalanta,2,1,1.0
2016-2017,2,2016-08-28,Sassuolo,Pescara,0,3,0.0
2016-2017,2,2016-08-28,Torino,Bologna,5,1,1.0
2016-2017,2,2016-08-28,Fiorentina,Chievo,1,0,1.0
2016-2017,2,2016-08-28,Cagliari,Roma,2,2,0.5
2016-2017,3,2016-09-10,Juventus,Sassuolo,3,1,1.0
2016-2017,3,2016-09-10,Palermo,Napoli,0,3,0.0
2016-2017,3,2016-09-11,Bologna,Cagliari,2,1,1.0
2016-2017,3,2016-09-11,Milan,Udinese,0,1,0.0
2016-2017,3,2016-09-11,Chievo,Lazio,1,1,0.5
2016-2017,3,2016-09-11,Roma,Sampdoria,3,2,1.0
2016-2017,3,2016-09-11,Atalanta,Torino,2,1,1.0
2016-2017,3,2016-09-11,Pescara,Inter,1,2,0.0
2016-2017,3,2016-09-12,Empoli,Crotone,2,1,1.0
