Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1991-1992,1,1991-09-01,Napoli,Atalanta,1,0,1.0
1991-1992,1,1991-09-01,Juventus,Fiorentina,1,0,1.0
1991-1992,1,1991-09-01,Lazio,Parma,1,1,0.5
1991-1992,1,1991-09-01,Cagliari,Sampdoria,3,2,1.0
1991-1992,1,1991-09-01,Bari,Torino,1,1,0.5
1991-1992,1,1991-09-01,Genoa,Cremonese,2,0,1.0
1991-1992,1,1991-09-01,Hellas Verona,Roma,0,1,0.0
1991-1992,1,1991-09-01,Ascoli,Milan,0,1,0.0
1991-1992,1,1991-09-01,Inter,Foggia,1,1,0.5
1991-1992,2,1991-09-08,Cremonese,Napoli,0,0,0.5
1991-1992,2,1991-09-08,Sampdoria,Hellas Verona,2,0,1.0
1991-1992,2,1991-09-08,Parma,Bari,1,0,1.0
1991-1992,2,1991-09-08,Milan,Cagliari,1,0,1.0
1991-1992,2,1991-09-08,Torino,Lazio,0,1,0.0
1991-1992,2,1991-09-08,Atalanta,Ascoli,1,1,0.5
1991-1992,2,1991-09-08,Foggia,Juventus,0,1,0.0
1991-1992,2,1991-09-08,Fiorentina,Genoa,3,1,1.0
1991-1992,2,1991-09-08,Roma,Inter,0,1,0.0
1991-1992,3,1991-09-15,Lazio,Atalanta,1,1,0.5
1991-1992,3,1991-09-15,Fiorentina,Foggia,1,2,0.0
1991-1992,3,1991-09-15,Juventus,Milan,1,1,0.5
1991-1992,3,1991-09-15,Genoa,Ascoli,1,0,1.0
1991-1992,3,1991-09-15,Bari,Sampdoria,1,1,0.5
1991-1992,3,1991-09-15,Cremonese,Torino,0,2,0.0
1991-1992,3,1991-09-15,Inter,Hellas Verona,2,0,1.0
1991-1992,3,1991-09-15,Cagliari,Roma,0,1,0.0
1991-1992,3,1991-09-15,Napoli,Parma,2,2,0.5
1991-1992,4,1991-09-22,Torino,Napoli,0,0,0.5
1991-1992,4,1991-09-22,Ascoli,Lazio,1,4,0.0
1991-1992,4,1991-09-22,Roma,Genoa,0,0,0.5
1991-1992,4,1991-09-22,Parma,Cremonese,1,1,0.5
1991-1992,4,1991-09-22,Hellas Verona,Bari,2,1,1.0
1991-1992,4,1991-09-22,Milan,Fiorentina,1,1,0.5
1991-1992,4,1991-09-22,Sampdoria,Inter,4,0,1.0
1991-1992,4,1991-09-22,Atalanta,Juventus,0,0,0.5
1991-1992,4,1991-09-22,Foggia,Cagliari,3,1,1.0
1991-1992,5,1991-09-29,Juventus,Bari,2,0,1.0
1991-1992,5,1991-09-29,Foggia,Parma,1,1,0.5
1991-1992,5,1991-09-29,Lazio,Inter,0,1,0.0
1991-1992,5,1991-09-29,Cagliari,Torino,0,1,0.0
1991-1992,5,1991-09-29,Cremonese,Atalanta,1,2,0.0
1991-1992,5,1991-09-29,Sampdoria,Ascoli,4,0,1.0
1991-1992,5,1991-09-29,Napoli,Hellas Verona,3,1,1.0
1991-1992,5,1991-09-29,Fiorentina,Roma,0,1,0.0
1991-1992,6,1991-10-06,Hellas Verona,Cagliari,2,0,1.0
1991-1992,6,1991-10-06,Genoa,Juventus,2,1,1.0
1991-1992,6,1991-10-06,Bari,Cremonese,0,0,0.5
1991-1992,6,1991-10-06,Ascoli,Napoli,1,4,0.0
1991-1992,6,1991-10-06,Torino,Foggia,3,1,1.0
1991-1992,6,1991-10-06,Atalanta,Milan,0,2,0.0
1991-1992,6,1991-10-06,Parma,Sampdoria,2,1,1.0
1991-1992,6,1991-10-06,Roma,Lazio,1,1,0.5
1991-1992,6,1991-10-06,Inter,Fiorentina,1,1,0.5
1991-1992,7,1991-10-20,Torino,Roma,1,1,0.5
1991-1992,7,1991-10-20,Cremonese,Hellas Verona,3,0,1.0
1991-1992,7,1991-10-20,Cagliari,Inter,1,1,0.5
1991-1992,7,1991-10-20,Lazio,Genoa,1,1,0.5
1991-1992,7,1991-10-20,Foggia,Ascoli,1,0,1.0
1991-1992,7,1991-10-20,Sampdoria,Atalanta,0,2,0.0
1991-1992,7,1991-10-20,Milan,Parma,2,0,1.0
1991-1992,7,1991-10-20,Fiorentina,Bari,2,0,1.0
1991-1992,7,1991-10-20,Napoli,Juventus,0,1,0.0
1991-1992,8,1991-10-27,Genoa,Sampdoria,0,0,0.5
1991-1992,8,1991-10-27,Ascoli,Fiorentina,0,0,0.5
1991-1992,8,1991-10-27,Parma,Torino,0,0,0.5
1991-1992,8,1991-10-27,Juventus,Cremonese,2,0,1.0
1991-1992,8,1991-10-27,Bari,Milan,0,1,0.0
1991-1992,8,1991-10-27,Hellas Verona,Lazio,0,2,0.0
1991-1992,8,1991-10-27,Atalanta,Cagliari,0,1,0.0
1991-1992,8,1991-10-27,Roma,Foggia,1,1,0.5
1991-1992,8,1991-10-27,Inter,Napoli,0,0,0.5
1991-1992,9,1991-11-03,Torino,Inter,0,0,0.5
1991-1992,9,1991-11-03,Genoa,Atalanta,0,2,0.0
1991-1992,9,1991-11-03,Fiorentina,Cagliari,1,0,1.0
1991-1992,9,1991-11-03,Milan,Roma,4,1,1.0
1991-1992,9,1991-11-03,Foggia,Bari,4,1,1.0
1991-1992,9,1991-11-03,Ascoli,Cremonese,1,0,1.0
1991-1992,9,1991-11-03,Napoli,Sampdoria,2,1,1.0
1991-1992,9,1991-11-03,Lazio,Juventus,1,1,0.5
1991-1992,9,1991-11-03,Parma,Hellas Verona,1,1,0.5
1991-1992,10,1991-11-17,Cremonese,Foggia,0,2,0.0
1991-1992,10,1991-11-17,Juventus,Torino,1,0,1.0
1991-1992,10,1991-11-17,Cagliari,Parma,0,0,0.5
1991-1992,10,1991-11-17,Bari,Lazio,1,2,0.0
1991-1992,10,1991-11-17,Atalanta,Fiorentina,1,0,1.0
1991-1992,10,1991-11-17,Sampdoria,Milan,0,2,0.0
1991-1992,10,1991-11-17,Hellas Verona,Genoa,2,1,1.0
1991-1992,10,1991-11-17,Inter,Ascoli,2,1,1.0
1991-1992,10,1991-11-17,Roma,Napoli,1,1,0.5
1991-1992,5,1991-11-20,Milan,Genoa,1,1,0.5
1991-1992,11,1991-11-24,Genoa,Cagliari,2,2,0.5
1991-1992,11,1991-11-24,Ascoli,Juventus,0,2,0.0
