Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1990-1991,1,1990-09-09,Milan,Genoa,1,0,1.0
1990-1991,1,1990-09-09,Torino,Lazio,0,0,0.5
1990-1991,1,1990-09-09,Cagliari,Inter,0,3,0.0
1990-1991,1,1990-09-09,Bologna,Pisa,0,1,0.0
1990-1991,1,1990-09-09,Roma,Fiorentina,4,0,1.0
1990-1991,1,1990-09-09,Sampdoria,Cesena,1,0,1.0
1990-1991,1,1990-09-09,Parma,Juventus,1,2,0.0
1990-1991,1,1990-09-09,Atalanta,Bari,2,0,1.0
1990-1991,1,1990-09-09,Lecce,Napoli,0,0,0.5
1990-1991,2,1990-09-16,Cesena,Milan,0,1,0.0
1990-1991,2,1990-09-16,Genoa,Roma,3,0,1.0
1990-1991,2,1990-09-16,Bari,Torino,2,1,1.0
1990-1991,2,1990-09-16,Napoli,Cagliari,1,2,0.0
1990-1991,2,1990-09-16,Pisa,Lecce,4,0,1.0
1990-1991,2,1990-09-16,Inter,Bologna,1,0,1.0
1990-1991,2,1990-09-16,Juventus,Atalanta,1,1,0.5
1990-1991,2,1990-09-16,Fiorentina,Sampdoria,0,0,0.5
1990-1991,2,1990-09-16,Lazio,Parma,0,0,0.5
1990-1991,3,1990-09-23,Cesena,Juventus,1,1,0.5
1990-1991,3,1990-09-23,Parma,Napoli,1,0,1.0
1990-1991,3,1990-09-23,Torino,Inter,2,0,1.0
1990-1991,3,1990-09-23,Pisa,Genoa,0,0,0.5
1990-1991,3,1990-09-23,Milan,Fiorentina,2,1,1.0
1990-1991,3,1990-09-23,Lecce,Lazio,1,0,1.0
1990-1991,3,1990-09-23,Sampdoria,Bologna,2,1,1.0
1990-1991,3,1990-09-23,Atalanta,Cagliari,2,1,1.0
1990-1991,3,1990-09-23,Roma,Bari,1,0,1.0
1990-1991,4,1990-09-30,Inter,Roma,2,1,1.0
1990-1991,4,1990-09-30,Napoli,Pisa,2,1,1.0
1990-1991,4,1990-09-30,Fiorentina,Atalanta,3,1,1.0
1990-1991,4,1990-09-30,Bari,Parma,2,2,0.5
1990-1991,4,1990-09-30,Cagliari,Cesena,0,0,0.5
1990-1991,4,1990-09-30,Bologna,Torino,1,0,1.0
1990-1991,4,1990-09-30,Juventus,Sampdoria,0,0,0.5
1990-1991,4,1990-09-30,Genoa,Lecce,0,0,0.5
1990-1991,4,1990-09-30,Lazio,Milan,1,1,0.5
1990-1991,5,1990-10-07,Milan,Cagliari,2,0,1.0
1990-1991,5,1990-10-07,Torino,Roma,1,0,1.0
1990-1991,5,1990-10-07,Atalanta,Inter,1,1,0.5
1990-1991,5,1990-10-07,Cesena,Bari,4,2,1.0
1990-1991,5,1990-10-07,Genoa,Napoli,1,1,0.5
1990-1991,5,1990-10-07,Parma,Sampdoria,0,0,0.5
1990-1991,5,1990-10-07,Lazio,Bologna,3,1,1.0
1990-1991,5,1990-10-07,Pisa,Fiorentina,0,4,0.0
1990-1991,5,1990-10-07,Lecce,Juventus,0,1,0.0
1990-1991,6,1990-10-21,Bari,Genoa,4,0,1.0
1990-1991,6,1990-10-21,Inter,Pisa,6,3,1.0
1990-1991,6,1990-10-21,Napoli,Milan,1,1,0.5
1990-1991,6,1990-10-21,Bologna,Cesena,0,1,0.0
1990-1991,6,1990-10-21,Cagliari,Torino,1,2,0.0
1990-1991,6,1990-10-21,Juventus,Lazio,0,0,0.5
1990-1991,6,1990-10-21,Fiorentina,Parma,2,3,0.0
1990-1991,6,1990-10-21,Sampdoria,Atalanta,4,1,1.0
1990-1991,6,1990-10-21,Roma,Lecce,3,0,1.0
1990-1991,7,1990-10-28,Genoa,Bologna,0,0,0.5
1990-1991,7,1990-10-28,Napoli,Fiorentina,1,0,1.0
1990-1991,7,1990-10-28,Lazio,Bari,1,1,0.5
1990-1991,7,1990-10-28,Parma,Roma,2,1,1.0
1990-1991,7,1990-10-28,Cesena,Torino,2,2,0.5
1990-1991,7,1990-10-28,Juventus,Inter,4,2,1.0
1990-1991,7,1990-10-28,Lecce,Atalanta,0,0,0.5
1990-1991,7,1990-10-28,Milan,Sampdoria,0,1,0.0
1990-1991,7,1990-10-28,Pisa,Cagliari,1,0,1.0
1990-1991,8,1990-11-11,Cagliari,Lazio,0,1,0.0
