Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
1989-1990,1,1989-08-27,Atalanta,Hellas Verona,1,0,1.0
1989-1990,1,1989-08-27,Inter,Cremonese,2,1,1.0
1989-1990,1,1989-08-27,Lazio,Sampdoria,0,2,0.0
1989-1990,1,1989-08-27,Udinese,Roma,1,1,0.5
1989-1990,1,1989-08-27,Ascoli,Napoli,0,1,0.0
1989-1990,1,1989-08-27,Cesena,Milan,0,3,0.0
1989-1990,1,1989-08-27,Juventus,Bologna,1,1,0.5
1989-1990,1,1989-08-27,Genoa,Lecce,1,0,1.0
1989-1990,1,1989-08-27,Bari,Fiorentina,1,1,0.5
1989-1990,2,1989-09-03,Milan,Lazio,0,1,0.0
1989-1990,2,1989-09-03,Hellas Verona,Juventus,1,4,0.0
1989-1990,2,1989-09-03,Bologna,Inter,2,2,0.5
1989-1990,2,1989-09-03,Sampdoria,Bari,0,0,0.5
1989-1990,2,1989-09-03,Cremonese,Cesena,1,2,0.0
1989-1990,2,1989-09-03,Napoli,Udinese,1,0,1.0
1989-1990,2,1989-09-03,Fiorentina,Genoa,0,0,0.5
1989-1990,2,1989-09-03,Roma,Ascoli,0,0,0.5
1989-1990,2,1989-09-03,Lecce,Atalanta,2,1,1.0
1989-1990,3,1989-09-06,Bari,Hellas Verona,2,1,1.0
1989-1990,3,1989-09-06,Atalanta,Milan,0,1,0.0
1989-1990,3,1989-09-06,Lazio,Cremonese,1,1,0.5
1989-1990,3,1989-09-06,Genoa,Roma,0,2,0.0
1989-1990,3,1989-09-06,Juventus,Fiorentina,3,1,1.0
1989-1990,3,1989-09-06,Udinese,Bologna,1,1,0.5
1989-1990,3,1989-09-06,Cesena,Napoli,0,0,0.5
1989-1990,3,1989-09-06,Inter,Lecce,2,1,1.0
1989-1990,3,1989-09-06,Ascoli,Sampdoria,2,1,1.0
1989-1990,4,1989-09-10,Fiorentina,Lazio,1,0,1.0
1989-1990,4,1989-09-10,Roma,Atalanta,4,1,1.0
1989-1990,4,1989-09-10,Hellas Verona,Napoli,1,2,0.0
1989-1990,4,1989-09-10,Sampdoria,Inter,2,0,1.0
1989-1990,4,1989-09-10,Juventus,Ascoli,3,1,1.0
1989-1990,4,1989-09-10,Cremonese,Genoa,0,1,0.0
1989-1990,4,1989-09-10,Bologna,Bari,3,1,1.0
1989-1990,4,1989-09-10,Lecce,Cesena,2,1,1.0
1989-1990,4,1989-09-10,Milan,Udinese,3,1,1.0
1989-1990,5,1989-09-17,Lazio,Lecce,3,0,1.0
1989-1990,5,1989-09-17,Ascoli,Hellas Verona,1,1,0.5
1989-1990,5,1989-09-17,Cesena,Bologna,0,0,0.5
1989-1990,5,1989-09-17,Udinese,Sampdoria,3,3,0.5
1989-1990,5,1989-09-17,Genoa,Milan,1,1,0.5
1989-1990,5,1989-09-17,Atalanta,Cremonese,2,0,1.0
1989-1990,5,1989-09-17,Inter,Juventus,2,1,1.0
1989-1990,5,1989-09-17,Napoli,Fiorentina,3,2,1.0
1989-1990,5,1989-09-17,Bari,Roma,1,2,0.0
1989-1990,6,1989-09-24,Cremonese,Napoli,1,1,0.5
1989-1990,6,1989-09-24,Milan,Fiorentina,1,1,0.5
1989-1990,6,1989-09-24,Lecce,Udinese,1,0,1.0
1989-1990,6,1989-09-24,Juventus,Bari,1,0,1.0
1989-1990,6,1989-09-24,Sampdoria,Atalanta,1,0,1.0
