Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2014-2015,1,2014-08-30,Chievo,Juventus,0,1,0.0
2014-2015,1,2014-08-30,Roma,Fiorentina,2,0,1.0
2014-2015,1,2014-08-31,Atalanta,Hellas Verona,0,0,0.5
2014-2015,1,2014-08-31,Milan,Lazio,3,1,1.0
2014-2015,1,2014-08-31,Genoa,Napoli,1,2,0.0
2014-2015,1,2014-08-31,Palermo,Sampdoria,1,1,0.5
2014-2015,1,2014-08-31,Torino,Inter,0,0,0.5
2014-2015,1,2014-08-31,Sassuolo,Cagliari,1,1,0.5
2014-2015,1,2014-08-31,Udinese,Empoli,2,0,1.0
2014-2015,1,2014-08-31,Cesena,Parma,1,0,1.0
2014-2015,2,2014-09-13,Empoli,Roma,0,1,0.0
2014-2015,2,2014-09-13,Juventus,Udinese,2,0,1.0
2014-2015,2,2014-09-14,Sampdoria,Torino,2,0,1.0
2014-2015,2,2014-09-14,Cagliari,Atalanta,1,2,0.0
2014-2015,2,2014-09-14,Fiorentina,Genoa,0,0,0.5
2014-2015,2,2014-09-14,Inter,Sassuolo,7,0,1.0
2014-2015,2,2014-09-14,Lazio,Cesena,3,0,1.0
2014-2015,2,2014-09-14,Napoli,Chievo,0,1,0.0
2014-2015,2,2014-09-14,Parma,Milan,4,5,0.0
2014-2015,2,2014-09-15,Hellas Verona,Palermo,2,1,1.0
2014-2015,3,2014-09-20,Cesena,Empoli,2,2,0.5
2014-2015,3,2014-09-20,Milan,Juventus,0,1,0.0
2014-2015,3,2014-09-21,Chievo,Parma,2,3,0.0
2014-2015,3,2014-09-21,Sassuolo,Sampdoria,0,0,0.5
2014-2015,3,2014-09-21,Roma,Cagliari,2,0,1.0
2014-2015,3,2014-09-21,Genoa,Lazio,1,0,1.0
2014-2015,3,2014-09-21,Atalanta,Fiorentina,0,1,0.0
2014-2015,3,2014-09-21,Udinese,Napoli,1,0,1.0
2014-2015,3,2014-09-21,Torino,Hellas Verona,0,1,0.0
2014-2015,3,2014-09-21,Palermo,Inter,1,1,0.5
2014-2015,4,2014-09-23,Empoli,Milan,2,2,0.5
2014-2015,4,2014-09-24,Hellas Verona,Genoa,2,2,0.5
2014-2015,4,2014-09-24,Cagliari,Torino,1,2,0.0
2014-2015,4,2014-09-24,Fiorentina,Sassuolo,0,0,0.5
2014-2015,4,2014-09-24,Napoli,Palermo,3,3,0.5
2014-2015,4,2014-09-24,Juventus,Cesena,3,0,1.0
2014-2015,4,2014-09-24,Parma,Roma,1,2,0.0
2014-2015,4,2014-09-24,Inter,Atalanta,2,0,1.0
2014-2015,4,2014-09-24,Sampdoria,Chievo,2,1,1.0
2014-2015,4,2014-09-25,Lazio,Udinese,0,1,0.0
2014-2015,5,2014-09-27,Roma,Hellas Verona,2,0,1.0
2014-2015,5,2014-09-27,Atalanta,Juventus,0,3,0.0
2014-2015,5,2014-09-28,Sassuolo,Napoli,0,1,0.0
2014-2015,5,2014-09-28,Chievo,Empoli,1,1,0.5
2014-2015,5,2014-09-28,Inter,Cagliari,1,4,0.0
2014-2015,5,2014-09-28,Cesena,Milan,1,1,0.5
2014-2015,5,2014-09-28,Torino,Fiorentina,1,1,0.5
2014-2015,5,2014-09-28,Genoa,Sampdoria,0,1,0.0
2014-2015,5,2014-09-29,Udinese,Parma,4,2,1.0
2014-2015,5,2014-09-29,Palermo,Lazio,0,4,0.0
2014-2015,6,2014-10-04,Hellas Verona,Cagliari,1,0,1.0
2014-2015,6,2014-10-04,Milan,Chievo,2,0,1.0
2014-2015,6,2014-10-05,Empoli,Palermo,3,0,1.0
2014-2015,6,2014-10-05,Parma,Genoa,1,2,0.0
2014-2015,6,2014-10-05,Udinese,Cesena,1,1,0.5
2014-2015,6,2014-10-05,Lazio,Sassuolo,3,2,1.0
2014-2015,6,2014-10-05,Sampdoria,Atalanta,1,0,1.0
2014-2015,6,2014-10-05,Juventus,Roma,3,2,1.0
2014-2015,6,2014-10-05,Napoli,Torino,2,1,1.0
2014-2015,6,2014-10-05,Fiorentina,Inter,3,0,1.0
2014-2015,7,2014-10-18,Roma,Chievo,3,0,1.0
2014-2015,7,2014-10-18,Sassuolo,Juventus,1,1,0.5
