Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,1,2015-08-22,Hellas Verona,Roma,1,1,0.5
2015-2016,1,2015-08-22,Lazio,Bologna,2,1,1.0
2015-2016,1,2015-08-23,Juventus,Udinese,0,1,0.0
2015-2016,1,2015-08-23,Sampdoria,Carpi,5,2,1.0
2015-2016,1,2015-08-23,Fiorentina,Milan,2,0,1.0
2015-2016,1,2015-08-23,Inter,Atalanta,1,0,1.0
2015-2016,1,2015-08-23,Palermo,Genoa,1,0,1.0
2015-2016,1,2015-08-23,Frosinone,Torino,1,2,0.0
2015-2016,1,2015-08-23,Sassuolo,Napoli,2,1,1.0
2015-2016,1,2015-08-23,Empoli,Chievo,1,3,0.0
2015-2016,2,2015-08-29,Bologna,Sassuolo,0,1,0.0
2015-2016,2,2015-08-29,Milan,Empoli,2,1,1.0
2015-2016,2,2015-08-30,Roma,Juventus,2,1,1.0
2015-2016,2,2015-08-30,Udinese,Palermo,0,1,0.0
2015-2016,2,2015-08-30,Atalanta,Frosinone,2,0,1.0
2015-2016,2,2015-08-30,Torino,Fiorentina,3,1,1.0
2015-2016,2,2015-08-30,Chievo,Lazio,4,0,1.0
2015-2016,2,2015-08-30,Genoa,Hellas Verona,2,0,1.0
2015-2016,2,2015-08-30,Napoli,Sampdoria,2,2,0.5
2015-2016,2,2015-08-30,Carpi,Inter,1,2,0.0
2015-2016,3,2015-09-12,Frosinone,Roma,0,2,0.0
2015-2016,3,2015-09-12,Fiorentina,Genoa,1,0,1.0
2015-2016,3,2015-09-12,Juventus,Chievo,1,1,0.5
2015-2016,3,2015-09-13,Hellas Verona,Torino,2,2,0.5
2015-2016,3,2015-09-13,Sassuolo,Atalanta,2,2,0.5
2015-2016,3,2015-09-13,Empoli,Napoli,2,2,0.5
2015-2016,3,2015-09-13,Palermo,Carpi,2,2,0.5
2015-2016,3,2015-09-13,Lazio,Udinese,2,0,1.0
2015-2016,3,2015-09-13,Inter,Milan,1,0,1.0
2015-2016,3,2015-09-14,Sampdoria,Bologna,2,0,1.0
2015-2016,4,2015-09-19,Udinese,Empoli,1,2,0.0
2015-2016,4,2015-09-19,Milan,Palermo,3,2,1.0
2015-2016,4,2015-09-20,Chievo,Inter,0,1,0.0
2015-2016,4,2015-09-20,Torino,Sampdoria,2,0,1.0
2015-2016,4,2015-09-20,Atalanta,Hellas Verona,1,1,0.5
2015-2016,4,2015-09-20,Bologna,Frosinone,1,0,1.0
2015-2016,4,2015-09-20,Genoa,Juventus,0,2,0.0
2015-2016,4,2015-09-20,Roma,Sassuolo,2,2,0.5
2015-2016,4,2015-09-20,Carpi,Fiorentina,0,1,0.0
2015-2016,4,2015-09-20,Napoli,Lazio,5,0,1.0
2015-2016,5,2015-09-22,Udinese,Milan,2,3,0.0
2015-2016,5,2015-09-23,Sampdoria,Roma,2,1,1.0
2015-2016,5,2015-09-23,Inter,Hellas Verona,1,0,1.0
2015-2016,5,2015-09-23,Lazio,Genoa,2,0,1.0
2015-2016,5,2015-09-23,Carpi,Napoli,0,0,0.5
2015-2016,5,2015-09-23,Fiorentina,Bologna,2,0,1.0
2015-2016,5,2015-09-23,Chievo,Torino,1,0,1.0
2015-2016,5,2015-09-23,Juventus,Frosinone,1,1,0.5
2015-2016,5,2015-09-23,Palermo,Sassuolo,0,1,0.0
2015-2016,5,2015-09-24,Empoli,Atalanta,0,1,0.0
2015-2016,6,2015-09-26,Roma,Carpi,5,1,1.0
2015-2016,6,2015-09-26,Napoli,Juventus,2,1,1.0
2015-2016,6,2015-09-27,Genoa,Milan,1,0,1.0
2015-2016,6,2015-09-27,Torino,Palermo,2,1,1.0
2015-2016,6,2015-09-27,Hellas Verona,Lazio,1,2,0.0
2015-2016,6,2015-09-27,Sassuolo,Chievo,1,1,0.5
2015-2016,6,2015-09-27,Bologna,Udinese,1,2,0.0
2015-2016,6,2015-09-27,Inter,Fiorentina,1,4,0.0
2015-2016,6,2015-09-28,Frosinone,Empoli,2,0,1.0
2015-2016,6,2015-09-28,Atalanta,Sampdoria,2,1,1.0
2015-2016,7,2015-10-03,Carpi,Torino,2,1,1.0
2015-2016,7,2015-10-03,Chievo,Hellas Verona,1,1,0.5
2015-2016,7,2015-10-04,Empoli,Sassuolo,1,0,1.0
2015-2016,7,2015-10-04,Sampdoria,Inter,1,1,0.5
2015-2016,7,2015-10-04,Palermo,Roma,2,4,0.0
2015-2016,7,2015-10-04,Udinese,Genoa,1,1,0.5
2015-2016,7,2015-10-04,Lazio,Frosinone,2,0,1.0
2015-2016,7,2015-10-04,Juventus,Bologna,3,1,1.0
2015-2016,7,2015-10-04,Fiorentina,Atalanta,3,0,1.0
2015-2016,7,2015-10-04,Milan,Napoli,0,4,0.0
2015-2016,8,2015-10-17,Roma,Empoli,3,1,1.0
2015-2016,8,2015-10-17,Torino,Milan,1,1,0.5
2015-2016,8,2015-10-18,Bologna,Palermo,0,1,0.0
2015-2016,8,2015-10-18,Genoa,Chievo,3,2,1.0
2015-2016,8,2015-10-18,Napoli,Fiorentina,2,1,1.0
2015-2016,8,2015-10-18,Atalanta,Carpi,3,0,1.0
2015-2016,8,2015-10-18,Sassuolo,Lazio,2,1,1.0
2015-2016,8,2015-10-18,Hellas Verona,Udinese,1,1,0.5
2015-2016,8,2015-10-18,Frosinone,Sampdoria,2,0,1.0
2015-2016,8,2015-10-18,Inter,Juventus,0,0,0.5
2015-2016,9,2015-10-24,Empoli,Genoa,2,0,1.0
2015-2016,9,2015-10-24,Carpi,Bologna,1,2,0.0
2015-2016,9,2015-10-24,Palermo,Inter,1,1,0.5
2015-2016,9,2015-10-25,Sampdoria,Hellas Verona,4,1,1.0
2015-2016,9,2015-10-25,Udinese,Frosinone,1,0,1.0
2015-2016,9,2015-10-25,Milan,Sassuolo,2,1,1.0
2015-2016,9,2015-10-25,Juventus,Atalanta,2,0,1.0
2015-2016,9,2015-10-25,Lazio,Torino,3,0,1.0
2015-2016,9,2015-10-25,Fiorentina,Roma,1,2,0.0
2015-2016,9,2015-10-25,Chievo,Napoli,0,1,0.0
2015-2016,10,2015-10-27,Bologna,Inter,0,1,0.0
2015-2016,10,2015-10-28,Atalanta,Lazio,2,1,1.0
