Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017-2018,1,2017-08-19,Juventus,Cagliari,3,0,1.0
2017-2018,1,2017-08-19,Hellas Verona,Napoli,1,3,0.0
2017-2018,1,2017-08-20,Atalanta,Roma,0,1,0.0
2017-2018,1,2017-08-20,Udinese,Chievo,1,2,0.0
2017-2018,1,2017-08-20,Inter,Fiorentina,3,0,1.0
2017-2018,1,2017-08-20,Bologna,Torino,1,1,0.5
2017-2018,1,2017-08-20,Sampdoria,Benevento,2,1,1.0
2017-2018,1,2017-08-20,Crotone,Milan,0,3,0.0
2017-2018,1,2017-08-20,Lazio,SPAL,0,0,0.5
2017-2018,1,2017-08-20,Sassuolo,Genoa,0,0,0.5
2017-2018,2,2017-08-26,Genoa,Juventus,2,4,0.0
2017-2018,2,2017-08-26,Benevento,Bologna,0,1,0.0
2017-2018,2,2017-08-26,Roma,Inter,1,3,0.0
2017-2018,2,2017-08-27,Torino,Sassuolo,3,0,1.0
2017-2018,2,2017-08-27,SPAL,Udinese,3,2,1.0
2017-2018,2,2017-08-27,Napoli,Atalanta,3,1,1.0
2017-2018,2,2017-08-27,Crotone,Hellas Verona,0,0,0.5
2017-2018,2,2017-08-27,Milan,Cagliari,2,1,1.0
2017-2018,2,2017-08-27,Fiorentina,Sampdoria,1,2,0.0
2017-2018,2,2017-08-27,Chievo,Lazio,1,2,0.0
2017-2018,3,2017-09-09,Juventus,Chievo,3,0,1.0
2017-2018,3,2017-09-10,Inter,SPAL,2,0,1.0
2017-2018,3,2017-09-10,Udinese,Genoa,1,0,1.0
2017-2018,3,2017-09-10,Cagliari,Crotone,1,0,1.0
2017-2018,3,2017-09-10,Atalanta,Sassuolo,2,1,1.0
2017-2018,3,2017-09-10,Hellas Verona,Fiorentina,0,5,0.0
2017-2018,3,2017-09-10,Lazio,Milan,4,1,1.0
2017-2018,3,2017-09-10,Benevento,Torino,0,1,0.0
2017-2018,3,2017-09-10,Bologna,Napoli,0,3,0.0
2017-2018,4,2017-09-16,Crotone,Inter,0,2,0.0
2017-2018,4,2017-09-16,Fiorentina,Bologna,2,1,1.0
2017-2018,4,2017-09-16,Roma,Hellas Verona,3,0,1.0
2017-2018,4,2017-09-17,Sassuolo,Juventus,1,3,0.0
2017-2018,4,2017-09-17,SPAL,Cagliari,0,2,0.0
2017-2018,4,2017-09-17,Torino,Sampdoria,2,2,0.5
2017-2018,4,2017-09-17,Milan,Udinese,2,1,1.0
2017-2018,4,2017-09-17,Napoli,Benevento,6,0,1.0
2017-2018,4,2017-09-17,Chievo,Atalanta,1,1,0.5
2017-2018,4,2017-09-17,Genoa,Lazio,2,3,0.0
2017-2018,5,2017-09-19,Bologna,Inter,1,1,0.5
2017-2018,5,2017-09-20,Benevento,Roma,0,4,0.0
2017-2018,5,2017-09-20,Hellas Verona,Sampdoria,0,0,0.5
2017-2018,5,2017-09-20,Udinese,Torino,2,3,0.0
2017-2018,5,2017-09-20,Lazio,Napoli,1,4,0.0
2017-2018,5,2017-09-20,Milan,SPAL,2,0,1.0
2017-2018,5,2017-09-20,Atalanta,Crotone,5,1,1.0
2017-2018,5,2017-09-20,Juventus,Fiorentina,1,0,1.0
2017-2018,5,2017-09-20,Cagliari,Sassuolo,0,1,0.0
2017-2018,5,2017-09-20,Genoa,Chievo,1,1,0.5
2017-2018,6,2017-09-23,Roma,Udinese,3,1,1.0
2017-2018,6,2017-09-23,SPAL,Napoli,2,3,0.0
2017-2018,6,2017-09-23,Juventus,Torino,4,0,1.0
2017-2018,6,2017-09-24,Sampdoria,Milan,2,0,1.0
2017-2018,6,2017-09-24,Cagliari,Chievo,0,2,0.0
2017-2018,6,2017-09-24,Crotone,Benevento,2,0,1.0
2017-2018,6,2017-09-24,Hellas Verona,Lazio,0,3,0.0
2017-2018,6,2017-09-24,Inter,Genoa,1,0,1.0
2017-2018,6,2017-09-24,Sassuolo,Bologna,0,1,0.0
2017-2018,6,2017-09-24,Fiorentina,Atalanta,1,1,0.5
2017-2018,7,2017-09-30,Udinese,Sampdoria,4,0,1.0
2017-2018,7,2017-09-30,Genoa,Bologna,0,1,0.0
2017-2018,7,2017-10-01,Napoli,Cagliari,3,0,1.0
2017-2018,7,2017-10-01,Chievo,Fiorentina,2,1,1.0
2017-2018,7,2017-10-01,Benevento,Inter,1,2,0.0
2017-2018,7,2017-10-01,SPAL,Crotone,1,1,0.5
2017-2018,7,2017-10-01,Torino,Hellas Verona,2,2,0.5
2017-2018,7,2017-10-01,Lazio,Sassuolo,6,1,1.0
2017-2018,7,2017-10-01,Milan,Roma,0,2,0.0
2017-2018,7,2017-10-01,Atalanta,Juventus,2,2,0.5
2017-2018,8,2017-10-14,Juventus,Lazio,1,2,0.0
2017-2018,8,2017-10-14,Roma,Napoli,0,1,0.0
2017-2018,8,2017-10-15,Fiorentina,Udinese,2,1,1.0
2017-2018,8,2017-10-15,Sassuolo,Chievo,0,0,0.5
2017-2018,8,2017-10-15,Sampdoria,Atalanta,3,1,1.0
2017-2018,8,2017-10-15,Cagliari,Genoa,2,3,0.0
2017-2018,8,2017-10-15,Bologna,SPAL,2,1,1.0
2017-2018,8,2017-10-15,Crotone,Torino,2,2,0.5
2017-2018,8,2017-10-15,Inter,Milan,3,2,1.0
2017-2018,8,2017-10-16,Hellas Verona,Benevento,1,0,1.0
2017-2018,9,2017-10-21,Sampdoria,Crotone,5,0,1.0
2017-2018,9,2017-10-21,Napoli,Inter,0,0,0.5
2017-2018,9,2017-10-22,Chievo,Hellas Verona,3,2,1.0
2017-2018,9,2017-10-22,Benevento,Fiorentina,0,3,0.0
2017-2018,9,2017-10-22,Torino,Roma,0,1,0.0
2017-2018,9,2017-10-22,Atalanta,Bologna,1,0,1.0
2017-2018,9,2017-10-22,SPAL,Sassuolo,0,1,0.0
2017-2018,9,2017-10-22,Milan,Genoa,0,0,0.5
2017-2018,9,2017-10-22,Udinese,Juventus,2,6,0.0
2017-2018,9,2017-10-22,Lazio,Cagliari,3,0,1.0
2017-2018,10,2017-10-24,Inter,Sampdoria,3,2,1.0
2017-2018,10,2017-10-25,Atalanta,Hellas Verona,3,0,1.0
