Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2023-2024,Regular season,1,2023-07-14,Oțelul Galați,UTA Arad,1,1,0.5
2023-2024,Regular season,1,2023-07-14,Rapid București,Sepsi,0,0,0.5
2023-2024,Regular season,1,2023-07-15,Hermannstadt,Farul Constanța,0,1,0.0
2023-2024,Regular season,1,2023-07-15,CFR Cluj,Poli Iași,2,0,1.0
2023-2024,Regular season,1,2023-07-16,Petrolul Ploiești,Universitatea Cluj,1,1,0.5
2023-2024,Regular season,1,2023-07-16,FC U Craiova,FCSB,1,3,0.0
2023-2024,Regular season,1,2023-07-17,Voluntari,Botoșani,2,1,1.0
2023-2024,Regular season,1,2023-07-17,Dinamo,CS U Craiova,0,2,0.0
2023-2024,Regular season,2,2023-07-21,Sepsi,FC U Craiova,1,0,1.0
2023-2024,Regular season,2,2023-07-21,UTA Arad,CFR Cluj,1,3,0.0
2023-2024,Regular season,2,2023-07-22,Farul Constanța,Voluntari,4,1,1.0
2023-2024,Regular season,2,2023-07-22,FCSB,Dinamo,2,1,1.0
2023-2024,Regular season,2,2023-07-23,Poli Iași,Hermannstadt,1,3,0.0
2023-2024,Regular season,2,2023-07-23,Universitatea Cluj,Rapid București,0,3,0.0
2023-2024,Regular season,2,2023-07-24,Botoșani,Petrolul Ploiești,1,1,0.5
2023-2024,Regular season,2,2023-07-24,CS U Craiova,Oțelul Galați,0,0,0.5
2023-2024,Regular season,3,2023-07-28,FC U Craiova,Universitatea Cluj,3,4,0.0
2023-2024,Regular season,3,2023-07-28,Rapid București,Botoșani,2,2,0.5
2023-2024,Regular season,3,2023-07-29,Hermannstadt,UTA Arad,2,1,1.0
2023-2024,Regular season,3,2023-07-29,Oțelul Galați,FCSB,0,2,0.0
2023-2024,Regular season,3,2023-07-30,Farul Constanța,Poli Iași,1,3,0.0
2023-2024,Regular season,3,2023-07-30,CFR Cluj,CS U Craiova,1,1,0.5
2023-2024,Regular season,3,2023-07-31,Petrolul Ploiești,Voluntari,0,2,0.0
2023-2024,Regular season,3,2023-07-31,Dinamo,Sepsi,0,3,0.0
2023-2024,Regular season,4,2023-08-04,UTA Arad,Poli Iași,1,0,1.0
2023-2024,Regular season,4,2023-08-04,CS U Craiova,Hermannstadt,1,0,1.0
2023-2024,Regular season,4,2023-08-05,Botoșani,FC U Craiova,0,1,0.0
2023-2024,Regular season,4,2023-08-05,Universitatea Cluj,Dinamo,1,1,0.5
2023-2024,Regular season,4,2023-08-06,Petrolul Ploiești,Farul Constanța,3,2,1.0
2023-2024,Regular season,4,2023-08-06,FCSB,CFR Cluj,1,0,1.0
2023-2024,Regular season,4,2023-08-07,Sepsi,Oțelul Galați,1,1,0.5
2023-2024,Regular season,4,2023-08-07,Voluntari,Rapid București,2,1,1.0
2023-2024,Regular season,5,2023-08-11,FC U Craiova,Voluntari,3,1,1.0
2023-2024,Regular season,5,2023-08-12,Oțelul Galați,Universitatea Cluj,1,1,0.5
2023-2024,Regular season,5,2023-08-12,Poli Iași,CS U Craiova,1,4,0.0
2023-2024,Regular season,5,2023-08-13,Rapid București,Petrolul Ploiești,0,2,0.0
2023-2024,Regular season,5,2023-08-14,Dinamo,Botoșani,1,0,1.0
2023-2024,Regular season,6,2023-08-18,Petrolul Ploiești,FC U Craiova,4,3,1.0
2023-2024,Regular season,6,2023-08-18,CS U Craiova,UTA Arad,3,0,1.0
2023-2024,Regular season,6,2023-08-19,Botoșani,Oțelul Galați,0,0,0.5
2023-2024,Regular season,6,2023-08-19,Voluntari,Dinamo,2,3,0.0
2023-2024,Regular season,6,2023-08-20,Rapid București,Farul Constanța,3,1,1.0
2023-2024,Regular season,6,2023-08-20,FCSB,Poli Iași,2,1,1.0
2023-2024,Regular season,6,2023-08-21,Sepsi,Hermannstadt,1,1,0.5
2023-2024,Regular season,6,2023-08-21,Universitatea Cluj,CFR Cluj,3,4,0.0
2023-2024,Regular season,7,2023-08-25,Oțelul Galați,Voluntari,2,2,0.5
2023-2024,Regular season,7,2023-08-25,FC U Craiova,Rapid București,3,5,0.0
2023-2024,Regular season,7,2023-08-26,CFR Cluj,Botoșani,3,1,1.0
2023-2024,Regular season,7,2023-08-26,Dinamo,Petrolul Ploiești,1,1,0.5
2023-2024,Regular season,7,2023-08-27,Farul Constanța,CS U Craiova,2,0,1.0
2023-2024,Regular season,7,2023-08-28,Hermannstadt,Universitatea Cluj,2,2,0.5
2023-2024,Regular season,7,2023-08-28,UTA Arad,FCSB,2,1,1.0
2023-2024,Regular season,8,2023-09-01,Petrolul Ploiești,Oțelul Galați,2,2,0.5
2023-2024,Regular season,8,2023-09-01,Rapid București,Dinamo,4,0,1.0
2023-2024,Regular season,8,2023-09-02,Voluntari,CFR Cluj,1,4,0.0
2023-2024,Regular season,8,2023-09-02,FCSB,CS U Craiova,3,0,1.0
2023-2024,Regular season,8,2023-09-03,FC U Craiova,Farul Constanța,4,0,1.0
2023-2024,Regular season,8,2023-09-04,Universitatea Cluj,Poli Iași,0,2,0.0
2023-2024,Regular season,8,2023-09-04,Botoșani,Hermannstadt,2,2,0.5
2023-2024,Regular season,8,2023-09-04,Sepsi,UTA Arad,1,0,1.0
2023-2024,Regular season,9,2023-09-15,UTA Arad,Universitatea Cluj,0,1,0.0
2023-2024,Regular season,9,2023-09-15,Dinamo,FC U Craiova,0,1,0.0
2023-2024,Regular season,9,2023-09-16,CS U Craiova,Sepsi,2,1,1.0
2023-2024,Regular season,9,2023-09-17,Hermannstadt,Voluntari,3,1,1.0
2023-2024,Regular season,9,2023-09-17,Oțelul Galați,Rapid București,0,0,0.5
2023-2024,Regular season,9,2023-09-17,Farul Constanța,FCSB,0,1,0.0
2023-2024,Regular season,9,2023-09-18,Poli Iași,Botoșani,1,1,0.5
2023-2024,Regular season,9,2023-09-18,CFR Cluj,Petrolul Ploiești,1,0,1.0
2023-2024,Regular season,5,2023-09-21,Hermannstadt,FCSB,2,2,0.5
2023-2024,Regular season,10,2023-09-22,FC U Craiova,Oțelul Galați,0,2,0.0
2023-2024,Regular season,10,2023-09-22,Dinamo,Farul Constanța,0,2,0.0
2023-2024,Regular season,10,2023-09-23,Voluntari,Poli Iași,1,2,0.0
2023-2024,Regular season,10,2023-09-23,Botoșani,UTA Arad,2,2,0.5
2023-2024,Regular season,10,2023-09-23,Universitatea Cluj,CS U Craiova,1,1,0.5
2023-2024,Regular season,10,2023-09-24,Petrolul Ploiești,Hermannstadt,0,0,0.5
2023-2024,Regular season,10,2023-09-24,Sepsi,FCSB,2,5,0.0
2023-2024,Regular season,10,2023-09-25,Rapid București,CFR Cluj,3,1,1.0
2023-2024,Regular season,11,2023-09-29,Oțelul Galați,Dinamo,1,0,1.0
2023-2024,Regular season,11,2023-09-30,UTA Arad,Voluntari,0,0,0.5
2023-2024,Regular season,11,2023-09-30,Farul Constanța,Sepsi,2,1,1.0
2023-2024,Regular season,11,2023-10-01,CS U Craiova,Botoșani,5,1,1.0
2023-2024,Regular season,11,2023-10-01,Hermannstadt,Rapid București,1,1,0.5
2023-2024,Regular season,11,2023-10-01,CFR Cluj,FC U Craiova,2,0,1.0
2023-2024,Regular season,11,2023-10-02,Poli Iași,Petrolul Ploiești,0,0,0.5
2023-2024,Regular season,11,2023-10-02,FCSB,Universitatea Cluj,2,2,0.5
2023-2024,Regular season,5,2023-10-05,CFR Cluj,Sepsi,3,0,1.0
2023-2024,Regular season,12,2023-10-06,FC U Craiova,Hermannstadt,1,1,0.5
2023-2024,Regular season,12,2023-10-06,Rapid București,Poli Iași,3,2,1.0
2023-2024,Regular season,12,2023-10-07,Petrolul Ploiești,UTA Arad,0,0,0.5
