Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021-2022,Regular season,1,2021-07-15,Botoșani,FCSB,0,0,0.5
2021-2022,Regular season,1,2021-07-16,Sepsi,Clinceni,2,0,1.0
2021-2022,Regular season,1,2021-07-16,CFR Cluj,FC U Craiova,3,2,1.0
2021-2022,Regular season,1,2021-07-17,Gaz Metan,Mioveni,1,0,1.0
2021-2022,Regular season,1,2021-07-17,CS U Craiova,Argeș Pitești,1,0,1.0
2021-2022,Regular season,1,2021-07-18,UTA Arad,Farul Constanța,0,0,0.5
2021-2022,Regular season,1,2021-07-18,Rapid București,Chindia,1,0,1.0
2021-2022,Regular season,1,2021-07-19,Dinamo,Voluntari,3,2,1.0
2021-2022,Regular season,2,2021-07-23,Argeș Pitești,UTA Arad,0,1,0.0
2021-2022,Regular season,2,2021-07-23,Mioveni,Rapid București,0,2,0.0
2021-2022,Regular season,2,2021-07-24,Voluntari,Botoșani,0,1,0.0
2021-2022,Regular season,2,2021-07-24,Clinceni,CFR Cluj,1,2,0.0
2021-2022,Regular season,2,2021-07-25,Farul Constanța,Gaz Metan,2,0,1.0
2021-2022,Regular season,2,2021-07-25,FCSB,CS U Craiova,4,1,1.0
2021-2022,Regular season,2,2021-07-26,Chindia,Sepsi,1,1,0.5
2021-2022,Regular season,2,2021-07-26,FC U Craiova,Dinamo,1,0,1.0
2021-2022,Regular season,3,2021-07-30,Gaz Metan,Argeș Pitești,2,2,0.5
2021-2022,Regular season,3,2021-07-30,Rapid București,Farul Constanța,0,0,0.5
2021-2022,Regular season,3,2021-07-31,Voluntari,FC U Craiova,2,1,1.0
2021-2022,Regular season,3,2021-07-31,CFR Cluj,Chindia,1,0,1.0
2021-2022,Regular season,3,2021-08-01,CS U Craiova,Botoșani,1,2,0.0
2021-2022,Regular season,3,2021-08-01,UTA Arad,FCSB,1,1,0.5
2021-2022,Regular season,3,2021-08-02,Sepsi,Mioveni,1,2,0.0
2021-2022,Regular season,3,2021-08-02,Dinamo,Clinceni,3,1,1.0
2021-2022,Regular season,4,2021-08-06,Botoșani,UTA Arad,2,1,1.0
2021-2022,Regular season,4,2021-08-06,Mioveni,CFR Cluj,0,1,0.0
2021-2022,Regular season,4,2021-08-07,Clinceni,FC U Craiova,1,2,0.0
2021-2022,Regular season,4,2021-08-07,Argeș Pitești,Rapid București,0,1,0.0
2021-2022,Regular season,4,2021-08-08,Chindia,Dinamo,1,0,1.0
2021-2022,Regular season,4,2021-08-08,FCSB,Gaz Metan,2,1,1.0
2021-2022,Regular season,4,2021-08-09,Farul Constanța,Sepsi,1,0,1.0
2021-2022,Regular season,4,2021-08-09,CS U Craiova,Voluntari,3,0,1.0
2021-2022,Regular season,5,2021-08-13,Voluntari,Clinceni,1,0,1.0
2021-2022,Regular season,5,2021-08-13,CFR Cluj,Farul Constanța,1,0,1.0
2021-2022,Regular season,5,2021-08-14,FC U Craiova,Chindia,0,0,0.5
2021-2022,Regular season,5,2021-08-14,UTA Arad,CS U Craiova,1,0,1.0
2021-2022,Regular season,5,2021-08-15,Sepsi,Argeș Pitești,0,2,0.0
2021-2022,Regular season,5,2021-08-15,Rapid București,FCSB,1,0,1.0
2021-2022,Regular season,5,2021-08-16,Gaz Metan,Botoșani,0,1,0.0
2021-2022,Regular season,5,2021-08-16,Dinamo,Mioveni,0,1,0.0
2021-2022,Regular season,6,2021-08-20,Chindia,Clinceni,2,2,0.5
2021-2022,Regular season,6,2021-08-20,Farul Constanța,Dinamo,3,0,1.0
2021-2022,Regular season,6,2021-08-21,CS U Craiova,Gaz Metan,1,0,1.0
2021-2022,Regular season,6,2021-08-21,Argeș Pitești,CFR Cluj,0,1,0.0
2021-2022,Regular season,6,2021-08-22,UTA Arad,Voluntari,2,0,1.0
2021-2022,Regular season,6,2021-08-22,Botoșani,Rapid București,0,2,0.0
2021-2022,Regular season,6,2021-08-23,Mioveni,FC U Craiova,1,0,1.0
2021-2022,Regular season,6,2021-08-23,FCSB,Sepsi,1,1,0.5
2021-2022,Regular season,7,2021-08-27,Voluntari,Chindia,2,1,1.0
2021-2022,Regular season,7,2021-08-27,FC U Craiova,Farul Constanța,1,1,0.5
2021-2022,Regular season,7,2021-08-28,Dinamo,Argeș Pitești,0,2,0.0
2021-2022,Regular season,7,2021-08-28,Rapid București,CS U Craiova,1,2,0.0
2021-2022,Regular season,7,2021-08-29,Sepsi,Botoșani,1,1,0.5
2021-2022,Regular season,7,2021-08-29,CFR Cluj,FCSB,4,1,1.0
2021-2022,Regular season,7,2021-08-30,Clinceni,Mioveni,1,1,0.5
2021-2022,Regular season,7,2021-08-30,Gaz Metan,UTA Arad,0,1,0.0
2021-2022,Regular season,8,2021-09-10,Mioveni,Chindia,0,1,0.0
2021-2022,Regular season,8,2021-09-10,UTA Arad,Rapid București,2,2,0.5
2021-2022,Regular season,8,2021-09-11,Argeș Pitești,FC U Craiova,1,0,1.0
2021-2022,Regular season,8,2021-09-11,Botoșani,CFR Cluj,1,0,1.0
