Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019,Regular season,,2019-04-03,KuPS,RoPS,2,2,0.5
2019,Regular season,,2019-04-03,HJK,Inter Turku,2,1,1.0
2019,Regular season,,2019-04-06,SJK,HIFK,1,0,1.0
2019,Regular season,,2019-04-07,RoPS,FC Honka,1,2,0.0
2019,Regular season,,2019-04-07,KPV,Ilves,0,2,0.0
2019,Regular season,,2019-04-07,Lahti,KuPS,3,3,0.5
2019,Regular season,,2019-04-08,VPS,Inter Turku,1,2,0.0
2019,Regular season,,2019-04-08,HJK,IFK Mariehamn,2,1,1.0
2019,Regular season,,2019-04-13,Inter Turku,SJK,1,2,0.0
2019,Regular season,,2019-04-13,KPV,RoPS,0,1,0.0
2019,Regular season,,2019-04-13,KuPS,HJK,0,0,0.5
2019,Regular season,,2019-04-14,Ilves,VPS,0,0,0.5
2019,Regular season,,2019-04-15,FC Honka,IFK Mariehamn,1,3,0.0
2019,Regular season,,2019-04-15,HIFK,Lahti,0,1,0.0
2019,Regular season,,2019-04-18,SJK,HJK,0,0,0.5
2019,Regular season,,2019-04-19,Lahti,Inter Turku,1,1,0.5
2019,Regular season,,2019-04-20,VPS,KPV,2,2,0.5
2019,Regular season,,2019-04-20,KuPS,FC Honka,0,3,0.0
2019,Regular season,,2019-04-20,IFK Mariehamn,RoPS,2,0,1.0
2019,Regular season,,2019-04-22,SJK,Ilves,0,1,0.0
2019,Regular season,,2019-04-23,HJK,HIFK,1,1,0.5
2019,Regular season,,2019-04-25,FC Honka,Inter Turku,3,2,1.0
2019,Regular season,,2019-04-25,KPV,IFK Mariehamn,0,4,0.0
2019,Regular season,,2019-04-26,Ilves,Lahti,1,0,1.0
2019,Regular season,,2019-04-26,VPS,SJK,1,1,0.5
2019,Regular season,,2019-04-26,RoPS,KuPS,0,1,0.0
2019,Regular season,,2019-04-29,Inter Turku,HJK,4,1,1.0
2019,Regular season,,2019-04-29,HIFK,FC Honka,2,0,1.0
2019,Regular season,,2019-04-30,Lahti,VPS,1,1,0.5
2019,Regular season,,2019-04-30,SJK,KPV,1,0,1.0
2019,Regular season,,2019-05-01,IFK Mariehamn,KuPS,3,4,0.0
2019,Regular season,,2019-05-03,HJK,Ilves,0,0,0.5
2019,Regular season,,2019-05-03,RoPS,HIFK,1,0,1.0
2019,Regular season,,2019-05-05,KuPS,KPV,3,1,1.0
2019,Regular season,,2019-05-05,Lahti,SJK,1,1,0.5
2019,Regular season,,2019-05-07,Ilves,FC Honka,1,1,0.5
2019,Regular season,,2019-05-07,Inter Turku,RoPS,3,0,1.0
2019,Regular season,,2019-05-07,VPS,HJK,1,1,0.5
2019,Regular season,,2019-05-08,HIFK,IFK Mariehamn,1,1,0.5
2019,Regular season,,2019-05-11,HJK,SJK,2,2,0.5
2019,Regular season,,2019-05-11,KPV,Lahti,0,0,0.5
2019,Regular season,,2019-05-11,FC Honka,VPS,1,1,0.5
2019,Regular season,,2019-05-12,IFK Mariehamn,Inter Turku,1,2,0.0
2019,Regular season,,2019-05-12,HIFK,KuPS,1,1,0.5
2019,Regular season,,2019-05-12,RoPS,Ilves,0,1,0.0
2019,Regular season,,2019-05-17,Inter Turku,KuPS,1,0,1.0
2019,Regular season,,2019-05-18,SJK,FC Honka,1,2,0.0
2019,Regular season,,2019-05-20,Ilves,IFK Mariehamn,0,0,0.5
2019,Regular season,,2019-05-20,KPV,HIFK,1,1,0.5
2019,Regular season,,2019-05-20,Lahti,HJK,3,0,1.0
2019,Regular season,,2019-05-20,VPS,RoPS,0,1,0.0
2019,Regular season,,2019-05-24,KuPS,Ilves,1,0,1.0
2019,Regular season,,2019-05-25,RoPS,SJK,1,1,0.5
2019,Regular season,,2019-05-25,HIFK,Inter Turku,1,1,0.5
2019,Regular season,,2019-05-26,IFK Mariehamn,VPS,1,0,1.0
2019,Regular season,,2019-05-26,HJK,KPV,3,1,1.0
2019,Regular season,,2019-05-27,FC Honka,Lahti,2,0,1.0
2019,Regular season,,2019-05-31,RoPS,HJK,0,1,0.0
2019,Regular season,,2019-05-31,HIFK,VPS,2,1,1.0
2019,Regular season,,2019-05-31,Inter Turku,Ilves,2,3,0.0
2019,Regular season,,2019-06-02,KuPS,SJK,0,1,0.0
2019,Regular season,,2019-06-02,IFK Mariehamn,Lahti,0,1,0.0
2019,Regular season,,2019-06-02,FC Honka,KPV,0,1,0.0
2019,Regular season,,2019-06-16,KPV,Inter Turku,1,3,0.0
2019,Regular season,,2019-06-17,VPS,KuPS,1,2,0.0
2019,Regular season,,2019-06-18,HIFK,SJK,1,0,1.0
2019,Regular season,,2019-06-18,Lahti,RoPS,1,2,0.0
2019,Regular season,,2019-06-19,HJK,FC Honka,0,1,0.0
2019,Regular season,,2019-06-25,IFK Mariehamn,HJK,0,2,0.0
2019,Regular season,,2019-06-25,KuPS,Lahti,5,1,1.0
2019,Regular season,,2019-06-25,Ilves,KPV,4,2,1.0
2019,Regular season,,2019-06-25,FC Honka,RoPS,1,0,1.0
2019,Regular season,,2019-06-25,Inter Turku,VPS,1,1,0.5
2019,Regular season,,2019-06-29,VPS,Ilves,1,2,0.0
2019,Regular season,,2019-06-29,HJK,KuPS,1,1,0.5
2019,Regular season,,2019-06-29,RoPS,KPV,0,0,0.5
