Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2017,1,2017-04-05,HJK,VPS,5,0,1.0
2017,1,2017-04-05,SJK,Lahti,1,1,0.5
2017,1,2017-04-08,Ilves,Lahti,1,1,0.5
2017,1,2017-04-08,VPS,SJK,1,3,0.0
2017,1,2017-04-08,Kemi Kings,HIFK,0,0,0.5
2017,1,2017-04-08,IFK Mariehamn,JJK,5,2,1.0
2017,2,2017-04-10,HJK,KuPS,2,0,1.0
2017,2,2017-04-12,Inter Turku,RoPS,6,2,1.0
2017,2,2017-04-15,SJK,Ilves,1,2,0.0
2017,2,2017-04-15,IFK Mariehamn,HJK,1,1,0.5
2017,2,2017-04-15,HIFK,JJK,0,0,0.5
2017,2,2017-04-17,RoPS,VPS,2,4,0.0
2017,3,2017-04-17,KuPS,Inter Turku,2,1,1.0
2017,3,2017-04-21,Inter Turku,IFK Mariehamn,1,1,0.5
2017,3,2017-04-22,Kemi Kings,SJK,3,1,1.0
2017,3,2017-04-22,VPS,KuPS,2,2,0.5
2017,3,2017-04-22,Ilves,RoPS,0,2,0.0
2017,3,2017-04-23,JJK,HJK,1,5,0.0
2017,4,2017-04-24,HIFK,Lahti,1,2,0.0
2017,4,2017-04-28,SJK,HIFK,3,3,0.5
2017,4,2017-04-29,KuPS,Ilves,0,1,0.0
2017,4,2017-04-29,HJK,Inter Turku,1,1,0.5
2017,4,2017-04-29,Lahti,JJK,1,1,0.5
2017,4,2017-04-29,RoPS,Kemi Kings,3,1,1.0
2017,5,2017-04-30,IFK Mariehamn,VPS,1,1,0.5
2017,5,2017-05-06,VPS,HJK,2,1,1.0
2017,5,2017-05-06,Ilves,IFK Mariehamn,3,0,1.0
2017,5,2017-05-06,Lahti,SJK,1,0,1.0
2017,5,2017-05-06,Kemi Kings,KuPS,1,4,0.0
2017,6,2017-05-06,JJK,Inter Turku,1,2,0.0
2017,5,2017-05-06,HIFK,RoPS,1,0,1.0
2017,6,2017-05-11,HJK,Ilves,2,0,1.0
2017,6,2017-05-12,Inter Turku,VPS,0,1,0.0
2017,6,2017-05-12,KuPS,HIFK,2,1,1.0
2017,6,2017-05-12,RoPS,Lahti,1,0,1.0
2017,6,2017-05-12,IFK Mariehamn,Kemi Kings,3,0,1.0
2017,7,2017-05-12,SJK,JJK,1,0,1.0
2017,7,2017-05-19,Kemi Kings,HJK,0,1,0.0
2017,7,2017-05-19,Ilves,Inter Turku,0,2,0.0
2017,7,2017-05-19,HIFK,IFK Mariehamn,1,1,0.5
2017,7,2017-05-19,JJK,VPS,1,4,0.0
2017,7,2017-05-19,Lahti,KuPS,1,2,0.0
2017,8,2017-05-19,SJK,RoPS,3,0,1.0
2017,8,2017-05-23,HIFK,HJK,0,0,0.5
2017,8,2017-05-23,Inter Turku,Kemi Kings,1,3,0.0
2017,8,2017-05-23,IFK Mariehamn,Lahti,0,2,0.0
2017,8,2017-05-24,VPS,Ilves,0,2,0.0
2017,8,2017-05-24,RoPS,JJK,2,1,1.0
2017,9,2017-05-24,KuPS,SJK,1,1,0.5
2017,9,2017-05-27,Lahti,HJK,0,0,0.5
2017,9,2017-05-27,Kemi Kings,VPS,0,1,0.0
2017,9,2017-05-27,HIFK,Inter Turku,0,2,0.0
2017,9,2017-05-27,JJK,Ilves,3,1,1.0
2017,9,2017-05-27,RoPS,KuPS,0,1,0.0
2017,10,2017-05-27,SJK,IFK Mariehamn,1,1,0.5
2017,10,2017-05-31,IFK Mariehamn,RoPS,2,1,1.0
2017,10,2017-05-31,HJK,SJK,6,0,1.0
2017,10,2017-05-31,VPS,HIFK,1,1,0.5
2017,10,2017-05-31,JJK,KuPS,0,0,0.5
2017,10,2017-05-31,Ilves,Kemi Kings,2,4,0.0
2017,11,2017-05-31,Inter Turku,Lahti,0,0,0.5
2017,11,2017-06-03,Lahti,VPS,0,0,0.5
2017,11,2017-06-03,Kemi Kings,JJK,1,1,0.5
2017,11,2017-06-03,SJK,Inter Turku,0,3,0.0
2017,11,2017-06-04,HIFK,Ilves,0,1,0.0
2017,11,2017-06-04,RoPS,HJK,1,4,0.0
2017,12,2017-06-04,KuPS,IFK Mariehamn,1,2,0.0
2017,12,2017-06-14,KuPS,VPS,2,2,0.5
2017,12,2017-06-14,Kemi Kings,IFK Mariehamn,3,0,1.0
2017,12,2017-06-14,HIFK,SJK,0,2,0.0
2017,12,2017-06-15,HJK,JJK,4,0,1.0
2017,12,2017-06-16,Lahti,Ilves,0,0,0.5
2017,13,2017-06-17,RoPS,Inter Turku,2,0,1.0
2017,13,2017-06-17,HIFK,Kemi Kings,0,2,0.0
2017,13,2017-06-17,SJK,VPS,0,1,0.0
2017,13,2017-06-18,KuPS,HJK,0,2,0.0
2017,13,2017-06-18,IFK Mariehamn,JJK,2,1,1.0
2017,13,2017-06-21,Inter Turku,KuPS,1,1,0.5
2017,14,2017-06-21,Kemi Kings,Lahti,1,1,0.5
2017,14,2017-06-21,JJK,HIFK,0,3,0.0
2017,14,2017-06-22,Ilves,SJK,1,0,1.0
2017,14,2017-06-22,VPS,RoPS,1,0,1.0
2017,14,2017-06-22,HJK,IFK Mariehamn,2,0,1.0
