Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2015-2016,1,2015-07-18,Luzern,Sion,2,2,0.5
2015-2016,1,2015-07-18,Zürich,Young Boys,1,1,0.5
2015-2016,1,2015-07-19,Basel,Vaduz,2,0,1.0
2015-2016,1,2015-07-19,Thun,Grasshopper,3,5,0.0
2015-2016,1,2015-07-19,St. Gallen,Lugano,2,0,1.0
2015-2016,2,2015-07-25,Young Boys,Luzern,1,1,0.5
2015-2016,2,2015-07-25,Grasshopper,Basel,2,3,0.0
2015-2016,2,2015-07-26,Lugano,Thun,2,3,0.0
2015-2016,2,2015-07-26,Sion,St. Gallen,1,0,1.0
2015-2016,2,2015-07-26,Vaduz,Zürich,2,2,0.5
2015-2016,3,2015-08-01,St. Gallen,Young Boys,1,1,0.5
2015-2016,3,2015-08-01,Basel,Sion,3,0,1.0
2015-2016,3,2015-08-02,Lugano,Vaduz,1,0,1.0
2015-2016,3,2015-08-02,Thun,Luzern,0,1,0.0
2015-2016,3,2015-08-02,Zürich,Grasshopper,2,3,0.0
2015-2016,4,2015-08-08,Grasshopper,Lugano,6,1,1.0
2015-2016,4,2015-08-08,Luzern,Basel,1,3,0.0
2015-2016,4,2015-08-09,St. Gallen,Zürich,0,2,0.0
2015-2016,4,2015-08-09,Vaduz,Sion,1,1,0.5
2015-2016,4,2015-08-09,Young Boys,Thun,3,1,1.0
2015-2016,5,2015-08-12,Basel,Thun,3,1,1.0
2015-2016,5,2015-08-12,Young Boys,Lugano,0,1,0.0
2015-2016,5,2015-08-12,Luzern,St. Gallen,0,1,0.0
2015-2016,5,2015-08-13,Vaduz,Grasshopper,3,3,0.5
2015-2016,5,2015-08-13,Sion,Zürich,3,1,1.0
2015-2016,6,2015-08-22,Lugano,Basel,1,3,0.0
2015-2016,6,2015-08-22,Zürich,Luzern,2,5,0.0
2015-2016,6,2015-08-23,St. Gallen,Grasshopper,0,2,0.0
2015-2016,6,2015-08-23,Thun,Vaduz,1,0,1.0
2015-2016,6,2015-08-23,Sion,Young Boys,1,3,0.0
2015-2016,7,2015-08-29,Lugano,Luzern,0,1,0.0
2015-2016,7,2015-08-29,Vaduz,St. Gallen,1,0,1.0
2015-2016,7,2015-08-30,Thun,Sion,0,2,0.0
2015-2016,7,2015-08-30,Basel,Zürich,3,1,1.0
2015-2016,7,2015-08-30,Grasshopper,Young Boys,3,2,1.0
2015-2016,8,2015-09-12,Basel,St. Gallen,2,1,1.0
2015-2016,8,2015-09-12,Young Boys,Vaduz,4,0,1.0
2015-2016,8,2015-09-13,Luzern,Grasshopper,3,3,0.5
2015-2016,8,2015-09-13,Zürich,Thun,3,3,0.5
2015-2016,8,2015-09-13,Sion,Lugano,3,0,1.0
2015-2016,9,2015-09-22,Lugano,Zürich,0,0,0.5
2015-2016,9,2015-09-22,St. Gallen,Thun,1,0,1.0
2015-2016,9,2015-09-23,Grasshopper,Sion,2,0,1.0
2015-2016,9,2015-09-23,Vaduz,Luzern,1,2,0.0
2015-2016,9,2015-09-23,Young Boys,Basel,4,3,1.0
2015-2016,10,2015-09-26,Grasshopper,St. Gallen,1,1,0.5
2015-2016,10,2015-09-26,Basel,Lugano,3,1,1.0
2015-2016,10,2015-09-27,Thun,Young Boys,0,1,0.0
2015-2016,10,2015-09-27,Sion,Vaduz,0,1,0.0
2015-2016,10,2015-09-27,Luzern,Zürich,1,0,1.0
2015-2016,11,2015-10-03,Vaduz,Thun,1,1,0.5
2015-2016,11,2015-10-03,Luzern,Lugano,2,2,0.5
2015-2016,11,2015-10-04,St. Gallen,Sion,1,1,0.5
2015-2016,11,2015-10-04,Young Boys,Grasshopper,3,1,1.0
2015-2016,11,2015-10-04,Zürich,Basel,2,2,0.5
2015-2016,12,2015-10-17,Grasshopper,Luzern,1,0,1.0
2015-2016,12,2015-10-17,Vaduz,Young Boys,1,1,0.5
2015-2016,12,2015-10-18,Sion,Basel,0,2,0.0
