Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2019,Allsvenskan,1,2019-03-31,AIK Stockholm,Östersund,0,0,0.5
2019,Allsvenskan,1,2019-03-31,Kalmar,Sirius,0,2,0.0
2019,Allsvenskan,1,2019-03-31,Falkenberg,Örebro,1,0,1.0
2019,Allsvenskan,1,2019-03-31,Helsingborg,Norrköping,3,1,1.0
2019,Allsvenskan,1,2019-03-31,AFC Eskilstuna,Göteborg,3,1,1.0
2019,Allsvenskan,1,2019-04-01,Djurgården,Sundsvall,2,2,0.5
2019,Allsvenskan,1,2019-04-01,Elfsborg,Hammarby,1,1,0.5
2019,Allsvenskan,1,2019-04-01,Malmö,Häcken,1,1,0.5
2019,Allsvenskan,2,2019-04-06,Häcken,Helsingborg,2,1,1.0
2019,Allsvenskan,2,2019-04-06,Sundsvall,Malmö,3,1,1.0
2019,Allsvenskan,2,2019-04-07,Göteborg,Elfsborg,3,0,1.0
2019,Allsvenskan,2,2019-04-07,Östersund,Falkenberg,3,2,1.0
2019,Allsvenskan,2,2019-04-07,Hammarby,Kalmar,1,1,0.5
2019,Allsvenskan,2,2019-04-08,Sirius,AFC Eskilstuna,3,2,1.0
2019,Allsvenskan,2,2019-04-08,Norrköping,AIK Stockholm,0,0,0.5
2019,Allsvenskan,2,2019-04-08,Örebro,Djurgården,0,3,0.0
2019,Allsvenskan,3,2019-04-12,AFC Eskilstuna,Örebro,1,1,0.5
2019,Allsvenskan,3,2019-04-13,Falkenberg,Häcken,0,3,0.0
2019,Allsvenskan,3,2019-04-13,Kalmar,Norrköping,2,2,0.5
2019,Allsvenskan,3,2019-04-14,Elfsborg,Sundsvall,3,1,1.0
2019,Allsvenskan,3,2019-04-14,AIK Stockholm,Sirius,2,1,1.0
2019,Allsvenskan,3,2019-04-14,Malmö,Östersund,2,0,1.0
2019,Allsvenskan,3,2019-04-15,Helsingborg,Hammarby,2,1,1.0
2019,Allsvenskan,3,2019-04-15,Djurgården,Göteborg,2,1,1.0
2019,Allsvenskan,4,2019-04-19,Östersund,Elfsborg,1,1,0.5
2019,Allsvenskan,4,2019-04-19,Norrköping,Falkenberg,4,3,1.0
2019,Allsvenskan,4,2019-04-19,Örebro,AIK Stockholm,2,1,1.0
2019,Allsvenskan,4,2019-04-20,Sundsvall,Kalmar,1,2,0.0
2019,Allsvenskan,4,2019-04-20,Sirius,Malmö,0,1,0.0
2019,Allsvenskan,4,2019-04-21,Häcken,Djurgården,0,1,0.0
2019,Allsvenskan,4,2019-04-21,Hammarby,AFC Eskilstuna,3,1,1.0
2019,Allsvenskan,4,2019-04-22,Göteborg,Helsingborg,3,1,1.0
2019,Allsvenskan,5,2019-04-24,Malmö,Hammarby,4,1,1.0
2019,Allsvenskan,5,2019-04-24,AFC Eskilstuna,Östersund,0,1,0.0
2019,Allsvenskan,5,2019-04-24,Elfsborg,Örebro,4,2,1.0
2019,Allsvenskan,5,2019-04-24,AIK Stockholm,Häcken,1,0,1.0
2019,Allsvenskan,5,2019-04-24,Falkenberg,Sirius,0,0,0.5
2019,Allsvenskan,5,2019-04-25,Djurgården,Norrköping,1,1,0.5
2019,Allsvenskan,5,2019-04-25,Kalmar,Göteborg,1,1,0.5
2019,Allsvenskan,5,2019-04-25,Helsingborg,Sundsvall,1,1,0.5
2019,Allsvenskan,6,2019-04-27,Sirius,Elfsborg,2,4,0.0
2019,Allsvenskan,6,2019-04-28,Hammarby,Djurgården,2,1,1.0
2019,Allsvenskan,6,2019-04-28,Häcken,AFC Eskilstuna,3,0,1.0
2019,Allsvenskan,6,2019-04-28,Norrköping,Malmö,1,1,0.5
2019,Allsvenskan,6,2019-04-29,Sundsvall,Falkenberg,3,1,1.0
2019,Allsvenskan,6,2019-04-29,Örebro,Kalmar,1,1,0.5
2019,Allsvenskan,6,2019-04-29,Göteborg,AIK Stockholm,3,0,1.0
2019,Allsvenskan,6,2019-04-29,Östersund,Helsingborg,3,0,1.0
2019,Allsvenskan,7,2019-05-04,AIK Stockholm,AFC Eskilstuna,2,1,1.0
2019,Allsvenskan,7,2019-05-04,Sirius,Göteborg,2,4,0.0
2019,Allsvenskan,7,2019-05-05,Falkenberg,Malmö,1,2,0.0
2019,Allsvenskan,7,2019-05-05,Häcken,Sundsvall,1,0,1.0
2019,Allsvenskan,7,2019-05-05,Kalmar,Östersund,1,1,0.5
2019,Allsvenskan,7,2019-05-05,Örebro,Hammarby,2,3,0.0
2019,Allsvenskan,7,2019-05-06,Helsingborg,Djurgården,1,1,0.5
2019,Allsvenskan,7,2019-05-06,Elfsborg,Norrköping,0,0,0.5
2019,Allsvenskan,8,2019-05-10,Hammarby,Sirius,2,0,1.0
2019,Allsvenskan,8,2019-05-11,Östersund,Häcken,1,1,0.5
2019,Allsvenskan,8,2019-05-11,Kalmar,Helsingborg,1,0,1.0
2019,Allsvenskan,8,2019-05-11,AFC Eskilstuna,Falkenberg,0,0,0.5
2019,Allsvenskan,8,2019-05-11,Sundsvall,Örebro,1,2,0.0
2019,Allsvenskan,8,2019-05-12,Djurgården,AIK Stockholm,0,2,0.0
2019,Allsvenskan,8,2019-05-12,Malmö,Elfsborg,4,1,1.0
2019,Allsvenskan,8,2019-05-13,Norrköping,Göteborg,1,2,0.0
2019,Allsvenskan,9,2019-05-14,Hammarby,Östersund,4,0,1.0
2019,Allsvenskan,9,2019-05-15,Häcken,Kalmar,1,0,1.0
2019,Allsvenskan,9,2019-05-15,Elfsborg,AFC Eskilstuna,1,0,1.0
2019,Allsvenskan,9,2019-05-15,Falkenberg,Djurgården,0,3,0.0
2019,Allsvenskan,9,2019-05-15,Helsingborg,AIK Stockholm,1,3,0.0
2019,Allsvenskan,9,2019-05-15,Sirius,Sundsvall,1,0,1.0
2019,Allsvenskan,9,2019-05-16,Örebro,Norrköping,1,2,0.0
2019,Allsvenskan,9,2019-05-16,Göteborg,Malmö,0,0,0.5
2019,Allsvenskan,10,2019-05-18,AFC Eskilstuna,Helsingborg,1,1,0.5
2019,Allsvenskan,10,2019-05-19,Sirius,Häcken,3,4,0.0
2019,Allsvenskan,10,2019-05-19,Malmö,Kalmar,1,0,1.0
2019,Allsvenskan,10,2019-05-19,Djurgården,Elfsborg,2,0,1.0
2019,Allsvenskan,10,2019-05-20,Östersund,Örebro,1,3,0.0
2019,Allsvenskan,10,2019-05-20,AIK Stockholm,Falkenberg,2,0,1.0
2019,Allsvenskan,10,2019-05-20,Norrköping,Sundsvall,2,0,1.0
2019,Allsvenskan,10,2019-05-20,Göteborg,Hammarby,0,0,0.5
2019,Allsvenskan,11,2019-05-24,Sundsvall,AIK Stockholm,1,1,0.5
2019,Allsvenskan,11,2019-05-25,Malmö,AFC Eskilstuna,5,0,1.0
2019,Allsvenskan,11,2019-05-25,Häcken,Göteborg,1,2,0.0
2019,Allsvenskan,11,2019-05-25,Helsingborg,Falkenberg,1,1,0.5
2019,Allsvenskan,11,2019-05-26,Djurgården,Östersund,3,1,1.0
2019,Allsvenskan,11,2019-05-26,Kalmar,Elfsborg,1,1,0.5
2019,Allsvenskan,11,2019-05-27,Hammarby,Norrköping,2,2,0.5
2019,Allsvenskan,11,2019-05-27,Örebro,Sirius,0,2,0.0
2019,Allsvenskan,18,2019-05-28,Malmö,Sundsvall,2,1,1.0
2019,Allsvenskan,12,2019-06-01,Göteborg,Örebro,0,1,0.0
2019,Allsvenskan,12,2019-06-01,Sirius,Djurgården,0,2,0.0
2019,Allsvenskan,12,2019-06-01,Falkenberg,Kalmar,0,0,0.5
2019,Allsvenskan,12,2019-06-01,Östersund,Sundsvall,1,1,0.5
2019,Allsvenskan,12,2019-06-02,AIK Stockholm,Hammarby,2,0,1.0
2019,Allsvenskan,12,2019-06-02,Elfsborg,Häcken,0,0,0.5
2019,Allsvenskan,12,2019-06-02,AFC Eskilstuna,Norrköping,0,2,0.0
2019,Allsvenskan,12,2019-06-02,Helsingborg,Malmö,0,1,0.0
2019,Allsvenskan,18,2019-06-25,AIK Stockholm,Norrköping,0,2,0.0
2019,Allsvenskan,13,2019-06-28,Örebro,Helsingborg,0,1,0.0
2019,Allsvenskan,13,2019-06-29,Östersund,Göteborg,0,0,0.5
2019,Allsvenskan,13,2019-06-29,Falkenberg,Elfsborg,2,1,1.0
2019,Allsvenskan,13,2019-06-29,Sundsvall,AFC Eskilstuna,0,0,0.5
2019,Allsvenskan,13,2019-06-30,AIK Stockholm,Malmö,0,0,0.5
2019,Allsvenskan,13,2019-06-30,Norrköping,Sirius,0,1,0.0
2019,Allsvenskan,13,2019-07-01,Häcken,Hammarby,2,0,1.0
2019,Allsvenskan,13,2019-07-01,Djurgården,Kalmar,2,0,1.0
2019,Allsvenskan,14,2019-07-06,Sirius,Östersund,1,1,0.5
2019,Allsvenskan,14,2019-07-06,Kalmar,AIK Stockholm,0,1,0.0
2019,Allsvenskan,14,2019-07-06,Göteborg,Sundsvall,2,1,1.0
2019,Allsvenskan,14,2019-07-06,Malmö,Örebro,2,1,1.0
2019,Allsvenskan,14,2019-07-07,Norrköping,Häcken,2,1,1.0
2019,Allsvenskan,14,2019-07-07,Hammarby,Falkenberg,6,2,1.0
