Season,Round,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2021,Allsvenskan,1,2021-04-10,Malmö,Hammarby,3,2,1.0
2021,Allsvenskan,1,2021-04-10,Örebro,Göteborg,0,0,0.5
2021,Allsvenskan,1,2021-04-11,Halmstad,Häcken,1,0,1.0
2021,Allsvenskan,1,2021-04-11,Mjällby,Varberg,0,0,0.5
2021,Allsvenskan,1,2021-04-11,Elfsborg,Djurgården,0,2,0.0
2021,Allsvenskan,1,2021-04-11,Norrköping,Sirius,1,1,0.5
2021,Allsvenskan,1,2021-04-12,AIK Stockholm,Degerfors,2,0,1.0
2021,Allsvenskan,1,2021-04-12,Kalmar,Östersund,0,0,0.5
2021,Allsvenskan,2,2021-04-17,Hammarby,Mjällby,2,0,1.0
2021,Allsvenskan,2,2021-04-18,Degerfors,Kalmar,0,1,0.0
2021,Allsvenskan,2,2021-04-18,Östersund,Örebro,5,0,1.0
2021,Allsvenskan,2,2021-04-18,Häcken,Malmö,1,2,0.0
2021,Allsvenskan,2,2021-04-18,Djurgården,Norrköping,1,0,1.0
2021,Allsvenskan,2,2021-04-18,Sirius,Halmstad,1,0,1.0
2021,Allsvenskan,2,2021-04-19,Göteborg,AIK Stockholm,2,0,1.0
2021,Allsvenskan,2,2021-04-19,Varberg,Elfsborg,1,3,0.0
2021,Allsvenskan,3,2021-04-24,Häcken,Sirius,1,2,0.0
2021,Allsvenskan,3,2021-04-25,Norrköping,Halmstad,2,1,1.0
2021,Allsvenskan,3,2021-04-25,Varberg,Djurgården,1,3,0.0
2021,Allsvenskan,3,2021-04-25,Kalmar,Örebro,1,0,1.0
2021,Allsvenskan,3,2021-04-25,AIK Stockholm,Hammarby,2,0,1.0
2021,Allsvenskan,3,2021-04-25,Malmö,Östersund,1,1,0.5
2021,Allsvenskan,3,2021-04-26,Elfsborg,Mjällby,1,0,1.0
2021,Allsvenskan,3,2021-04-26,Göteborg,Degerfors,2,3,0.0
2021,Allsvenskan,4,2021-05-01,Sirius,Kalmar,1,1,0.5
2021,Allsvenskan,4,2021-05-01,Hammarby,Häcken,1,1,0.5
2021,Allsvenskan,4,2021-05-02,Östersund,Varberg,1,2,0.0
2021,Allsvenskan,4,2021-05-02,Halmstad,Göteborg,1,1,0.5
2021,Allsvenskan,4,2021-05-02,Örebro,Norrköping,0,3,0.0
2021,Allsvenskan,4,2021-05-02,AIK Stockholm,Elfsborg,1,0,1.0
2021,Allsvenskan,4,2021-05-03,Mjällby,Degerfors,1,0,1.0
2021,Allsvenskan,4,2021-05-03,Djurgården,Malmö,3,1,1.0
2021,Allsvenskan,5,2021-05-08,Göteborg,Häcken,1,1,0.5
2021,Allsvenskan,5,2021-05-08,Hammarby,Sirius,3,2,1.0
2021,Allsvenskan,5,2021-05-08,Örebro,Halmstad,1,0,1.0
2021,Allsvenskan,5,2021-05-08,Elfsborg,Kalmar,2,2,0.5
2021,Allsvenskan,5,2021-05-09,Degerfors,Djurgården,2,0,1.0
2021,Allsvenskan,5,2021-05-09,Mjällby,Östersund,1,0,1.0
2021,Allsvenskan,5,2021-05-09,Malmö,Varberg,3,2,1.0
2021,Allsvenskan,5,2021-05-10,Norrköping,AIK Stockholm,2,0,1.0
2021,Allsvenskan,6,2021-05-12,Kalmar,Göteborg,0,0,0.5
2021,Allsvenskan,6,2021-05-12,Varberg,Hammarby,1,3,0.0
2021,Allsvenskan,6,2021-05-12,Djurgården,Östersund,2,0,1.0
2021,Allsvenskan,6,2021-05-12,Häcken,Örebro,2,3,0.0
2021,Allsvenskan,6,2021-05-12,Sirius,Elfsborg,0,2,0.0
2021,Allsvenskan,6,2021-05-13,Halmstad,Mjällby,1,1,0.5
2021,Allsvenskan,6,2021-05-13,Norrköping,Degerfors,1,1,0.5
2021,Allsvenskan,6,2021-05-13,AIK Stockholm,Malmö,1,1,0.5
2021,Allsvenskan,7,2021-05-16,Hammarby,Djurgården,2,2,0.5
2021,Allsvenskan,7,2021-05-17,Östersund,AIK Stockholm,1,2,0.0
2021,Allsvenskan,7,2021-05-17,Göteborg,Sirius,2,2,0.5
2021,Allsvenskan,7,2021-05-17,Elfsborg,Halmstad,2,3,0.0
2021,Allsvenskan,7,2021-05-17,Mjällby,Häcken,1,1,0.5
2021,Allsvenskan,7,2021-05-17,Varberg,Norrköping,2,1,1.0
2021,Allsvenskan,7,2021-05-17,Malmö,Kalmar,3,1,1.0
2021,Allsvenskan,7,2021-05-18,Degerfors,Örebro,3,0,1.0
2021,Allsvenskan,13,2021-05-20,Malmö,Elfsborg,2,1,1.0
2021,Allsvenskan,8,2021-05-22,AIK Stockholm,Mjällby,2,2,0.5
2021,Allsvenskan,8,2021-05-22,Östersund,Sirius,3,0,1.0
2021,Allsvenskan,8,2021-05-23,Kalmar,Hammarby,2,1,1.0
2021,Allsvenskan,8,2021-05-23,Halmstad,Degerfors,0,0,0.5
2021,Allsvenskan,8,2021-05-23,Häcken,Varberg,3,1,1.0
2021,Allsvenskan,8,2021-05-23,Djurgården,Göteborg,0,0,0.5
2021,Allsvenskan,8,2021-05-24,Elfsborg,Norrköping,1,0,1.0
2021,Allsvenskan,8,2021-05-24,Örebro,Malmö,1,2,0.0
2021,Allsvenskan,9,2021-07-03,Norrköping,Malmö,3,2,1.0
2021,Allsvenskan,9,2021-07-03,Degerfors,Östersund,3,1,1.0
2021,Allsvenskan,9,2021-07-04,Varberg,Kalmar,1,1,0.5
2021,Allsvenskan,9,2021-07-04,Häcken,AIK Stockholm,2,1,1.0
2021,Allsvenskan,9,2021-07-04,Sirius,Mjällby,2,1,1.0
2021,Allsvenskan,9,2021-07-04,Hammarby,Halmstad,1,1,0.5
2021,Allsvenskan,9,2021-07-05,Djurgården,Örebro,3,0,1.0
2021,Allsvenskan,9,2021-07-05,Göteborg,Elfsborg,0,1,0.0
2021,Allsvenskan,10,2021-07-10,Malmö,Sirius,4,0,1.0
2021,Allsvenskan,10,2021-07-10,AIK Stockholm,Varberg,2,1,1.0
2021,Allsvenskan,10,2021-07-11,Hammarby,Degerfors,5,1,1.0
2021,Allsvenskan,10,2021-07-11,Mjällby,Norrköping,0,1,0.0
2021,Allsvenskan,10,2021-07-11,Östersund,Göteborg,2,3,0.0
2021,Allsvenskan,10,2021-07-11,Elfsborg,Örebro,2,1,1.0
2021,Allsvenskan,10,2021-07-12,Kalmar,Häcken,2,3,0.0
2021,Allsvenskan,10,2021-07-12,Halmstad,Djurgården,0,0,0.5
2021,Allsvenskan,11,2021-07-17,Degerfors,Malmö,0,5,0.0
2021,Allsvenskan,11,2021-07-17,Elfsborg,Östersund,3,0,1.0
2021,Allsvenskan,11,2021-07-18,Norrköping,Häcken,0,1,0.0
2021,Allsvenskan,11,2021-07-18,Örebro,Hammarby,0,2,0.0
2021,Allsvenskan,11,2021-07-18,AIK Stockholm,Kalmar,2,0,1.0
