Season,Wk,Date,Home,Away,Home_Goals,Away_Goals,Result
2006-2007,1,2006-08-25,Porto,União de Leiria,2,1,1.0
2006-2007,1,2006-08-26,Sporting CP,Boavista,3,2,1.0
2006-2007,1,2006-08-26,Beira-Mar,Aves,2,2,0.5
2006-2007,1,2006-08-26,Braga,Paços,2,1,1.0
2006-2007,1,2006-08-27,Vitória Setúbal,Académica,1,1,0.5
2006-2007,1,2006-08-27,Naval,Estrela,2,0,1.0
2006-2007,1,2006-08-28,Marítimo,Nacional,1,0,1.0
2006-2007,2,2006-09-08,Aves,Braga,0,1,0.0
2006-2007,2,2006-09-09,Boavista,Benfica,3,0,1.0
2006-2007,2,2006-09-09,Nacional,Sporting CP,0,1,0.0
2006-2007,2,2006-09-10,Académica,Naval,1,2,0.0
2006-2007,2,2006-09-10,União de Leiria,Beira-Mar,2,2,0.5
2006-2007,2,2006-09-10,Paços,Marítimo,2,1,1.0
2006-2007,2,2006-09-10,Belenenses,Vitória Setúbal,2,0,1.0
2006-2007,2,2006-09-10,Estrela,Porto,0,3,0.0
2006-2007,3,2006-09-16,Sporting CP,Paços,0,1,0.0
2006-2007,3,2006-09-17,Naval,Porto,0,2,0.0
2006-2007,3,2006-09-17,Marítimo,Aves,0,0,0.5
2006-2007,3,2006-09-17,Benfica,Nacional,1,0,1.0
2006-2007,3,2006-09-17,Académica,Belenenses,1,1,0.5
2006-2007,3,2006-09-17,Beira-Mar,Estrela,2,0,1.0
2006-2007,3,2006-09-18,Braga,União de Leiria,0,1,0.0
2006-2007,3,2006-09-19,Vitória Setúbal,Boavista,1,0,1.0
2006-2007,4,2006-09-22,Paços,Benfica,1,1,0.5
2006-2007,4,2006-09-22,Porto,Beira-Mar,3,0,1.0
2006-2007,4,2006-09-23,Aves,Sporting CP,0,2,0.0
2006-2007,4,2006-09-23,Estrela,Braga,0,0,0.5
2006-2007,4,2006-09-23,Belenenses,Naval,0,0,0.5
2006-2007,4,2006-09-24,Boavista,Académica,2,2,0.5
2006-2007,4,2006-09-24,Nacional,Vitória Setúbal,1,0,1.0
2006-2007,4,2006-09-24,União de Leiria,Marítimo,1,0,1.0
2006-2007,5,2006-09-29,Naval,Beira-Mar,2,1,1.0
2006-2007,5,2006-09-30,Belenenses,Boavista,0,2,0.0
2006-2007,5,2006-10-01,Benfica,Aves,4,1,1.0
2006-2007,5,2006-10-01,Académica,Nacional,1,3,0.0
2006-2007,5,2006-10-01,Marítimo,Estrela,2,1,1.0
2006-2007,5,2006-10-02,Vitória Setúbal,Paços,1,1,0.5
2006-2007,5,2006-10-02,Sporting CP,União de Leiria,2,0,1.0
2006-2007,5,2006-10-02,Braga,Porto,2,1,1.0
